Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2024-04-19 17",0,0.0094,0
"2024-04-19 18",0,0.0056,0.0383
"2024-04-20 6",0.1458,0.1991,0.4102
"2024-04-20 7",0.197,0.2101,0.1486
"2024-04-20 8",0.0486,0.0344,0.046
"2024-04-20 9",0.0327,0,0.0844
"2024-04-20 10",0.0239,0.0257,0.0641
"2024-04-20 11",0.0197,0.0736,0.0107
"2024-04-20 12",0,0.0112,0.0977
"2024-04-20 13",0.0492,0,0.0904
"2024-04-20 14",0.0402,0,0.0178
"2024-04-20 15",0,0,0.0318
"2024-04-20 16",0.019,0,0.0166
"2024-04-20 17",0,0.0054,0.0222
"2024-04-20 18",0.0133,0,0.018
"2024-04-20 19",0.0303,0.0124,0.0512
"2024-04-20 20",0.2401,0.3059,0.0517
"2024-04-20 23",0.4032,0.3036,0.234
"2024-04-21 3",0.1889,0.3213,0.1795
"2024-04-21 4",0.149,0.147,0.0208
"2024-04-21 5",0.0985,0.2349,0.1965
"2024-04-21 6",0.3161,0.3227,0.0196
"2024-04-21 7",0.0885,0.0935,0.0072
"2024-04-21 8",0.0478,0.0194,0.0079
"2024-04-21 9",0.0561,0.0486,0.015
"2024-04-21 10",0.0488,0.0463,0.0287
"2024-04-21 11",0.032,0.0147,0.0037
"2024-04-21 12",0.0398,0,0.0306
"2024-04-21 13",0.0298,0.0184,0.0063
"2024-04-21 14",0,0,0.112
"2024-04-21 15",0.0284,0.0091,0.0635
"2024-04-21 16",0,0.0077,0
"2024-04-21 17",0,0,0.0236
"2024-04-21 18",0.0779,0.0184,0
"2024-04-21 19",0.2785,0.1522,0.121
"2024-04-21 20",0.1691,0.0379,0.1535
"2024-04-21 21",0.283,0.0928,0.026
"2024-04-21 22",0.0203,0,0.047
"2024-04-21 23",0,0.0208,0.0329
"2024-04-22 0",0,0.0367,0
"2024-04-22 1",0,0.0203,0
"2024-04-22 4",0.0831,0.1133,0.0594
"2024-04-22 5",0.1972,0.3117,0.0369
"2024-04-22 6",0.0978,0.0696,0.0302
"2024-04-22 7",0.0547,0,0.0388
"2024-04-22 8",0.0244,0,0.0283
"2024-04-22 9",0.0426,0.0264,0.0376
"2024-04-22 10",0.0492,0,0.0287
"2024-04-22 11",0.0201,0,0.0184
"2024-04-22 12",0.0424,0,0.0433
"2024-04-22 13",0.035,0.0142,0.0283
"2024-04-22 14",0.0469,0,0.0168
"2024-04-22 15",0.055,0.0086,0.108
"2024-04-22 16",0.0535,0,0.0437
"2024-04-22 17",0.0537,0.01,0.0982
"2024-04-22 18",0.027,0,0.039
"2024-04-22 19",0.0537,0.0262,0.0327
"2024-04-22 20",0.0199,0.0098,0.0477
"2024-04-22 21",0.0673,0.0428,0.0173
"2024-04-22 22",0.045,0.0056,0.0426
"2024-04-22 23",0.0488,0.1285,0
"2024-04-23 2",0.0531,0.0267,0.0119
"2024-04-23 3",0.0299,0.0956,0.1203
"2024-04-23 4",0.0473,0,0.0626
"2024-04-23 5",0.0666,0.0488,0.04
"2024-04-23 6",0.0727,0.1056,0.0968
"2024-04-23 7",0.0666,0.1117,0.0232
"2024-04-23 8",0.0762,0.0271,0.0126
"2024-04-23 9",0.0571,0.083,0.032
"2024-04-23 10",0.0537,0.0154,0.0421
"2024-04-23 11",0.0556,0.0112,0.0507
"2024-04-23 12",0.0431,0.0334,0
"2024-04-23 13",0.0289,0.0315,0.0503
"2024-04-23 14",0.0755,0.0056,0.0253
"2024-04-23 15",0.0549,0.0079,0.0932
"2024-04-23 16",0,0,0.0297
"2024-04-23 17",0,0,0.0246
"2024-04-23 18",0.0215,0,0.021
"2024-04-23 19",0.0353,0,0.0739
"2024-04-23 20",0.0466,0.044,0.1353
"2024-04-23 21",0.0902,0.0152,0.0699
"2024-04-23 22",0.0485,0.082,0.1479
"2024-04-23 23",0.0679,0.069,0.0264
"2024-04-24 0",0.0471,0.0435,0.0196
"2024-04-24 1",0.045,0.0376,0.157
"2024-04-24 4",0.0351,0.0208,0.0598
"2024-04-24 5",0.0737,0.0212,0.0166
"2024-04-24 6",0.0881,0.0958,0.0371
"2024-04-24 7",0.099,0.057,0.0743
"2024-04-24 8",0.1146,0.0884,0.0687
"2024-04-24 9",0.1918,0.0381,0.0339
"2024-04-24 10",0.0705,0.0227,0.0706
"2024-04-24 11",0.0679,0.0133,0.1075
"2024-04-24 12",0.0829,0.0136,0.0117
"2024-04-24 13",0.0734,0,0.0582
"2024-04-24 14",0.1071,0.0402,0.0098
"2024-04-24 15",0.0582,0,0.0075
"2024-04-24 16",0.0524,0.0147,0.0414
"2024-04-24 17",0.0518,0.0175,0.0475
"2024-04-24 18",0.0905,0.0514,0.021
"2024-04-24 19",0.1892,0.0147,0.1384
"2024-04-24 20",0.1364,0.0869,0.125
"2024-04-24 21",0.1785,0.1106,0.1096
"2024-04-24 22",0.0888,0.0278,0.1021
"2024-04-24 23",0.0289,0.0075,0.0084
"2024-04-25 2",0,0.007,0.0502
"2024-04-25 3",0,0.0086,0.047
"2024-04-25 4",0.0514,0.0152,0.0689
"2024-04-25 5",0.1748,0.044,0.018
"2024-04-25 6",0.1882,0.3167,0.1066
"2024-04-25 7",0.1373,0.0173,0.1395
"2024-04-25 8",0.0687,0.0177,0.1765
"2024-04-25 9",0.031,0.0306,0.0218
"2024-04-25 10",0.0443,0.0101,0.0227
"2024-04-25 11",0.044,0.0042,0.0493
"2024-04-25 12",0.0661,0.1033,0.0407
"2024-04-25 13",0.0216,0.0192,0.0545
"2024-04-25 14",0.0272,0.0243,0.0558
"2024-04-25 15",0,0.0278,0.0212
"2024-04-25 16",0,0.0065,0.0145
"2024-04-25 17",0.0197,0,0.0283
"2024-04-25 18",0.0132,0,0.0177
"2024-04-25 19",0,0.0026,0.039
"2024-04-25 20",0.0308,0.0152,0.0622
"2024-04-25 21",0.0398,0.0119,0.0285
"2024-04-25 22",0,0.0502,0.0218
"2024-04-25 23",0,0.0311,0.0339
"2024-04-26 0",0,0,0.053
"2024-04-26 1",0,0.0673,0.0138
"2024-04-26 4",0.0213,0.0135,0.0339
"2024-04-26 5",0.0384,0.0241,0.1208
"2024-04-26 6",0.045,0.0461,0.1355
"2024-04-26 7",0.0798,0.0565,0.1236
"2024-04-26 8",0.0713,0.0061,0.0107
"2024-04-26 9",0.0589,0.0423,0.1026
"2024-04-26 10",0.0538,0.0271,0.0274
"2024-04-26 11",0.0464,0.0191,0.025
"2024-04-26 12",0.0727,0.0105,0.0358
"2024-04-26 13",0.0303,0.0283,0.0206
"2024-04-26 14",0.0492,0.0393,0.0446
"2024-04-26 15",0.0244,0.0299,0.1224
"2024-04-26 16",0.0569,0.0309,0.0558
"2024-04-26 17",0.0218,0,0.0437
"2024-04-26 18",0,0.0509,0.0794
"2024-04-26 19",0,0.0447,0.0461
"2024-04-26 20",0.0459,0.0147,0.0811
"2024-04-26 21",0.0673,0.0454,0.0836
"2024-04-26 22",0.0499,0.0479,0.0816
"2024-04-26 23",0.0486,0.0582,0.0811
"2024-04-27 2",0,0.0257,0
"2024-04-27 3",0.0367,0.0201,0.0407
"2024-04-27 4",0.0782,0.1299,0.029
"2024-04-27 5",0.0386,0.0112,0.0281
"2024-04-27 6",0,0.0191,0.0731
"2024-04-27 7",0.0249,0,0.1236
"2024-04-27 8",0.0241,0.0173,0.0461
"2024-04-27 9",0,0.0322,0.0475
"2024-04-27 10",0,0.0087,0.0336
"2024-04-27 11",0,0.0358,0.0248
"2024-04-27 12",0,0.0465,0.0329
"2024-04-27 13",0,0,0.0395
"2024-04-27 14",0,0.032,0.0271
"2024-04-27 15",0,0.0367,0.0065
"2024-04-27 16",0,0.01,0.0579
"2024-04-27 17",0.1009,0,0.0301
"2024-04-27 18",0.1295,0.0357,0.0566
"2024-04-27 19",0.113,0.0498,0.035
"2024-04-27 20",0.0905,0.0225,0.0379
"2024-04-27 23",0.1977,0.3751,0.0905
"2024-04-28 0",0.3462,0.4101,0.1634
"2024-04-28 1",0.0907,0.2512,0.0129
"2024-04-28 5",0.2652,0.359,0.1751
"2024-04-28 6",0.1712,0.2608,0.0446
"2024-04-28 7",0.0898,0.1931,0.0475
"2024-04-28 8",0.1629,0.1737,0.0334
"2024-04-28 9",0.0545,0.0119,0.0257
"2024-04-28 10",0.0199,0.0201,0.0278
"2024-04-28 11",0,0,0.0346
"2024-04-28 12",0,0.0243,0.0776
"2024-04-28 13",0,0.0232,0.0145
"2024-04-28 14",0,0.0189,0.0128
"2024-04-28 15",0,0.014,0.0341
"2024-04-28 16",0,0,0.0073
"2024-04-28 17",0,0.0072,0.0274
"2024-04-28 18",0,0,0
"2024-04-28 19",0.0848,0.0065,0.0652
"2024-04-28 20",0.1371,0.0096,0.1419
"2024-04-28 21",0.0637,0.0274,0.0505
"2024-04-28 22",0.0947,0.0411,0
"2024-04-28 23",0.1108,0.1182,0
"2024-04-29 2",0.0334,0.0573,0.008
"2024-04-29 3",0.0523,0.1293,0.0142
"2024-04-29 4",0.0859,0.053,0.0559
"2024-04-29 5",0.0499,0.0615,0.0524
"2024-04-29 6",0.1606,0.0685,0.0248
"2024-04-29 7",0.0966,0.0262,0.1405
"2024-04-29 8",0.1459,0.0652,0.0269
"2024-04-29 9",0.0698,0.0456,0.0152
"2024-04-29 10",0.0355,0.089,0.0124
"2024-04-29 11",0.0524,0.0774,0.0089
"2024-04-29 12",0.0497,0.1171,0.0126
"2024-04-29 13",0.0322,0,0.0173
"2024-04-29 14",0.035,0.0077,0.0107
"2024-04-29 15",0.0175,0.0447,0.0367
"2024-04-29 16",0.0755,0.0255,0.0152
"2024-04-29 17",0.0542,0.0848,0.035
"2024-04-29 18",0.0675,0,0
"2024-04-29 19",0,0,0.0075
"2024-04-29 20",0,0.014,0
"2024-04-29 21",0,0,0
"2024-04-29 22",0,0,0
"2024-04-29 23",0,0,0
"2024-04-30 0",0,0,0
"2024-04-30 1",0,0,0
"2024-04-30 4",0,0,0.0231
"2024-04-30 5",0.0273,0,0.039
"2024-04-30 6",0.0812,0.0068,0.1164
"2024-04-30 7",0.0466,0,0
"2024-04-30 8",0.0781,0.0325,0.0201
"2024-04-30 9",0.0606,0.0788,0.0692
"2024-04-30 10",0,0,0.0414
"2024-04-30 11",0.035,0,0.0358
"2024-04-30 12",0.0374,0,0.0428
"2024-04-30 13",0.0234,0,0.0437
"2024-04-30 14",0,0.0199,0.0612
"2024-04-30 15",0,0,0.0234
"2024-04-30 16",0.027,0.0166,0.0323
"2024-04-30 17",0.017,0,0.0654
"2024-04-30 18",0.0161,0,0.0115
"2024-04-30 19",0.0315,0,0.0199
"2024-04-30 20",0.0357,0.015,0
"2024-04-30 21",0.0524,0.0484,0
"2024-04-30 22",0.2197,0.1426,0.035
"2024-04-30 23",0.1425,0.1082,0.0897
"2024-05-01 2",0,0,0.0273
"2024-05-01 3",0,0.0215,0.0065
"2024-05-01 4",0,0,0
"2024-05-01 5",0.0651,0,0
"2024-05-01 6",0.0218,0.0194,0
"2024-05-01 7",0,0,0.0266
"2024-05-01 8",0,0.0044,0.0364
"2024-05-01 9",0,0,0
"2024-05-01 10",0.0409,0.0329,0.0166
"2024-05-01 11",0.0319,0,0.0035
"2024-05-01 12",0,0,0
"2024-05-01 13",0.028,0,0.0271
"2024-05-01 14",0.0287,0,0
"2024-05-01 15",0.0351,0,0.0059
"2024-05-01 16",0.017,0,0.0343
"2024-05-01 17",0,0,0.0131
"2024-05-01 18",0,0,0.0406
"2024-05-01 19",0,0,0.0058
"2024-05-01 20",0,0,0
"2024-05-01 21",0.0215,0,0.0082
"2024-05-01 22",0,0,0
"2024-05-01 23",0,0,0
"2024-05-02 0",0.0535,0.0378,0.0304
"2024-05-02 1",0.0535,0.0996,0.0215
"2024-05-02 4",0.1819,0.1127,0.122
"2024-05-02 5",0.25,0.0054,0.2126
"2024-05-02 6",0.1172,0,0
"2024-05-02 7",0.0827,0.0418,0
"2024-05-02 8",AF,AF,AF
"2024-05-02 9",AF,AF,AF
"2024-05-02 11",0.0294,0.078,0.082
"2024-05-02 12",0,0,0
"2024-05-02 13",0.031,0,0
"2024-05-02 14",0.0142,0,0
"2024-05-02 15",0.0277,0,0.0288
"2024-05-02 16",0,0,0
"2024-05-02 17",0.04,0,0.0121
"2024-05-02 18",0.0642,0,0.0542
"2024-05-02 19",0.0597,0,0.0184
"2024-05-02 20",0.0213,0,0
"2024-05-02 21",0.036,0,0.0285
"2024-05-02 22",0.0315,0,0.0154
"2024-05-02 23",0,0,0
"2024-05-03 2",0,0,0
"2024-05-03 3",0.0254,0.0348,0.017
"2024-05-03 4",0.0163,0,0.0376
"2024-05-03 5",0.0389,0,0.0402
"2024-05-03 6",0.0152,0,0
"2024-05-03 7",0.0294,0,0.0245
"2024-05-03 8",0,0,0.0421
"2024-05-03 9",0,0,0
"2024-05-03 10",0.0331,0,0
"2024-05-03 11",0.0239,0,0.0206
"2024-05-03 12",0.0203,0,0
"2024-05-03 13",0,0,0
"2024-05-03 14",0,0,0
"2024-05-03 15",0,0,0
"2024-05-03 16",0,0,0
"2024-05-03 17",0,0,0
"2024-05-03 18",0,0,0
"2024-05-03 19",0.0344,0,0
"2024-05-03 20",0.0331,0,0
"2024-05-03 21",0.1392,0.0444,0
"2024-05-03 22",0.134,0.0965,0.0675
"2024-05-03 23",0.1582,0.0783,0
"2024-05-04 0",0.1466,0.1811,0.0858
"2024-05-04 1",0.1419,0.1302,0.0811
"2024-05-04 4",0.2394,0.2611,0.1785
"2024-05-04 5",0.3696,0.2555,0.1841
"2024-05-04 12",0.0426,0,0.0652
"2024-05-04 13",0.0521,0,0.0486
"2024-05-04 14",0.0826,0,0.0437
"2024-05-04 15",0.0843,0,0.0416
"2024-05-04 16",0.0488,0,0.0159
"2024-05-04 17",0.0353,0,0.0177
"2024-05-04 18",0.0308,0,0
"2024-05-04 19",0.0275,0,0.0072
"2024-05-04 20",0.0244,0,0.0329
"2024-05-04 23",0.0228,0,0.0472
"2024-05-05 8",0,0,0.0628
"2024-05-05 9",0,0,0.0337
"2024-05-05 10",0,0,0
"2024-05-05 11",0,0,0
"2024-05-05 12",0,0,0
"2024-05-05 13",0,0,0
"2024-05-05 14",0,0,0
"2024-05-05 15",0,0,0.044
"2024-05-05 16",0,0,0.0556
"2024-05-05 17",0.0611,0,0.1063
"2024-05-05 18",0.0448,0,0.0428
"2024-05-05 19",0.0163,0,0
"2024-05-05 20",0.0235,0,0
"2024-05-05 21",0.0637,0,0.0318
"2024-05-05 22",0.0789,0,0.0393
"2024-05-05 23",0,0,0
"2024-05-06 0",0.0268,0,0.042
"2024-05-06 1",0.0286,0,0.0369
"2024-05-06 4",0.0322,0,0.0341
"2024-05-06 5",0.0616,0,0.0281
"2024-05-06 6",0.0947,0,0
"2024-05-06 7",0.0914,0,0
"2024-05-06 8",0.0831,0,0
"2024-05-06 9",0.107,0,0
"2024-05-06 10",0.0637,0,0.0371
"2024-05-06 11",0.0995,0.0886,0
"2024-05-06 18",0,0,0.0549
"2024-05-06 19",0.0907,0.0502,0.0351
"2024-05-06 20",0.2134,0.0937,0.1421
"2024-05-06 21",0.1258,0.0699,0.0344
"2024-05-06 22",0.0808,0,0
"2024-05-06 23",0.0476,0,0.0273
"2024-05-07 2",0,0,0.0474
"2024-05-07 3",0,0,0
"2024-05-07 4",0,0,0.0461
"2024-05-07 5",0.0479,0,0.0432
"2024-05-07 6",0.0708,0,0
"2024-05-07 7",0.0647,0,0.0365
"2024-05-07 8",0.0358,0,0.0136
"2024-05-07 9",0.0248,0,0
"2024-05-07 10",0.0164,0,0
"2024-05-07 11",0,0,0
"2024-05-07 12",0.0088,0,0
"2024-05-07 13",0,0,0.042
"2024-05-07 14",0.0175,0,0.0206
"2024-05-07 15",0.0208,0,0.0367
"2024-05-07 16",0.0341,0,0.01
"2024-05-07 17",0,0,0
"2024-05-07 18",0,0,0
"2024-05-08 1",0,0,0
"2024-05-08 4",0.0111,0,0
"2024-05-08 5",0.0175,0,0
"2024-05-08 6",0.0291,0,0
"2024-05-08 7",0.0452,0,0
"2024-05-08 8",0.0381,0,0.0091
"2024-05-08 9",0.0265,0,0
"2024-05-08 10",0.022,0,0
"2024-05-08 11",0,0,0
"2024-05-08 12",0,0,0.0059
"2024-05-08 13",0,0,0
"2024-05-08 14",0,0,0.0315
"2024-05-08 15",0,0,0
"2024-05-08 16",0,0,0
"2024-05-08 17",0,0,0
"2024-05-08 18",0,0,0
"2024-05-08 19",0,0,0
"2024-05-08 20",0,0,0
"2024-05-08 21",0,0,0
"2024-05-08 22",0.0343,0,0
"2024-05-08 23",0.0334,0,0.0205
"2024-05-09 2",0.0867,0.1101,0.0369
"2024-05-09 3",0.1561,0.1874,0.0547
"2024-05-09 4",0.081,0.0292,0.0264
"2024-05-09 5",0.4038,0.1571,0.0986
"2024-05-09 6",0.2171,0.0806,0.1267
"2024-05-09 7",0.0495,0,0.0353
"2024-05-09 8",0.0163,0,0
"2024-05-09 9",0.0424,0,0.0332
"2024-05-09 10",0.0409,0,0.0346
"2024-05-09 11",0.0514,0,0
"2024-05-09 12",0.049,0,0
"2024-05-09 13",0.0357,0,0
"2024-05-09 14",0.0672,0,0
"2024-05-09 15",0.037,0,0.0269
"2024-05-09 16",0.0381,0,0
"2024-05-09 17",0.0244,0,0
"2024-05-09 18",0.0523,0,0
"2024-05-09 19",0.0298,0,0
"2024-05-09 20",0.0268,0,0
"2024-05-09 21",0.0175,0,0
"2024-05-09 22",0.0187,0,0.0243
"2024-05-09 23",0.0246,0,0
"2024-05-10 0",0.0114,0,0
"2024-05-10 1",0,0,0
"2024-05-10 4",0,0,0
"2024-05-10 5",0.1501,0,0.0351
"2024-05-10 6",0.0687,0.072,0
"2024-05-10 7",0.1212,0.0573,0
"2024-05-10 8",0.0566,0.0061,0.0101
"2024-05-10 9",0.0369,0,0
"2024-05-10 10",0.0341,0,0
"2024-05-10 11",0.0388,0,0
"2024-05-10 12",0.0351,0,0.0563
"2024-05-10 13",0.0537,0,0
"2024-05-10 14",0.0668,0,0
"2024-05-10 15",0.0377,0,0
"2024-05-10 16",0.0327,0,0
"2024-05-10 17",0,0,0
"2024-05-10 18",0.018,0,0
"2024-05-10 19",0,0,0
"2024-05-10 20",0.0251,0,0
"2024-05-10 21",0.0334,0,0
"2024-05-10 22",0.0365,0,0
"2024-05-10 23",0.0512,0,0.0329
"2024-05-11 2",0.2401,0.2138,0.1682
"2024-05-11 3",0.2127,0.2879,0.219
"2024-05-11 4",0.3282,0.4342,0.3232
"2024-05-11 5",0.4243,0.5887,0.3797
"2024-05-11 6",0.4982,0.6494,0.3601
"2024-05-11 7",0.216,0.4513,0.326
"2024-05-11 8",0.1243,0.0514,0.1348
"2024-05-11 9",0.0388,0.046,0.0509
"2024-05-11 10",0,0,0.0496
"2024-05-11 11",0,0,0.0199
"2024-05-11 12",0,0,0
"2024-05-11 13",0.0151,0,0
"2024-05-11 14",0,0,0
"2024-05-11 15",0,0,0
"2024-05-11 16",0.0178,0,0
"2024-05-11 17",0,0,0.0337
"2024-05-11 18",0.0725,0,0
"2024-05-11 19",0.0625,0.0414,0.0479
"2024-05-11 20",0.1023,0.0713,0.0657
"2024-05-11 23",0.0954,0.0449,0.057
"2024-05-12 0",0.1075,0.0596,0.0449
"2024-05-12 1",0,0,0
"2024-05-12 5",0.0886,0.1685,0.0467
"2024-05-12 6",0.1082,0.1084,0.0773
"2024-05-12 7",0.0975,0.0668,0.0304
"2024-05-12 8",0.0511,0,0.0259
"2024-05-12 9",0.0225,0.0297,0.0432
"2024-05-12 10",0,0,0.0463
"2024-05-12 11",0,0,0.04
"2024-05-12 12",0,0,0
"2024-05-12 13",0,0,0
"2024-05-12 14",0.0163,0,0
"2024-05-12 15",0,0,0.0325
"2024-05-12 16",0.0343,0,0
"2024-05-12 17",0.0488,0,0.0287
"2024-05-12 18",0.0369,0,0
"2024-05-12 19",0.2562,0,0.0325
"2024-05-12 20",0.4999,0.2984,0.1533
"2024-05-12 21",0.2176,0.0888,0.1204
"2024-05-12 22",0.1916,0.1033,0.0477
"2024-05-12 23",0.1009,0.0498,0.0421
"2024-05-13 2",0.1044,0.0905,0.0544
"2024-05-13 3",0.1163,0.2606,0.0897
"2024-05-13 4",0.1177,0.2218,0.0488
"2024-05-13 5",0.216,0.3732,0.1662
"2024-05-13 6",0.1754,0.2306,0.125
"2024-05-13 7",0.2034,0.1737,0.1318
"2024-05-13 8",0.2084,0.1143,0.0276
"2024-05-13 9",0.1622,0,0.0418
"2024-05-13 10",0.1757,0,0.0267
"2024-05-13 11",0.0772,0,0
"2024-05-13 12",0.0272,0,0.0372
"2024-05-13 13",0.0656,0,0.0383
"2024-05-13 14",0.0734,0,0.0241
"2024-05-13 15",0.098,0,0
"2024-05-13 16",0.1395,0,0
"2024-05-13 17",0.1283,0,0.025
"2024-05-13 18",0.1092,0,0.043
"2024-05-13 19",0.066,0,0.0311
"2024-05-13 20",0,0,0.0068
"2024-05-13 21",0.0341,0.0636,0.0355
"2024-05-13 22",0.0261,0,0.0458
"2024-05-13 23",0.0353,0.0694,0.0561
"2024-05-14 0",0.0403,0.0832,0.042
"2024-05-14 1",0.0711,0.1019,0.1428
"2024-05-14 4",0.1011,0.1241,0.0285
"2024-05-14 5",0.1975,0.1323,0.1213
"2024-05-14 6",0.2148,0.1654,0.029
"2024-05-14 7",0.1622,0.1084,0.0309
"2024-05-14 8",0.1046,0.0225,0.0591
"2024-05-14 9",0.0634,0.1087,0.0512
"2024-05-14 10",0.0346,0.0467,0.0633
"2024-05-14 11",0.0263,0,0.0343
"2024-05-14 12",0.0235,0,0
"2024-05-14 13",0.0613,0,0
"2024-05-14 14",0.0767,0,0.0241
"2024-05-14 15",0.0561,0,0.0308
"2024-05-14 16",0.062,0,0
"2024-05-14 17",0.0627,0,0
"2024-05-14 18",0.0684,0,0
"2024-05-14 19",0.0666,0,0
"2024-05-14 20",0.0642,0,0
"2024-05-14 21",0.1213,0.0937,0.0413
"2024-05-14 22",0.2255,0.1113,0.1203
"2024-05-14 23",0.0995,0.2861,0.121
"2024-05-15 2",0.1175,0.1166,0.1372
"2024-05-15 3",0.0876,0.1148,0.0596
"2024-05-15 4",0.2389,0.3643,0.1447
"2024-05-15 5",0.1035,0.0668,0.1185
"2024-05-15 6",0.1075,0.0676,0.1103
"2024-05-15 7",0.1816,0.4639,0.2311
"2024-05-15 8",0.0852,0.266,0.1213
"2024-05-15 9",0.0912,0.1297,0.0843
"2024-05-15 10",0.0431,0,0.0488
"2024-05-15 11",0.055,0,0
"2024-05-15 12",0.019,0,0
"2024-05-15 13",0.0287,0,0
"2024-05-15 14",0.037,0,0
"2024-05-15 15",0.049,0,0
"2024-05-15 16",0.0452,0,0
"2024-05-15 17",0.0613,0,0.2463
"2024-05-15 18",0.0995,0,0.2494
"2024-05-15 19",0.0369,0,0.1895
"2024-05-15 20",0.09,0.0617,0.2029
"2024-05-15 21",0.1546,0.1129,0.1488
"2024-05-15 22",0.1586,0.089,0.1278
"2024-05-15 23",0.111,0.1737,0.0554
"2024-05-16 0",0.131,0.1211,0.1414
"2024-05-16 1",0.1238,0.0974,0.1397
"2024-05-16 4",0.2055,0.3398,0.1601
"2024-05-16 5",0.1816,0.2951,0.2082
"2024-05-16 6",0.2963,0.8364,0.3805
"2024-05-16 7",0.2358,0.1348,0.1383
"2024-05-16 8",0.1508,0.087,0.0386
"2024-05-16 9",0.1002,0.1841,0.0479
"2024-05-16 10",0.0405,0.1447,0.0295
"2024-05-16 11",0.0216,0,0.0486
"2024-05-16 12",0.0206,0,0.0528
"2024-05-16 13",0.0196,0,0.025
"2024-05-16 14",0.04,0,0
"2024-05-16 15",0.0362,0,0
"2024-05-16 16",0.0341,0,0
"2024-05-16 17",0,0,0
"2024-05-16 18",0.102,0,0.0285
"2024-05-16 19",0.6244,0.0579,0.0591
"2024-05-16 20",0.1044,0.0524,0
"2024-05-16 21",0.1265,0.0582,0
"2024-05-16 22",0.1307,0,0.0311
"2024-05-16 23",0.1297,0.0862,0
"2024-05-17 2",0.1082,0.0774,0.1171
"2024-05-17 3",0.0661,0.0573,0.1
"2024-05-17 4",0.099,0.075,0.042
"2024-05-17 5",0.1106,0.0858,0
"2024-05-17 6",0.1118,0.0925,0.1009
"2024-05-17 7",0.1934,0.1105,0.0453
"2024-05-17 8",0.2399,0.0594,0.06
"2024-05-17 9",0.1528,0,0.0257
"2024-05-17 10",0.131,0.1148,0.0362
"2024-05-17 11",0.0701,0,0
"2024-05-17 12",0.1238,0,0
"2024-05-17 13",0.1002,0,0
"2024-05-17 14",0.1194,0,0
"2024-05-17 15",0.1598,0,0
"2024-05-17 16",0.1044,0,0
"2024-05-17 17",0.1297,0,0
"2024-05-17 18",0.1532,0,0
"2024-05-17 19",0.1717,0,0
"2024-05-17 20",0.0938,0.0061,0
"2024-05-17 21",0.0428,0,0
"2024-05-17 22",0,0,0
"2024-05-17 23",0,0,0
"2024-05-18 0",0,0,0
"2024-05-18 1",0,0,0
"2024-05-18 4",0.0334,0.0577,0.0603
"2024-05-18 5",0.1774,0.1281,0.1047
"2024-05-18 6",0.2219,0.1718,0.1215
"2024-05-18 7",0.0661,0,0.0236
"2024-05-18 8",0.0741,0,0.0232
"2024-05-18 9",0.0594,0.0477,0.0278
"2024-05-18 10",0.0275,0,0
"2024-05-18 11",0,0,0.0108
"2024-05-18 12",0.027,0,0
"2024-05-18 13",0,0,0
"2024-05-18 14",0.0298,0,0
"2024-05-18 15",0.0516,0,0
"2024-05-18 16",0.0407,0,0
"2024-05-18 17",0.1695,0,0.029
"2024-05-18 18",0.107,0,0.0105
"2024-05-18 19",0.3521,0.1016,0.0825
"2024-05-18 20",0.6708,0.2868,0.18
"2024-05-18 23",0.0415,0,0.0477
"2024-05-19 3",0,0,0
"2024-05-19 4",0,0,0.0348
"2024-05-19 5",0.0206,0,0
"2024-05-19 6",0.0286,0,0.0292
"2024-05-19 7",0.0158,0,0.0264
"2024-05-19 8",0,0,0.0212
"2024-05-19 9",0.0656,0,0
"2024-05-19 10",0.0651,0,0
"2024-05-19 11",0.0481,0,0
"2024-05-19 12",0.0409,0,0
"2024-05-19 13",0.0272,0,0
"2024-05-19 14",0.0403,0,0
"2024-05-19 15",0.0677,0,0
"2024-05-19 16",0.059,0,0
"2024-05-19 17",0.0556,0,0
"2024-05-19 18",0.0424,0.0103,0
"2024-05-19 19",0.0592,0,0
"2024-05-19 20",0.0338,0,0
"2024-05-19 21",0,0,0
"2024-05-19 22",0,0,0
"2024-05-19 23",0,0,0
"2024-05-20 0",0,0,0
"2024-05-20 1",0,0,0
"2024-05-20 4",0,0,0.0374
"2024-05-20 5",AS,AS,AS
"2024-05-20 6",AS,AS,AS
"2024-05-20 7",AS,AS,AS
"2024-05-20 8",AS,AS,AS
"2024-05-20 9",AS,AS,AS
"2024-05-20 10",AS,AS,AS
"2024-05-20 11",AS,AS,AS
"2024-05-20 12",AS,AS,AS
"2024-05-20 13",AS,AS,AS
"2024-05-20 14",AS,AS,AS
"2024-05-20 15",AS,AS,AS
"2024-05-20 21",AS,AS,AS
"2024-05-20 22",AS,AS,AS
"2024-05-20 23",AS,AS,AS
"2024-05-21 2",AS,AS,AS
"2024-05-21 3",AS,AS,AS
"2024-05-21 4",AS,AS,AS
"2024-05-21 5",AS,AS,AS
"2024-05-21 6",AS,AS,AS
"2024-05-21 7",AS,AS,AS
"2024-05-21 8",AS,AS,AS
"2024-05-21 9",AS,AS,AS
"2024-05-21 10",AS,AS,AS
"2024-05-21 13",AS,AS,AS
"2024-05-21 14",AS,AS,AS
"2024-05-21 15",AS,AS,AS
"2024-05-21 16",AS,AS,AS
"2024-05-21 17",AS,AS,AS
"2024-05-21 18",AS,AS,AS
