Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2024-04-23 21",0.0176,0.853,0.2548
"2024-04-23 22",0.0378,0.1876,0.2193
"2024-04-23 23",0.0319,0.263,0.3738
"2024-04-24 2",0.0334,0.7047,0.276
"2024-04-24 3",0,0.704,0.1466
"2024-04-24 4",0,0.8399,0.1526
"2024-04-24 5",0,0.882,0.1974
"2024-04-24 6",0.0315,0.8428,0.1676
"2024-04-24 7",0.0705,0.4089,0.3233
"2024-04-24 8",0.1999,0.4244,0.377
"2024-04-24 9",0.2383,0.2091,0.255
"2024-04-24 10",0.157,1.0754,0.1501
"2024-04-24 11",0.1241,1.0033,0.1126
"2024-04-24 12",0.1257,0.9319,0.1282
"2024-04-24 13",0.1813,1.1191,0.147
"2024-04-24 14",0.1599,1.0337,0.1552
"2024-04-24 15",0.1764,1.2286,0.1426
"2024-04-24 16",0.3018,1.3244,0.2188
"2024-04-24 17",0.1794,1.2893,0.2073
"2024-04-24 18",0.2003,1.1417,0.1951
"2024-04-24 19",0.0575,1.1539,0.2342
"2024-04-24 20",0.0132,1.0042,0.2747
"2024-04-24 21",0.0127,1.0022,0.2638
"2024-04-24 22",0.0166,0.9481,0.1508
"2024-04-24 23",0.0382,1.0224,0.1812
"2024-04-25 0",0.0321,1.0725,0.2481
"2024-04-25 1",0.0393,0.9501,0.2346
"2024-04-25 4",0.0315,0.3883,0.3942
"2024-04-25 5",0.0315,0.3248,0.392
"2024-04-25 6",0.0139,0.3064,0.2852
"2024-04-25 7",0.0281,0.4386,0.292
"2024-04-25 8",0.0921,0.2486,0.3053
"2024-04-25 9",0.1185,0.1616,0.2169
"2024-04-25 10",0.1808,0.1665,0.2175
"2024-04-25 11",0.1837,1.0018,0.2173
"2024-04-25 12",0.0826,1.0769,0.1903
"2024-04-25 13",0.0193,0.9546,0.1481
"2024-04-25 14",0.0153,0.992,0.1377
"2024-04-25 15",0.0761,0.9661,0.1346
"2024-04-25 16",0.2435,1.1231,0.1923
"2024-04-25 17",0.1235,1.0372,0.1554
"2024-04-25 18",0.0475,1.0342,0.1461
"2024-04-25 19",0.0219,1.0144,0.151
"2024-04-25 20",0.012,0.9464,0.1479
"2024-04-25 21",0.0115,0.8945,0.2128
"2024-04-25 22",0,0.8341,0.1725
"2024-04-25 23",0.0141,0.1337,0.2157
"2024-04-26 2",0.0237,0.7665,0.3188
"2024-04-26 3",0.0168,0.9209,0.1991
"2024-04-26 4",0.0173,0.9177,0.2007
"2024-04-26 5",0.0168,0.804,0.2097
"2024-04-26 6",0.0153,0.7627,0.2
"2024-04-26 7",0.0136,0.7721,0.1858
"2024-04-26 8",0.0148,0.7497,0.1534
"2024-04-26 9",0.0109,0.1164,0.1774
"2024-04-26 10",0.027,0.8036,0.1758
"2024-04-26 11",0.0812,0.223,0.2647
"2024-04-26 12",0.0951,0.2015,0.3016
"2024-04-26 13",0.0522,0.9062,0.2239
"2024-04-26 14",0.0666,0.9998,0.2277
"2024-04-26 15",0.0829,0.7403,0.1996
"2024-04-26 16",0.1167,0.9016,0.1834
"2024-04-26 17",0.0483,0.8485,0.1454
"2024-04-26 18",0.0641,0.8607,0.1796
"2024-04-26 19",0.0565,0.1903,0.2747
"2024-04-26 20",0.0599,0.8656,0.237
"2024-04-26 21",0.0607,0.7732,0.2687
"2024-04-26 22",0.0617,0.1871,0.2005
"2024-04-26 23",0.0556,0.2827,0.208
"2024-04-27 0",0.0482,0.2729,0.1887
"2024-04-27 1",0.0388,0.2625,0.2687
"2024-04-27 4",0,0.5998,0.2182
"2024-04-27 5",0.0127,0.6251,0.1656
"2024-04-27 6",0.0373,0.6552,0.1914
"2024-04-27 7",0.1001,0.1789,0.1472
"2024-04-27 8",0.022,0.6477,0.1413
"2024-04-27 9",0.0241,0.6131,0.1534
"2024-04-27 10",0.0549,0.6248,0.1958
"2024-04-27 11",0.0924,0.1831,0.1849
"2024-04-27 12",0.06,0.1827,0.1607
"2024-04-27 13",0.0449,0.2246,0.1257
"2024-04-27 14",0.0427,0.1818,0.1596
"2024-04-27 15",0.0475,0.6488,0.1931
"2024-04-27 16",0.0473,0.1761,0.167
"2024-04-27 17",0.0336,0.2217,0.2204
"2024-04-27 18",0.0366,0.3007,0.2352
"2024-04-27 19",0.0504,0.2776,0.214
"2024-04-27 20",0.0346,0.3672,0.2703
"2024-04-27 23",0.0178,0.3089,0.2634
"2024-04-28 3",0,0.3512,0.3069
"2024-04-28 4",0.0207,0.3552,0.1863
"2024-04-28 5",0,0.3512,0.2208
"2024-04-28 6",0,0.3914,0.2308
"2024-04-28 7",0.0239,0.4266,0.253
"2024-04-28 8",0.0532,0.3526,0.2781
"2024-04-28 9",0.0721,0.3936,0.2224
"2024-04-28 10",0.105,0.3237,0.1809
"2024-04-28 11",0.0592,0.2233,0.1481
"2024-04-28 12",0.0583,0.6985,0.137
"2024-04-28 13",0.2481,0.198,0.1495
"2024-04-28 14",0.2559,0.2328,0.1494
"2024-04-28 15",0.2108,0.2113,0.1492
"2024-04-28 16",0.1514,0.1219,0.125
"2024-04-28 17",0.0585,0.751,0.1426
"2024-04-28 18",0.0441,0.9077,0.1492
"2024-04-28 19",0.069,0.3665,0.2869
"2024-04-28 20",0.0415,0.4648,0.4149
"2024-04-28 21",0.029,0.1898,0.2548
"2024-04-28 22",0.011,0.5679,0.2685
"2024-04-28 23",0.0112,0.5397,0.3031
"2024-04-29 0",0.0115,0.5468,0.292
"2024-04-29 1",0.0153,0.5011,0.275
"2024-04-29 4",0.0202,0.3472,0.3962
"2024-04-29 5",0.0322,0.4195,0.3044
"2024-04-29 6",0.0487,0.2803,0.3568
"2024-04-29 7",0.0365,0.2013,0.2621
"2024-04-29 8",0.0577,0.1612,0.1876
"2024-04-29 9",0.1011,0.2406,0.2016
"2024-04-29 10",0.1277,0.1776,0.1785
"2024-04-29 11",0.1294,0.8412,0.1794
"2024-04-29 12",0.1333,0.2783,0.1506
"2024-04-29 13",0.0962,0.2689,0.1863
"2024-04-29 14",0.1942,0.231,0.1949
"2024-04-29 15",0.114,0.9579,0.1652
"2024-04-29 16",0.1362,0.2066,0.1435
"2024-04-29 17",0.0809,0.8847,0.2013
"2024-04-29 18",0.0775,0.8133,0.1639
"2024-04-29 19",0.0215,0.9756,0.1463
"2024-04-29 20",0,0.7279,0.167
"2024-04-29 21",0,0.8368,0.1701
"2024-04-29 22",0.0212,0.7541,0.186
"2024-04-29 23",0,0.745,0.112
"2024-04-30 2",0,0.5585,0.1113
"2024-04-30 3",0,0.7062,0.0858
"2024-04-30 4",0.0164,0.08,0.098
"2024-04-30 5",0.029,0.6874,0.11
"2024-04-30 6",0.0219,0.577,0.1503
"2024-04-30 7",0.0181,0.1845,0.1592
"2024-04-30 8",0.0504,0.8419,0.143
"2024-04-30 9",0.046,0.8847,0.106
"2024-04-30 10",0.067,0.9244,0.0732
"2024-04-30 11",0.0643,0.8694,0.1401
"2024-04-30 12",0.0536,1.1756,0.0913
"2024-04-30 13",0.1165,1.0362,0.1488
"2024-04-30 14",0.1126,1.0452,0.1137
"2024-04-30 15",0.1143,1.3169,0.1683
"2024-04-30 16",0.1036,1.3495,0.1887
"2024-04-30 17",0.059,1.1632,0.1222
"2024-04-30 18",0.0878,1.1834,0.1415
"2024-04-30 19",0.0907,1.0865,0.2324
"2024-04-30 20",0.0482,0.9024,0.2342
"2024-04-30 21",0.0387,0.8811,0.1902
"2024-04-30 22",0.0327,0.8077,0.2056
"2024-04-30 23",0.0312,0.9825,0.198
"2024-05-01 2",0.0256,0.7732,0.2989
"2024-05-01 3",0.0541,0.2321,0.3597
"2024-05-01 4",0.0419,0.1628,0.135
"2024-05-01 5",0.0261,0.7058,0.1408
"2024-05-01 6",0.0392,0.676,0.1537
"2024-05-01 7",0.0541,0.2816,0.147
"2024-05-01 8",0.0502,0.892,0.1506
"2024-05-01 9",0.0765,0.9293,0.1066
"2024-05-01 10",0.0997,0.8734,0.0902
"2024-05-01 11",0.1414,0.8548,0.0862
"2024-05-01 12",0.1375,0.9638,0.0798
"2024-05-01 13",0.1803,0.9628,0.0851
"2024-05-01 14",0.1297,0.8297,0.0818
"2024-05-01 15",0.0921,0.8324,0.1204
"2024-05-01 16",0.1017,0.9594,0.1035
"2024-05-01 17",0.0487,0.8104,0.1237
"2024-05-01 18",0.0354,0.8415,0.0842
"2024-05-01 19",0.0265,0.8177,0.1251
"2024-05-01 20",0.0329,0.7641,0.1477
"2024-05-01 21",0.0236,0.8306,0.1645
"2024-05-01 22",0,0.7026,0.1098
"2024-05-01 23",0.0134,0.8042,0.1428
"2024-05-02 0",0.0095,0.11,0.1474
"2024-05-02 1",0.0149,0.6601,0.1257
"2024-05-02 4",0.0112,0.6561,0.1144
"2024-05-02 5",0.0098,0.5783,0.1015
"2024-05-02 6",0,0.7342,0.1559
"2024-05-02 7",0.0137,0.7355,0.071
"2024-05-02 8",0.0315,0.8009,0.1337
"2024-05-02 9",0.0548,0.8818,0.1131
"2024-05-02 10",0.0512,0.8689,0.0909
"2024-05-02 11",0.051,0.9514,0.0978
"2024-05-02 12",0.0597,0.8392,0.0914
"2024-05-02 13",0.0438,0.9169,0.0925
"2024-05-02 14",0.0644,0.9138,0.0845
"2024-05-02 15",0.0392,1.0186,0.125
"2024-05-02 16",0.0778,0.9373,0.1128
"2024-05-02 17",0.0575,1.0403,0.0882
"2024-05-02 18",0.085,0.1668,0.1787
"2024-05-02 19",0.0582,0.2053,0.1617
"2024-05-02 20",0.0605,0.4171,0.2275
"2024-05-02 21",0.0721,0.8931,0.3053
"2024-05-02 22",0.0571,0.8324,0.2202
"2024-05-02 23",0.0237,0.8009,0.1344
"2024-05-03 2",0.0127,0.629,0.1656
"2024-05-03 3",0,0.8831,0.1464
"2024-05-03 4",0.0309,0.8357,0.1723
"2024-05-03 5",0.0309,0.7993,0.1448
"2024-05-03 6",0.03,0.6885,0.1548
"2024-05-03 7",0.0156,0.6938,0.1661
"2024-05-03 8",0.0154,0.7049,0.1197
"2024-05-03 9",0.0495,0.8468,0.1115
"2024-05-03 10",0.0522,0.8251,0.0944
"2024-05-03 11",0.0543,0.8392,0.1087
"2024-05-03 12",0.0563,0.8534,0.0723
"2024-05-03 13",0.1082,0.7466,0.1044
"2024-05-03 14",0.1224,0.8162,0.1073
"2024-05-03 15",0.1202,0.8107,0.1104
"2024-05-03 16",0.0743,0.8727,0.1177
"2024-05-03 17",0.0705,0.8856,0.1222
"2024-05-03 18",0.0468,0.9984,0.1124
"2024-05-03 19",0.0315,0.9018,0.1483
"2024-05-03 20",0.037,0.226,0.223
"2024-05-03 21",0.0273,0.7412,0.1885
"2024-05-03 22",0.0666,0.6523,0.1607
"2024-05-03 23",0.0124,0.7596,0.1472
"2024-05-04 0",0,0.7974,0.118
"2024-05-04 1",0.01,0.8118,0.1007
"2024-05-04 4",0,0.6923,0.1222
"2024-05-04 5",0,0.7459,0.0911
"2024-05-04 6",0.0078,0.8831,0.0867
"2024-05-04 7",0.0892,0.261,0.2437
"2024-05-04 8",0.1248,1.1113,0.1805
"2024-05-04 9",0.1209,1.153,0.1332
"2024-05-04 10",0.0914,1.0472,0.1206
"2024-05-04 11",0.0995,1.0907,0.1262
"2024-05-04 12",0.1133,1.1091,0.1191
"2024-05-04 13",0.138,1.1577,0.0872
"2024-05-04 14",0.1611,1.1053,0.1091
"2024-05-04 15",0.1845,1.0661,0.1559
"2024-05-04 16",0.153,1.1206,0.1814
"2024-05-04 17",0.1343,1.0723,0.1158
"2024-05-04 18",0.1106,1.0661,0.1404
"2024-05-04 19",0.057,0.9942,0.1341
"2024-05-04 20",0.0419,1.0377,0.1852
"2024-05-04 23",0.0293,0.7798,0.1585
"2024-05-05 3",0.0195,0.7965,0.1632
"2024-05-05 4",0.0214,0.8597,0.1486
"2024-05-05 5",0.0219,0.9029,0.1202
"2024-05-05 6",0.0192,0.8984,0.1357
"2024-05-05 7",0.0159,0.892,0.1266
"2024-05-05 8",0.0246,0.8213,0.1565
"2024-05-05 9",0.0187,0.8279,0.1732
"2024-05-05 10",0.0285,0.8412,0.1843
"2024-05-05 11",0.0203,0.9803,0.1576
"2024-05-05 12",0.0207,1.0404,0.1372
"2024-05-05 13",0.0261,0.9969,0.1348
"2024-05-05 14",0.0478,1.0585,0.131
"2024-05-05 15",0.0605,1.1455,0.2641
"2024-05-05 16",0.0409,1.1903,0.1239
"2024-05-05 17",0.0339,1.1459,0.1306
"2024-05-05 18",0.0315,0.9563,0.1206
"2024-05-05 19",0.0309,0.957,0.1463
"2024-05-05 20",0.0402,1.1306,0.1565
"2024-05-05 21",0.0385,0.9233,0.1275
"2024-05-05 22",0.0326,0.8794,0.1233
"2024-05-05 23",0.0265,0.931,0.0918
"2024-05-06 0",0.0244,0.8792,0.1153
"2024-05-06 1",0.0236,0.8718,0.1335
"2024-05-06 4",0.017,0.6428,0.1228
"2024-05-06 5",0.0305,0.655,0.1984
"2024-05-06 6",0.0307,0.7137,0.1528
"2024-05-06 7",0.0448,0.8084,0.1005
"2024-05-06 8",0.0531,0.794,0.1383
"2024-05-06 9",0.0633,0.8064,0.1754
"2024-05-06 10",0.0427,0.2164,0.1621
"2024-05-06 11",0.0692,0.7681,0.1386
"2024-05-06 12",0.0488,0.7536,0.1144
"2024-05-06 13",0.0319,0.7408,0.1168
"2024-05-06 14",0.0478,0.7171,0.1419
"2024-05-06 15",0.0914,0.8541,0.1559
"2024-05-06 16",0.0856,0.8315,0.129
"2024-05-06 17",0.2918,0.3384,0.2738
"2024-05-06 18",0.0756,0.3004,0.1597
"2024-05-06 19",0.0441,0.1991,0.161
"2024-05-06 20",0.0302,0.6304,0.1548
"2024-05-06 21",0.0356,0.6424,0.1577
"2024-05-06 22",0.0407,0.831,0.1539
"2024-05-06 23",0.011,0.6829,0.1526
"2024-05-07 9",0.0242,0.6384,0.255
"2024-05-07 10",0,0.7064,0.1291
"2024-05-07 11",0.0276,0.9007,0.1255
"2024-05-07 12",0.0236,0.7175,0.114
"2024-05-07 13",0.0368,0.8461,0.1266
"2024-05-07 14",0.0275,0.8209,0.1129
"2024-05-07 15",0.0229,0.7856,0.1146
"2024-05-07 16",0.047,0.8332,0.1308
"2024-05-07 17",0.0298,0.8291,0.1151
"2024-05-08 2",0.0307,0.1991,0.2991
"2024-05-08 3",0.0198,0.2257,0.2031
"2024-05-08 4",0.0178,0.2313,0.1712
"2024-05-08 5",0.0324,0.265,0.18
"2024-05-08 6",0.0534,0.1871,0.184
"2024-05-08 7",0.0388,0.6177,0.1834
"2024-05-08 8",0.0226,0.7512,0.1097
"2024-05-08 9",0.0254,0.761,0.1182
"2024-05-08 10",0,0.755,0.0978
"2024-05-08 17",0.0227,0.4563,0.1874
"2024-05-08 18",0.0198,0.1138,0.1628
"2024-05-08 19",0.0181,0.1694,0.1577
"2024-05-08 20",0.0049,0.2046,0.1503
"2024-05-08 21",0.0166,0.1572,0.1927
"2024-05-08 22",0.0164,0.6073,0.1435
"2024-05-08 23",0.0119,0.5627,0.1441
"2024-05-09 0",0.0149,0.6184,0.1745
"2024-05-09 1",0,0.0741,0.1146
"2024-05-09 10",0.1662,0.2413,0.2836
"2024-05-09 11",0.0429,0.1654,0.1601
"2024-05-09 12",0.0633,0.1765,0.1184
"2024-05-09 13",0.076,0.139,0.1302
"2024-05-09 14",0.0438,0.2093,0.1361
"2024-05-09 15",0.0358,0.6758,0.1479
"2024-05-09 16",0.03,0.68,0.1384
"2024-05-09 17",0.0373,0.7663,0.1332
"2024-05-09 18",0.0292,0.2179,0.137
"2024-05-09 19",0,0.7825,0.1464
"2024-05-09 20",0,0.6814,0.1563
"2024-05-09 21",0,0.7098,0.1386
"2024-05-09 22",0,0.7885,0.1208
"2024-05-09 23",0,0.7614,0.1049
"2024-05-10 2",0.0137,0.4627,0.1725
"2024-05-10 3",0.0144,0.5322,0
"2024-05-10 4",0.0136,0.5747,0.1526
"2024-05-10 5",0.0086,0.6199,0
"2024-05-10 6",0.0207,0.7805,0.1494
"2024-05-10 7",0,0.5922,0.1679
"2024-05-10 8",0.0197,0.8583,0.1452
"2024-05-10 9",0.0175,0.8027,0.1173
"2024-05-10 10",0.0648,0.8916,0.2738
"2024-05-10 11",0.0527,0.7951,0.1689
"2024-05-10 12",0.107,0.8137,0.2461
"2024-05-10 13",0.0227,0.7736,0.1466
"2024-05-10 14",0.0624,0.1987,0.1579
"2024-05-10 15",0.0383,0.8676,0.1987
"2024-05-10 16",0.0456,0.9395,0.2084
"2024-05-10 17",0.0358,0.9568,0.1832
"2024-05-10 18",0.0351,1.0375,0.175
"2024-05-10 19",0.0265,0.9672,0.1286
"2024-05-10 20",0,0.9572,0.1259
"2024-05-10 21",0.0139,0.8951,0.1543
"2024-05-10 22",0,0.8984,0.1413
"2024-05-10 23",0.0117,0.9027,0.1222
"2024-05-11 0",0,0.8741,0.1444
"2024-05-11 1",0,0.829,0.0907
"2024-05-11 4",0.0068,0.7005,0.1699
"2024-05-11 5",0,0.7583,0.1111
"2024-05-11 6",0.0095,0.7862,0.1164
"2024-05-11 7",0,0.8029,0.1333
"2024-05-11 8",0.0568,1.1424,0.139
"2024-05-11 9",0.1633,0.3922,0.2392
"2024-05-11 10",0.2244,1.2047,0.1974
"2024-05-11 11",0.2647,1.3339,0.1683
"2024-05-11 12",0.5622,1.2067,0.2071
"2024-05-11 13",0.241,1.077,0.1851
"2024-05-11 14",0.5839,1.0894,0.1723
"2024-05-11 15",0.4321,1.1865,0.1794
"2024-05-11 16",0.3575,1.0923,0.21
"2024-05-11 17",0.1989,1.1612,0.2005
"2024-05-11 18",0.0865,1.1328,0.2135
"2024-05-11 19",0.028,1.1404,0.2605
"2024-05-11 20",0.0346,1.0674,0.2273
"2024-05-11 23",0.0125,0.2259,0.2546
"2024-05-12 3",0,0.6967,0.2776
"2024-05-12 4",0,0.7539,0.2102
"2024-05-12 5",0,0.7625,0.1914
"2024-05-12 6",0,0.8838,0.2348
"2024-05-12 7",0.0878,0.669,0.2299
"2024-05-12 8",0.1704,0.4009,0.2455
"2024-05-12 9",0.1024,0.9925,0.2162
"2024-05-12 10",0.1903,1.0559,0.1734
"2024-05-12 11",0.1516,1.4093,0.2479
"2024-05-12 12",0.4921,1.524,0.1721
"2024-05-12 13",0.6147,1.2599,0.2104
"2024-05-12 14",0.6715,1.2335,0.1774
"2024-05-12 15",0.5793,1.359,0.2064
"2024-05-12 16",0.4175,1.1989,0.2009
"2024-05-12 17",0.2276,1.3202,0.1625
"2024-05-12 18",0.1058,0.2051,0.1574
"2024-05-12 19",0.0797,0.382,0.3259
"2024-05-12 20",0.0448,0.3812,0.3113
"2024-05-12 21",0.0558,0.6785,0.3053
"2024-05-12 22",0.038,0.6916,0.2889
"2024-05-12 23",0.0285,0.278,0.2474
"2024-05-13 0",0.0102,0.7588,0.2619
"2024-05-13 1",0.0229,0.6361,0.2707
"2024-05-13 4",0.008,0.1616,0.2111
"2024-05-13 5",0,0.1592,0.2392
"2024-05-13 6",0.0158,0.5781,0.2446
"2024-05-13 7",0.119,0.5173,0.333
"2024-05-13 8",0.3073,0.6155,0.4339
"2024-05-13 9",0.3529,0.6257,0.3313
"2024-05-13 10",0.2684,0.2834,0.1856
"2024-05-13 11",0.241,1.1993,0.2306
"2024-05-13 12",0.3495,1.2097,0.1714
"2024-05-13 13",0.502,1.2772,0.2166
"2024-05-13 14",0.6332,0.2672,0.1869
"2024-05-13 15",0,1.3942,0.1969
"2024-05-13 16",0,1.0818,0.2213
"2024-05-13 17",0.4245,1.2339,0.1985
"2024-05-13 18",0,0.3273,0.2248
"2024-05-13 19",0,1.1577,0.2339
"2024-05-13 20",0,1.0388,0.2098
"2024-05-13 21",0,1.063,0.2441
"2024-05-13 22",0,0.9772,0.1933
"2024-05-13 23",0.0156,0.9718,0.2395
"2024-05-14 2",0,0.2253,0.3428
"2024-05-14 3",0,0.9133,0.2617
"2024-05-14 4",0.0163,0.8432,0.2545
"2024-05-14 5",0.0134,0.1066,0.2404
"2024-05-14 6",0.0239,0.8138,0.2641
"2024-05-14 7",0.0531,0.1925,0.2322
"2024-05-14 8",0.25,0.4226,0.3158
"2024-05-14 9",0.2489,0.3189,0.2894
"2024-05-14 10",0.28,1.2993,0.235
"2024-05-14 11",0.3576,1.1138,0.1434
"2024-05-14 12",0.6095,1.3466,0.1603
"2024-05-14 13",0.4945,1.0829,0.1313
"2024-05-14 14",0.5956,1.1592,0.2169
"2024-05-14 15",0.3381,0.184,0.1951
"2024-05-14 16",0.4758,1.0721,0.2186
"2024-05-14 17",0,1.0869,0.1985
"2024-05-14 18",0,0.986,0.1998
"2024-05-14 19",0,1.0277,0.2157
"2024-05-14 20",0,1.0705,0.3439
"2024-05-14 21",0,0.9836,0.3018
"2024-05-14 22",0,0.9752,0.2388
"2024-05-14 23",0,0.9231,0.2328
"2024-05-15 0",0.0132,0.9709,0.1707
"2024-05-15 1",0,0.9683,0.1927
"2024-05-15 4",0.0136,0.7781,0.2718
"2024-05-15 5",0.0281,0.7958,0.2656
"2024-05-15 6",0.017,0.822,0.2341
"2024-05-15 7",0.0712,0.2789,0.2984
"2024-05-15 8",0.1877,0.2814,0.2945
"2024-05-15 9",0.1006,1.0867,0.1488
"2024-05-15 10",0.1372,1.0062,0.1399
"2024-05-15 11",0.2333,1.2235,0.1596
"2024-05-15 12",0.3492,1.3379,0.2031
"2024-05-15 13",0.513,1.286,0.1927
"2024-05-15 14",0.3615,1.2648,0.2046
"2024-05-15 15",0.1981,1.2863,0.2086
"2024-05-15 16",0.2851,1.2149,0.1878
"2024-05-15 17",0.283,1.2317,0.1656
"2024-05-15 18",0.2199,1.1077,0.188
"2024-05-15 19",0.1696,0.2399,0.2865
"2024-05-15 20",0.105,0.9317,0.3406
"2024-05-15 21",0.0939,0.1858,0.312
"2024-05-15 22",0.0412,0.8439,0.2951
"2024-05-15 23",0.0195,0.8257,0.2557
"2024-05-16 2",0,0.725,0.2942
"2024-05-16 3",0.0092,0.7894,0.2568
"2024-05-16 4",0,0.7898,0.2423
"2024-05-16 5",0.0151,0.7792,0.3018
"2024-05-16 6",0.0331,0.7883,0.2803
"2024-05-16 7",0.0978,0.3097,0.2621
"2024-05-16 8",0.212,0.4929,0.4224
"2024-05-16 9",0.1825,1.1643,0.2118
"2024-05-16 10",0.1479,1.1914,0.2177
"2024-05-16 11",0.3081,1.4625,0.2042
"2024-05-16 12",0.4338,1.4306,0.2444
"2024-05-16 13",0.5859,1.5164,0.2153
"2024-05-16 14",0.5201,1.4594,0.2047
"2024-05-16 15",0.633,1.3454,0.2246
"2024-05-16 16",0.4109,1.298,0.1876
"2024-05-16 17",0.3373,1.2388,0.2372
"2024-05-16 18",0.1821,1.1933,0.2368
"2024-05-16 19",0.1194,0.2098,0.2829
"2024-05-16 20",0.0587,1.0182,0.3051
"2024-05-16 21",0.0392,0.9696,0.2525
"2024-05-16 22",0.0327,0.18,0.2129
"2024-05-16 23",0.046,0.9461,0.2313
"2024-05-17 0",0,0.8599,0.1967
"2024-05-17 1",0.0285,0.8807,0.2384
"2024-05-17 4",0.0124,0.5058,0.2756
"2024-05-17 5",0.0166,0.6302,0.2958
"2024-05-17 6",0.0368,0.1727,0.2829
"2024-05-17 7",0.2033,0.5348,0.3403
"2024-05-17 8",0.4965,0.5882,0.3506
"2024-05-17 9",0.5065,0.4652,0.308
"2024-05-17 10",0.507,0.3658,0.2862
"2024-05-17 11",0.65,0.2171,0.2102
"2024-05-17 12",0.8928,1.2415,0.2155
"2024-05-17 13",0.9478,1,0.2288
"2024-05-17 14",0.7935,0.1858,0.1909
"2024-05-17 15",0.7032,1.069,0.1876
"2024-05-17 16",0.7119,0.1976,0.2115
"2024-05-17 17",0.527,1.0636,0.2211
"2024-05-17 18",0.3705,1.0137,0.3184
"2024-05-17 19",0.2486,0.0984,0.2581
"2024-05-17 20",0.1157,0.9842,0.1885
"2024-05-17 21",0.1163,0.9333,0.2091
"2024-05-17 22",0.0549,0.2342,0.3097
"2024-05-17 23",0.0405,0.9758,0.2444
"2024-05-18 2",0.0273,0.2424,0.2685
"2024-05-18 3",0.0161,0.8333,0.2756
"2024-05-18 4",0.0142,0.9843,0.2512
"2024-05-18 5",0.0278,0.8801,0.2393
"2024-05-18 6",0.0348,0.2685,0.2647
"2024-05-18 7",0.0719,0.1996,0.2301
"2024-05-18 8",0.1112,0.1444,0.1807
"2024-05-18 9",0.1567,1.1557,0.1982
"2024-05-18 10",0.1864,1.2319,0.2164
"2024-05-18 11",0.2491,1.2444,0.2024
"2024-05-18 12",0.3585,1.4102,0.1339
"2024-05-18 13",0.3063,1.4007,0.1638
"2024-05-18 14",0.6686,1.4791,0.1698
"2024-05-18 15",0.6157,1.6712,0.2095
"2024-05-18 16",0.544,1.5894,0.1872
"2024-05-18 17",0.609,1.6022,0.1878
"2024-05-18 18",1.708,0.5423,0.3344
"2024-05-18 19",0.5416,0.3903,0.4033
"2024-05-18 20",0.2435,1.0215,0.3299
"2024-05-18 23",0.0368,0.7036,0.3791
"2024-05-19 0",0.0393,0.2149,0.304
"2024-05-19 1",0.0321,0.9982,0.1964
"2024-05-19 5",0.0415,0.3373,0.3488
"2024-05-19 6",0.0765,1.0089,0.2719
"2024-05-19 7",0.1764,0.998,0.2067
"2024-05-19 8",0.2642,0.992,0.1621
"2024-05-19 9",0.3705,1.2089,0.1869
"2024-05-19 10",0.5323,1.1042,0.1911
"2024-05-19 11",0.7241,1.1319,0.1962
"2024-05-19 12",0.6669,1.1652,0.1532
"2024-05-19 13",0.7543,0.2689,0.2153
"2024-05-19 14",0.641,1.0821,0.2384
"2024-05-19 15",0.5572,1.2384,0.2077
"2024-05-19 16",0.5532,1.1455,0.1974
"2024-05-19 17",0.3773,1.1164,0.2015
"2024-05-19 18",0.2569,1.0967,0.1809
"2024-05-19 19",0.1552,0.9587,0.1893
"2024-05-19 20",0.1423,0.9129,0.2501
"2024-05-19 21",0.0721,0.9144,0.2042
"2024-05-19 22",0.0254,0.9259,0.1291
"2024-05-19 23",0.0473,0.9674,0.1781
"2024-05-20 2",0.0475,0.1953,0.2763
"2024-05-20 3",0,0.9346,0.1749
"2024-05-20 4",0,1.026,0.2561
"2024-05-20 5",0,0.9996,0.2113
"2024-05-20 6",0,1.0361,0.2286
"2024-05-20 7",0.0139,1.0497,0.2086
"2024-05-20 8",0.0402,1.0206,0.196
"2024-05-20 9",0.0672,0.9528,0.1707
"2024-05-20 10",0.0738,1.0353,0.231
"2024-05-20 11",0,0.2781,0.3215
"2024-05-20 12",0,1.0588,0.2643
"2024-05-20 13",0.059,0.9734,0.2434
"2024-05-20 14",0.089,0.3789,0.2301
"2024-05-20 15",0.0977,1.0585,0.1446
"2024-05-20 16",0.0924,1.1122,0.1554
"2024-05-20 17",0.0599,1.035,0.1676
"2024-05-20 18",0.0468,0.871,0.1712
"2024-05-20 19",0.0393,0.8652,0.1169
"2024-05-20 20",0.0188,0.8687,0.1142
"2024-05-20 21",0.0127,0.157,0.1761
"2024-05-20 22",0.0302,0.7543,0.1499
"2024-05-20 23",0.0139,0.7499,0.1208
"2024-05-21 0",0.022,0.7709,0.1847
"2024-05-21 1",0,0.782,0.096
"2024-05-21 4",0.0163,0.5443,0.1738
"2024-05-21 5",0.0226,0.6319,0.1455
"2024-05-21 6",0.0297,0.7714,0.1865
"2024-05-21 7",0.0368,0.7982,0.1506
"2024-05-21 8",0.0648,0.9295,0.1477
"2024-05-21 9",0.1302,1.01,0.1823
"2024-05-21 10",0.0892,0.9572,0.0998
"2024-05-21 11",0.1613,0.9594,0.1051
"2024-05-21 12",0.1892,0.9144,0.1514
"2024-05-21 13",0.1664,1.0062,0.1055
"2024-05-21 14",0.2215,0.898,0.1235
