"2025-01-18 16",0,BH,0.2705
"2025-01-18 17",0,BH,0.2642
"2025-01-18 18",0,BH,0.2307
"2025-01-18 19",0,BH,0.2816
"2025-01-18 20",0,BH,0.2466
"2025-01-18 23",0,BH,0.2115
"2025-01-19 3",0,BH,0.1216
"2025-01-19 4",0.0598,BH,0.139
"2025-01-19 5",0.1055,BH,0.1317
"2025-01-19 6",0.0965,BH,0.108
"2025-01-19 7",0.0757,BH,0.1268
"2025-01-19 8",0.0618,BH,0.1384
"2025-01-19 9",0.0741,BH,0.1973
"2025-01-19 10",0,BH,0.1962
"2025-01-19 11",0,BH,0.2354
"2025-01-19 12",0,BH,0.2651
"2025-01-19 13",0,BH,0.2502
"2025-01-19 14",0,BH,0.2714
"2025-01-19 15",0,BH,0.2567
"2025-01-19 16",0,BH,0.2513
"2025-01-19 17",0,BH,0.2528
"2025-01-19 18",0,BH,0.2354
"2025-01-19 19",0,BH,0.2312
"2025-01-19 20",0,BH,0.2361
"2025-01-19 21",0,BH,0.2392
"2025-01-19 22",0,BH,0.2303
"2025-01-19 23",0,BH,0.2066
"2025-01-20 0",0,BH,0.2321
"2025-01-20 1",0.0392,BH,0.1941
"2025-01-20 4",0,BH,0.162
"2025-01-20 5",0.0367,BH,0.145
"2025-01-20 6",0.0725,BH,0.1296
"2025-01-20 7",0,BH,0.143
"2025-01-20 8",0.0523,BH,0.1582
"2025-01-20 9",0.038,BH,0.1799
"2025-01-20 10",0,BH,0.197
"2025-01-20 11",0,BH,0.2035
"2025-01-20 12",0,BH,0.2029
"2025-01-20 13",0,BH,0.1852
"2025-01-20 14",0,BH,0.2261
"2025-01-20 15",0,BH,0.1877
"2025-01-20 16",0,BH,0.1968
"2025-01-20 17",0,BH,0.1959
"2025-01-20 18",0,BH,0.1915
"2025-01-20 19",0,BH,0.1835
"2025-01-20 20",0,BH,0.1875
"2025-01-20 21",0,BH,0.179
"2025-01-20 22",0.0569,BH,0.185
"2025-01-20 23",0.0607,BH,0.1518
"2025-01-21 2",0.047,BH,0.1386
"2025-01-21 3",0.0632,BH,0.1426
"2025-01-21 4",0.0827,BH,0.1169
"2025-01-21 5",0.1128,BH,0.1493
"2025-01-21 6",0.1261,BH,0.0973
"2025-01-21 7",0.1978,BH,0.0913
"2025-01-21 8",0.1929,BH,0.1596
"2025-01-21 9",0.119,BH,0.1165
"2025-01-21 10",0.0554,BH,0.1736
"2025-01-21 11",0.044,BH,0.2172
"2025-01-21 12",0,BH,0.2015
"2025-01-21 13",0,BH,0.2185
"2025-01-21 14",0,BH,0.2267
"2025-01-21 15",0,BH,0.2221
"2025-01-21 16",0,BH,0.22
"2025-01-21 17",0,BH,0.2109
"2025-01-21 18",0.081,BH,0.1839
"2025-01-21 19",0.2089,BH,0.1959
"2025-01-21 20",0.2723,BH,0.2584
"2025-01-21 21",0.4639,BH,0.3174
"2025-01-21 22",0.2525,BH,0.1961
"2025-01-21 23",0.1842,BH,0.1556
"2025-01-22 0",0.0936,BH,0.1691
"2025-01-22 1",0.0985,BH,0.1442
"2025-01-22 4",0.0772,BH,0.1055
"2025-01-22 5",0.1517,BH,0.1113
"2025-01-22 6",0.2176,BH,0.0946
"2025-01-22 7",0.2761,BH,0.114
"2025-01-22 8",0.3942,BH,0.1937
"2025-01-22 9",0.1985,BH,0.1194
"2025-01-22 10",0.0923,BH,0.1739
"2025-01-22 11",0,BH,0.2017
"2025-01-22 12",0,BH,0.2185
"2025-01-22 13",0.0983,BH,0.2247
"2025-01-22 14",0,BH,0.2285
"2025-01-22 15",0,BH,0.2413
"2025-01-22 16",0,BH,0.2274
"2025-01-22 17",0,BH,0.2095
"2025-01-22 18",0.0427,BH,0.2076
"2025-01-22 19",0.0879,BH,0.2261
"2025-01-22 20",0.0652,BH,0.1806
"2025-01-22 21",0.3223,BH,0.1843
"2025-01-22 22",0.0821,BH,0.1857
"2025-01-22 23",0.0698,BH,0.1625
"2025-01-23 2",0.044,BH,0.112
"2025-01-23 3",0.046,BH,0.1636
"2025-01-23 4",0.0667,BH,0.1007
"2025-01-23 5",0.1168,BH,0.0824
"2025-01-23 6",0.143,BH,0.0973
"2025-01-23 7",0.3012,BH,0.0955
"2025-01-23 8",0.3818,BH,0.1506
"2025-01-23 9",0.2316,BH,0.1841
"2025-01-23 10",0,BH,0.1562
"2025-01-23 11",0,BH,0.1861
"2025-01-23 12",0,BH,0.2154
"2025-01-23 13",0,BH,0.2136
"2025-01-23 14",0,BH,0.2105
"2025-01-23 15",0,BH,0.22
"2025-01-23 16",0,BH,0.2218
"2025-01-23 17",0,BH,0.1913
"2025-01-23 18",0.052,BH,0.2127
"2025-01-23 19",0.1324,BH,0.1629
"2025-01-23 20",0.1315,BH,0.1839
"2025-01-23 21",0.1104,BH,0.1611
"2025-01-23 22",0.1717,BH,0.2055
"2025-01-24 1",0.0934,BH,0.1319
"2025-01-24 2",0,BH,0.1328
"2025-01-24 3",0.0421,BH,0.1864
"2025-01-24 4",0.0743,BH,0.1315
"2025-01-24 5",0.0603,BH,0.1303
"2025-01-24 6",0.0579,BH,0.1935
"2025-01-24 7",0.0899,BH,0.16
"2025-01-24 8",0.2174,BH,0.2053
"2025-01-24 10",0.1669,BH,0.3961
"2025-01-24 11",0.0585,BH,0.1948
"2025-01-24 12",0.0757,BH,0.1803
"2025-01-24 13",0.0581,BH,0.1604
"2025-01-24 14",0.0503,BH,0.1694
"2025-01-24 15",0.1379,BH,0.2316
"2025-01-24 16",0.1243,BH,0.2038
"2025-01-24 17",0.0756,BH,0.139
"2025-01-24 18",0.1206,BH,0.1509
"2025-01-24 19",0.2429,BH,0.216
"2025-01-24 20",0.3402,BH,0.3138
"2025-01-24 21",0.3217,BH,0.2912
"2025-01-24 22",0.1706,BH,0.2144
"2025-01-24 23",0.0886,BH,0.1509
"2025-01-25 0",0,BH,0.1843
"2025-01-25 1",0,BH,0.1808
"2025-01-25 4",0,BH,0.1761
"2025-01-25 5",0,BH,0.2073
"2025-01-25 6",0.044,BH,0.1834
"2025-01-25 7",0,BH,0.2053
"2025-01-25 8",0,BH,0.2183
"2025-01-25 9",0,BH,0.2095
