Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2025-05-17 1",0,0.6138,0.15
"2025-05-17 4",0.0244,0.5597,0.1397
"2025-05-17 5",0,0.5899,0.1376
"2025-05-17 6",0.039,0.6378,0.1623
"2025-05-17 7",0.0595,0.6779,0.1302
"2025-05-17 8",0.077,0.7025,0.1191
"2025-05-17 9",0.3005,0.7059,0.111
"2025-05-17 10",0.191,0.6508,0.1313
"2025-05-17 11",0.1085,0.7349,0.0992
"2025-05-17 12",0.3914,0.8332,0.1042
"2025-05-17 13",0.3113,0.8312,0.0956
"2025-05-17 14",0.414,0.8584,0.1079
"2025-05-17 15",0.3662,0.8818,0.0837
"2025-05-17 16",0.1242,0.8178,0.106
"2025-05-17 17",0.0634,0.7898,0.1369
"2025-05-17 18",0.0485,0.8145,0.115
"2025-05-17 19",0.0641,0.7445,0.1484
"2025-05-17 20",0.0667,0.2277,0.0595
"2025-05-17 23",0.0798,0.3771,0.1644
"2025-05-18 3",0,0.1984,0.1899
"2025-05-18 4",0,0.7013,0.1464
"2025-05-18 5",0,0.6095,0.145
"2025-05-18 6",0.022,0.6699,0.1503
"2025-05-18 7",0.0331,0.7287,0.1417
"2025-05-18 8",0.0429,0.1467,0.1404
"2025-05-18 9",0.0546,0.1591,0.1771
"2025-05-18 10",0.0696,0.8651,0.1549
"2025-05-18 11",0.0293,0.7249,0.1134
"2025-05-18 12",0.0454,0.6416,0.1664
"2025-05-18 13",0.0526,0.5928,0.098
"2025-05-18 14",0.0868,0.5321,0.1299
"2025-05-18 15",0.0739,0.6129,0.1187
"2025-05-18 16",0.0731,0.6311,0.1594
"2025-05-18 17",0.0645,0.1368,0.1155
"2025-05-18 18",0.0668,0.1515,0.1177
"2025-05-18 19",0.1193,0.3325,0.0642
"2025-05-18 20",0.0305,0.6412,0.1206
"2025-05-18 21",0,0.7008,0.0983
"2025-05-18 22",0,0.779,0.1181
"2025-05-18 23",0.0262,0.6616,0.1066
"2025-05-19 0",0.0321,0.6196,0.0861
"2025-05-19 1",0,0.6901,0.0722
"2025-05-19 4",0,0.7287,0.1294
"2025-05-19 5",0,0.5144,0.0863
"2025-05-19 6",0,0.5803,0.1395
"2025-05-19 7",0.0433,0.8267,0.1289
"2025-05-19 8",0.0288,0.7567,0.1093
"2025-05-19 9",0.0424,0.5885,0.1155
"2025-05-19 10",0.0872,0.7177,0.0616
"2025-05-19 11",0.0547,0.7914,0.0613
"2025-05-19 12",0.0544,0.7663,0.0868
"2025-05-19 13",0.0473,0.7821,0.0808
"2025-05-19 14",0.0396,0.8252,0.0951
"2025-05-19 15",0.0488,0.7714,0.1241
"2025-05-19 16",0.0888,0.8322,0.0704
"2025-05-19 17",0.0686,0.7922,0.0906
"2025-05-19 18",0.069,0.7989,0.0868
"2025-05-19 19",0.1645,0.7807,0.1433
"2025-05-19 20",0.0801,0.7292,0.0487
"2025-05-19 21",0.0251,0.6172,0.0347
"2025-05-19 22",0.0259,0.6841,0.1088
"2025-05-19 23",0,0.7373,0.0993
"2025-05-20 2",0,0.5472,0.0597
"2025-05-20 3",0,0.6278,0.0338
"2025-05-20 4",0.0234,0.6676,0.0251
"2025-05-20 5",0.0274,0.7213,0.0257
"2025-05-20 6",0.0568,0.7354,0.0666
"2025-05-20 7",0.1157,0.8445,0.1422
"2025-05-20 8",0.1107,0.8821,0.163
"2025-05-20 9",0.1224,0.9461,0.1138
"2025-05-20 10",0.1892,0.9868,0.134
"2025-05-20 11",0.1555,0.8886,0.0987
"2025-05-20 12",0.2344,0.8928,0.1359
"2025-05-20 13",0.3193,0.8962,0.1373
"2025-05-20 14",0.317,1.0005,0.0928
"2025-05-20 15",0.2895,0.8121,0.1059
"2025-05-20 16",0.2346,0.8423,0.0854
"2025-05-20 17",0.248,0.8368,0.0793
"2025-05-20 18",0.165,0.8396,0.1282
"2025-05-20 19",0.395,0.2958,0.07
"2025-05-20 20",0.105,0.7634,0.0594
"2025-05-20 21",0.0736,0.6961,0.0357
"2025-05-20 22",0.036,0.5594,0.0764
"2025-05-20 23",0.0257,0.67,0.0992
"2025-05-21 2",0,0.6213,0.0691
"2025-05-21 3",0.0336,0.6953,0.0638
"2025-05-21 4",0,0.667,0.0619
"2025-05-21 5",0.0287,0.664,0.1486
"2025-05-21 6",0.0677,0.2787,0.1045
"2025-05-21 7",0.0819,0.1577,0.0566
"2025-05-21 8",0.1171,0.8511,0.234
"2025-05-21 9",0.1361,0.8353,0.1498
"2025-05-21 10",0.1088,1.0084,0.0973
"2025-05-21 11",0.2163,1.076,0.1131
"2025-05-21 12",0.192,0.8926,0.1349
"2025-05-21 13",0.4156,1.0863,0.0827
"2025-05-21 14",0.2367,1.1136,0.1302
"2025-05-21 15",0.2588,1.2124,0.1556
"2025-05-21 16",0.289,0.8874,0.1685
"2025-05-21 17",0.2921,1.0782,0.1354
"2025-05-21 18",0.1923,0.831,0.0963
"2025-05-21 19",0.1517,0.9152,0.0669
"2025-05-21 20",0.0429,0.8789,0.0583
"2025-05-22 1",0.0401,0.5803,0.1735
"2025-05-22 4",0,0.5741,0.1536
"2025-05-22 5",0.0267,0.7038,0.1042
"2025-05-22 6",0.0644,0.7255,0.0439
"2025-05-22 7",0.4186,0.5498,0.1117
"2025-05-22 8",0.693,0.4861,0.1285
"2025-05-22 9",0.6003,0.3929,0.0712
"2025-05-22 10",0.6637,1.2388,0.2054
"2025-05-22 11",0.5133,0.9339,0.0988
"2025-05-22 12",0.6745,1.0566,0.1321
"2025-05-22 13",0.8606,1.2869,0.1867
"2025-05-22 14",1.1837,1.2678,0.2205
"2025-05-22 15",1.0396,1.0122,0.1606
"2025-05-22 16",1.3416,1.0959,0.1712
"2025-05-22 17",1.3719,0.9834,0.1534
"2025-05-22 18",1.0383,0.8756,0.123
"2025-05-22 19",0.492,0.2539,0.1023
"2025-05-22 20",0.0996,0.2397,0.1
"2025-05-22 21",0.0693,0.8133,0.094
"2025-05-22 22",0.0709,0.7478,0.0544
"2025-05-22 23",0.0377,0.7908,0.0988
"2025-05-23 2",0.0298,0.6438,0.0434
"2025-05-23 3",0.0365,0.7061,0.1678
"2025-05-23 4",0.0536,0.1934,0.0468
"2025-05-23 5",0.0627,0.7466,0.1637
"2025-05-23 6",0.1089,0.2558,0.0791
"2025-05-23 7",0.1943,0.2294,0.2236
"2025-05-23 8",0.2387,0.192,0.181
"2025-05-23 9",0.2176,0.1932,0.0683
"2025-05-23 10",0.3434,1.2831,0.2148
"2025-05-23 11",0.3796,1.3118,0.1939
"2025-05-23 12",0.4715,1.3518,0.2136
"2025-05-23 13",0.4913,1.4566,0.1984
"2025-05-23 14",0.6186,1.3389,0.2076
"2025-05-23 15",0.8668,1.4955,0.0455
"2025-05-23 16",0.8024,1.4386,0.2119
"2025-05-23 17",0.5392,1.1127,0.1584
"2025-05-23 18",0.5087,1.0957,0.03
"2025-05-23 19",0.4702,0.2373,0.083
"2025-05-23 20",0.1524,0.9619,0.1187
"2025-05-23 21",0.067,0.8487,0.0709
"2025-05-23 22",0.0408,0.7795,0.0408
"2025-05-23 23",0.0506,0.8186,0.0722
"2025-05-24 0",0.0505,0.8022,0.0702
"2025-05-24 1",0.041,0.8116,0.0496
"2025-05-24 4",0,0.6508,0.1266
"2025-05-24 5",0,0.8047,0.0891
"2025-05-24 6",0.0414,0.6515,0.1534
"2025-05-24 7",0.1748,0.17,0.1752
"2025-05-24 8",0.3159,0.4351,0.1126
"2025-05-24 9",0.3044,0.2943,0.228
"2025-05-24 10",0.4453,1.1939,0.2162
"2025-05-24 11",0.2438,1.1333,0.1932
"2025-05-24 12",0.2638,1.0678,0.1604
"2025-05-24 13",0.3604,1.1819,0.163
"2025-05-24 14",0.4543,1.1318,0.1716
"2025-05-24 15",0.816,1.5333,0.0527
"2025-05-24 16",0.6327,1.443,0.0496
"2025-05-24 17",0.6317,1.3197,0.0595
"2025-05-24 18",0.5691,1.2442,0.1996
"2025-05-24 19",1.0729,0.3979,0.0825
"2025-05-24 20",0.2708,0.2327,0.1318
"2025-05-24 23",0.0593,0.7562,0.0316
"2025-05-25 3",0.0236,0.7025,0.1539
"2025-05-25 4",0.0431,0.8214,0.144
"2025-05-25 5",0.0229,0.7636,0.1139
"2025-05-25 6",0.0754,0.702,0.1441
"2025-05-25 7",0.2066,0.8296,0.1445
"2025-05-25 8",0.3847,0.7509,0.1512
"2025-05-25 9",0.288,1.157,0.1731
"2025-05-25 10",0.4405,1.2277,0.1422
"2025-05-25 11",0.5133,1.145,0.1743
"2025-05-25 12",1.1089,1.3337,0.1776
"2025-05-25 13",1.0528,1.298,0.208
"2025-05-25 14",0.9371,1.2668,0.1731
"2025-05-25 15",0.7274,1.1364,0.1431
"2025-05-25 16",0.5311,1.2375,0.134
"2025-05-25 17",0.5357,1.1724,0.1186
"2025-05-25 18",1.6117,1.1455,0.1268
"2025-05-25 19",0.8524,0.9218,0.1283
"2025-05-25 20",0.2076,0.8126,0.1486
"2025-05-25 21",0.1065,0.7553,0.1297
"2025-05-25 22",0.0609,0.9662,0.1084
"2025-05-25 23",0.0505,0.9683,0.1453
"2025-05-26 0",0.0331,0.9048,0.1821
"2025-05-26 1",0.0434,0.7955,0.135
"2025-05-26 4",0.0374,0.7512,0.1292
"2025-05-26 5",0.0349,0.8339,0.1476
"2025-05-26 6",0.1201,0.8765,0.1366
"2025-05-26 7",0.3357,0.8228,0.1561
"2025-05-26 8",0.6548,0.9314,0.1671
"2025-05-26 9",0.3712,0.9442,0.1543
"2025-05-26 10",0.3735,1.1273,0.1064
"2025-05-26 11",0.4423,1.1239,0.1009
"2025-05-26 12",0.599,1.1522,0.1247
"2025-05-26 13",0.4089,1.2773,0.1086
"2025-05-26 14",0.767,1.0067,0.1697
"2025-05-26 15",1.1745,1.1105,0.1894
"2025-05-26 16",1.1214,1.0896,0.152
"2025-05-26 17",0.6891,1.1271,0.1251
"2025-05-26 18",1.069,1.0256,0.1519
"2025-05-26 19",0.9931,0.6786,0.1218
"2025-05-26 20",0.2625,0.9489,0.1277
"2025-05-26 21",0.1892,0.8011,0.1223
"2025-05-26 22",0.1129,0.8511,0.1179
"2025-05-26 23",0.0939,0.8677,0.1709
"2025-05-27 2",0.0706,0.5707,0.1599
"2025-05-27 3",0.0503,0.6996,0.1285
"2025-05-27 4",0.0508,0.6769,0.1239
"2025-05-27 5",0.0803,0.6838,0.1193
"2025-05-27 6",0.661,0.5597,0.1486
"2025-05-27 7",0.7659,0.7488,0.1587
"2025-05-27 8",0.6209,0.9734,0.1699
"2025-05-27 9",0.4933,1.1966,0.169
"2025-05-27 10",0.6755,1.3957,0.1972
"2025-05-27 11",0.405,1.8449,0.2203
"2025-05-27 12",0.7135,1.7066,0.2145
"2025-05-27 13",1.1697,1.3315,0.2239
"2025-05-27 14",1.7582,1.3003,0.1482
"2025-05-27 15",1.5644,1.2292,0.2016
"2025-05-27 16",1.1529,0.9423,0.1709
"2025-05-27 17",1.1891,1.0964,0.1687
"2025-05-27 18",1.5668,0.9581,0.144
"2025-05-27 19",1.6266,0.7529,0.1443
"2025-05-27 20",0.3331,0.6136,0.1241
"2025-05-27 21",0.1361,0.6395,0.1196
"2025-05-27 22",0.0855,0.7586,0.1107
"2025-05-27 23",0.1094,0.7955,0.1093
"2025-05-28 0",0.0688,1.0894,0.1265
"2025-05-28 1",0.0939,0.8447,0.1235
"2025-05-28 4",0.04,0.621,0.1659
"2025-05-28 5",0.069,0.7265,0.1452
"2025-05-28 6",0.2939,0.728,0.1433
"2025-05-28 7",0.9851,0.8265,0.1754
"2025-05-28 8",1.3694,1.0079,0.1522
"2025-05-28 9",0.8006,1.1024,0.1551
"2025-05-28 10",0.6668,1.3174,0.1561
"2025-05-28 11",0.7544,1.3607,0.147
"2025-05-28 12",0.894,1.8233,0.1633
"2025-05-28 13",1.5721,1.7476,0.1908
"2025-05-28 14",1.9338,1.6414,0.1731
"2025-05-28 15",1.7623,1.2898,0.1577
"2025-05-28 16",2.7192,1.0479,0.1579
"2025-05-28 17",4.5906,0.8861,0.1266
"2025-05-28 18",5.1283,0.796,0.1292
"2025-05-28 19",1.4386,0.7086,0.1582
"2025-05-28 20",0.2783,0.7922,0.1613
"2025-05-28 21",0.2115,0.8586,0.1316
"2025-05-28 22",0.1655,0.7879,0.1283
"2025-05-28 23",0.1219,0.9991,0.1318
"2025-05-29 2",0.0942,0.6011,0.1524
"2025-05-29 3",0.0742,0.6791,0.1364
"2025-05-29 4",0.0719,0.7575,0.1337
"2025-05-29 5",0.0906,0.8895,0.1273
"2025-05-29 6",0.2107,0.6702,0.1632
"2025-05-29 7",1.1555,0.6321,0.1537
"2025-05-29 8",2.1602,0.9508,0.3025
"2025-05-29 9",1.3163,1.2596,0.2437
"2025-05-29 10",0.6981,1.1019,0.2354
"2025-05-29 11",0.6319,1.4585,0.1942
"2025-05-29 12",1.8689,1.3679,0.1798
"2025-05-29 13",1.7662,1.2761,0.1608
"2025-05-29 14",2.2412,1.1891,0.1361
"2025-05-29 15",1.7402,1.3028,0.1632
"2025-05-29 16",2.0131,1.0336,0.1493
"2025-05-29 17",3.2333,0.9931,0.1527
"2025-05-29 18",4.5503,0.917,0.146
"2025-05-29 19",2.9448,0.733,0.1839
"2025-05-29 20",0.8345,0.8114,0.1764
"2025-05-29 21",0.5803,0.7788,0.1558
"2025-05-29 22",0.3391,0.8701,0.1395
"2025-05-29 23",0.172,0.827,0.1242
"2025-05-30 0",0.1134,1.0872,0.1208
"2025-05-30 1",0.0827,0.6992,0.134
"2025-05-30 4",0.0922,0.6469,0.1567
"2025-05-30 5",0.1515,0.7982,0.14
"2025-05-30 6",0.6332,0.7138,0.1395
"2025-05-30 7",2.2718,0.6155,0.1577
"2025-05-30 8",1.2888,0.9303,0.2275
"2025-05-30 9",0.7426,1.2836,0.25
"2025-05-30 10",0.6837,1.4602,0.1839
"2025-05-30 11",1.2025,1.9295,0.2335
"2025-05-30 12",1.0539,1.6611,0.1972
"2025-05-30 13",1.2425,1.448,0.2104
"2025-05-30 14",1.7064,1.2884,0.1891
"2025-05-30 15",2.1778,1.3032,0.2037
"2025-05-30 16",2.2176,1.1894,0.1975
"2025-05-30 17",2.4602,1.0232,0.1325
"2025-05-30 18",3.478,0.79,0.1368
"2025-05-30 20",0.6096,0.737,0.1556
"2025-05-30 21",0.2397,0.8626,0.1313
"2025-05-30 22",0.2597,0.8591,0.1162
"2025-05-30 23",0.2171,0.8833,0.1474
"2025-05-31 2",0.1435,0.65,0.1596
"2025-05-31 3",0.1204,0.7131,0.2287
"2025-05-31 4",0.1592,0.6191,0.1579
"2025-05-31 5",0.2567,0.7795,0.1604
"2025-05-31 6",1.1679,0.4859,0.1673
"2025-05-31 7",3.6332,0.5767,0.1999
"2025-05-31 8",0.7955,0.9825,0.1738
"2025-05-31 9",0.9672,0.9937,0.1819
"2025-05-31 10",1.1864,1.1474,0.128
"2025-05-31 11",0.9512,1.0808,0.1268
"2025-05-31 12",0.9867,1.3856,0.1633
"2025-05-31 13",1.5285,1.216,0.1994
"2025-05-31 14",1.4772,1.3432,0.151
"2025-05-31 15",1.2923,1.1362,0.1637
"2025-05-31 16",1.5165,1.1824,0.1558
"2025-05-31 17",0.9533,1.267,0.1577
"2025-05-31 18",1.9379,1.1206,0.1831
"2025-05-31 19",3.8134,1.0343,0.1568
"2025-05-31 20",1.5721,0.8322,0.1579
"2025-05-31 23",0.3072,0.6357,0.1495
"2025-06-01 0",0.2248,0.7716,0.1335
"2025-06-01 1",0.175,1.0235,0.1543
"2025-06-01 5",0.2213,0.6208,0.1711
"2025-06-01 6",1.0116,0.664,0.1625
"2025-06-01 7",3.6707,0.617,0.1434
"2025-06-01 8",4.4476,0.8001,0.2291
"2025-06-01 9",1.5909,1.1613,0.2586
"2025-06-01 10",2.1837,1.402,0.2598
"2025-06-01 11",1.249,1.2428,0.1345
"2025-06-01 12",0.858,1.2047,0.1091
"2025-06-01 13",1.5914,1.2282,0.1398
"2025-06-01 14",2.5957,1.2617,0.1448
"2025-06-01 15",4.0567,1.2315,0.1848
"2025-06-01 16",4.0272,1.1055,0.1568
"2025-06-01 17",4.8168,0.9056,0.187
"2025-06-01 18",5.5149,0.6805,0.167
"2025-06-01 19",9.0052,0.6265,0.1774
"2025-06-01 20",2.0852,0.7298,0.197
"2025-06-01 21",0.1797,0.9451,0.1601
"2025-06-01 22",0.3198,0.6402,0.1747
"2025-06-01 23",0.2302,0.7086,0.1513
"2025-06-02 2",0.238,0.6503,0.2004
"2025-06-02 3",0.2146,0.5254,0.1712
"2025-06-02 4",0.0962,0.8499,0.1455
"2025-06-02 5",0.1856,0.7455,0.199
"2025-06-02 6",2.116,0.7069,0.2982
"2025-06-02 7",1.6178,0.7438,0.237
"2025-06-02 8",0.5578,0.9803,0.1853
"2025-06-02 9",0.6714,0.9245,0.1819
"2025-06-02 10",0.4794,1.1651,0.1764
"2025-06-02 11",1.0816,1.0336,0.1513
"2025-06-02 12",1.4721,0.9357,0.1495
"2025-06-02 13",1.8722,1.082,0.1261
"2025-06-02 14",2.1927,0.978,0.1585
"2025-06-02 15",1.5236,1.0563,0.1709
"2025-06-02 16",1.1181,1.2258,0.152
"2025-06-02 17",1.011,0.9916,0.0903
"2025-06-02 18",0.8966,1.1517,0.1263
"2025-06-02 19",4.0323,0.8198,0.1467
"2025-06-02 20",1.1982,0.6812,0.1441
"2025-06-02 21",0.5257,0.8868,0.1325
"2025-06-02 22",0.2947,0.7924,0.1244
"2025-06-02 23",0.1756,0.7883,0.1307
"2025-06-03 0",0.1358,0.8727,0.1268
"2025-06-03 1",0.074,0.9441,0.1095
"2025-06-03 4",0.0547,0.7443,0.1211
"2025-06-03 5",0.1076,0.7634,0.15
"2025-06-03 6",0.6024,0.6168,0.115
"2025-06-03 7",1.5701,0.6688,0.1091
"2025-06-03 8",0.5282,1.0755,0.226
"2025-06-03 9",0.386,0.9197,0.1338
"2025-06-03 10",0.2746,0.9212,0.0877
"2025-06-03 11",0.5496,0.859,0.1066
"2025-06-03 12",1.0346,0.9715,0.1018
"2025-06-03 13",1.0023,0.8341,0.1103
"2025-06-03 14",0.9844,0.7488,0.1052
"2025-06-03 15",0.9137,0.7092,0.1134
"2025-06-03 16",1.2452,0.6706,0.1443
"2025-06-03 17",1.1835,0.7442,0.1259
"2025-06-03 18",1.4245,0.7136,0.1536
"2025-06-03 19",4.3131,0.5009,0.1088
"2025-06-03 20",0.7392,0.6062,0.1108
"2025-06-03 21",0.1787,0.557,0.1136
"2025-06-03 22",0.1275,0.5168,0.0818
"2025-06-03 23",0.1071,0.5621,0.1127
"2025-06-04 2",0.0568,0.6263,0.1314
"2025-06-04 3",0.0331,0.4609,0.1443
"2025-06-04 4",0.0337,0.6388,0.1592
"2025-06-04 5",0.0714,0.6982,0.1551
"2025-06-04 6",0.4784,0.5897,0.133
"2025-06-04 7",1.8734,0.5172,0.1181
"2025-06-04 8",0.5777,0.7402,0.115
"2025-06-04 9",0.4554,1.2608,0.1783
"2025-06-04 10",0.4789,1.1035,0.111
"2025-06-04 11",0.4559,1.1894,0.1086
"2025-06-04 12",0.7051,1.117,0.0975
"2025-06-04 13",0.9377,0.9955,0.1422
"2025-06-04 14",1.5814,1.0764,0.1644
"2025-06-04 15",1.396,0.9923,0.1452
"2025-06-04 16",1.1245,1.0975,0.1664
"2025-06-04 17",0.8298,0.999,0.0988
"2025-06-04 18",0.8988,0.6805,0.1201
"2025-06-04 19",2.7933,0.6529,0.121
"2025-06-04 20",0.7475,0.6621,0.112
"2025-06-04 21",0.1671,0.7677,0.1108
"2025-06-04 22",0.1053,0.9401,0.1253
"2025-06-04 23",0.0686,0.9447,0.0818
"2025-06-05 0",0.0713,0.8042,0.1042
"2025-06-05 1",0.0929,1.0781,0.1235
"2025-06-05 4",0.0742,0.5472,0.1846
"2025-06-05 5",0.1239,0.6503,0.1031
"2025-06-05 6",0.6178,0.5858,0.1186
"2025-06-05 7",2.0352,0.6388,0.1222
"2025-06-05 8",0.7988,0.8528,0.086
"2025-06-05 9",0.336,0.791,0.0995
"2025-06-05 10",0.4241,0.8665,0.1093
"2025-06-05 11",0.32,1.1519,0.1445
"2025-06-05 12",0.6681,1.1005,0.1138
"2025-06-05 13",0.7711,0.8332,0.1319
"2025-06-05 14",1.4831,1.2968,0.1477
"2025-06-05 15",1.3277,1.1596,0.1366
"2025-06-05 16",1.3301,0.8435,0.1124
"2025-06-05 17",1.2926,0.946,0.1354
"2025-06-05 18",1.3144,0.8782,0.1218
"2025-06-05 21",0.4599,0.7459,0.1292
"2025-06-05 22",0.1606,0.6984,0.103
"2025-06-05 23",0.1134,0.8375,0.1182
"2025-06-06 2",0.1273,0.7418,0.2062
"2025-06-06 3",0.1279,0.5721,0.1527
"2025-06-06 4",0.1265,0.587,0.1567
"2025-06-06 5",0.2303,0.581,0.1443
"2025-06-06 6",1.1584,0.5556,0.1338
"2025-06-06 7",0.7315,0.6767,0.1647
"2025-06-06 8",0.406,0.8075,0.1783
"2025-06-06 9",0.3979,1.0117,0.1759
"2025-06-06 10",0.421,0.8687,0.1256
"2025-06-06 11",0.5052,0.8909,0.1434
"2025-06-06 12",0.9079,0.8948,0.1584
"2025-06-06 13",1.1845,0.9664,0.1158
"2025-06-06 14",1.3532,1.0623,0.127
"2025-06-06 15",1.4679,1.0849,0.1383
"2025-06-06 16",1.5867,0.7809,0.1368
"2025-06-06 17",1.0559,0.8531,0.1297
"2025-06-06 18",0.6279,0.9885,0.1203
"2025-06-06 19",2.9468,0.6857,0.1114
"2025-06-06 20",0.9625,0.6337,0.1265
"2025-06-06 21",0.3221,0.9612,0.1083
"2025-06-06 22",0.1407,0.9156,0.1295
"2025-06-06 23",0.1227,0.7337,0.1069
"2025-06-07 0",0.1199,0.7298,0.1258
"2025-06-07 1",0.1468,0.8445,0.1074
"2025-06-07 4",0.1298,0.7836,0.1325
"2025-06-07 5",0.2182,0.8137,0.1249
"2025-06-07 6",1.027,0.5813,0.133
"2025-06-07 7",1.6917,0.5963,0.1455
"2025-06-07 8",1.656,0.9375,0.1706
"2025-06-07 9",0.926,1.0261,0.1961
"2025-06-07 10",0.5308,1.255,0.121
"2025-06-07 11",0.8321,0.8531,0.1241
"2025-06-07 12",1.0883,0.8809,0.1127
"2025-06-07 13",1.6529,0.7869,0.1913
"2025-06-07 14",2.1129,0.7294,0.15
"2025-06-07 15",1.9022,0.726,0.1469
"2025-06-07 16",2.2652,0.7274,0.135
"2025-06-07 17",1.7292,0.853,0.1314
"2025-06-07 18",3.1979,0.7193,0.1289
"2025-06-07 19",4.0082,0.5805,0.1512
"2025-06-07 20",1.2244,0.7726,0.1213
"2025-06-07 23",0.2977,0.5467,0.1371
"2025-06-08 3",0.1928,0.5511,0.1556
"2025-06-08 4",0.2102,0.6241,0.1445
"2025-06-08 5",0.2762,0.6496,0.1443
"2025-06-08 6",1.3013,0.5096,0.1452
"2025-06-08 7",2.9618,0.5561,0.1609
"2025-06-08 8",3.259,0.6196,0.1793
"2025-06-08 9",0.8927,0.8152,0.1395
"2025-06-08 10",0.6941,0.9475,0.1579
"2025-06-08 11",1.0372,1.1577,0.1501
"2025-06-08 12",1.2462,0.9077,0.1623
"2025-06-08 13",2.539,0.844,0.1833
"2025-06-08 14",2.0958,0.7145,0.1579
"2025-06-08 15",1.8458,0.6419,0.1658
"2025-06-08 16",1.3041,0.5764,0.1519
"2025-06-08 17",1.8008,0.5813,0.1067
"2025-06-08 18",2.328,0.6577,0.1417
"2025-06-08 19",6.6533,0.5251,0.1702
"2025-06-08 20",2.0821,0.4955,0.1477
"2025-06-08 21",0.9174,0.5764,0.1431
"2025-06-08 22",0.9476,0.5676,0.1436
"2025-06-08 23",0.575,0.7186,0.1802
"2025-06-09 0",0.5985,0.7049,0.1525
"2025-06-09 1",0.4772,0.6172,0.1385
"2025-06-09 4",0.4512,0.5141,0.1392
"2025-06-09 5",0.5251,0.633,0.1464
"2025-06-09 6",1.9705,0.5721,0.1668
"2025-06-09 7",1.8263,0.703,0.2248
"2025-06-09 8",1.2991,0.8027,0.251
"2025-06-09 9",1.5377,0.9659,0.2987
"2025-06-09 10",1.2028,0.8512,0.1826
"2025-06-09 11",1.5952,0.9236,0.1781
"2025-06-09 12",1.1892,1.0168,0.158
"2025-06-09 13",1.5827,1.2023,0.1675
"2025-06-09 14",2.1566,1.3838,0.2241
"2025-06-09 15",3.9764,1.0026,0.2481
"2025-06-09 16",3.2697,0.8198,0.1925
"2025-06-09 17",3.2831,0.7788,0.2011
"2025-06-09 18",5.858,0.8111,0.1294
"2025-06-09 19",5.5636,0.7735,0.1488
"2025-06-09 20",2.1247,0.8559,0.144
"2025-06-09 21",1.0582,0.7548,0.1682
"2025-06-09 22",0.6175,0.8186,0.1405
"2025-06-09 23",0.541,0.8077,0.1318
"2025-06-10 2",0.229,0.4353,0.1127
"2025-06-10 3",0.2072,0.5355,0.1143
"2025-06-10 4",0.2189,0.6114,0.1143
"2025-06-10 5",0.3745,0.6134,0.1083
"2025-06-10 6",1.7356,0.6074,0.1079
"2025-06-10 7",6.626,0.3996,0.1481
"2025-06-10 8",7.0791,0.6239,0.1556
"2025-06-10 9",1.4615,0.6992,0.2128
"2025-06-10 10",1.1347,0.8742,0.1723
"2025-06-10 11",1.0801,0.8955,0.1795
"2025-06-10 12",1.1548,1.1311,0.1821
"2025-06-10 13",3.8267,1.385,0.2045
"2025-06-10 14",3.4802,0.9907,0.1913
"2025-06-10 15",3.5732,0.7869,0.2183
"2025-06-10 16",2.6144,0.679,0.272
"2025-06-10 17",21.05,0.3986,0.1846
"2025-06-10 18",24.5962,0.5395,0.2066
"2025-06-10 19",12.7669,0.4904,0.1956
"2025-06-10 20",2.9391,0.5197,0.1632
"2025-06-10 21",0.7872,0.557,0.1242
"2025-06-10 22",0.5844,0.6608,0.1445
"2025-06-10 23",0.578,0.5468,0.1438
"2025-06-11 0",0.575,0.7237,0.1368
"2025-06-11 1",0.4712,0.6587,0.1417
"2025-06-11 4",0.3044,0.5743,0.1532
"2025-06-11 5",0.5439,0.5475,0.1416
"2025-06-11 6",2.5477,0.4813,0.157
"2025-06-11 7",9.6494,0.3602,0.21
"2025-06-11 8",5.1573,0.75,0.2541
"2025-06-11 9",6.1986,0.977,0.2955
"2025-06-11 10",5.076,0.8471,0.2049
"2025-06-11 11",3.4278,0.6829,0.1553
"2025-06-11 12",4.3105,0.6414,0.1623
"2025-06-11 13",6.1263,0.641,0.1905
"2025-06-11 14",3.935,1.053,0.1894
"2025-06-11 15",2.7451,0.7485,0.1597
"2025-06-11 16",2.4278,0.7145,0.1652
"2025-06-11 17",3.1581,0.6682,0.1428
"2025-06-11 18",3.6278,0.657,0.1553
"2025-06-11 19",3.2072,0.5594,0.1663
"2025-06-11 20",2.6266,0.5376,0.179
"2025-06-11 21",1.2526,0.7387,0.1675
"2025-06-11 22",0.8357,0.7865,0.1568
"2025-06-11 23",0.4317,0.7996,0.1536
"2025-06-12 2",0.1809,0.524,0.1543
"2025-06-12 3",0.1404,0.6851,0.1309
"2025-06-12 4",0.1334,0.9882,0.1949
"2025-06-12 5",0.1994,0.7877,0.1132
"2025-06-12 6",2.5845,0.5805,0.2066
"2025-06-12 7",1.191,0.8197,0.2435
"2025-06-12 8",2.3476,0.7229,0.2093
"2025-06-12 9",2.1769,0.954,0.1632
"2025-06-12 10",1.185,1.0474,0.1632
"2025-06-12 11",1.4984,1.1596,0.1283
"2025-06-12 12",3.6565,0.8856,0.121
"2025-06-12 13",1.4163,1.1273,0.1625
"2025-06-12 14",2.2118,1.1764,0.1901
"2025-06-12 15",1.647,1.4309,0.2787
"2025-06-12 16",4.1548,0.8988,0.2594
"2025-06-12 17",3.4853,1.0908,0.216
