Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2025-03-11 23",0,0,0.1767
"2025-03-12 2",0,0.0197,0.1368
"2025-03-12 3",0,0.0108,0.1829
"2025-03-12 4",0,0.0218,0.1613
"2025-03-12 5",0,0,0.1995
"2025-03-12 6",0,0,0.1906
"2025-03-12 7",0,0,0.2079
"2025-03-12 8",0,0,0.1945
"2025-03-12 17",0.0167,0.025,0.1393
"2025-03-12 18",0.0143,0,0.1532
"2025-03-12 19",0,0,0.1476
"2025-03-12 20",0,0,0.177
"2025-03-12 21",0,0,0.1821
"2025-03-12 22",0,0.0086,0.1808
"2025-03-12 23",0,0,0.1751
"2025-03-13 0",0,0.0093,0.1814
"2025-03-13 3",0,0,0.1522
"2025-03-13 4",0,0.0278,0.1629
"2025-03-13 5",0,0.0072,0.1574
"2025-03-13 8",0,0.0203,0.1646
"2025-03-13 9",0,0.0079,0.1501
"2025-03-13 10",0.0649,0.0475,0.1375
"2025-03-13 11",0.0991,0.0376,0.1424
"2025-03-13 12",0,0.0337,0.1602
"2025-03-13 13",0.0129,0.029,0.1368
"2025-03-13 20",0,0.0238,0.1158
"2025-03-13 21",0,0,0.1068
"2025-03-13 22",0,0.0063,0.1511
"2025-03-13 23",0.0096,0,0.1365
"2025-03-14 2",0,0.057,0.1328
"2025-03-14 3",0,0.0391,0.1426
"2025-03-14 4",0,0.0395,0.1096
"2025-03-14 5",0,0,0.0947
"2025-03-14 6",0.0945,0.0201,0.1129
"2025-03-14 7",0.0623,0.0736,0.0909
"2025-03-14 8",0.0745,0.1234,0.1746
"2025-03-14 10",0.026,0,0.1534
"2025-03-14 11",0.0401,0,0.1455
"2025-03-14 12",0.0253,0,0.1362
"2025-03-14 13",0.0133,0.0161,0.1525
"2025-03-14 14",0.0225,0,0.1462
"2025-03-14 15",0.0113,0.0149,0.1525
"2025-03-14 16",0,0.0092,0.1522
"2025-03-14 17",0,0,0.156
"2025-03-14 18",0,0,0.1275
"2025-03-14 19",0.0169,0.0495,0.1681
"2025-03-14 20",0,0,0.1098
"2025-03-14 21",0.0351,0.0255,0.1257
"2025-03-14 22",0,0,0.1167
"2025-03-14 23",0,0,0.146
"2025-03-15 0",0,0.0375,0.0908
"2025-03-15 1",0.0204,0.0688,0.0971
"2025-03-15 2",0,0.0377,0.1156
"2025-03-15 5",0.0185,0.0524,0.1136
"2025-03-15 6",0,0.1254,0.0659
"2025-03-15 7",0.0161,0.1185,0.0875
"2025-03-15 8",0,0.0076,0.1496
"2025-03-15 9",0,0.0056,0.1337
"2025-03-15 10",0,0.0065,0.1382
"2025-03-15 11",0.0375,0.0207,0.1388
"2025-03-15 12",0.0625,0,0.1228
"2025-03-15 13",0,0,0.1429
"2025-03-15 14",0.0534,0.0125,0.1192
"2025-03-15 15",0.0255,0.0139,0.1248
"2025-03-15 16",0,0,0.1784
"2025-03-15 17",0,0,0.1098
"2025-03-15 18",0.0318,0.0096,0.1163
"2025-03-15 19",0,0,0.1348
"2025-03-15 20",0,0,0.1092
"2025-03-15 21",0,0,0.1297
"2025-03-16 0",0,0.1505,0.1134
"2025-03-16 4",0,0.0159,0.0924
"2025-03-16 5",0,0,0.092
"2025-03-16 6",0,0,0.1013
"2025-03-16 7",0,0.0321,0.1268
"2025-03-16 8",0,0.0168,0.1085
"2025-03-16 9",0,0.0127,0.113
"2025-03-16 10",0,0.0143,0.0937
"2025-03-16 11",0.0098,0,0.0938
"2025-03-16 12",0.0335,0,0.1172
"2025-03-16 13",0.0527,0.0085,0.1067
"2025-03-16 14",0.0731,0,0.1022
"2025-03-16 15",0.1312,0,0.102
"2025-03-16 16",0.0913,0,0.0942
"2025-03-16 17",0.0335,0,0.1063
"2025-03-16 18",0.0105,0,0.0897
"2025-03-16 19",0,0.0065,0.1288
"2025-03-16 20",0,0,0.0913
"2025-03-16 21",0,0.006,0.1091
"2025-03-16 22",0,0.012,0.1239
"2025-03-16 23",0,0,0.1129
"2025-03-17 0",0,0.0232,0.1024
"2025-03-17 1",0,0,0.1065
"2025-03-17 2",0.0092,0.0145,0.146
"2025-03-17 5",0,0.0154,0.1236
"2025-03-17 6",0,0.0252,0.0868
"2025-03-17 7",0,0.0134,0.1098
"2025-03-17 8",0,0,0.1132
"2025-03-17 9",0.0208,0.0207,0.0906
"2025-03-17 10",0.0389,0,0.1025
"2025-03-17 11",0.1236,0,0.1299
"2025-03-17 12",0.2173,0.0971,0.1058
"2025-03-17 13",0.2117,0,0.1163
"2025-03-17 14",0.1729,0.0226,0.0951
"2025-03-17 15",0.1478,0.0274,0.0889
"2025-03-17 16",0.0836,0,0.106
"2025-03-17 17",0.038,0.0103,0.1226
"2025-03-17 18",0,0,0.096
"2025-03-17 19",0,0,0.0884
"2025-03-17 20",0,0,0.1067
"2025-03-17 21",0,0,0.1344
"2025-03-17 22",0,0.0188,0.1216
"2025-03-17 23",0,0.0085,0.1324
"2025-03-18 2",0,0,0.1092
"2025-03-18 3",0,0.0107,0.0853
"2025-03-18 4",0,0.0255,0.0995
"2025-03-18 5",0.0058,0,0.1667
"2025-03-18 6",0.0237,0,0.0911
"2025-03-18 7",0,0,0
"2025-03-18 8",0,0.038,0.1011
"2025-03-18 14",0,0.027,0.104
"2025-03-18 15",0,0.0112,0.0918
"2025-03-18 16",0,0,0.1433
"2025-03-18 17",0,0,0.0995
"2025-03-18 18",0,0.0085,0.1042
"2025-03-18 19",0,0,0.0859
"2025-03-18 20",0,0,0.1018
"2025-03-18 21",0,0,0.0931
"2025-03-18 22",0,0,0.0714
"2025-03-18 23",0,0,0.0915
"2025-03-19 0",0.0073,0.0154,0.0889
"2025-03-19 1",0.0194,0.0116,0.0777
"2025-03-19 2",0.0162,0,0.0616
"2025-03-19 5",0.0241,0.0091,0.0634
"2025-03-19 6",0,0.1168,0.0614
"2025-03-19 7",0,0.0804,0.0812
"2025-03-19 8",0,0,0.0853
"2025-03-19 9",0,0,0.1034
"2025-03-19 10",0,0.0076,0.1083
"2025-03-19 11",0,0.038,0.0987
"2025-03-19 12",0.0251,0,0.1016
"2025-03-19 13",0,0.0103,0.1101
"2025-03-19 14",0.0562,0,0.1063
"2025-03-19 15",0.0216,0.0123,0.113
"2025-03-19 16",0,0,0.1022
"2025-03-19 17",0,0.0286,0.1024
"2025-03-19 18",0,0,0.117
"2025-03-19 19",0.012,0.012,0.0996
"2025-03-19 20",0.0183,0.1058,0.0766
"2025-03-19 21",0.0225,0.1578,0.1082
"2025-03-19 22",0.0096,0.0641,0.0879
"2025-03-19 23",0,0,0.069
"2025-03-20 2",0,0,0.1051
"2025-03-20 3",0,0,0.0641
"2025-03-20 4",0,0.0328,0.0911
"2025-03-20 5",0,0.0094,0.0995
"2025-03-20 6",0,0.0112,0.0966
"2025-03-20 7",0,0,0.0788
"2025-03-20 8",0,0,0.071
"2025-03-20 9",0,0,0.0661
"2025-03-20 10",0,0,0.0964
"2025-03-20 11",0.0302,0,0.1056
"2025-03-20 12",0.0527,0.0098,0.0953
"2025-03-20 13",0.0257,0.0053,0.1024
"2025-03-20 14",0.0265,0.0082,0.0875
"2025-03-20 15",0.0127,0,0.0855
"2025-03-20 16",0.0098,0,0.0812
"2025-03-20 17",0,0,0.0797
"2025-03-20 18",0,0.025,0.1203
"2025-03-20 19",0.0361,0.0123,0.0953
"2025-03-20 20",0,0.0897,0.0944
"2025-03-20 21",0,0,0.1522
"2025-03-20 22",0.041,0.1185,0.0895
"2025-03-20 23",0.0126,0,0.0578
"2025-03-21 0",0,0,0.0658
"2025-03-21 1",0,0,0.0647
"2025-03-21 4",0,0,0.096
"2025-03-21 5",0,0.0545,0.0623
"2025-03-21 6",0,0,0.1024
"2025-03-21 7",0,0.0605,0.1043
"2025-03-21 8",0,0,0.0803
"2025-03-21 9",0,0.0274,0.0822
"2025-03-21 10",0.0236,0.0214,0.0654
"2025-03-21 11",0.0415,0,0.0824
"2025-03-21 12",0.074,0.0129,0.0837
"2025-03-21 13",0.0316,0,0.1
"2025-03-21 14",0.0162,0,0.1152
"2025-03-21 15",0.034,0,0.0812
"2025-03-21 16",0.0576,0,0.0808
"2025-03-21 17",0.0169,0.0096,0.0848
"2025-03-21 18",0.011,0.0168,0.0915
"2025-03-21 19",0,0.0212,0.0763
"2025-03-21 20",0,0,0.0567
"2025-03-21 21",0,0,0.0719
"2025-03-21 22",0,0,0.0891
"2025-03-21 23",0.0094,0.0158,0.0768
"2025-03-22 2",0,0.0058,0.058
"2025-03-22 3",0,0,0.0726
"2025-03-22 4",0,0,0.0647
"2025-03-22 5",0,0.1543,0.0714
"2025-03-22 6",0.0197,0.2723,0.3045
"2025-03-22 7",0.015,0.1683,0.063
"2025-03-22 8",0.0257,0.0163,0.0842
"2025-03-22 9",0.0354,0.0159,0.0859
"2025-03-22 10",0.0553,0,0.0697
"2025-03-22 11",0.0644,0.0266,0.0812
"2025-03-22 12",0.1462,0,0.0678
"2025-03-22 13",0.1126,0,0.0951
"2025-03-22 14",0.104,0,0.0777
"2025-03-22 15",0.0346,0,0.0692
"2025-03-22 16",0.0281,0.0116,0.0703
"2025-03-22 17",0,0,0.0817
"2025-03-22 18",0,0.0091,0.0623
"2025-03-22 19",0,0.0078,0.087
"2025-03-22 20",0,0,0.06
"2025-03-22 23",0,0.1156,0.1199
"2025-03-23 0",0.0105,0.1217,0.0496
"2025-03-23 1",0.0099,0.1884,0.0723
"2025-03-23 5",0,0.1451,0.0692
"2025-03-23 6",0,0.0808,0.0719
"2025-03-23 7",0,0.0382,0.0529
"2025-03-23 8",0,0,0.0976
"2025-03-23 9",0.0499,0.019,0.0663
"2025-03-23 10",0.1244,0.0188,0.0924
"2025-03-23 11",0.122,0.0261,0.0804
"2025-03-23 12",0.2318,0.0232,0.0687
"2025-03-23 13",0.1346,0,0.0714
"2025-03-23 14",0.0818,0,0.0821
"2025-03-23 15",0.0613,0,0.0589
"2025-03-23 16",0.0597,0,0.1118
"2025-03-23 17",0,0.0147,0.0672
"2025-03-23 18",0.0536,0,0.0612
"2025-03-23 19",0.0267,0,0.1062
"2025-03-23 20",0.0349,0.1716,0.0498
"2025-03-23 21",0.0122,0,0.0764
"2025-03-23 22",0,0,0.0486
"2025-03-23 23",0,0.0107,0.0516
"2025-03-24 2",0,0,0.0431
"2025-03-24 3",0,0,0.0498
"2025-03-24 4",0,0,0.0531
"2025-03-24 5",0,0,0.0873
"2025-03-24 6",0,0,0.0614
"2025-03-24 7",0,0,0.0379
"2025-03-24 8",0.0269,0,0.0699
"2025-03-24 9",0.1457,0.0149,0.062
"2025-03-24 10",0.2517,0.0183,0.0784
"2025-03-24 11",0.1354,0.0181,0.073
"2025-03-24 12",0.1551,0,0.0498
"2025-03-24 13",0.1717,0.0145,0.0141
"2025-03-24 14",0.2604,0,0.0688
"2025-03-24 15",0.1609,0,0.0632
"2025-03-24 16",0.0433,0,0.0598
"2025-03-24 17",0.0265,0.0234,0.0563
"2025-03-24 18",0.0328,0,0.0332
"2025-03-24 19",0.089,0.0085,0.0784
"2025-03-24 20",0.022,0.0725,0.0585
"2025-03-24 21",0.0373,0.0904,0.0696
"2025-03-24 22",0.018,0.2212,0.0475
"2025-03-24 23",0,0.1618,0.0868
"2025-03-25 0",0,0.1409,0.0471
"2025-03-25 1",0.0223,0.26,0.04
"2025-03-25 4",0.0211,0.3703,0.0377
"2025-03-25 5",0.0284,0.5139,0.0435
"2025-03-25 6",0.0197,0.008,0.0513
"2025-03-25 7",0.0166,0.0505,0.0417
"2025-03-25 8",0.0511,0.1489,0.0344
"2025-03-25 9",0.2009,0,0.0346
"2025-03-25 10",0.1382,0,0.0551
"2025-03-25 11",0.477,0.0228,0.0324
"2025-03-25 12",0.1953,0.0091,0.0638
"2025-03-25 13",0.1731,0.0033,0.0585
"2025-03-25 16",0.1356,0,0.0703
"2025-03-25 17",0.0857,0,0.0478
"2025-03-25 18",0.0428,0,0.0516
"2025-03-25 19",0.0489,0.0741,0.0701
"2025-03-25 20",0.0703,0.108,0.0545
"2025-03-25 21",0.0379,0.0966,0.0462
"2025-03-25 22",0.022,0.1176,0.0509
"2025-03-25 23",0.0236,0.1283,0.0643
"2025-03-26 2",0.0049,0.1636,0.1007
"2025-03-26 3",0,0.1607,0.0641
"2025-03-26 4",0,0.2549,0.0649
"2025-03-26 5",0,0.0591,0.0522
"2025-03-26 6",0.0188,0.2281,0.0585
"2025-03-26 7",0.0164,0.1683,0.0745
"2025-03-26 8",0.0803,0.1716,0.0618
"2025-03-26 9",0.0876,0.0178,0.0694
"2025-03-26 10",0.1461,0.0732,0.0973
"2025-03-26 11",0.2072,0,0.0627
"2025-03-26 12",0.2368,0.0216,0.0882
"2025-03-26 13",0.2449,0.0098,0.1139
"2025-03-26 14",0.2627,0,0.0746
"2025-03-26 15",0.2227,0,0.0877
"2025-03-26 16",0.1764,0.0069,0.0855
"2025-03-26 17",0.1084,0,0.0636
"2025-03-26 18",0.1956,0.0225,0.062
"2025-03-26 19",0.1297,0.0998,0.037
"2025-03-26 20",0.0743,0.2221,0.0467
"2025-03-26 21",0.0255,0.048,0.0935
"2025-03-26 22",0.0209,0,0.0496
"2025-03-26 23",0,0.0123,0.0918
"2025-03-27 0",0,0,0.0634
"2025-03-27 1",0,0,0.0594
"2025-03-27 4",0,0,0.0716
"2025-03-27 5",0,0,0.0511
"2025-03-27 6",0,0,0.0417
"2025-03-27 7",0.0183,0,0.0764
"2025-03-27 8",0.1281,0,0.0594
"2025-03-27 9",0.2277,0.0043,0.0676
"2025-03-27 10",0.4305,0,0.071
"2025-03-27 11",1.8923,0,0.0607
"2025-03-27 12",1.3253,0,0.0804
"2025-03-27 13",1.0665,0,0.0609
"2025-03-27 14",0.6127,0,0.0498
"2025-03-27 15",0.3658,0.0103,0.0643
"2025-03-27 16",0.2373,0,0.0502
"2025-03-27 17",0.2145,0,0.0495
"2025-03-27 18",0.0553,0,0.0591
"2025-03-27 19",0,0,0.0168
"2025-03-27 20",0,0,0.0531
"2025-03-27 21",0,0,0.0607
"2025-03-27 22",0,0,0.0601
"2025-03-27 23",0,0.0125,0.0511
"2025-03-28 2",0.0208,0,0.0911
"2025-03-28 3",0,0,0.0134
"2025-03-28 4",0,0.0203,0.0708
"2025-03-28 5",0,0.0286,0.0556
"2025-03-28 6",0.0223,0.0569,0.071
"2025-03-28 7",0.0353,0.0275,0.0496
"2025-03-28 8",0.0316,0,0.0449
"2025-03-28 9",0.0333,0,0.0748
"2025-03-28 10",0.0421,0,0.0516
"2025-03-28 11",0.0831,0,0.06
"2025-03-28 12",0.0747,0.0143,0.0672
"2025-03-28 13",0.0693,0,0.0442
"2025-03-28 14",0.0611,0,0.0721
"2025-03-28 15",0.0529,0,0.0654
"2025-03-28 16",0.023,0,0.0632
"2025-03-28 17",0.0257,0.0167,0.0413
"2025-03-28 18",0.0778,0,0.0502
"2025-03-28 19",0.0585,0,0.0632
"2025-03-28 20",0.055,0.0074,0.0221
"2025-03-28 21",0.0243,0.0659,0.0734
"2025-03-28 22",0.0272,0.0569,0.0813
"2025-03-28 23",0.0318,0.033,0.0605
"2025-03-29 0",0.0305,0.1574,0.0609
"2025-03-29 1",0.0171,0,0.0147
"2025-03-29 4",0.0138,0,0.0449
"2025-03-29 5",0,0,0.0402
"2025-03-29 6",0,0,0.0734
"2025-03-29 7",0,0.0601,0.0446
"2025-03-29 8",0.0747,0.0254,0.0351
"2025-03-29 9",0.0639,0,0.0665
"2025-03-29 10",0.0344,0.0116,0.0813
"2025-03-29 11",0,0.0094,0.0734
"2025-03-29 12",0,0,0.0625
"2025-03-29 13",0,0,0.0578
"2025-03-29 14",0,0,0.0185
"2025-03-29 15",0,0.0082,0.0598
"2025-03-29 16",0.0166,0,0.0678
"2025-03-29 17",0,0.0188,0.0399
"2025-03-29 18",0,0.0342,0.0674
"2025-03-29 19",0.0269,0.0971,0.06
"2025-03-29 20",0.0351,0.1621,0.0388
"2025-03-29 23",0.0318,0.0082,0.0522
"2025-03-30 3",0,0.1384,0.0862
"2025-03-30 4",0,0.1139,0.0533
"2025-03-30 5",0,0.1605,0.0438
"2025-03-30 6",0,0.0254,0.0625
"2025-03-30 7",0,0.0143,0.0884
"2025-03-30 8",0,0,0.0542
"2025-03-30 9",0.0131,0,0.0525
"2025-03-30 10",0.0339,0.0049,0.0513
"2025-03-30 11",0.0325,0,0.0556
"2025-03-30 12",0.103,0,0.0822
"2025-03-30 13",0.0654,0.0339,0.0524
"2025-03-30 14",0.1072,0.0301,0.0591
"2025-03-30 15",0.1017,0,0.0571
"2025-03-30 16",0.0443,0.0324,0.0712
"2025-03-30 17",0.0199,0,0.0587
"2025-03-30 18",0.0455,0,0.1107
"2025-03-30 19",0.0199,0.0293,0.0812
"2025-03-30 20",0,0.0522,0.0636
"2025-03-30 21",0.0136,0,0.0292
"2025-03-30 22",0.0288,0.0134,0.0399
"2025-03-30 23",0,0.0415,0.0301
"2025-03-31 0",0.0161,0.0395,0.0589
"2025-03-31 1",0,0,0.0321
"2025-03-31 4",0,0.0205,0.0705
"2025-03-31 5",0,0.0025,0.0449
"2025-03-31 6",0.0288,0.0208,0.0841
"2025-03-31 7",0.022,0,0.044
"2025-03-31 8",0.052,0.0386,0.023
"2025-03-31 9",0.0489,0,0.0534
"2025-03-31 10",0.0902,0,0.0774
"2025-03-31 11",0.1033,0,0.0447
"2025-03-31 12",0.04,0,0.0536
"2025-03-31 13",0.038,0,0.0699
"2025-03-31 14",0.0485,0,0.046
"2025-03-31 15",0.0291,0.0089,0.0469
"2025-03-31 16",0,0.0076,0.0524
"2025-03-31 17",0.1197,0,0.0527
"2025-03-31 18",0.0593,0.01,0.0543
"2025-03-31 19",0,0,0.0679
"2025-03-31 20",0,0,0.06
"2025-03-31 21",0,0.0179,0.0611
"2025-03-31 22",0,0,0.0694
"2025-03-31 23",0,0,0.0621
"2025-04-01 2",0,0,0.0879
"2025-04-01 3",0,0,0.0585
"2025-04-01 4",0.022,0,0.0411
"2025-04-01 5",0.0237,0,0.0685
"2025-04-01 6",0,0,0.0498
"2025-04-01 7",0,0,0.0692
"2025-04-01 8",0,0,0.0558
"2025-04-01 9",0,0,0.05
"2025-04-01 10",0,0.0188,0.0629
"2025-04-01 11",0,0,0.0705
"2025-04-01 12",0,0,0.0574
"2025-04-01 13",0.0255,0,0.0498
"2025-04-01 14",0.0211,0,0.0513
"2025-04-01 15",0.0284,0,0.065
"2025-04-01 16",0,0,0.0654
"2025-04-01 17",0.0159,0,0.0545
"2025-04-01 18",0,0,0.0554
"2025-04-01 19",0.0161,0,0.0504
"2025-04-01 20",0,0.0223,0.0406
"2025-04-01 21",0,0,0.0717
"2025-04-01 22",0,0.0049,0.0384
"2025-04-01 23",0,0,0.0435
"2025-04-02 0",0,0,0.0389
"2025-04-02 1",0,0,0.0418
"2025-04-02 4",0.0234,0,0.0335
"2025-04-02 5",0.0194,0,0.029
"2025-04-02 6",0,0.0176,0.0543
"2025-04-02 7",0.0089,0,0.0261
"2025-04-02 8",0,0,0.0705
"2025-04-02 9",0,0.0178,0.0509
"2025-04-02 10",0,0,0.0725
"2025-04-02 11",0,0,0.0402
"2025-04-02 12",0.0323,0,0.0634
"2025-04-02 13",0,0.025,0.0406
"2025-04-02 14",0,0.01,0.0486
"2025-04-02 15",0,0,0.052
"2025-04-02 16",0,0,0.0554
"2025-04-02 17",0,0.0118,0.0739
"2025-04-02 18",0,0,0.0451
"2025-04-02 19",0.0262,0.0172,0.0623
"2025-04-02 20",0.0204,0,0.0245
"2025-04-02 21",0.0103,0,0.0491
"2025-04-02 22",0.03,0,0.0467
"2025-04-02 23",0.0202,0,0.0795
"2025-04-03 2",0,0,0.0618
"2025-04-03 3",0,0.0045,0.0281
"2025-04-03 4",0,0.0087,0.0301
"2025-04-03 5",0.0089,0,0.0187
"2025-04-03 6",0.0106,0,0.0643
"2025-04-03 7",0,0,0.0502
"2025-04-03 8",0,0,0.052
"2025-04-03 9",0.0202,0,0.0496
"2025-04-03 10",0.0277,0,0.0428
"2025-04-03 11",0.0361,0,0.0255
"2025-04-03 12",0.0358,0,0.0522
"2025-04-03 13",0.0419,0.0141,0.0547
"2025-04-03 14",0.0337,0.0063,0.0576
"2025-04-03 15",0.0138,0,0.0446
"2025-04-03 16",0.0159,0.0221,0.0667
"2025-04-03 17",0,0,0.0612
"2025-04-03 18",0.0096,0,0.0737
"2025-04-03 19",0,0,0.0411
"2025-04-03 20",0,0,0.0332
"2025-04-03 21",0,0,0.0462
"2025-04-03 22",0,0,0.0649
"2025-04-03 23",0,0.0065,0.044
"2025-04-04 0",0,0,0.0937
"2025-04-04 1",0,0,0.0353
"2025-04-04 4",0,0,0.027
"2025-04-04 5",0,0,0.0772
"2025-04-04 6",0.0454,0.0736,0.0524
"2025-04-04 7",0,0,0.0402
"2025-04-04 8",0.0157,0,0.0612
"2025-04-04 9",0,0.0277,0.0418
"2025-04-04 10",0.0185,0.0254,0.0471
"2025-04-04 11",0.0243,0,0.0353
"2025-04-04 12",0.051,0.0152,0.0567
"2025-04-04 13",0.0389,0,0.0509
"2025-04-04 14",0.0668,0,0.0551
"2025-04-04 15",0.0206,0,0.033
"2025-04-04 16",0,0.0071,0.0286
"2025-04-04 17",0,0,0.0509
"2025-04-04 18",0,0,0.0395
"2025-04-04 19",0,0.0212,0.0531
"2025-04-04 20",0.0176,0.0178,0.0379
"2025-04-04 21",0,0,0.0359
"2025-04-04 22",0,0,0.0301
"2025-04-04 23",0,0,0.0652
"2025-04-05 2",0,0,0.0632
"2025-04-05 3",0,0,0.0364
"2025-04-05 4",0,0,0.0712
"2025-04-05 5",0,0,0.0239
"2025-04-05 6",0,0,0.0266
"2025-04-05 7",0,0.0292,0.0281
"2025-04-05 8",0,0.0219,0.042
"2025-04-05 9",0,0,0.0458
"2025-04-05 10",0.0412,0,0.054
"2025-04-05 11",0.0808,0.0118,0.04
"2025-04-05 12",0.0984,0,0.0413
"2025-04-05 13",0.0351,0,0.025
"2025-04-05 14",0.0567,0,0.0547
"2025-04-05 15",0.0244,0,0.0652
"2025-04-05 16",0.0517,0,0.0438
"2025-04-05 17",0,0,0.0437
"2025-04-05 18",0,0.0094,0.0418
"2025-04-05 19",0,0,0.0275
"2025-04-05 20",0.0291,0.0145,0.0491
"2025-04-05 23",0,0,0.0283
"2025-04-06 0",0,0,0.0371
"2025-04-06 1",0,0,0.0172
"2025-04-06 5",0,0,0.0359
"2025-04-06 6",0,0,0.0228
"2025-04-06 7",0,0,0.0121
"2025-04-06 8",0.015,0,0.0453
"2025-04-06 9",0.0646,0,0.0359
"2025-04-06 10",0.0473,0,0.0438
"2025-04-06 11",0.0702,0,0.0513
"2025-04-06 12",0.0876,0,0.0536
"2025-04-06 13",0.0654,0,0.0616
"2025-04-06 14",0.0639,0,0.0594
"2025-04-06 15",0.0949,0,0.04
"2025-04-06 16",0.033,0.0074,0.031
"2025-04-06 17",0,0,0.044
"2025-04-06 18",0,0,0.0495
"2025-04-06 19",0.0129,0,0.0404
"2025-04-06 20",0.0377,0,0.0518
"2025-04-06 21",0,0,0.0475
"2025-04-06 22",0,0.0217,0.0322
"2025-04-06 23",0,0,0.0351
"2025-04-07 2",0,0,0.05
"2025-04-07 3",0,0,0.0391
"2025-04-07 4",0,0,0.0491
"2025-04-07 5",0,0,0.0362
"2025-04-07 6",0.0145,0.0136,0.0482
"2025-04-07 7",0,0.0138,0.0333
"2025-04-07 8",0,0,0.0139
"2025-04-07 9",0.1045,0,0.0473
"2025-04-07 11",0.3476,0,0.1647
"2025-04-07 13",0.9063,0.0071,0.102
"2025-04-07 14",0.26,0,0.025
"2025-04-07 15",0.1876,0,0.0101
"2025-04-07 16",0.2108,0,0.0362
"2025-04-07 17",0.1855,0,0.0469
"2025-04-07 18",0.2227,0.0125,0.0319
"2025-04-07 19",0.0384,0,0.0335
"2025-04-07 20",0,0.0076,0.029
"2025-04-07 21",0.018,0,0.0313
"2025-04-07 22",0,0,0.0694
"2025-04-07 23",0,0,0.0341
"2025-04-08 0",0,0,0.0426
"2025-04-08 3",0,0,0.029
"2025-04-08 4",0,0,0.0308
"2025-04-08 5",0,0,0.0366
"2025-04-08 6",0,0,0.0467
"2025-04-08 7",0.034,0,0.0214
"2025-04-08 8",0.0787,0.0082,0.0163
"2025-04-08 9",0.0611,0,0.0306
"2025-04-08 10",0.097,0,0.0487
"2025-04-08 11",0.1522,0.0118,0.0505
"2025-04-08 12",0.1908,0,0.0438
"2025-04-08 13",0.1805,0,0.0264
"2025-04-08 14",0.1843,0,0.0348
"2025-04-08 15",0.1614,0,0.0359
"2025-04-08 16",0.1332,0,0.05
"2025-04-08 17",0.0555,0,0.0315
"2025-04-08 18",0.118,0,0.0531
"2025-04-08 19",0.0668,0,0
"2025-04-08 20",0.0609,0.0284,0.0306
"2025-04-08 21",0.0469,0.0917,0.0319
"2025-04-08 22",0.0284,0,0.0645
"2025-04-08 23",0,0.1141,0.0306
"2025-04-09 0",0.0234,0,0.023
"2025-04-09 1",0,0,0.0255
"2025-04-09 4",0.0213,0,0.0351
"2025-04-09 5",0,0.0393,0.0542
"2025-04-09 6",0.0192,0.0263,0.0241
"2025-04-09 7",0.0396,0.1658,0.062
"2025-04-09 8",0.1452,0,0.0665
"2025-04-09 9",0.1581,0.0212,0.0627
"2025-04-09 10",0.1452,0,0.0389
"2025-04-09 13",0.2743,0,0.0304
"2025-04-09 14",0.1628,0,0.048
"2025-04-09 15",0.1921,0,0.0469
"2025-04-09 16",0.1138,0,0.0406
"2025-04-09 17",0.0911,0,0.0582
"2025-04-09 18",0.0616,0,0.0801
"2025-04-09 19",0.0852,0.0293,0.0293
"2025-04-09 20",0.0482,0.0257,0.0201
"2025-04-09 21",0.0326,0,0.0225
"2025-04-09 22",0.0199,0.0203,0.0679
"2025-04-09 23",0,0,0.0246
"2025-04-10 2",0,0.0263,0.0446
"2025-04-10 3",0,0.01,0.0187
"2025-04-10 4",0.0188,0,0.0707
"2025-04-10 5",0.0199,0.0092,0.0306
"2025-04-10 6",0.0077,0.0076,0.0284
"2025-04-10 7",0,0.0322,0.0505
"2025-04-10 8",0.1202,0.0284,0.0487
"2025-04-10 9",0.3342,0,0.0554
"2025-04-10 10",0.2543,0.0121,0.0687
"2025-04-10 11",0.3035,0.0359,0.0417
"2025-04-10 12",0.3337,0.0125,0.0592
"2025-04-10 13",0.3164,0,0.042
"2025-04-10 14",0.4449,0,0.0717
"2025-04-10 15",0.1688,0.0257,0.1159
"2025-04-10 16",0.1777,0,0.0717
"2025-04-10 17",0.1363,0,0.0487
"2025-04-10 18",0.5853,0,0.0678
"2025-04-10 19",0.1794,0.0415,0.0163
"2025-04-10 20",0.0916,0,0.1295
"2025-04-10 21",0.0311,0,0.0408
"2025-04-10 22",0,0.0141,0.0308
"2025-04-10 23",0,0,0.0292
"2025-04-11 0",0.0103,0,0.0417
"2025-04-11 1",0,0,0.0361
"2025-04-11 4",0,0.0098,0.0418
"2025-04-11 5",0,0,0.0342
"2025-04-11 6",0,0,0.0393
"2025-04-11 7",0.0482,0,0.0335
"2025-04-11 8",0.2368,0,0
"2025-04-11 9",0.2075,0.013,0.0574
"2025-04-11 10",0.3531,0,0.054
"2025-04-11 11",0.4305,0,0.0257
"2025-04-11 12",0.4084,0,0.0388
"2025-04-11 13",0.3979,0,0.0245
"2025-04-11 14",0.3211,0,0.0534
"2025-04-11 15",0.3941,0,0.0469
"2025-04-11 16",0.2012,0,0.0518
"2025-04-11 17",0.0857,0,0.0451
"2025-04-11 18",0.6101,0.0062,0.0469
"2025-04-11 19",0.7152,0,0.0478
"2025-04-11 20",0.1742,0,0.0275
"2025-04-11 21",0.1122,0.0147,0.0277
"2025-04-12 6",0,0.0085,0.2837
