Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2023-03-12 12",0.0245,0.1851,0.1611
"2023-03-12 13",0.0394,0.1913,0.1823
"2023-03-12 14",0,0.0717,0.2235
"2023-03-12 15",0,0.086,0.1996
"2023-03-12 16",0,0.0683,0.1212
"2023-03-12 17",0,0,0.0726
"2023-03-12 18",0.0303,0.0701,0.1698
"2023-03-12 19",0.0569,0.0743,0.1462
"2023-03-12 20",0.2227,0.23,0.3567
"2023-03-12 21",0.074,0.1007,0.2249
"2023-03-12 22",0.1132,0.1062,0.2453
"2023-03-12 23",0.0888,0.0857,0.1956
"2023-03-13 2",0.0883,0.1274,0.279
"2023-03-13 3",0.1056,0,0.2708
"2023-03-13 4",0.169,0.1454,0.481
"2023-03-13 5",0.1462,0.1185,0.4046
"2023-03-13 6",0.3736,0.2569,0.4673
"2023-03-13 7",0.3041,0.2307,0.4864
"2023-03-13 8",0.6086,0.2023,0.347
"2023-03-13 9",0.1317,0.1478,0.3026
"2023-03-13 10",0.0337,0.1017,0.2551
"2023-03-13 11",0.0221,0.1481,0.2029
"2023-03-13 12",0,0,0.1345
"2023-03-13 13",0,0.0823,0.1593
"2023-03-13 14",0,0,0.0922
"2023-03-13 15",0,0,0
"2023-03-13 18",0.0491,0.0765,0.1696
"2023-03-13 19",0.0441,0,0.2125
"2023-03-13 20",0.0231,0.09,0.1516
"2023-03-13 21",0.0739,0.1726,0.1318
"2023-03-13 22",0.1462,0.2,0.2911
"2023-03-13 23",0.1939,0.1082,0.3632
"2023-03-14 2",0.0923,0.0755,0.2735
"2023-03-14 3",0.093,0.1067,0.2827
"2023-03-14 4",0.0764,0,0.2244
"2023-03-14 7",0.1583,0.1275,0.1861
"2023-03-14 8",0.0524,0,0.2501
"2023-03-14 9",0.0488,0.0787,0.159
"2023-03-14 10",0,0,0.1499
"2023-03-14 11",0,0,0.0683
"2023-03-14 12",0,0.0681,0.0919
"2023-03-14 13",0,0,0
"2023-03-14 14",0,0,0.0901
"2023-03-14 15",0,0,0.1573
"2023-03-14 16",0.0394,0.0768,0.109
"2023-03-14 17",0,0,0
"2023-03-14 18",0,0,0
"2023-03-14 19",0,0,0
"2023-03-14 20",0,0,0
"2023-03-14 21",0,0,0
"2023-03-14 22",0,0,0
"2023-03-14 23",0,0,0
"2023-03-15 0",0,0,0
"2023-03-15 1",0,0,0
"2023-03-15 4",0,0,0
"2023-03-15 5",0.0177,0,0
"2023-03-15 6",0.0311,0,0.1038
"2023-03-15 7",0.0784,0,0.1333
"2023-03-15 8",0.138,0,0.2626
"2023-03-15 9",0.0962,0.0956,0.1903
"2023-03-15 10",0.0718,0.1219,0.2431
"2023-03-15 11",0.0424,0.0688,0
"2023-03-15 12",0.0259,0,0.1481
"2023-03-15 13",0,0,0.1446
"2023-03-15 14",0.0409,0,0.088
"2023-03-15 15",0,0,0
"2023-03-15 16",0,0,0
"2023-03-15 17",0,0,0
"2023-03-15 18",0,0,0.1017
"2023-03-15 19",0.0258,0,0
"2023-03-15 20",0.0174,0,0
"2023-03-15 21",0.0265,0.0717,0.1637
"2023-03-15 22",0.0247,0,0.1844
"2023-03-15 23",0.0243,0.0864,0.1052
"2023-03-16 2",0.0643,0.1884,0.1939
"2023-03-16 3",0.0814,0.1964,0.2333
"2023-03-16 4",0.0831,0.1633,0.2743
"2023-03-16 5",0.1134,0.099,0.3062
"2023-03-16 6",0.233,0.2315,0.6373
"2023-03-16 7",0.4605,0.3645,0.3772
"2023-03-16 8",0.1039,0.2636,0.3311
"2023-03-16 9",0.0453,0.1249,0
"2023-03-16 10",0.0333,0,0.1914
"2023-03-16 11",0,0.1486,0.1624
"2023-03-16 12",0,0,0.0763
"2023-03-16 13",0,0,0
"2023-03-16 14",0,0,0
"2023-03-16 15",0,0,0.0741
"2023-03-16 16",0,0,0
"2023-03-16 17",0,0,0
"2023-03-16 18",0,0,0
"2023-03-16 19",0,0,0
"2023-03-16 20",0,0,0
"2023-03-16 21",0,0,0
"2023-03-16 22",0,0,0
"2023-03-16 23",0,0,0
"2023-03-17 0",0,0,0
"2023-03-17 1",0,0,0
"2023-03-17 4",0,0,0
"2023-03-17 5",0,0,0
"2023-03-17 6",0.0196,0,0
"2023-03-17 7",0,0,0
"2023-03-17 8",0.009,0,0
"2023-03-17 9",0,0,0
"2023-03-17 10",0.0261,0,0
"2023-03-17 11",0,0,0
"2023-03-17 12",0,0.0943,0
"2023-03-17 13",0,0,0
"2023-03-17 14",0,0,0.07
"2023-03-17 15",0,0,0
"2023-03-17 16",0,0,0
"2023-03-17 17",0,0,0.0755
"2023-03-17 18",0,0,0
"2023-03-17 19",0,0,0
"2023-03-17 20",0,0,0
"2023-03-17 21",0,0,0
"2023-03-17 22",0,0,0
"2023-03-17 23",0,0,0
"2023-03-18 2",0,0,0
"2023-03-18 3",0,0,0
"2023-03-18 4",0,0,0
"2023-03-18 5",0,0,0
"2023-03-18 6",0,0,0
"2023-03-18 7",0,0,0
"2023-03-18 8",0,0,0
"2023-03-18 9",0,0,0
"2023-03-18 10",0,0,0
"2023-03-18 11",0,0,0
"2023-03-18 12",0,0.0663,0
"2023-03-18 13",0,0,0
"2023-03-18 14",0,0,0
"2023-03-18 15",0,0,0
"2023-03-18 16",0,0,0
"2023-03-18 17",0,0,0
"2023-03-18 18",0,0,0
"2023-03-18 19",0.0205,0,0
"2023-03-18 20",0,0,0
"2023-03-18 23",0,0,0
"2023-03-19 0",0,0,0
"2023-03-19 1",0,0,0
"2023-03-19 5",0.0689,0,0.1812
"2023-03-19 6",0.0298,0,0
"2023-03-19 7",0.1424,0.1142,0.1648
"2023-03-19 8",0.0313,0,0
"2023-03-19 9",0.0181,0,0.0902
"2023-03-19 10",0,0,0
"2023-03-19 11",0,0,0
"2023-03-19 12",0,0,0
"2023-03-19 13",0,0,0
"2023-03-19 14",0,0,0
"2023-03-19 15",0,0,0
"2023-03-19 16",0,0,0
"2023-03-19 17",0,0,0
"2023-03-19 18",0,0,0
"2023-03-19 19",0,0,0
"2023-03-19 20",0,0,0
"2023-03-19 21",0,0,0
"2023-03-19 22",0,0,0
"2023-03-19 23",0,0,0
"2023-03-20 2",0.023,0,0
"2023-03-20 3",0.014,0,0
"2023-03-20 4",0,0,0
"2023-03-20 5",0,0,0
"2023-03-20 6",0.0365,0,0
"2023-03-20 7",0.0557,0.0719,0.0827
"2023-03-20 8",0.0662,0,0.1114
"2023-03-20 9",0.0388,0.1618,0.1213
"2023-03-20 10",0,0,0
"2023-03-20 11",0,0,0.1291
"2023-03-20 12",0,0,0.102
"2023-03-20 13",0,0.0765,0.1578
"2023-03-20 14",0.0326,0,0.1434
"2023-03-20 15",0.0479,0,0.1869
"2023-03-20 16",0.1066,0.1245,0.1021
"2023-03-20 17",0.3589,0.1528,0.1022
"2023-03-20 18",0.1306,0,0.1389
"2023-03-20 19",0.1753,0,0.1775
"2023-03-20 20",0.0165,0,0.1531
"2023-03-20 21",0.0237,0,0.169
"2023-03-20 22",0.023,0,0.0803
"2023-03-20 23",0.0536,0,0
"2023-03-21 0",0.0644,0,0
"2023-03-21 1",0.0689,0,0
"2023-03-21 4",0.0567,0,0.1599
"2023-03-21 5",0.2009,0,0.2264
"2023-03-21 6",0.2227,0.1061,0.1274
"2023-03-21 7",0.3174,0.0996,0.1857
"2023-03-21 8",0.0365,0,0.0972
"2023-03-21 9",0.017,0,0.1023
"2023-03-21 10",0.0416,0,0.1076
"2023-03-21 11",0.0197,0.1038,0.1165
"2023-03-21 12",0.0179,0,0.1384
"2023-03-21 13",0,0,0
"2023-03-21 14",0,0,0
"2023-03-21 15",0,0,0
"2023-03-21 16",0.0128,0,0.0872
"2023-03-21 17",0,0.0841,0.0836
"2023-03-21 18",0,0,0
"2023-03-21 19",0,0,0
"2023-03-21 20",0,0,0.0941
"2023-03-21 21",0,0,0
"2023-03-21 22",0.0112,0,0
"2023-03-21 23",0,0,0
"2023-03-22 2",0,0,0.0779
"2023-03-22 3",0,0,0
"2023-03-22 4",0,0,0
"2023-03-22 5",0,0,0
"2023-03-22 6",0,0,0
"2023-03-22 7",0.0267,0,0.0955
"2023-03-22 8",0.03,0,0.1076
"2023-03-22 9",0.0134,0.0689,0.0871
"2023-03-22 10",0,0,0
"2023-03-22 11",0,0,0
"2023-03-22 12",0.0053,0,0
"2023-03-22 13",0,0,0
"2023-03-22 14",0.0277,0,0.0913
"2023-03-22 15",0.0457,0.079,0.1014
"2023-03-22 16",0.0117,0.0775,0
"2023-03-22 17",0,0,0
"2023-03-22 18",0.0322,0,0.0955
"2023-03-22 19",0.0377,0,0.1025
"2023-03-22 20",0.0399,0,0
"2023-03-22 21",0.0634,0,0.1252
"2023-03-22 22",0.0625,0,0.1237
"2023-03-22 23",0.0741,0.1166,0.1391
"2023-03-23 0",0.0906,0,0.1105
"2023-03-23 1",0.0524,0,0.0812
"2023-03-23 4",0,0,0.0914
"2023-03-23 5",0.0603,0,0.1455
"2023-03-23 6",0.1736,0,0.1192
"2023-03-23 7",0.1461,0,0.104
"2023-03-23 8",0.0232,0,0.1182
"2023-03-23 9",0.039,0,0.09
"2023-03-23 10",0.0508,0.1618,0.1397
"2023-03-23 11",0,0,0.1166
"2023-03-23 12",0,0,0
"2023-03-23 13",0.0627,0,0.116
"2023-03-23 14",0.0162,0,0
"2023-03-23 15",0.0261,0,0
"2023-03-23 16",0,0,0
"2023-03-23 17",0,0,0.0912
"2023-03-23 18",0.0224,0,0.0737
"2023-03-23 19",0.0286,0,0.1004
"2023-03-23 20",0.0159,0,0.1123
"2023-03-23 21",0.065,0,0.0798
"2023-03-23 22",0.0755,0,0.0916
"2023-03-23 23",0.0382,0,0.1431
"2023-03-24 2",0.0418,0,0
"2023-03-24 3",0.0428,0,0.1639
"2023-03-24 4",0,0,0
"2023-03-24 5",0.0373,0,0.1357
"2023-03-24 6",0.0253,0,0.0841
"2023-03-24 7",0.0382,0,0
"2023-03-24 8",0.0566,0,0.11
"2023-03-24 9",0.064,0,0.1045
"2023-03-24 10",0,0,0
"2023-03-24 11",0,0,0
"2023-03-24 12",0,0,0
"2023-03-24 13",0,0,0
"2023-03-24 14",0,0,0
"2023-03-24 15",0,0,0
"2023-03-24 16",0,0,0
"2023-03-24 17",0,0,0
"2023-03-24 18",0,0,0
"2023-03-24 19",0,0,0
"2023-03-24 20",0.0113,0,0
"2023-03-24 21",0.0148,0,0
"2023-03-24 22",0,0,0
"2023-03-24 23",0,0,0
"2023-03-25 0",0,0,0
"2023-03-25 1",0,0,0
"2023-03-25 4",0,0,0
"2023-03-25 5",0,0,0
"2023-03-25 6",0,0,0
"2023-03-25 7",0,0,0
"2023-03-25 8",0,0,0
"2023-03-25 9",0,0,0
"2023-03-25 10",0,0,0
"2023-03-25 11",0,0,0
"2023-03-25 12",0,0,0
"2023-03-25 13",0,0,0
"2023-03-25 14",0,0,0
"2023-03-25 15",0,0,0
"2023-03-25 16",0,0,0
"2023-03-25 17",0,0,0
"2023-03-25 18",0,0,0
"2023-03-25 19",0,0,0
"2023-03-25 20",0.0382,0,0
"2023-03-25 23",0,0,0
"2023-03-26 3",0,0,0
"2023-03-26 4",0,0,0
"2023-03-26 5",0,0,0
"2023-03-26 6",0.02,0,0.0916
"2023-03-26 7",0,0,0
"2023-03-26 8",0.0157,0,0.1075
"2023-03-26 9",0,0,0
"2023-03-26 10",0,0,0
"2023-03-26 11",0,0,0
"2023-03-26 12",0,0,0
"2023-03-26 13",0,0,0
"2023-03-26 14",0,0,0
"2023-03-26 15",0,0,0
"2023-03-26 16",0,0,0
"2023-03-26 17",0.019,0,0
"2023-03-26 18",0,0.0881,0.0727
"2023-03-26 19",0.0205,0,0
"2023-03-26 20",0.0188,0,0
"2023-03-26 21",0,0,0
"2023-03-26 22",0,0,0
"2023-03-26 23",0,0,0
"2023-03-27 0",0,0,0
"2023-03-27 1",0,0,0
"2023-03-27 4",0,0,0
"2023-03-27 5",0,0,0
"2023-03-27 6",0.0148,0,0
"2023-03-27 7",0.0098,0,0.1413
"2023-03-27 8",0,0,0
"2023-03-27 9",0.0176,0,0
"2023-03-27 10",0,0,0.09
"2023-03-27 11",0.0142,0,0
"2023-03-27 12",0,0,0.0874
"2023-03-27 13",0,0,0
"2023-03-27 14",0,0,0
"2023-03-27 15",0,0,0
"2023-03-27 16",0,0,0
"2023-03-27 17",0,0,0
"2023-03-27 18",0,0,0
"2023-03-27 19",0,0,0
"2023-03-27 20",0,0,0
"2023-03-27 21",0,0,0
"2023-03-27 22",0,0,0
"2023-03-27 23",0,0,0
"2023-03-28 2",0,0,0
"2023-03-28 3",0,0,0
"2023-03-28 4",0,0,0
"2023-03-31 11",AN,AN,AN
"2023-03-31 12",0.0877,0,0
"2023-03-31 13",0,0,0
"2023-03-31 14",0,0,0.1177
"2023-03-31 15",0,0,0.0808
"2023-03-31 16",0,0,0.0979
"2023-03-31 19",0.1638,0.2575,0.2197
"2023-03-31 20",0.1146,0,0.2319
"2023-03-31 21",0.1947,0.2242,0.2085
"2023-03-31 22",0.0888,0,0.1493
"2023-03-31 23",0.0497,0,0.066
"2023-04-01 2",0.0959,0,0.2624
"2023-04-01 3",0.0504,0,0.1583
"2023-04-01 4",0.0465,0,0.1424
"2023-04-01 5",0.0219,0,0.1312
"2023-04-01 6",0.0537,0,0
"2023-04-01 7",0.0595,0,0.1246
"2023-04-01 8",0.0672,0,0.1479
"2023-04-01 9",0,0,0.1578
"2023-04-01 10",0,0,0.0721
"2023-04-01 11",0,0,0.148
"2023-04-01 12",0,0,0
"2023-04-01 13",0,0,0
"2023-04-01 14",0,0,0
"2023-04-01 15",0,0,0
"2023-04-01 16",0.0128,0,0
"2023-04-01 17",0,0,0
"2023-04-01 18",0.0463,0,0
"2023-04-01 19",0,0.0851,0.1599
"2023-04-01 20",0.0521,0,0.0959
"2023-04-01 23",0.1216,0,0.1993
"2023-04-02 0",0,0,0
"2023-04-02 1",0,0,0
"2023-04-02 5",0,0,0.0857
"2023-04-02 6",0.0357,0,0.0998
"2023-04-02 7",0,0,0.1218
"2023-04-02 8",0.0298,0,0.1316
"2023-04-02 9",0.0296,0,0.0677
"2023-04-02 10",0.0314,0,0.1102
"2023-04-02 11",0.0088,0,0.0762
"2023-04-02 12",0.0208,0,0.132
"2023-04-02 13",0,0,0
"2023-04-02 14",0,0,0
"2023-04-02 15",0,0.081,0
"2023-04-02 16",0,0,0.0915
"2023-04-02 17",0,0,0
"2023-04-02 18",0,0,0
"2023-04-02 19",0,0.0724,0.1174
"2023-04-02 20",0.0151,0,0.148
"2023-04-02 21",0,0,0
"2023-04-02 22",0,0,0
"2023-04-02 23",0,0,0
"2023-04-03 2",0.0168,0,0.1371
"2023-04-03 3",0,0,0
"2023-04-03 4",0,0,0
"2023-04-03 5",0.0111,0,0.1336
"2023-04-03 6",0.1155,0,0.093
"2023-04-03 7",0.1304,0.1483,0.196
"2023-04-03 8",0.0258,0,0.097
"2023-04-03 9",0,0,0
"2023-04-03 10",0.069,0.4136,0.1615
"2023-04-03 11",0.0248,0.1131,0
"2023-04-03 12",0.018,0,0
"2023-04-03 13",0,0,0
"2023-04-03 14",0,0,0
"2023-04-03 15",0,0,0
"2023-04-03 16",0,0,0
"2023-04-03 17",0,0,0
"2023-04-03 18",0,0,0
"2023-04-03 19",0,0,0
"2023-04-03 20",0,0,0
"2023-04-03 21",0,0,0
"2023-04-03 22",0,0,0
"2023-04-03 23",0,0,0
"2023-04-04 0",0,0,0
"2023-04-04 1",0,0,0
"2023-04-04 4",0,0,0
"2023-04-04 5",0.0327,0,0.1479
"2023-04-04 6",0.0364,0,0.1039
"2023-04-04 7",0.023,0.1112,0.088
"2023-04-04 8",0.0284,0,0.1524
"2023-04-04 9",0,0,0.1155
"2023-04-04 10",0,0,0
"2023-04-04 11",0,0,0
"2023-04-04 12",0,0.0671,0
"2023-04-04 13",0,0,0
"2023-04-04 14",0,0.083,0.0747
"2023-04-04 15",0,0,0.0729
"2023-04-04 16",0,0.0825,0.1529
"2023-04-04 17",0,0,0
"2023-04-04 18",0,0,0
"2023-04-04 19",0,0,0.1102
"2023-04-04 20",0.0745,0,0
"2023-04-04 21",0.0212,0,0
"2023-04-04 22",0.0369,0.0788,0
"2023-04-04 23",0.031,0,0.1217
"2023-04-05 2",0,0,0
"2023-04-05 3",0,0,0
"2023-04-05 4",0.031,0,0.1329
"2023-04-05 5",0.0573,0,0
"2023-04-05 6",0.1242,0,0
"2023-04-05 7",0.118,0.0699,0.1001
"2023-04-05 8",0.0163,0,0
"2023-04-05 9",0,0,0.0982
"2023-04-05 10",0,0,0
"2023-04-05 11",0.0211,0,0.0832
"2023-04-05 12",0,0,0
"2023-04-05 13",0,0,0
"2023-04-05 14",0,0,0
"2023-04-05 15",0,0,0
"2023-04-05 16",0,0,0
"2023-04-05 17",0,0,0
"2023-04-05 18",0,0,0
"2023-04-05 19",0.0712,0,0.109
"2023-04-05 20",0.0667,0,0
"2023-04-05 21",0.0838,0,0.1147
"2023-04-05 22",0,0,0
"2023-04-05 23",0.0419,0,0.0715
"2023-04-06 0",0,0,0
"2023-04-06 1",0,0,0
"2023-04-06 4",0.051,0,0
"2023-04-06 5",0.0536,0,0.1169
"2023-04-06 6",0.048,0,0.0903
"2023-04-06 7",0.0433,0.1043,0.1047
"2023-04-06 8",0,0,0.1119
"2023-04-06 9",0,0,0
"2023-04-06 10",0,0,0
"2023-04-06 11",0,0,0
"2023-04-06 12",0,0,0
"2023-04-06 13",0,0,0
"2023-04-06 14",0,0,0
"2023-04-06 15",0,0,0
"2023-04-06 16",0,0,0
"2023-04-06 17",0,0,0
"2023-04-06 18",0,0,0
"2023-04-06 19",0,0,0
"2023-04-06 20",0,0,0
"2023-04-06 21",0,0,0
"2023-04-06 22",0,0,0
"2023-04-06 23",0,0,0
"2023-04-07 2",0.0381,0,0.1203
"2023-04-07 3",0,0,0
"2023-04-07 4",0.0606,0,0
"2023-04-07 5",0,0,0
"2023-04-07 6",0.0236,0,0
"2023-04-07 7",0.1354,0,0
"2023-04-07 8",0.0214,0,0.1206
"2023-04-07 9",0.0201,0,0.1248
"2023-04-07 10",0,0,0
"2023-04-07 12",0.0136,0,0
"2023-04-07 13",0,0,0
"2023-04-07 14",0,0,0.1306
"2023-04-07 15",0,0,0
"2023-04-07 16",0.0301,0,0.0763
"2023-04-07 17",0.0248,0,0.0829
"2023-04-07 18",0.0235,0.1331,0.0755
"2023-04-07 19",0.0538,0.1626,0.069
"2023-04-07 20",0.183,0,0.1153
"2023-04-07 21",0.1718,0.2224,0
"2023-04-07 22",0.0677,0,0.0947
"2023-04-07 23",0.0312,0,0.115
"2023-04-08 2",0.0337,0,0.2041
"2023-04-08 3",0.0717,0,0.0979
"2023-04-08 4",0.1329,0.0808,0.2048
"2023-04-08 5",0.1612,0.1125,0.1373
"2023-04-08 6",0.2003,0.0719,0.1457
"2023-04-08 7",0.0867,0,0
"2023-04-08 8",0.0777,0,0.1053
"2023-04-08 9",0.0327,0.083,0.1086
"2023-04-08 10",0.0247,0,0.1443
"2023-04-08 11",0.0195,0,0
"2023-04-08 12",0,0,0
"2023-04-08 13",0.015,0,0
"2023-04-08 14",0,0,0
"2023-04-08 15",0.0135,0,0
"2023-04-08 16",0,0,0
"2023-04-08 17",0,0,0
"2023-04-08 18",0,0,0
"2023-04-08 19",0.0271,0,0.1103
"2023-04-08 20",0.0256,0,0.1666
"2023-04-08 23",0.0494,0,0.1682
"2023-04-09 0",0.0601,0,0.1163
"2023-04-09 1",0.0841,0,0.0859
"2023-04-09 5",0.1544,0,0.4143
"2023-04-09 6",0.2345,0,0.3666
"2023-04-09 7",0.1213,0.2126,0.2065
"2023-04-09 8",0.0282,0,0.1074
"2023-04-09 9",0.0264,0.0803,0.0921
"2023-04-09 10",0.0088,0.0959,0.0942
"2023-04-09 11",0,0,0.1704
"2023-04-09 12",0,0,0
"2023-04-09 13",0,0,0
"2023-04-09 14",0,0,0
"2023-04-09 15",0,0,0
"2023-04-09 16",0,0,0
"2023-04-09 17",0.0099,0,0
"2023-04-09 18",0,0,0
"2023-04-09 19",0.0187,0,0
"2023-04-09 20",0.0082,0,0
"2023-04-09 21",0,0,0
"2023-04-09 22",0,0,0
"2023-04-09 23",0,0,0
"2023-04-10 2",0.198,0,0.1324
"2023-04-10 3",0.0924,0,0
"2023-04-10 4",0.1983,0.2902,0.1043
"2023-04-10 5",0.1439,0,0.12
"2023-04-10 6",0.2247,0.0976,0
"2023-04-10 7",0.1465,0.2681,0.1585
"2023-04-10 8",0.0852,0.103,0.1318
"2023-04-10 9",0.0349,0,0.0775
"2023-04-10 10",0,0,0
"2023-04-10 11",0,0,0
"2023-04-10 12",0.0175,0,0
"2023-04-10 13",0.0247,0,0
"2023-04-10 14",0,0,0
"2023-04-10 15",0,0,0
"2023-04-10 16",0,0,0
"2023-04-10 17",0.0179,0,0
"2023-04-10 18",0.0153,0,0
"2023-04-10 19",0,0,0
"2023-04-10 20",0,0,0.0851
"2023-04-10 21",0,0,0
"2023-04-10 22",0,0,0
"2023-04-10 23",0.0478,0.0796,0.0967
"2023-04-11 0",0.0923,0.189,0
"2023-04-11 1",0.1077,0.3346,0
"2023-04-11 4",0.05,0,0.1689
"2023-04-11 5",0.1228,0.148,0.1579
"2023-04-11 6",0.2171,0,0.1899
"2023-04-11 7",0.1086,0,0.1449
"2023-04-11 8",0.0625,0,0.1158
"2023-04-11 9",0.0578,0,0.0862
"2023-04-11 10",0.0421,0,0.0956
"2023-04-11 11",0.0205,0,0
"2023-04-11 12",0.0181,0,0
"2023-04-11 13",0.0235,0,0
"2023-04-11 14",0.0279,0,0
"2023-04-11 15",0.0224,0,0
"2023-04-11 16",0.0335,0,0
"2023-04-11 17",0.0218,0,0
"2023-04-11 18",0.0159,0,0
"2023-04-11 19",0.0429,0,0
"2023-04-11 20",0.0443,0,0
"2023-04-11 21",0.0352,0,0.1161
"2023-04-11 22",0,0,0
"2023-04-11 23",0,0,0
"2023-04-12 2",0,0,0
"2023-04-12 3",0,0,0
"2023-04-12 4",0,0,0
"2023-04-12 5",0,0,0
"2023-04-12 6",0,0,0.1185
"2023-04-12 7",0,0,0
"2023-04-12 8",0.0307,0,0
"2023-04-12 9",0,0,0
"2023-04-12 10",0,0,0
"2023-04-12 11",0.0567,0,0
"2023-04-12 12",0.0237,0,0
"2023-04-12 13",0,0,0
"2023-04-12 14",0.0191,0,0
"2023-04-12 15",0.0215,0,0
"2023-04-12 16",0.0229,0,0
"2023-04-12 17",0,0,0
"2023-04-12 18",0.0189,0,0
"2023-04-12 19",0.0197,0,0
"2023-04-12 20",0,0,0
"2023-04-12 21",0,0,0
"2023-04-12 22",0,0,0
"2023-04-12 23",0,0,0.077
"2023-04-13 0",0.0093,0,0
"2023-04-13 1",0,0,0
"2023-04-13 4",0,0,0.1336
"2023-04-13 5",0,0,0
"2023-04-13 6",0,0,0
"2023-04-13 7",0,0,0
"2023-04-13 8",0.031,0,0
"2023-04-13 9",0.0257,0,0.0786
"2023-04-13 10",0,0,0
"2023-04-13 11",0,0,0.0737
"2023-04-13 12",0,0,0
"2023-04-13 13",0,0,0
"2023-04-13 14",0.0449,0,0.0722
"2023-04-13 15",0,0,0
"2023-04-13 16",0,0,0
"2023-04-13 17",0.0236,0,0
"2023-04-13 18",0,0,0
"2023-04-13 19",0,0,0
"2023-04-13 20",0.0454,0,0.0991
"2023-04-13 21",0,0,0
"2023-04-13 22",0,0,0
"2023-04-13 23",0,0,0
"2023-04-14 2",0,0,0.0733
"2023-04-14 3",0,0,0
"2023-04-14 4",0,0,0
"2023-04-14 5",0.1172,0,0.077
"2023-04-14 6",0.1002,0,0.1159
"2023-04-14 7",0.0133,0,0.1396
"2023-04-14 8",0,0,0
"2023-04-14 9",0,0,0.0995
"2023-04-14 10",0,0,0
"2023-04-14 11",0,0,0
"2023-04-14 12",0,0,0
"2023-04-14 13",0,0,0
"2023-04-14 14",0,0,0
"2023-04-14 15",0,0,0
"2023-04-14 16",0,0,0
"2023-04-14 17",0,0,0
"2023-04-14 18",0,0,0
"2023-04-14 19",0,0,0
"2023-04-14 20",0,0,0
"2023-04-14 21",0,0,0
"2023-04-14 22",0,0,0
"2023-04-14 23",0,0,0
"2023-04-15 0",0,0,0
"2023-04-15 1",0,0,0
"2023-04-15 4",0.025,0,0.11
"2023-04-15 5",0.0615,0,0.1272
"2023-04-15 6",0.1299,0,0.1002
"2023-04-15 7",0.046,0,0.1035
"2023-04-15 8",0.0315,0,0.0818
"2023-04-15 9",0,0,0
"2023-04-15 10",0,0,0
"2023-04-15 11",0,0,0
"2023-04-15 12",0,0,0
"2023-04-15 13",0,0,0
"2023-04-15 14",0,0,0
"2023-04-15 15",0,0,0
"2023-04-15 16",0,0,0
"2023-04-15 17",0,0,0
"2023-04-15 18",0,0,0
"2023-04-15 19",0.0377,0,0.0807
"2023-04-15 20",0,0,0
"2023-04-15 23",0,0,0.0834
"2023-04-16 3",0.0394,0,0.0909
"2023-04-16 4",0.0448,0,0
"2023-04-16 5",0.0493,0,0.159
"2023-04-16 6",0.0547,0,0.0984
"2023-04-16 7",0.0532,0,0
"2023-04-16 8",0.0299,0,0.1098
"2023-04-16 9",0,0,0.1165
"2023-04-16 10",0,0,0
"2023-04-16 11",0,0,0
"2023-04-16 12",0,0,0
"2023-04-16 13",0.0072,0,0
"2023-04-16 14",0,0,0
"2023-04-16 15",0,0,0
"2023-04-16 16",0,0,0
"2023-04-16 17",0.0108,0,0
"2023-04-16 18",0.0235,0,0
"2023-04-16 19",0.0833,0,0.0995
"2023-04-16 20",0.1154,0,0.0837
"2023-04-16 21",0,0,0
"2023-04-16 22",0.0579,0,0
"2023-04-16 23",0.0312,0,0.0978
"2023-04-17 0",0,0,0.0978
"2023-04-17 1",0.0453,0,0
"2023-04-17 4",0,0,0.1059
"2023-04-17 5",0.08,0,0
"2023-04-17 6",0.1228,0,0.1242
"2023-04-17 7",0.0786,0,0.1079
"2023-04-17 8",0.0565,0,0.1506
"2023-04-17 9",0.0822,0,0
"2023-04-17 10",0.1014,0,0
"2023-04-17 11",0,0,0
"2023-04-17 12",0,0,0
"2023-04-17 13",0,0,0
"2023-04-17 14",0,0,0
"2023-04-17 15",0,0,0
"2023-04-17 16",0,0,0
"2023-04-17 17",0,0,0.1291
"2023-04-17 18",0.0183,0,0
"2023-04-17 21",0,0,0.081
"2023-04-17 22",0,0,0
"2023-04-17 23",0,0,0
"2023-04-18 2",0,0,0.136
"2023-04-18 3",0,0,0
"2023-04-18 4",0,0,0.1058
"2023-04-18 9",0,0,0.0856
"2023-04-18 10",0,0,0.1452
"2023-04-18 11",0,0,0
"2023-04-18 12",0,0,0
"2023-04-18 13",0,0,0
"2023-04-18 14",0,0,0
"2023-04-18 15",0,0,0
"2023-04-18 16",0,0,0
"2023-04-18 17",0,0,0
"2023-04-18 18",0,0,0
"2023-04-18 19",0,0,0
"2023-04-18 20",0,0,0
"2023-04-18 21",0,0,0
"2023-04-18 22",0,0,0
"2023-04-18 23",0,0,0
"2023-04-19 0",0,0,0
"2023-04-19 1",0,0,0
"2023-04-19 4",0,0,0.0834
"2023-04-19 5",0.0279,0,0
"2023-04-19 6",0,0,0
"2023-04-19 7",0.0177,0,0
"2023-04-19 8",0,0,0
"2023-04-19 9",0,0,0
"2023-04-19 10",0.0321,0,0
"2023-04-19 11",0,0,0
"2023-04-19 12",0,0,0
"2023-04-19 13",AY,AY,AY
"2023-04-19 14",DL,DL,DL
"2023-04-19 15",DL,DL,DL
"2023-04-19 16",DL,DL,DL
"2023-04-19 17",0,0,0
"2023-04-19 18",0,0,0
"2023-04-19 19",0,0,0
"2023-04-19 20",0.0211,0,0
"2023-04-19 21",0,0,0
