Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2022-06-27 17",0.9415,0.1239,0
"2022-06-27 18",1.113,0,0
"2022-06-27 19",4.1129,0.1091,0.1244
"2022-06-27 20",3.0153,0.2189,0
"2022-06-27 21",0.6978,0.0768,0
"2022-06-27 22",0.5175,0.0701,0
"2022-06-27 23",0.3162,0,0
"2022-06-28 2",0.4006,0.1092,0.1362
"2022-06-28 3",0.3629,0.1385,0
"2022-06-28 4",0.318,0.1162,0
"2022-06-28 5",0.341,0.1572,0.1514
"2022-06-28 6",0.9437,0.3613,0.0927
"2022-06-28 7",1.3015,0.3549,0.1349
"2022-06-28 8",1.7781,0.348,0.1281
"2022-06-28 9",1.327,0.2601,0.1099
"2022-06-28 10",0.8638,0.2924,0.0812
"2022-06-28 11",1.3235,0.2514,0.1267
"2022-06-28 12",1.3321,0.1154,0
"2022-06-28 13",0.8181,0.0806,0
"2022-06-28 14",0.2119,0.0918,0.0897
"2022-06-28 15",1.7408,0,0
"2022-06-28 16",3.5887,0,0
"2022-06-28 17",0.5613,0,0.1125
"2022-06-28 18",1.3865,0,0
"2022-06-28 19",0.9119,0,0
"2022-06-28 20",0.5041,0,0
"2022-06-28 21",0.2924,0.0824,0.1581
"2022-06-28 22",0.2655,0,0
"2022-06-28 23",0.2682,0,0.0756
"2022-06-29 0",0.3152,0,0.0682
"2022-06-29 1",0.2684,0.0681,0.0858
"2022-06-29 4",0.2441,0.3196,0.1804
"2022-06-29 5",0.2657,0.145,0.1217
"2022-06-29 6",0.4144,0.1229,0.1133
"2022-06-29 7",1.2829,0,0
"2022-06-29 8",0.9732,0.0793,0.133
"2022-06-29 9",0.7985,0.099,0.0859
"2022-06-29 10",0.7885,0.1761,0.0765
"2022-06-29 11",0.8013,0.2611,0.1172
"2022-06-29 12",0.2946,0,0
"2022-06-29 13",0.4642,0.0833,0
"2022-06-29 14",0.5948,0,0
"2022-06-29 15",0.6307,0,0
"2022-06-29 16",0.7155,0,0
"2022-06-29 17",0.6816,0.152,0.1101
"2022-06-29 18",0.879,0.0764,0.086
"2022-06-29 19",1.5956,0.0785,0
"2022-06-29 20",2.2051,0,0
"2022-06-29 21",0.7317,0,0.08
"2022-06-29 22",0.48,0.0908,0.093
"2022-06-29 23",0.3744,0.2928,0.1213
"2022-06-30 2",0.1984,0.1235,0.151
"2022-06-30 3",0.2191,0.2679,0.1209
"2022-06-30 4",0.2014,0.1065,0.1228
"2022-06-30 5",0.2022,0.1423,0.2707
"2022-06-30 6",0.3736,0.3667,0.1531
"2022-06-30 7",1.0903,0.0914,0.1161
"2022-06-30 8",1.6512,0.1123,0.0938
"2022-06-30 9",0.9797,0.3939,0.1724
"2022-06-30 10",0.4404,0.3908,0
"2022-06-30 11",0.1853,0.3287,0.1102
"2022-06-30 12",0.0949,0.2079,0
"2022-06-30 13",0.2142,0.1621,0.0684
"2022-06-30 14",0.1054,0.2185,0
"2022-06-30 15",0.1202,0.1614,0.0808
"2022-06-30 16",0.2944,0.0707,0
"2022-06-30 17",0.483,0,0
"2022-06-30 18",1.1056,0.0802,0.0832
"2022-06-30 19",0.8303,0,0
"2022-06-30 20",0.572,0.0705,0.1003
"2022-06-30 21",1.3991,0.0932,0
"2022-06-30 22",0.2416,0,0
"2022-06-30 23",DA,DA,DA
"2022-07-01 0",DA,DA,DA
"2022-07-01 1",0.0666,0,0
"2022-07-01 4",DA,DA,DA
"2022-07-01 5",0.0537,0,0.0723
"2022-07-01 6",0.2547,0,0.126
"2022-07-01 7",0.8516,0.3186,0
"2022-07-01 8",0.8022,0,0.1098
"2022-07-01 9",0.6023,0.0942,0
"2022-07-01 10",0.533,0,0
"2022-07-01 11",0.6168,0,0
"2022-07-01 12",0.6284,0,0.1315
"2022-07-01 13",0.2091,0,0.1724
"2022-07-01 14",1.8486,0,0
"2022-07-01 15",2.2773,0,0
"2022-07-01 16",0.3589,0,0
"2022-07-01 17",0.6842,0,0
"2022-07-01 18",1.3354,0,0
"2022-07-01 19",9.5714,0,0
"2022-07-01 20",1.6291,0,0.1307
"2022-07-01 21",DA,DA,DA
"2022-07-01 22",DA,DA,DA
"2022-07-01 23",DA,DA,DA
"2022-07-02 2",DA,DA,DA
"2022-07-02 3",DA,DA,DA
"2022-07-02 4",DA,DA,DA
"2022-07-02 5",0.0765,0,0
"2022-07-02 6",0.4816,0,0
"2022-07-02 7",1.43,0,0
"2022-07-02 8",1.2269,0,0.1285
"2022-07-02 9",0.9694,0,0
"2022-07-02 10",0.9245,0,0
"2022-07-02 11",0.8443,0,0
"2022-07-02 12",0.7084,0,0
"2022-07-02 13",0.8335,0,0
"2022-07-02 14",1.0961,0,0
"2022-07-02 15",1.2252,0,0
"2022-07-02 16",1.027,0,0
"2022-07-02 17",1.2754,0,0
"2022-07-02 18",1.7573,0,0
"2022-07-02 19",1.9159,0,0
"2022-07-02 20",1.0873,0,0.0833
"2022-07-02 23",0.6258,0.2484,0.1124
"2022-07-03 0",0.087,0,0
"2022-07-03 1",DA,DA,DA
"2022-07-03 5",0.0987,0,0.0772
"2022-07-03 6",0.5863,0,0.1349
"2022-07-03 10",AV,AV,AV
"2022-07-03 11",0.9791,0,0.0728
"2022-07-03 12",0.9124,0,0
"2022-07-03 13",DA,DA,DA
"2022-07-03 14",DA,DA,DA
"2022-07-03 15",0.9653,0,0
"2022-07-03 16",1.0082,0,0
"2022-07-03 17",0.7336,0,0
"2022-07-03 18",0.8286,0,0
"2022-07-03 19",0.6889,0,0
"2022-07-03 20",0.2981,0,0.0771
"2022-07-03 21",0.1268,0,0.0765
"2022-07-03 22",0.0442,0,0.1233
"2022-07-03 23",0.0222,0,0
"2022-07-04 2",0.0194,0,0
"2022-07-04 3",0,0,0
"2022-07-04 4",0.0144,0,0
"2022-07-04 5",0.0261,0,0
"2022-07-04 6",0.3456,0,0
"2022-07-04 7",0.6448,0,0
"2022-07-04 8",DA,DA,DA
"2022-07-04 9",DA,DA,DA
"2022-07-04 10",0.5961,0,0
"2022-07-04 11",0.7105,0,0
"2022-07-04 12",0.5593,0,0
"2022-07-04 13",DA,DA,DA
"2022-07-04 14",0.4687,0,0
"2022-07-04 15",0.5841,0,0
"2022-07-04 16",0.6804,0,0
"2022-07-04 17",0.5364,0,0
"2022-07-04 18",0.5984,0,0
"2022-07-04 19",0.5227,0,0
"2022-07-04 20",0.5925,0.2659,0
"2022-07-04 21",0.7358,0.3403,0.1315
"2022-07-04 22",0.2426,0,0.1049
"2022-07-04 23",0.1927,0,0
"2022-07-05 0",0.1657,0.24,0.0871
"2022-07-05 1",0.0947,0,0.0981
"2022-07-05 4",0.0101,0,0.1027
"2022-07-05 5",0.0496,0.071,0
"2022-07-05 6",0.7636,0.0893,0.114
"2022-07-05 7",0.8706,0,0.126
"2022-07-05 8",0.7448,0.2412,0.0851
"2022-07-05 9",0.5199,0,0
"2022-07-05 10",0.4542,0,0
"2022-07-05 11",0.4794,0,0
"2022-07-05 12",0.514,0,0
"2022-07-05 13",0.5182,0,0
"2022-07-05 14",0.6106,0,0.0743
"2022-07-05 15",0.7437,0,0.0886
"2022-07-05 16",0.8934,0,0
"2022-07-05 17",0.9694,0,0
"2022-07-05 18",0.9185,0,0
"2022-07-05 19",1.4209,0,0
"2022-07-05 20",3.9344,0.0971,0.1188
"2022-07-05 21",1.849,0,0
"2022-07-05 22",1.0511,0.0707,0
"2022-07-05 23",0.6203,0.0812,0.0921
"2022-07-06 2",0.3407,0,0.1075
"2022-07-06 3",0.1854,0,0.1186
"2022-07-06 4",0.1365,0,0
"2022-07-06 5",0.1419,0,0
"2022-07-06 6",0.8131,0,0.09
"2022-07-06 7",1.37,0.1219,0
"2022-07-06 8",0.7413,0,0
"2022-07-06 9",0.5789,0,0
"2022-07-06 10",0.4625,0,0
"2022-07-06 11",0.4023,0,0
"2022-07-06 12",0.53,0,0
"2022-07-06 13",0.4603,0,0
"2022-07-06 14",0.5464,0,0
"2022-07-06 15",0.5277,0,0
"2022-07-06 16",0.5544,0,0
"2022-07-06 17",0.71,0,0
"2022-07-06 18",0.7614,0,0
"2022-07-06 19",1.1556,0,0.1097
"2022-07-06 20",2.2415,0.1993,0.0921
"2022-07-06 21",1.4228,0.0955,0.1359
"2022-07-06 22",1.1356,0.4457,0.1431
"2022-07-06 23",0.422,0.0853,0.1132
"2022-07-07 0",0.3131,0.0784,0
"2022-07-07 1",0.2881,0,0
"2022-07-07 5",0.2591,0.0863,0.1261
"2022-07-07 6",0.9613,0,0.1534
"2022-07-07 7",1.7079,0.0813,0.1197
"2022-07-07 9",BJ,BJ,BJ
"2022-07-07 10",DA,DA,DA
"2022-07-07 11",DA,DA,DA
"2022-07-07 12",0.5569,0,0
"2022-07-07 13",0.5694,0,0
"2022-07-07 14",0.5054,0,0
"2022-07-07 15",0.3988,0,0
"2022-07-07 16",0.3654,0,0
"2022-07-07 17",0.4177,0,0
"2022-07-07 18",0.5244,0,0
"2022-07-07 19",1.5413,0,0
"2022-07-07 20",5.5345,0.1082,0
"2022-07-07 21",2.5804,0.0787,0
"2022-07-07 22",0.7632,0.1708,0.0897
"2022-07-07 23",0.5857,0.0772,0.1107
"2022-07-08 2",0.2905,0.0987,0.2351
"2022-07-08 3",0.1951,0,0.1322
"2022-07-08 4",0.2287,0.0846,0.1952
"2022-07-08 5",0.2592,0.0851,0.1389
"2022-07-08 6",1.1473,0.0781,0.1319
"2022-07-08 7",2.2946,0.6049,0.3491
"2022-07-08 8",1.5835,0.2825,0.1212
"2022-07-08 9",0.955,0.2205,0.1272
"2022-07-08 10",0.684,0,0
"2022-07-08 11",0.516,0,0
"2022-07-08 12",0.4702,0,0
"2022-07-08 13",0.4832,0,0
"2022-07-08 14",0.6549,0,0
"2022-07-08 15",0.8771,0,0
"2022-07-08 16",0.7676,0,0
"2022-07-08 17",1.0928,0,0
"2022-07-08 18",1.3232,0,0
"2022-07-08 19",2.9253,0.0712,0.0942
"2022-07-08 20",6.5353,0.2512,0.1291
"2022-07-08 21",2.0694,0.1114,0.1053
"2022-07-08 22",0.9866,0.0976,0
"2022-07-08 23",0.5865,0.0917,0
"2022-07-09 0",0.4511,0.0959,0.1333
"2022-07-09 1",0.4078,0.1102,0.153
"2022-07-09 4",0.2082,0.1307,0.1661
"2022-07-09 5",0.243,0,0.2077
"2022-07-09 6",0.9446,0.1315,0.1609
"2022-07-09 7",1.2851,0.1732,0.185
"2022-07-09 8",1.1329,0.2047,0.0912
"2022-07-09 9",1.04,0,0.1349
"2022-07-09 10",1.0689,0,0.0737
"2022-07-09 11",0.8785,0,0
"2022-07-09 12",1.2173,0,0
"2022-07-09 13",1.0314,0,0
"2022-07-09 14",0.9067,0,0
"2022-07-09 15",0.996,0,0
"2022-07-09 16",0.8629,0.0707,0.0921
"2022-07-09 17",0.591,0.2717,0.1034
"2022-07-09 18",1.3571,0.1007,0.1494
"2022-07-09 19",9.4245,0.1691,0.1853
"2022-07-09 20",5.3064,0.1459,0
"2022-07-09 23",0.547,0.2053,0
"2022-07-10 3",0.2826,0.2104,0.1426
"2022-07-10 4",0.2803,0.1051,0.2038
"2022-07-10 5",0.2449,0.0848,0.127
"2022-07-10 6",1.0988,0.0742,0.1789
"2022-07-10 7",2.6019,0.1333,0.106
"2022-07-10 8",1.5928,0.202,0.1604
"2022-07-10 9",0.2385,0.0716,0.1034
"2022-07-10 10",0.0996,0,0.0728
"2022-07-10 11",0.0955,0,0
"2022-07-10 12",0.1835,0,0
"2022-07-10 13",0.2962,0,0
"2022-07-10 14",0.4688,0,0
"2022-07-10 15",0.5364,0,0
"2022-07-10 16",0.7672,0,0
"2022-07-10 17",0.8493,0,0
"2022-07-10 18",0.8222,0,0
"2022-07-10 19",4.1758,0,0
"2022-07-10 20",7.091,0.078,0.1445
"2022-07-10 21",2.3307,0,0
"2022-07-10 22",0.8705,0.0733,0
"2022-07-10 23",0.7588,0,0.1006
"2022-07-11 0",0.2869,0.2999,0.1388
"2022-07-11 1",0.467,0.3281,0
"2022-07-11 4",0.2767,0.2905,0.1876
"2022-07-11 5",0.4034,0.1687,0
"2022-07-11 6",1.2454,0.3511,0
"2022-07-11 7",1.0655,0.3791,0.1386
"2022-07-11 8",0.8467,0.2362,0.1315
"2022-07-11 9",0.4944,0.5544,0.0961
"2022-07-11 10",0.1404,0.0695,0.0828
"2022-07-11 11",0.1848,0.1048,0.109
"2022-07-11 12",0.1675,0.0766,0
"2022-07-11 13",0.1887,0.0692,0
"2022-07-11 14",0.2976,0,0
"2022-07-11 15",0.4587,0.1017,0
"2022-07-11 16",0.6436,0.1413,0
"2022-07-11 17",0.5429,0.0696,0
"2022-07-11 18",0.7681,0.0689,0.0707
"2022-07-11 19",1.1552,0.1981,0.1
"2022-07-11 20",6.6935,0.2749,0.0969
"2022-07-11 21",3.5365,0.2177,0
"2022-07-11 22",1.2622,0.0958,0
"2022-07-11 23",1.222,0.1182,0.0928
"2022-07-12 2",0.7764,0.1035,0.137
"2022-07-12 3",0.6014,0.3322,0.1249
"2022-07-12 4",0.4491,0.45,0.1186
"2022-07-12 5",0.4591,0.4582,0
"2022-07-12 6",0.9813,0.416,0.1167
"2022-07-12 7",1.8694,0.4661,0.126
"2022-07-12 8",2.5032,0.3881,0.1264
"2022-07-12 9",1.1711,0.9208,0.1352
"2022-07-12 10",0.5541,0.5496,0.1155
"2022-07-12 11",0.5512,0.3033,0.0924
"2022-07-12 12",0.3195,0.3235,0.1004
"2022-07-12 13",0.1575,0.1286,0.0944
"2022-07-12 14",0.2799,0,0
"2022-07-12 15",0.2595,0,0.1407
"2022-07-12 16",BJ,BJ,BJ
"2022-07-12 17",DA,DA,DA
"2022-07-12 18",2.9087,0.0682,0
"2022-07-12 19",0.4937,0.1119,0.1561
"2022-07-12 20",0.5258,0,0.1143
"2022-07-12 21",0.5528,0.1846,0.0827
"2022-07-12 22",0.9019,0.2087,0.1488
"2022-07-12 23",0.7505,0.2572,0.1097
"2022-07-13 0",0.9323,0.2557,0
"2022-07-13 1",0.7556,0.0863,0
"2022-07-13 4",0.5206,0.3878,0.1166
"2022-07-13 5",0.4289,0.1647,0.117
"2022-07-13 6",0.6552,0.3139,0.1027
"2022-07-13 7",2.1032,0.2895,0.1115
"2022-07-13 8",2.1368,0.3302,0.1133
"2022-07-13 9",0.6624,0.2864,0
"2022-07-13 11",1.3154,0.0961,0.1629
"2022-07-13 12",0.8518,0,0
"2022-07-13 13",0.6036,0,0
"2022-07-13 14",0.5096,0,0.1169
"2022-07-13 15",0.6163,0.2447,0
"2022-07-13 16",0.2776,0,0
"2022-07-13 17",0.2881,0,0.0827
"2022-07-13 18",0.4577,0.381,0.106
"2022-07-13 19",0.2584,0.0885,0
"2022-07-13 20",DA,DA,DA
"2022-07-13 21",0.0867,0,0
"2022-07-13 22",DA,DA,DA
"2022-07-13 23",DA,DA,DA
"2022-07-14 2",0.0691,0.211,0.1389
"2022-07-14 3",DA,DA,DA
"2022-07-14 4",0.0839,0.1181,0.1575
"2022-07-14 5",0.1408,0.0744,0.2006
"2022-07-14 6",0.6548,0.2923,0.2132
"2022-07-14 7",1.5825,0.1185,0
"2022-07-14 8",1.3771,0.1378,0.1201
"2022-07-14 9",1.2368,0.1656,0.1404
"2022-07-14 10",0.3705,0.0803,0.0821
"2022-07-14 11",1.0126,0,0.0782
"2022-07-14 12",0.8707,0,0
"2022-07-14 13",0.9669,0,0
"2022-07-14 14",0.631,0,0
"2022-07-14 15",0.8947,0,0.0795
"2022-07-14 16",0.626,0,0
"2022-07-14 17",0.8704,0,0.086
"2022-07-14 18",0.3806,0.1097,0.076
"2022-07-14 19",0.2082,0,0.1001
"2022-07-14 20",0.0988,0,0.1402
"2022-07-14 21",0.0256,0,0
"2022-07-14 22",0.068,0,0
"2022-07-14 23",0.0614,0,0.1176
"2022-07-15 0",0.017,0.102,0.183
"2022-07-15 1",0.0144,0,0.0735
"2022-07-15 4",0.2055,0.2971,0.1718
"2022-07-15 5",0.1965,0.1076,0
"2022-07-15 6",0.1877,0.0806,0
"2022-07-15 7",0.3562,0.0913,0
"2022-07-15 8",0.1867,0.079,0.0814
"2022-07-15 9",0.3885,0.3142,0.1494
"2022-07-15 10",1.2339,0.1829,0.1481
"2022-07-15 11",0.8124,0.2894,0.1619
"2022-07-15 12",0.8688,0.1629,0.1498
"2022-07-15 13",2.1944,0,0.1107
"2022-07-15 14",2.1835,0,0.0891
"2022-07-15 15",0.33,0,0.093
"2022-07-15 16",0.163,0,0
"2022-07-15 17",1.8878,0,0.0782
"2022-07-15 18",3.8727,0.0705,0
"2022-07-15 19",2.994,0,0.0848
"2022-07-15 20",2.0285,0,0.0851
"2022-07-15 21",0.8781,0.0796,0
"2022-07-15 22",0.722,0.0872,0
"2022-07-15 23",0.5903,0.0735,0.0749
"2022-07-16 2",0.2407,0.2553,0.1577
"2022-07-16 3",0.2315,0.1074,0
"2022-07-16 4",0.2312,0.0791,0.154
"2022-07-16 5",0.301,0.1233,0.1594
"2022-07-16 6",0.9103,0.0953,0.2523
"2022-07-16 7",1.1872,0.2892,0.1318
"2022-07-16 8",2.0704,0.2812,0.1344
"2022-07-16 9",0.9625,0.1083,0.1183
"2022-07-16 10",0.3199,0.1782,0.0826
"2022-07-16 11",0.1503,0,0.0803
"2022-07-16 12",DA,DA,DA
"2022-07-16 13",0.1534,0,0
"2022-07-16 14",0.2292,0,0
"2022-07-16 15",0.3456,0,0
"2022-07-16 16",0.3709,0,0
"2022-07-16 17",0.2975,0,0
"2022-07-16 18",0.5071,0,0.0835
"2022-07-16 19",8.0278,0,0
"2022-07-16 20",5.9382,0,0
"2022-07-16 23",0.8993,0.2179,0.0837
"2022-07-17 0",0.7252,0.0787,0.0988
"2022-07-17 1",0.9074,0.2759,0.0949
"2022-07-17 5",0.6632,0.2657,0.1867
"2022-07-17 6",1.098,0.0838,0.1597
"2022-07-17 7",2.955,0.1267,0.1281
"2022-07-17 8",1.9719,0.2657,0.1725
"2022-07-17 9",1.5,0.1291,0.0919
"2022-07-17 10",0.8169,0.1788,0
"2022-07-17 11",1.0458,0,0
"2022-07-17 12",1.1019,0,0
"2022-07-17 13",AE,AE,AE
"2022-07-17 14",AE,AE,AE
"2022-07-19 11",AE,AE,AE
"2022-07-19 12",AE,AE,AE
"2022-07-19 13",AE,AE,AE
"2022-07-19 14",AE,AE,AE
"2022-07-19 15",AE,AE,AE
"2022-07-19 16",AE,AE,AE
"2022-07-19 17",AE,AE,AE
"2022-07-19 18",AE,AE,AE
"2022-07-19 19",AE,AE,AE
"2022-07-19 20",AE,AE,AE
"2022-07-19 21",AE,AE,AE
"2022-07-19 22",AE,AE,AE
"2022-07-19 23",AE,AE,AE
"2022-07-20 2",0.1819,0.304,0.2384
"2022-07-20 3",0.162,0.1552,0.1803
"2022-07-20 4",0.1834,0,0.1331
"2022-07-20 5",0.1696,0,0.1725
"2022-07-20 6",0.9324,0.134,0.2227
"2022-07-20 7",2.899,0.2542,0.2262
"2022-07-20 8",1.4238,0.1721,0.2233
"2022-07-20 9",0.3298,0.3353,0.141
"2022-07-20 10",0.2128,0.1951,0
"2022-07-20 11",0.2621,0.1908,0.0893
"2022-07-20 12",0.272,0.0805,0.1214
"2022-07-20 13",0.3042,0.1243,0.0708
"2022-07-20 14",0.2656,0.1043,0.0813
"2022-07-20 15",0.2276,0,0.0913
"2022-07-20 16",0.3694,0.0928,0
"2022-07-20 17",0.7207,0,0.068
"2022-07-20 18",0.682,0,0.0726
"2022-07-20 19",1.0954,0,0
"2022-07-20 20",4.7332,0.0818,0.1276
"2022-07-20 21",2.6523,0.0977,0
"2022-07-20 22",1.0069,0.0777,0
"2022-07-20 23",0.4261,0,0.0844
"2022-07-21 0",0.3035,0.1013,0.0951
"2022-07-21 1",0.3471,0.2694,0.1109
"2022-07-21 4",0.2247,0.2412,0.147
"2022-07-21 5",0.2531,0.1827,0.1456
"2022-07-21 6",0.9988,0.0925,0.163
"2022-07-21 7",2.2088,0.1293,0.1286
"2022-07-21 8",2.9133,0.1075,0.0819
"2022-07-21 9",0.7926,0.5591,0.0821
"2022-07-21 10",0.4259,0.5631,0.1307
"2022-07-21 11",0.151,0.2688,0
"2022-07-21 12",0.1277,0.1424,0.0702
"2022-07-21 13",0.3311,0.1175,0.0993
"2022-07-21 14",0.287,0.1646,0.0696
"2022-07-21 15",0.4129,0,0.0802
"2022-07-21 16",0.428,0.0805,0.1128
"2022-07-21 17",0.6749,0,0
"2022-07-21 18",0.8707,0,0
"2022-07-21 19",1.1542,0,0
"2022-07-21 20",4.1003,0.2955,0.1156
"2022-07-21 21",3.7657,0.1076,0.1188
"2022-07-21 22",1.4576,0.1403,0
"2022-07-21 23",0.8346,0.1784,0.0896
"2022-07-22 2",0.6723,0.2641,0.1952
"2022-07-22 3",0.6498,0.2768,0.1014
"2022-07-22 4",0.5473,0.0892,0.1322
"2022-07-22 5",0.4296,0.411,0.1281
"2022-07-22 6",0.5387,0.1103,0
"2022-07-22 7",0.9467,0.2796,0
"2022-07-22 8",3.0394,0.2375,0.1222
"2022-07-22 9",1.2367,0.4822,0.2083
"2022-07-22 10",0.4438,0.2379,0.1056
"2022-07-22 11",0.4646,0.161,0
"2022-07-22 12",1.4025,0.1422,0
"2022-07-22 13",0.6996,0.0733,0.1178
"2022-07-22 14",0.2269,0,0
"2022-07-22 15",1.5569,0.0714,0
"2022-07-22 16",3.3591,0,0.0918
"2022-07-22 17",0.7914,0,0
"2022-07-22 18",3.1249,0,0
"2022-07-22 19",2.7385,0,0.1157
"2022-07-22 20",0.8563,0,0.0823
"2022-07-22 21",0.7752,0.227,0.0988
"2022-07-22 22",0.3529,0.076,0
"2022-07-22 23",0.3018,0,0.0735
"2022-07-23 0",0.2364,0,0.1148
"2022-07-23 1",0.3229,0.2372,0.087
"2022-07-23 4",0.3066,0.3073,0.1744
"2022-07-23 5",0.2601,0.3233,0.1098
"2022-07-23 6",0.7739,0.4255,0.1737
"2022-07-23 7",1.1195,0.5322,0.1728
"2022-07-23 8",1.2676,0.6359,0.1373
"2022-07-23 9",0.8347,0.2769,0.0946
"2022-07-23 10",2.6674,0.2521,0.0758
"2022-07-23 11",2.9597,0,0.0764
"2022-07-23 12",1.3905,0,0
"2022-07-23 13",0.6609,0,0
"2022-07-23 14",0.1513,0,0
"2022-07-23 15",0.1205,0,0
"2022-07-23 16",0.3041,0,0
"2022-07-23 17",0.5061,0,0
"2022-07-23 18",0.8324,0,0
"2022-07-23 19",4.4759,0.086,0.1125
"2022-07-23 20",7.2103,0.0706,0.1251
"2022-07-23 23",1.2881,0.182,0.1087
"2022-07-24 3",0.3916,0.414,0.1683
"2022-07-24 4",0.2174,0.4758,0.1707
"2022-07-24 5",0.3639,0.1557,0
"2022-07-24 6",0.2538,0.2214,0.1418
"2022-07-24 7",0.3698,0,0.1007
"2022-07-24 8",0.4608,0,0.0909
"2022-07-24 9",0.8965,0,0
"2022-07-24 10",0.6513,0,0
"2022-07-24 11",0.7221,0,0.0744
"2022-07-24 12",0.5157,0,0
"2022-07-24 13",0.5624,0,0
"2022-07-24 14",0.5274,0,0
"2022-07-24 15",0.6116,0,0
"2022-07-24 16",0.6904,0,0
"2022-07-24 17",0.8217,0,0
"2022-07-24 18",0.9073,0,0
"2022-07-24 19",0.8412,0,0.1235
"2022-07-24 20",0.7667,0.0929,0.0702
"2022-07-24 21",1.4953,0.2246,0
"2022-07-24 22",1.7091,0.0809,0
"2022-07-24 23",2.0582,0.0896,0
"2022-07-25 0",1.6722,0.0798,0
"2022-07-25 1",1.2931,0.1672,0
"2022-07-25 4",0.7471,0.2217,0.0842
"2022-07-25 5",0.6515,0.0685,0.0851
"2022-07-25 6",0.899,0.1227,0.1755
"2022-07-25 12",BK,BK,BK
"2022-07-25 13",0.148,0.0938,0.1517
"2022-07-25 14",0.1526,0,0.0893
"2022-07-25 15",0.3735,0,0.0871
"2022-07-25 16",0.6838,0,0
"2022-07-25 17",0.8543,0,0
"2022-07-25 18",1.3142,0,0.0856
"2022-07-25 19",2.9413,0,0.1465
"2022-07-25 20",6.6469,0,0
"2022-07-25 21",2.8515,0.0932,0.1134
"2022-07-25 22",1.1443,0,0
"2022-07-25 23",0.4403,0,0.0814
"2022-07-26 2",0.169,0.1514,0.1113
"2022-07-26 3",0.1263,0,0.1324
"2022-07-26 4",0.1139,0,0.0845
"2022-07-26 5",0.137,0,0.1211
"2022-07-26 6",0.831,0.4397,0
"2022-07-26 7",2.0386,0.094,0.118
"2022-07-26 8",1.041,0.2572,0.1074
"2022-07-26 9",0.4179,0.3187,0.1571
"2022-07-26 10",0.3034,0.3667,0
"2022-07-26 11",0.1696,0.2663,0
"2022-07-26 12",0.1281,0.0837,0
"2022-07-26 13",0.2642,0,0
"2022-07-26 14",0.4468,0,0
"2022-07-26 15",0.5112,0,0
"2022-07-26 16",0.7505,0,0
"2022-07-26 17",0.9224,0,0
"2022-07-26 18",1.4427,0,0.0689
"2022-07-26 19",6.3433,0,0.0835
"2022-07-26 20",3.3332,0,0
"2022-07-26 21",1.6381,0,0
"2022-07-26 22",1.0145,0,0.0766
"2022-07-26 23",0.5685,0,0.0832
"2022-07-27 0",0.3006,0,0
"2022-07-27 1",0.4563,0,0
"2022-07-27 4",0.3594,0,0.1227
"2022-07-27 5",0.2434,0,0.1211
"2022-07-27 6",0.839,0.2199,0.0755
"2022-07-27 7",1.6212,0.1765,0.1405
"2022-07-27 8",1.8507,0.0946,0.1064
"2022-07-27 9",1.3686,0.3544,0.112
"2022-07-27 10",0.4523,0.3301,0.1067
"2022-07-27 11",0.1858,0.3533,0.1278
"2022-07-27 12",0.0809,0.1007,0.0803
"2022-07-27 13",0.1816,0.1076,0
"2022-07-27 14",0.2119,0.2216,0
"2022-07-27 15",0.5205,0,0
"2022-07-27 16",0.5823,0,0
"2022-07-27 17",1.0869,0,0
"2022-07-27 18",1.5631,0,0.1109
"2022-07-27 19",6.7215,0.0859,0.1136
"2022-07-27 20",7.3075,0,0
"2022-07-27 21",2.5624,0,0.1029
"2022-07-27 22",1.1744,0,0.0682
"2022-07-27 23",0.7952,0,0
"2022-07-28 2",1.0006,0,0
"2022-07-28 3",0.89,0.1018,0.1166
"2022-07-28 4",0.7485,0,0.1368
"2022-07-28 5",0.3408,0,0.1278
"2022-07-28 6",0.4809,0,0.088
"2022-07-28 7",1.1468,0,0
"2022-07-28 8",1.5819,0,0.0809
"2022-07-28 9",2.6391,0,0.0747
"2022-07-28 10",2.9811,0,0
"2022-07-28 11",0.6217,0,0
"2022-07-28 12",0.225,0.2178,0
"2022-07-28 14",0.4122,0.0685,0
"2022-07-28 15",0.735,0.1048,0.0748
"2022-07-28 16",0.8322,0,0
"2022-07-28 17",0.9938,0,0
"2022-07-28 18",3.4569,0,0
"2022-07-28 19",4.9446,0,0
"2022-07-28 20",2.7786,0,0
"2022-07-28 21",DA,DA,DA
"2022-07-28 22",0.68,0,0
"2022-07-28 23",DA,DA,DA
"2022-07-29 2",0.5724,0.1679,0
"2022-07-29 3",DA,DA,DA
"2022-07-29 4",0.2083,0,0
"2022-07-29 5",0.1257,0,0
"2022-07-29 6",0.4117,0,0
"2022-07-29 7",1.3391,0.0888,0
"2022-07-29 8",1.6867,0.0763,0.16
"2022-07-29 9",1.0988,0.2262,0.1362
"2022-07-29 10",0.4466,0.1412,0.1004
"2022-07-29 11",0.5143,0,0
"2022-07-29 12",0.256,0,0
"2022-07-29 13",0.1219,0.1269,0.0771
"2022-07-29 14",0.2767,0,0.1486
"2022-07-29 15",0.4309,0,0
"2022-07-29 16",1.2688,0.113,0
"2022-07-29 17",DA,DA,DA
"2022-07-29 18",2.4853,0,0
"2022-07-29 19",5.246,0,0.1463
"2022-07-29 20",4.2041,0,0
