Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2021-01-15 18",0.3987,0.5129,0.2901
"2021-01-15 19",0.4285,1.1526,0.4601
"2021-01-15 20",0.1595,0,0.7048
"2021-01-15 21",0.0873,0.8201,0.6537
"2021-01-15 22",0.115,0.7542,0.5984
"2021-01-15 23",0.1651,0.3125,0.6653
"2021-01-16 2",0.1419,0.9371,0.6268
"2021-01-16 3",0.0973,0.7878,0.6777
"2021-01-16 4",0.1135,0.8498,0.5986
"2021-01-16 5",0.1357,0.1563,0.542
"2021-01-16 6",0.0488,0.1393,0.5224
"2021-01-16 7",0.0744,0.6491,0.521
"2021-01-16 8",0.1126,0.7498,0.5874
"2021-01-16 9",0.1215,0.2864,0.6583
"2021-01-16 10",0.1276,0.9919,0.6695
"2021-01-16 11",0.0712,0,0.5383
"2021-01-16 12",0.0315,0.1037,0.2694
"2021-01-16 13",0.027,0,0.362
"2021-01-16 14",0,0.0924,0.2896
"2021-01-16 15",0,0.1399,0.2473
"2021-01-16 16",0,0.1101,0.2742
"2021-01-16 17",0.0194,0,0.3032
"2021-01-16 18",0.077,0.24,0.41
"2021-01-16 19",0.2806,0.6813,0.3205
"2021-01-16 20",0.264,0.5279,0.5617
"2021-01-16 23",0.4002,1.2235,0.4372
"2021-01-17 0",0.3668,1.1344,0.4351
"2021-01-17 1",0.1694,0.8175,0.507
"2021-01-17 5",0.1884,0.9132,0.6201
"2021-01-17 6",0.1684,0.98,0.591
"2021-01-17 7",0.2877,0.9534,0.823
"2021-01-17 8",0.2499,1.013,0.6186
"2021-01-17 9",0.1713,0.4086,0.6039
"2021-01-17 10",0.0476,0.4101,0.4221
"2021-01-17 11",0,0.1898,0.3962
"2021-01-17 12",0.0264,0,0.385
"2021-01-17 13",0,0.15,0.3236
"2021-01-17 14",0,0.1439,0.2889
"2021-01-17 15",0,0.198,0.358
"2021-01-17 16",0,0.1308,0.3569
"2021-01-17 17",0.1307,0.1585,0.4036
"2021-01-17 18",0.3903,0.9677,0.4259
"2021-01-17 19",0.3576,0.9908,1.0859
"2021-01-17 20",0.3192,0.6726,0.6824
"2021-01-17 21",0.4096,1.2429,0.8114
"2021-01-17 22",0.1666,0.7098,0.4413
"2021-01-17 23",0.1577,0,0.6486
"2021-01-18 2",0.3606,1.5932,1.1702
"2021-01-18 3",0.2437,1.1526,0.8412
"2021-01-18 4",0.1895,0.3282,0.6605
"2021-01-18 5",0.2653,0.4797,0.7705
"2021-01-18 6",0.3402,1.3703,1.0153
"2021-01-18 7",0.2718,0.9112,0.75
"2021-01-18 8",0.2663,0.8916,0.3367
"2021-01-18 9",0.0864,0,0.5972
"2021-01-18 10",0.0432,0,0.3817
"2021-01-18 11",0.0236,0,0.3788
"2021-01-18 12",0.0174,0.1064,0.2778
"2021-01-18 13",0,0,0.3355
"2021-01-18 14",0,0,0.2462
"2021-01-18 15",0,0,0.2335
"2021-01-18 16",0,0,0.2225
"2021-01-18 17",0.0191,0.1411,0.3089
"2021-01-18 18",0.0334,0.1893,0.3762
"2021-01-18 19",0.0645,0.349,0.4249
"2021-01-18 20",0.1049,0.6557,0.4784
"2021-01-18 21",0.092,0.3325,0.4064
"2021-01-18 22",0,0,0.2416
"2021-01-18 23",0,0.1326,0.35
"2021-01-19 0",0.0329,0.1396,0.3734
"2021-01-19 1",0,0.1122,0.2235
"2021-01-19 4",0,0,0.2872
"2021-01-19 5",0,0,0.2057
"2021-01-19 6",0,0,0.2156
"2021-01-19 7",0,0,0.2367
"2021-01-19 8",0,0,0.2609
"2021-01-19 9",0,0,0.2504
"2021-01-19 10",0,0,0.2209
"2021-01-19 11",0,0,0.2215
"2021-01-19 12",0,0.1196,0.2229
"2021-01-19 13",0,0.1069,0.1951
"2021-01-19 14",0,0.0938,0.2553
"2021-01-19 15",0,0.1315,0.2509
"2021-01-19 16",0.0165,0.1891,0.3443
"2021-01-19 17",0.0344,0.1185,0.2436
"2021-01-19 18",0.1264,0.1843,0.4111
"2021-01-19 19",0.1835,0.5961,0.2137
"2021-01-19 20",0.2584,0.7877,0.3129
"2021-01-19 21",0.3647,1.1889,0.4465
"2021-01-19 22",0.3816,1.1882,0.4723
"2021-01-19 23",0.3053,0.9247,0.3995
"2021-01-20 2",0.166,0.9182,0.6275
"2021-01-20 3",0.0943,0.6892,0.4534
"2021-01-20 4",0.0386,0.4512,0.3959
"2021-01-20 5",0.0693,0.5268,0.3628
"2021-01-20 6",0.2218,0.611,0.2616
"2021-01-20 7",0.2549,0.6743,0.2792
"2021-01-20 8",0.5154,0.9226,0.6398
"2021-01-20 9",0.2992,0.7361,0.3417
"2021-01-20 10",0.0818,0.4177,0.6039
"2021-01-20 11",0.1137,0.2584,0.4268
"2021-01-20 12",0.041,0.1381,0.3709
"2021-01-20 13",0.0283,0.1168,0.3432
"2021-01-20 14",0.0277,0.1237,0.3305
"2021-01-20 15",0.0156,0.1339,0.318
"2021-01-20 16",0.0181,0.1352,0.312
"2021-01-20 17",0.0325,0.1573,0.3727
"2021-01-20 18",0.0627,0,0.4545
"2021-01-20 19",0.3708,0.8792,0.2991
"2021-01-20 20",0.4212,0.4017,1.1299
"2021-01-20 21",0.481,1.0163,1.4442
"2021-01-20 22",0.4585,0.5761,1.1694
"2021-01-20 23",0.513,0.6405,1.8262
"2021-01-21 0",0.3923,0.7168,0.6099
"2021-01-21 1",0.3895,0.7656,0.9665
"2021-01-21 4",0.2664,0.6819,1.1076
"2021-01-21 5",0.3369,2.0207,1.1424
"2021-01-21 6",0.3712,1.948,0.5602
"2021-01-21 7",0.4887,1.7982,0.5227
"2021-01-21 8",0.6319,1.7237,0.5864
"2021-01-21 9",0.2829,0.9156,0.9374
"2021-01-21 10",0.0962,0,0.4988
"2021-01-21 11",0.0517,0,0.5766
"2021-01-21 12",0.0934,0.575,0.6641
"2021-01-21 13",0.0873,0.611,0.6758
"2021-01-21 14",0.0274,0.172,0.429
"2021-01-21 15",0.0471,0,0.4897
"2021-01-21 16",0.0781,0,0.4296
"2021-01-21 17",0.0818,0,0.4552
"2021-01-21 18",0.0821,0.1909,0.6239
"2021-01-21 19",0.153,2.1763,0.9149
"2021-01-21 20",0.2625,2.2483,0.5504
"2021-01-21 21",0.3958,2.286,0.5875
"2021-01-21 22",0.5005,1.7074,0.578
"2021-01-21 23",0.5265,1.6357,0.5861
"2021-01-22 2",0.5035,2.5914,1.0915
"2021-01-22 3",0.4527,2.4552,1.1672
"2021-01-22 4",0.3778,1.9648,0.9599
"2021-01-22 5",0.4347,2.4096,1.0701
"2021-01-22 6",0.4517,2.8234,1.2788
"2021-01-22 7",0.4708,2.3516,0.8248
"2021-01-22 8",0.5812,2.3253,0.8434
"2021-01-22 9",0.3858,3.1911,1.0461
"2021-01-22 10",0.3683,2.4238,1.8649
"2021-01-22 11",0.0805,0.6304,0.6331
"2021-01-22 12",0.0582,0.3479,0.4899
"2021-01-22 14",0,0.269,0.3181
"2021-01-22 15",0,0,0.352
"2021-01-22 16",0.0201,0.2694,0.2963
"2021-01-22 17",0.0648,0.3303,0.4316
"2021-01-22 18",0.0243,0.1418,0.3915
"2021-01-22 19",0.0476,0.228,0.3908
"2021-01-22 20",0.0557,0.2475,0.419
"2021-01-22 21",0.0248,0.1431,0.3865
"2021-01-22 22",0.0483,0.24,0.3745
"2021-01-22 23",0.047,0.1971,0.3996
"2021-01-23 0",0.0406,0.3798,0.3508
"2021-01-23 1",0.0361,0.3581,0.3641
"2021-01-23 2",0.0503,0.2882,0.3981
"2021-01-23 5",0.0395,0.234,0.4483
"2021-01-23 6",0,0,0.3341
"2021-01-23 7",0,0.1624,0.3367
"2021-01-23 8",0,0.1286,0.3618
"2021-01-23 9",0,0,0.2595
"2021-01-23 10",0.0156,0,0.2698
"2021-01-23 11",0,0,0.2816
"2021-01-23 12",0,0,0.3071
"2021-01-23 13",0,0,0.2673
"2021-01-23 14",0,0,0.3218
"2021-01-23 15",0.0404,0.2071,0.3607
"2021-01-23 16",0,0.1413,0.2777
"2021-01-23 17",0.0255,0.1309,0.2985
"2021-01-23 18",0.0428,0.1555,0.3529
"2021-01-23 19",0.0205,0.2222,0.2766
"2021-01-23 20",0.0244,0.2253,0.352
"2021-01-23 21",0.0222,0.2348,0.304
"2021-01-24 0",0.0217,0.2675,0.426
"2021-01-24 4",0,0,0.3348
"2021-01-24 5",0,0,0.2741
"2021-01-24 6",0,0.1475,0.3096
"2021-01-24 7",0.0206,0.2307,0.2806
"2021-01-24 8",0,0,0.2893
"2021-01-24 9",0.0221,0.1399,0.2632
"2021-01-24 10",0.0281,0.2145,0.3221
"2021-01-24 11",0.0257,0.1878,0.2787
"2021-01-24 12",0.0399,0.1502,0.3672
"2021-01-24 13",0.048,0,0.3787
"2021-01-24 14",0.017,0.1166,0.2944
"2021-01-24 15",0,0,0.3086
"2021-01-24 16",0.0105,0.0978,0.2622
"2021-01-24 17",0.0377,0.1745,0.3788
"2021-01-24 18",0.0738,0,0.4766
"2021-01-24 19",0.0553,0,0.4459
"2021-01-24 20",0.0497,0.3925,0.4733
"2021-01-24 21",0.0375,0,0.297
"2021-01-24 22",0.0492,0,0.4023
"2021-01-24 23",0.0588,0.1261,0.3476
"2021-01-25 0",0.0566,0.449,0.3921
"2021-01-25 1",0.0659,0.521,0.4049
"2021-01-25 2",0.0836,0.5602,0.5584
"2021-01-25 5",0.1328,0.8455,0.5793
"2021-01-25 6",0.2017,0.9996,0.433
"2021-01-25 7",0.1602,1.112,0.4152
"2021-01-25 8",0.2206,0.9796,0.4031
"2021-01-25 9",0.0862,0.5435,0.525
"2021-01-25 10",0.1186,0.4838,0.479
"2021-01-25 11",0.1942,0.1775,0.373
"2021-01-25 12",0.036,0.2733,0.3878
"2021-01-25 13",0.0574,0.3552,0.5604
"2021-01-25 14",0.0946,0.2333,0.4508
"2021-01-25 15",0.0409,0,0.4661
"2021-01-25 16",0.0419,0,0.4114
"2021-01-25 17",0.0479,0,0.3494
"2021-01-25 18",0.0268,0.1835,0.3463
"2021-01-25 19",0.0357,0.1144,0.341
"2021-01-25 20",0.0344,0.2358,0.3795
"2021-01-25 21",0.0523,0.3438,0.4508
"2021-01-25 22",0.0725,0.3926,0.3943
"2021-01-25 23",0,0.1164,0.2883
"2021-01-26 0",0,0,0.2642
"2021-01-26 3",0,0.1551,0.3497
"2021-01-26 4",0,0,0.202
"2021-01-26 5",0,0,0.2588
"2021-01-26 6",0,0,0.2102
"2021-01-26 7",0,0,0.2722
"2021-01-26 8",0.068,0.381,0.2956
"2021-01-26 9",0.0237,0.1414,0.3145
"2021-01-26 10",0,0.1123,0.2639
"2021-01-26 11",0,0.1757,0.3049
"2021-01-26 12",0,0.1222,0.3514
"2021-01-26 13",0,0.1188,0.2111
"2021-01-26 14",0.0266,0.1431,0.2862
"2021-01-26 15",0.0206,0.1574,0.3196
"2021-01-26 16",0.0365,0.1166,0.3156
"2021-01-26 17",0.0342,0.1504,0.3471
"2021-01-26 18",0.0675,0,0.2846
"2021-01-26 19",0.0818,0.474,0.4456
"2021-01-26 20",0.1312,0.7376,0.2734
"2021-01-26 21",0,0,0.2145
"2021-01-26 22",0,0.1091,0.2879
"2021-01-26 23",0,0,0.2638
"2021-01-27 0",0,0,0.2382
"2021-01-27 1",0,0,0.1762
"2021-01-27 2",0,0,0.2701
"2021-01-27 5",0,0,0.2811
"2021-01-27 6",0,0,0.2118
"2021-01-27 7",0,0,0.1942
"2021-01-27 8",0,0,0.2195
"2021-01-27 9",0,0.097,0.2665
"2021-01-27 10",0.0172,0.1097,0.2747
"2021-01-27 11",0,0.1595,0.1813
"2021-01-27 12",0.0747,0,0.2585
"2021-01-27 13",0.0317,0,0.3007
"2021-01-27 14",0.0183,0.1406,0.2199
"2021-01-27 15",0,0.111,0.249
"2021-01-27 16",0,0,0.3634
"2021-01-27 17",0,0,0.2461
"2021-01-27 18",0.0246,0.1163,0.2578
"2021-01-27 19",0,0,0.4123
"2021-01-27 20",0,0,0.3176
"2021-01-27 21",0,0,0.2529
"2021-01-27 22",0,0.1079,0.1959
"2021-01-27 23",0,0,0.2973
"2021-01-28 0",0,0,0.2202
"2021-01-28 3",0,0,0.2809
"2021-01-28 4",0,0,0.2271
"2021-01-28 5",0,0,0.2547
"2021-01-28 6",0,0,0.233
"2021-01-28 7",0,0,0.2824
"2021-01-28 8",0.0667,0.121,0.2322
"2021-01-28 9",0,0,0.2431
"2021-01-28 10",0,0,0.3024
"2021-01-28 11",0,0.1647,0.2462
"2021-01-28 12",0.0129,0.136,0.2776
"2021-01-28 13",0,0.1604,0.296
"2021-01-28 14",0.0208,0,0.2378
"2021-01-28 15",0.045,0.1295,0.2095
"2021-01-28 16",0,0.1108,0.2511
"2021-01-28 17",0.0178,0.1259,0.2531
"2021-01-28 18",0.0253,0,0.2636
"2021-01-28 19",0,0,0.2876
"2021-01-28 20",0,0.1072,0.2028
"2021-01-28 21",0,0.0924,0.2133
"2021-01-28 22",0,0.103,0.1894
"2021-01-28 23",0,0,0.2028
"2021-01-29 2",0.0366,0.2639,0.3492
"2021-01-29 3",0.0215,0.1305,0.2827
"2021-01-29 4",0,0.1635,0.2249
"2021-01-29 5",0.0234,0.1308,0.2624
"2021-01-29 6",0.0652,0.4207,0.3591
"2021-01-29 7",0.1822,0.4998,0.4736
"2021-01-29 8",0.1099,0.3567,0.3374
"2021-01-29 9",0.0543,0.254,0.3908
"2021-01-29 10",0.02,0.2672,0.2806
"2021-01-29 11",0.028,0.1786,0.316
"2021-01-29 12",0,0,0.2544
"2021-01-29 13",0,0.1196,0.248
"2021-01-29 14",0,0.1315,0.2443
"2021-01-29 15",0,0.0985,0.2384
"2021-01-29 16",0.0095,0,0.1977
"2021-01-29 17",0,0.1032,0.1933
"2021-01-29 18",0,0.116,0.2712
"2021-01-29 19",0,0.1126,0.2531
"2021-01-29 20",0.0151,0,0.1591
"2021-01-29 21",0.0178,0.1333,0.2914
"2021-01-29 22",0.0231,0.156,0.3214
"2021-01-29 23",0.0314,0.1626,0.3834
"2021-01-30 0",0.0561,0.2467,0.3442
"2021-01-30 1",0.0403,0.2682,0.3191
"2021-01-30 4",0,0.2576,0.3235
"2021-01-30 5",0,0.2912,0.2307
"2021-01-30 6",0,0.1385,0.2206
"2021-01-30 7",0.0386,0.3457,0.2955
"2021-01-30 8",0.0725,0.3668,0.3358
"2021-01-30 9",0.0419,0.245,0.3289
"2021-01-30 10",0,0,0.186
"2021-01-30 11",0.0181,0,0.2335
"2021-01-30 12",0,0,0.1825
"2021-01-30 13",0,0.1378,0.1941
"2021-01-30 14",0,0,0.2649
"2021-01-30 15",0,0,0.1607
"2021-01-30 16",0,0.1175,0.2522
"2021-01-30 17",0.0333,0.1186,0.165
"2021-01-30 18",0.0436,0.1697,0.2233
"2021-01-30 19",0.0214,0,0.1826
"2021-01-30 20",0.0232,0.1385,0.2766
"2021-01-30 23",0.0239,0.2324,0.2453
"2021-01-31 3",0,0.1191,0.3916
"2021-01-31 4",0.0222,0,0.2031
"2021-01-31 5",0,0,0.3046
"2021-01-31 6",0.0775,0.4187,0.2087
"2021-01-31 7",0.0492,0.1814,0.2636
"2021-01-31 8",0.0352,0,0.2042
"2021-01-31 9",0.0201,0.1174,0.2563
"2021-01-31 10",0.032,0.1552,0.2662
"2021-01-31 11",0,0,0.222
"2021-01-31 12",0,0,0.209
"2021-01-31 13",0.0255,0,0.2938
"2021-01-31 14",0,0.1431,0.2864
"2021-01-31 15",0,0.1185,0.1553
"2021-01-31 16",0,0.1177,0.1926
"2021-01-31 17",0,0.1043,0.2109
"2021-01-31 18",0.0557,0.1621,0.2247
"2021-01-31 19",0.0839,0.23,0.3967
"2021-01-31 20",0.1628,0,0.7212
"2021-01-31 21",0.3379,0.9812,0.5037
"2021-01-31 22",0.3775,1.3452,0.9083
"2021-01-31 23",0.2971,0.6873,0.5714
"2021-02-01 0",0.3505,0.6751,1.3732
"2021-02-01 1",0.4368,0.6473,1.2486
"2021-02-01 4",0.1744,1.1607,0.8659
"2021-02-01 5",0.2672,1.2774,0.8816
"2021-02-01 6",0.2266,1.277,0.8485
"2021-02-01 7",0.2962,1.1453,0.4249
"2021-02-01 8",0.2971,0.8667,0.3351
"2021-02-01 9",0.2325,0.7259,0.3136
"2021-02-01 10",0.0871,0.5152,0.4521
"2021-02-01 11",0.0574,0.5525,0.4257
"2021-02-01 12",0.0601,0.5948,0.4231
"2021-02-01 13",0.0725,0.3646,0.5482
"2021-02-01 14",0.0263,0.2682,0.3163
"2021-02-01 15",0.0504,0.3572,0.4637
"2021-02-01 16",0.0213,0,0.3235
"2021-02-01 17",0.0784,0,0.4864
"2021-02-01 18",0.0906,0.2558,0.465
"2021-02-01 19",0.0828,1.5682,0.4599
"2021-02-01 20",0.1819,1.9404,0.7342
"2021-02-01 21",0.2562,2.0303,0.5221
"2021-02-01 22",0.3305,1.9495,0.5503
