Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2025-04-08 22",0.2595,0.5634,0.2719
"2025-04-08 23",0.2316,0.6096,0.2627
"2025-04-09 2",0.1887,0.4241,0.2337
"2025-04-09 3",0.1851,0.4025,0.2004
"2025-04-09 4",0.3255,0.4194,0.2417
"2025-04-09 5",0.4479,0.5859,0.1783
"2025-04-09 6",0.5854,0.5073,0.2006
"2025-04-09 7",0.4214,0.5724,0.3493
"2025-04-09 8",0.2854,0.5199,0.288
"2025-04-09 9",0.1978,0.6259,0.2388
"2025-04-09 10",0.1079,0.6503,0.2746
"2025-04-09 11",0.085,0.7187,0.2729
"2025-04-09 12",0.0562,0.7213,0.2072
"2025-04-09 13",0.0469,0.5986,0.1583
"2025-04-09 14",0.0471,0.5884,0.1591
"2025-04-09 15",0.0628,0.6449,0.1481
"2025-04-09 16",0.1195,0.7544,0.1589
"2025-04-09 17",0.1077,0.7538,0.162
"2025-04-09 18",0.0782,0.6145,0.1996
"2025-04-09 20",0.1241,0.5865,0.2548
"2025-04-09 21",0.0742,0.598,0.2116
"2025-04-09 22",0.2852,0.6956,0.2482
"2025-04-09 23",0.2762,0.5475,0.277
"2025-04-10 0",0.3037,0.6801,0.2411
"2025-04-10 1",0.3965,0.5216,0.2633
"2025-04-10 2",0.3454,0.4952,0.2782
"2025-04-10 5",0.6815,0.5009,0.5661
"2025-04-10 6",0.5479,0.4731,0.2382
"2025-04-10 7",0.2054,0.5736,0.2016
"2025-04-10 8",0.1984,0.6713,0.2494
"2025-04-10 9",0.1434,0.7128,0.2069
"2025-04-10 10",0.1414,0.7549,0.1448
"2025-04-10 11",0.1951,0.7375,0.2425
"2025-04-10 12",0.208,1.0925,0.2229
"2025-04-10 13",0.1358,0.8492,0.1483
"2025-04-10 14",0.139,0.8819,0.1522
"2025-04-10 15",0.1035,0.9865,0.189
"2025-04-10 16",0.0698,1.0468,0.2462
"2025-04-10 17",0.0465,0.8972,0.2427
"2025-04-10 18",0.0744,0.8259,0.2472
"2025-04-10 19",0.1119,0.7485,0.3173
"2025-04-10 20",0.3975,0.9075,0.4212
"2025-04-10 21",0.3063,0.8921,0.3769
"2025-04-10 22",0.1408,0.6311,0.2897
"2025-04-10 23",0.1272,0.6699,0.2541
"2025-04-11 2",0.0281,0.6445,0.1673
"2025-04-11 3",0.0255,0.6964,0.1792
"2025-04-11 4",0.0431,0.446,0.2454
"2025-04-11 5",0.0594,0.7408,0.1495
"2025-04-11 6",0.0784,0.5869,0.2049
"2025-04-11 7",0.1482,0.6705,0.2149
"2025-04-11 8",0.2563,0.8198,0.2084
"2025-04-11 9",0.229,0.8782,0.2439
"2025-04-11 10",0.2294,0.77,0.153
"2025-04-11 11",0.2635,0.8376,0.1622
"2025-04-11 12",0.3073,0.8823,0.1444
"2025-04-11 13",0.2816,0.8221,0.1602
"2025-04-11 14",0.0872,0.9761,0.2198
"2025-04-11 15",0.0782,0.6601,0.1941
"2025-04-11 16",0.0758,0.6727,0.1973
"2025-04-11 17",0.1887,0.6778,0.181
"2025-04-11 18",0.1522,0.6682,0.3487
"2025-04-11 19",0.2062,0.7189,0.2486
"2025-04-11 20",0.1988,0.6686,0.2932
"2025-04-11 21",0.1869,0.6204,0.3203
"2025-04-11 22",0.5002,0.7792,0.2572
"2025-04-11 23",0.5479,0.7011,0.3338
"2025-04-12 0",0.1711,0.5739,0.296
"2025-04-12 1",0.2457,0.6513,0.2897
"2025-04-12 4",0.1113,0.5175,0.2259
"2025-04-12 5",0.1001,0.4304,0.2247
"2025-04-12 6",0.1031,0.4707,0.2304
"2025-04-12 7",0.1039,0.4214,0.2049
"2025-04-12 8",0.0455,0.469,0.2607
"2025-04-12 9",0.0495,0.4268,0.2468
"2025-04-12 10",0.0223,0.4188,0.2484
"2025-04-12 11",0.0632,0.5044,0.2233
"2025-04-12 12",0.0473,0.4954,0.1522
"2025-04-12 13",0.0724,0.5726,0.1869
"2025-04-12 14",0.0622,0.5222,0.1814
"2025-04-12 15",0.0636,0.5924,0.1653
"2025-04-12 16",0.0493,0.6691,0.1769
"2025-04-12 17",0,0.469,0.1624
"2025-04-12 18",0.0325,0.4417,0.1665
"2025-04-12 19",0.0277,0.4057,0.1926
"2025-04-12 20",0.0253,0.4778,0.1596
"2025-04-12 23",0.0333,0.3019,0.255
"2025-04-13 3",0,0.35,0.1659
"2025-04-13 4",0,0.3788,0.1632
"2025-04-13 5",0,0.4807,0.1546
"2025-04-13 6",0,0.5322,0.1785
"2025-04-13 7",0,0.5071,0.1473
"2025-04-13 8",0,0.4713,0.1593
"2025-04-13 9",0,0.4907,0.1224
"2025-04-13 10",0,0.6239,0.1479
"2025-04-13 11",0,0.6476,0.1369
"2025-04-13 12",0.0158,0.6521,0.17
"2025-04-13 13",0.0233,0.6946,0.1626
"2025-04-13 14",0.0337,0.6699,0.1491
"2025-04-13 15",0.0154,0.6429,0.1479
"2025-04-13 16",0,0.8423,0.1536
"2025-04-13 17",0,0.7832,0.1546
"2025-04-13 18",0,0.7177,0.1258
"2025-04-13 19",0,0.5808,0.142
"2025-04-13 20",0.0838,0.5712,0.1502
"2025-04-13 21",0.1974,0.6709,0.1802
"2025-04-13 22",0.3257,0.5534,0.3356
"2025-04-13 23",0.1534,0.6018,0.286
"2025-04-14 0",0.1127,0.5671,0.1649
"2025-04-14 1",0.0493,0.6116,0.2286
"2025-04-14 4",0.0866,0.5749,0.1399
"2025-04-14 5",0.1921,0.4586,0.2625
"2025-04-14 6",0.5977,0.4588,0.2531
"2025-04-14 7",0.3018,0.656,0.1775
"2025-04-14 8",0.159,0.6204,0.202
"2025-04-14 9",0.1121,0.6337,0.1904
"2025-04-14 10",0.0564,0.6521,0.1716
"2025-04-14 11",0.0463,1.0611,0.2186
"2025-04-14 12",0.0493,0.9561,0.1634
"2025-04-14 13",0.0542,1.0415,0.1759
"2025-04-14 14",0.0602,1.1518,0.2404
"2025-04-14 15",0.0566,1.0498,0.2351
"2025-04-14 16",0.0112,0.9246,0.1626
"2025-04-14 17",0.0287,0.9226,0.1783
"2025-04-14 18",0,0.9741,0.1665
"2025-04-14 19",0.0341,0.7653,0.2578
"2025-04-14 20",0.1298,0.6231,0.2123
"2025-04-14 21",0.16,0.7475,0.3089
"2025-04-14 22",0.353,0.7077,0.2629
"2025-04-14 23",0.3759,0.772,0.2182
"2025-04-15 2",0.2623,0.5271,0.3395
"2025-04-15 3",0.2938,0.5361,0.3822
"2025-04-15 4",0.5197,0.6163,0.364
"2025-04-15 5",0.7266,0.5845,0.3216
"2025-04-15 6",1.2323,0.6725,0.2927
"2025-04-15 7",0.9254,0.7749,0.3021
"2025-04-15 8",0.285,0.6353,0.2376
"2025-04-15 9",0.1468,0.8625,0.1777
"2025-04-15 10",0.1574,0.8498,0.1869
"2025-04-15 11",0.1115,0.8116,0.2006
"2025-04-15 12",0.0672,1.0292,0.2398
"2025-04-15 13",0.058,0.9918,0.2123
"2025-04-15 14",0.0752,1.0004,0.1863
"2025-04-15 15",0.0373,1.0452,0.1926
"2025-04-15 16",0.0977,1.0386,0.2167
"2025-04-15 17",0.06,1.0558,0.1647
"2025-04-15 18",0.1448,0.97,0.2241
"2025-04-15 19",0.272,0.791,0.418
"2025-04-15 20",0.1308,0.7536,0.2605
"2025-04-15 21",0.1105,0.7888,0.2425
"2025-04-15 22",0.3847,0.7632,0.2358
"2025-04-15 23",0.2974,0.6615,0.3775
"2025-04-16 0",0.1304,0.7432,0.2063
"2025-04-16 1",0.0951,0.6357,0.2535
"2025-04-16 4",0.0672,0.5998,0.1881
"2025-04-16 5",0.0824,0.6016,0.21
"2025-04-16 6",0.125,0.5356,0.17
"2025-04-16 7",0.1524,0.6635,0.2396
"2025-04-16 8",0.1254,0.5606,0.2135
"2025-04-16 9",0.0578,0.6315,0.2084
"2025-04-16 10",0.1907,0.7042,0.3218
"2025-04-16 11",0.147,0.6513,0.2333
"2025-04-16 12",0.1083,0.7195,0.1738
"2025-04-16 13",0.0973,0.7481,0.1446
"2025-04-16 14",0.1402,0.829,0.169
"2025-04-16 15",0.1268,0.8063,0.19
"2025-04-16 16",0.1163,0.4547,0.2335
"2025-04-16 17",0.1211,0.6778,0.2384
"2025-04-16 18",0.1147,0.7408,0.1808
"2025-04-16 19",0.1406,0.6725,0.209
"2025-04-16 20",0.0644,0.808,0.1835
"2025-04-16 21",0.0391,0.6014,0.1763
"2025-04-16 22",0.0413,0.5916,0.208
"2025-04-16 23",0.0329,0.6531,0.1428
"2025-04-17 2",0.0241,0.5818,0.2388
"2025-04-17 3",0.0465,0.5452,0.1998
"2025-04-17 4",0.0369,0.7269,0.2027
"2025-04-17 5",0.0812,0.5244,0.3138
"2025-04-17 7",0.0166,0.5295,0.1408
"2025-04-17 8",0.0158,0.5236,0.2047
"2025-04-17 9",0,0.6082,0.19
"2025-04-17 10",0.0134,0.5612,0.1673
"2025-04-17 11",0.0134,0.6462,0.1587
"2025-04-17 12",0.0164,0.7438,0.1649
"2025-04-17 13",0.0273,0.7692,0.1832
"2025-04-17 14",0.0473,0.8431,0.1536
"2025-04-17 15",0,0.7134,0.1839
"2025-04-17 16",0,0.5908,0.1491
"2025-04-17 17",0,0.8094,0.1745
"2025-04-17 18",0.0199,0.764,0.1291
"2025-04-17 19",0.0249,0.6652,0.1381
"2025-04-17 20",0.0289,0.6192,0.1806
"2025-04-17 21",0.0277,0.906,0.1775
"2025-04-17 22",0.0419,0.7849,0.1645
"2025-04-17 23",0.0164,0.6721,0.1502
"2025-04-18 2",0.015,0.4061,0.152
"2025-04-18 3",0,0.4625,0.1698
"2025-04-18 4",0,0.5009,0.1647
"2025-04-18 5",0.0313,0.4635,0.1661
"2025-04-18 6",0.0164,0.4427,0.1587
"2025-04-18 7",0,0.3663,0.1634
"2025-04-18 8",0,0.4247,0.1017
"2025-04-18 9",0.0223,0.5884,0.1305
"2025-04-18 10",0.0237,0.6921,0.1256
"2025-04-18 11",0.016,0.5718,0.1269
"2025-04-18 14",0.0189,0.5391,0.1502
"2025-04-18 15",0.0156,0.5763,0.1385
"2025-04-18 16",0.0231,0.6024,0.1387
"2025-04-18 17",0.0365,0.5642,0.1326
"2025-04-18 18",0.0487,0.6094,0.1401
"2025-04-18 19",0.0365,0.5134,0.1393
"2025-04-18 20",0,0.5348,0.1203
"2025-04-18 21",0.0172,0.4566,0.123
"2025-04-18 22",0.0178,0.5175,0.1381
"2025-04-18 23",0.0937,0.4987,0.2347
"2025-04-19 0",0.089,0.4355,0.2004
"2025-04-19 1",0.0702,0.5301,0.1495
"2025-04-19 4",0.2034,0.3499,0.2311
"2025-04-19 5",0.3179,0.4376,0.2862
"2025-04-19 6",0.4372,0.4586,0.1438
"2025-04-19 7",0.1079,0.4515,0.1426
"2025-04-19 8",0.0363,0.5771,0.1034
"2025-04-19 9",0,0.5792,0.1228
"2025-04-19 10",0,0.5704,0.1324
"2025-04-19 11",0,0.6605,0.1193
"2025-04-19 12",0,0.7071,0.1214
"2025-04-19 13",0,0.6895,0.1258
"2025-04-19 14",0,0.7618,0.1581
"2025-04-19 15",0,0.7115,0.1164
"2025-04-19 16",0,0.6498,0.1465
"2025-04-19 17",0.0231,0.7655,0.125
"2025-04-19 18",0.0612,0.6911,0.1258
"2025-04-19 19",0.1157,0.7853,0.1312
"2025-04-19 20",0.4364,0.7951,0.3361
"2025-04-19 23",0.1651,0.6061,0.2167
"2025-04-20 3",0.0394,0.4695,0.1353
"2025-04-20 4",0.0505,0.6864,0.1627
"2025-04-20 5",0,0.6554,0.1382
"2025-04-20 6",0,0.6087,0.1698
"2025-04-20 7",0,0.6058,0.1403
"2025-04-20 8",0.0304,0.6862,0.1324
"2025-04-20 9",0.0267,0.7323,0.1369
"2025-04-20 10",0.0589,0.7111,0.1434
"2025-04-20 11",0.048,0.6189,0.1322
"2025-04-20 12",0.0372,0.8626,0.1195
"2025-04-20 13",0.0862,0.7955,0.1629
"2025-04-20 14",0.0528,0.8554,0.153
"2025-04-20 15",0.0517,0.8755,0.1779
"2025-04-20 16",0,0.8809,0.1446
"2025-04-20 17",0.0491,0.9133,0.1467
"2025-04-20 18",0.0505,0.8695,0.1633
"2025-04-20 19",0.1542,0.8508,0.1768
"2025-04-20 20",0.1644,0.6947,0.2398
"2025-04-20 21",0.0799,0.7043,0.1995
"2025-04-20 22",0.0544,0.7627,0.1577
"2025-04-20 23",0,0.7481,0.1829
"2025-04-21 0",0,0.6112,0.1434
"2025-04-21 1",0.0267,0.6049,0.1259
"2025-04-21 4",0.0616,0.4863,0.2539
"2025-04-21 5",0.0998,0.5804,0.2128
"2025-04-21 6",0.1102,0.6147,0.2226
"2025-04-21 7",0.0452,0.6856,0.2197
"2025-04-21 8",0,0.7392,0.1756
"2025-04-21 9",0,0.7203,0.1625
"2025-04-21 10",0.0314,0.7512,0.1681
"2025-04-21 11",0.0448,0.7656,0.1438
"2025-04-21 12",0,0.7157,0.1596
"2025-04-21 13",0,0.8271,0.1596
"2025-04-21 14",0.0645,0.8803,0.1696
"2025-04-21 15",0.0823,0.7943,0.1671
"2025-04-21 16",0.0955,0.8344,0.1627
"2025-04-21 17",0.0774,0.8774,0.1671
"2025-04-21 18",0.084,0.8292,0.1544
"2025-04-21 19",0.0897,0.8171,0.1748
"2025-04-21 20",0.092,0.7296,0.2411
"2025-04-21 21",0.0749,0.66,0.1866
"2025-04-21 22",0.2287,0.7234,0.2988
"2025-04-21 23",0.2016,0.7066,0.2683
"2025-04-22 8",0.0538,0.616,0.2213
"2025-04-22 9",0.0448,0.682,0.1656
"2025-04-22 10",0.0452,0.6862,0.1983
"2025-04-22 11",0.0423,0.9061,0.1613
"2025-04-22 12",0.0246,0.8832,0.1461
"2025-04-22 13",0.0433,0.8462,0.1681
"2025-04-22 14",0.0817,0.8232,0.1625
"2025-04-22 15",0.062,0.7336,0.1282
"2025-04-22 16",0.1314,0.834,0.1552
"2025-04-22 17",0.1172,0.8628,0.1868
"2025-04-22 18",0.069,0.8726,0.1679
"2025-04-22 19",0.0326,0.985,0.1519
"2025-04-22 20",0.0897,0.8452,0.2253
"2025-04-22 21",0.1388,0.6665,0.3296
"2025-04-22 22",0.3342,0.9458,0.4491
"2025-04-22 23",0.301,1.0264,0.2997
"2025-04-23 0",0.2476,0.9771,0.3614
"2025-04-23 1",0.2195,0.9537,0.3971
"2025-04-23 4",0.1466,0.6525,0.2849
"2025-04-23 5",0.1554,0.6827,0.2363
"2025-04-23 6",0.0831,0.7224,0.1962
"2025-04-23 7",0.1318,0.6523,0.1712
"2025-04-23 8",0.1462,0.7936,0.2005
"2025-04-23 9",0.1261,0.7743,0.1891
"2025-04-23 10",0.1499,0.8556,0.1424
"2025-04-23 13",0.139,0.9042,0.1868
"2025-04-23 14",0.0511,0.9624,0.1766
"2025-04-23 15",0,0.8992,0.1604
"2025-04-23 16",0.0298,0.8028,0.2197
"2025-04-23 17",0.0257,0.7629,0.1563
"2025-04-23 18",0.0458,0.6806,0.233
"2025-04-23 19",0.0345,0.6054,0.2057
"2025-04-23 20",0.0308,0.7332,0.1638
"2025-04-23 21",0,0.6087,0.1897
"2025-04-23 22",0,0.6781,0.1845
"2025-04-23 23",0,0.8396,0.2032
"2025-04-24 2",0.0398,0.6623,0.2604
"2025-04-24 3",0,0.6295,0.1638
"2025-04-24 4",0,0.7138,0.1351
"2025-04-24 5",0.0725,0.643,0.2066
"2025-04-24 6",0.1135,0.6627,0.283
"2025-04-24 7",0.1035,0.7178,0.2371
"2025-04-24 8",0.0729,0.5029,0.1723
"2025-04-24 9",0.0838,0.6669,0.1922
"2025-04-24 10",0.0735,0.7055,0.187
"2025-04-24 11",0.0509,0.8402,0.1806
"2025-04-24 18",0.0322,0.5673,0.217
"2025-04-24 19",0.0655,0.7481,0.1989
"2025-04-24 20",0.0901,0.8298,0.1746
"2025-04-24 21",0.093,0.6629,0.2001
"2025-04-24 22",0.1979,0.9884,0.2313
"2025-04-24 23",0.1205,0.8115,0.2828
"2025-04-25 2",0.0659,0.5185,0.2355
"2025-04-25 9",0.1076,0.4909,0.2531
"2025-04-25 10",0.1474,0.6598,0.1557
"2025-04-25 11",0.1312,0.8107,0.1926
"2025-04-25 12",0.1488,0.8549,0.148
"2025-04-25 13",0.1866,0.9013,0.1365
"2025-04-25 14",0.2199,0.8759,0.1781
"2025-04-25 15",0.1706,0.6486,0.1243
"2025-04-25 16",0.1275,0.8537,0.1297
"2025-04-25 23",0.0696,0.4688,0.2134
"2025-04-26 0",0.0357,0.5576,0.1513
"2025-04-26 1",0.0345,0.6762,0.1482
"2025-04-26 4",0,0.569,0.1286
"2025-04-26 5",0.0333,0.7816,0.1332
"2025-04-26 6",0.0655,0.5833,0.1665
"2025-04-26 7",0.1047,0.5249,0.1045
"2025-04-26 8",0.1439,0.6417,0.118
"2025-04-26 9",0.1026,0.7323,0.1473
"2025-04-26 10",0.1074,0.7402,0.15
"2025-04-26 11",0.1349,0.713,0.1236
"2025-04-26 12",0.1468,0.8416,0.1251
"2025-04-26 13",0.1987,0.7165,0.1193
"2025-04-26 14",0.1985,0.8223,0.1149
"2025-04-26 15",0.2123,0.8286,0.143
"2025-04-26 16",0.2156,0.7573,0.1291
"2025-04-26 17",0.2462,0.7182,0.1272
"2025-04-26 18",0.17,0.7741,0.1673
"2025-04-26 19",0.0583,0.7394,0.1872
"2025-04-26 20",0.0852,0.6386,0.2039
"2025-04-26 23",0.1281,0.6143,0.2325
"2025-04-27 3",0,0.4266,0.1428
"2025-04-27 4",0,0.7997,0.1421
"2025-04-27 5",0,0.786,0.1199
"2025-04-27 6",0,0.7481,0.1488
"2025-04-27 7",0.0409,0.7812,0.1076
"2025-04-27 8",0.0554,0.7525,0.1212
"2025-04-27 9",0.0359,0.8766,0.134
"2025-04-27 10",0.0698,0.8863,0.1426
"2025-04-27 11",0.0645,0.8635,0.1839
"2025-04-27 12",0.0684,0.9726,0.1359
"2025-04-27 13",0.0801,1.0318,0.1482
"2025-04-27 14",0.0842,0.9046,0.1309
"2025-04-27 15",0.0548,0.9572,0.1284
"2025-04-27 16",0.0755,0.8383,0.1307
"2025-04-27 17",0.0546,0.9483,0.117
"2025-04-27 18",0.0312,0.8797,0.1201
"2025-04-27 19",0.0355,0.9036,0.1232
"2025-04-27 20",0.0255,0.9701,0.1369
"2025-04-27 21",0,0.9886,0.1407
"2025-04-27 22",0.038,0.751,0.2207
"2025-04-27 23",0,0.7658,0.1893
"2025-04-28 0",0,0.8705,0.187
"2025-04-28 1",0,0.8938,0.165
"2025-04-28 4",0.0462,0.6415,0.1837
"2025-04-28 5",0.0731,0.6976,0.1889
"2025-04-28 6",0.1275,0.7512,0.2525
"2025-04-28 7",0.0499,0.8315,0.1575
"2025-04-28 8",0.0351,0.8169,0.2361
"2025-04-28 9",0,0.8506,0.1764
"2025-04-28 10",0,0.8163,0.1752
"2025-04-28 11",0,0.8076,0.1827
"2025-04-28 12",0,0.8585,0.1544
"2025-04-28 13",0,0.9393,0.1629
"2025-04-28 14",0,0.9532,0.1517
"2025-04-28 15",0,0.8603,0.1417
"2025-04-28 16",0,0.857,0.1509
"2025-04-28 17",0,0.9744,0.1367
"2025-04-29 2",0.2433,0.6301,0.2685
"2025-04-29 3",0.1616,0.5463,0.2203
"2025-04-29 4",0.1217,0.5364,0.1679
"2025-04-29 5",0.4083,0.553,0.2184
"2025-04-29 6",0.4987,0.6224,0.1949
"2025-04-29 7",0.3849,0.7695,0.2847
"2025-04-29 8",0.1392,0.6895,0.1434
"2025-04-29 9",0.0445,0.7209,0.1517
"2025-04-29 10",0.0281,0.9451,0.1814
"2025-04-29 11",0.0458,0.7874,0.1502
"2025-04-29 12",0,0.9377,0.144
"2025-04-29 13",0.0333,0.9075,0.2005
"2025-04-29 14",0.0599,0.8537,0.1581
"2025-04-29 15",0.0248,0.6463,0.1299
"2025-04-29 16",0,0.8857,0.1326
"2025-04-29 17",0.0275,0.9096,0.1355
"2025-04-29 18",0,0.8204,0.1313
"2025-04-29 19",0.0285,0.685,0.1839
"2025-04-29 20",0.1088,0.7278,0.2814
"2025-04-29 21",0.1043,0.6764,0.2037
"2025-04-29 22",0.0647,0.6571,0.1785
"2025-04-29 23",0.1047,0.7242,0.2791
"2025-04-30 0",0,0.5249,0.1893
"2025-04-30 1",0,0.4697,0.1847
"2025-04-30 4",0.0261,0.4102,0.2382
"2025-04-30 5",0,0.446,0.2433
"2025-04-30 6",0.0269,0.3924,0.224
"2025-04-30 7",0.0355,0.409,0.2621
"2025-04-30 8",0,0.4437,0.1766
"2025-04-30 9",0,0.4464,0.1336
"2025-04-30 10",0.0392,0.4896,0.185
"2025-04-30 11",0,0.4736,0.1999
"2025-04-30 12",0,0.5702,0.1438
"2025-04-30 13",0,0.5742,0.1812
"2025-04-30 14",0,0.516,0.1687
"2025-04-30 15",0,0.6615,0.1245
"2025-04-30 16",0.0328,0.6249,0.1324
"2025-04-30 17",0.0298,0.6494,0.1064
"2025-04-30 18",0,0.6359,0.175
"2025-04-30 19",0,0.5073,0.1854
"2025-04-30 20",0.1655,0.6114,0.2109
"2025-04-30 21",0.1402,0.6542,0.2259
"2025-04-30 22",0.3192,0.819,0.3813
"2025-04-30 23",0.364,0.8051,0.234
"2025-05-01 2",0.233,0.5721,0.2693
"2025-05-01 3",0.2297,0.6106,0.1827
"2025-05-01 4",0.249,0.6394,0.1978
"2025-05-01 5",0.4104,0.5786,0.2101
"2025-05-01 6",0.3517,0.5162,0.2251
"2025-05-01 7",0.1478,0.5948,0.1802
"2025-05-01 8",0.0901,0.5243,0.1232
"2025-05-01 9",0.0513,0.6633,0.1276
"2025-05-01 10",0.0538,0.7868,0.1392
"2025-05-01 11",0.047,0.8375,0.1457
"2025-05-01 12",0.069,1.0087,0.1322
"2025-05-01 13",0.0207,0.8967,0.159
"2025-05-01 14",0.0181,0.8926,0.1376
"2025-05-01 15",0,0.7567,0.1216
"2025-05-01 16",0,0.9705,0.1349
"2025-05-01 17",0.0548,1.0077,0.1257
"2025-05-01 18",0.1482,1.1561,0.1638
"2025-05-01 19",0.0901,0.99,0.1714
"2025-05-01 20",0.1417,0.8107,0.1912
"2025-05-01 21",0.1176,0.7612,0.2575
"2025-05-01 22",0.2517,0.9027,0.2473
"2025-05-01 23",0.3541,0.893,0.3967
"2025-05-02 0",0.326,0.9665,0.298
"2025-05-02 1",0.426,0.9308,0.324
"2025-05-02 4",0.1696,0.7018,0.2914
"2025-05-02 5",0.2283,0.7197,0.2188
"2025-05-02 6",0.358,0.7758,0.2238
"2025-05-02 7",0.1883,0.7022,0.2178
"2025-05-02 8",0.1141,0.9478,0.1536
"2025-05-02 9",0.1343,0.9206,0.1712
"2025-05-02 10",0.0595,1.0366,0.1405
"2025-05-02 11",0.0846,1.0943,0.1405
"2025-05-02 12",0.0946,1.0636,0.15
"2025-05-02 13",0.0762,1.15,0.1519
"2025-05-02 14",0.063,1.123,0.1596
"2025-05-02 15",0.054,1.1361,0.1453
"2025-05-02 16",0.045,1.2893,0.1596
"2025-05-02 17",0.0521,1.038,0.1754
"2025-05-02 18",0.045,1.3047,0.1557
"2025-05-02 19",0.0657,0.9902,0.2334
"2025-05-02 20",0.2624,0.8932,0.2878
"2025-05-02 21",0.1462,0.942,0.2481
"2025-05-02 22",0.2938,0.9911,0.2371
"2025-05-02 23",0.549,1.2311,0.4094
"2025-05-03 2",0.2275,0.8853,0.4241
"2025-05-03 3",0.146,0.7675,0.2298
"2025-05-03 4",0.1063,0.7323,0.2587
"2025-05-03 5",0.1113,0.7007,0.2677
"2025-05-03 6",0.1392,0.8059,0.2458
"2025-05-03 7",0.1679,0.7346,0.1854
"2025-05-03 8",0.1895,0.8119,0.1825
"2025-05-03 9",0.1998,0.8992,0.1754
"2025-05-03 10",0.209,1.0798,0.1677
"2025-05-03 11",0.1903,1.1438,0.1802
"2025-05-03 12",0.2301,1.2022,0.1525
"2025-05-03 13",0.1242,1.0802,0.1502
"2025-05-03 14",0.2232,1.0993,0.1482
"2025-05-03 15",0.1653,1.0744,0.1413
"2025-05-03 16",0.2431,0.8957,0.1313
"2025-05-03 17",0.262,0.9549,0.1415
"2025-05-03 18",0.3825,0.8982,0.1993
"2025-05-03 19",0.1907,0.7259,0.2095
"2025-05-03 20",0.303,0.9379,0.218
"2025-05-03 23",0.0563,0.5544,0.2116
"2025-05-04 0",0.0248,0.6687,0.1818
"2025-05-04 1",0.0402,0.723,0.2234
"2025-05-04 5",0.0292,0.3994,0.1889
"2025-05-04 6",0.0981,0.6336,0.2429
"2025-05-04 7",0.0864,0.6106,0.214
"2025-05-04 8",0.0932,0.707,0.1837
"2025-05-04 9",0.1137,0.9194,0.17
"2025-05-04 10",0.0614,0.82,0.1332
"2025-05-04 11",0.1443,1.0137,0.2294
"2025-05-04 12",0.1503,0.8531,0.1421
"2025-05-04 13",0.1729,0.9352,0.1702
"2025-05-04 14",0.1433,1.267,0.1617
"2025-05-04 15",0.1156,1.1717,0.169
"2025-05-04 16",0.0431,1.1791,0.1494
"2025-05-04 17",0,0.9906,0.2016
"2025-05-04 18",0.0544,1.0493,0.2596
"2025-05-04 19",0.0657,0.862,0.3051
"2025-05-04 20",0.048,0.9171,0.2893
"2025-05-04 21",0.0587,0.8685,0.2652
"2025-05-04 22",0.0918,0.8229,0.3011
"2025-05-04 23",0.0893,0.611,0.2076
"2025-05-05 2",0,0.4902,0.2706
"2025-05-05 3",0.0156,0.3978,0.2874
"2025-05-05 4",0.03,0.3533,0.1831
"2025-05-05 5",0.0355,0.4445,0.1384
"2025-05-05 6",0.0277,0.4194,0.1679
"2025-05-05 7",0.0367,0.4501,0.1696
"2025-05-05 8",0.0107,0.3838,0.1841
"2025-05-05 9",0.0236,0.4345,0.1883
"2025-05-05 10",0.0197,0.4551,0.186
"2025-05-05 11",0.0172,0.5449,0.1852
"2025-05-05 12",0.0306,0.4927,0.1956
"2025-05-05 13",0.0569,0.6469,0.1313
"2025-05-05 14",0.0404,0.4882,0.1471
"2025-05-05 15",0,0.4468,0.1638
"2025-05-05 16",0.04,0.453,0.1602
"2025-05-05 17",0.0281,0.4169,0.2874
"2025-05-05 18",0.1183,0.464,0.1997
"2025-05-05 19",0.087,0.5399,0.2195
"2025-05-05 20",0,0.3589,0.2007
"2025-05-05 21",0,0.3406,0.1756
"2025-05-05 22",0,0.4406,0.1816
"2025-05-05 23",0,0.4206,0.2018
"2025-05-06 0",0.0226,0.4252,0.1773
"2025-05-06 1",0,0.3618,0.1783
"2025-05-06 4",0,0.3005,0.1891
"2025-05-06 5",0.0211,0.3036,0.1696
"2025-05-06 6",0.0402,0.3246,0.1868
"2025-05-06 7",0.0406,0.3969,0.1953
"2025-05-06 8",0.054,0.3595,0.5148
"2025-05-06 9",0.0417,0.3928,0.2078
"2025-05-06 10",0.0177,0.4025,0.1779
"2025-05-06 11",0.0164,0.4177,0.2134
"2025-05-06 12",0.0365,0.4566,0.1631
"2025-05-06 13",0.0238,0.6297,0.1847
"2025-05-06 14",0.0341,0.6488,0.1557
"2025-05-06 15",0.0193,0.6473,0.1766
"2025-05-06 16",0.0253,0.6968,0.1089
"2025-05-06 17",0.0341,0.6459,0.1232
"2025-05-06 18",0.038,0.533,0.1158
"2025-05-06 19",0.0515,0.4832,0.1966
"2025-05-06 20",0.0511,0.5702,0.1577
"2025-05-06 21",0,0.5786,0.1964
"2025-05-06 22",0,0.5168,0.1527
"2025-05-06 23",0,0.5224,0.17
"2025-05-07 2",0.0556,0.3886,0.2294
"2025-05-07 3",0.0864,0.3992,0.2415
"2025-05-07 4",0.017,0.4451,0.217
"2025-05-07 5",0.0721,0.4453,0.17
"2025-05-07 6",0.1041,0.4314,0.1679
"2025-05-07 7",0.1642,0.4815,0.1569
