Information is based on the mech.def file.
* Fall-off or pressure dependent reaction rate constants (M equals air number density):
 * For rate constants with ko, kinf, n, F values: k = [ ko*M/(1+ko*M/kinf)]F^G, where G=1/[1+(log10(k0*M/kinf)/n)^2)] 
 * For rate constants with k1, k2: k = k1 + k2*M
 * For rate constants with k0, k2, k3: k = k0 + k3*M/(1+k3*M/k2)
 * For rate constants with k1, k2, k3: k = k1 + k2*M + k3 

* For rate constants with the form A<Reference>, k equals A times a reference that represents photolysis rate, a heteorogeneous rate constant, rate constant for the given reaction or an operator. A equals one if not given.

* In the mechanism definition file, the rate is formatted as
 ** A~<HETEROGENEOUS>
 ** A*K<REACTION>
 ** A/<PHOTOLYSIS>
 ** A?<OPERATOR>

Reaction Number,Reaction Label,Reaction,Rate Constant Formula,Value at 298.15 K;   2.4615E+19 molec/cm^3;   1.00 Atm.,Value at 275.15 K;   2.0936E+19 molec/cm^3;   0.78 Atm.,Notes,References
  129, <R108>, MCT + HO ----> MCTO ,   2.0500E-10*exp(  0.0000E+00/T),    2.0500E-10,    2.0500E-10, , 
  130, <R109>, MOH + HO ----> HO2 + HCHO ,   2.8500E-12*exp( -3.4500E+02/T),    8.9600E-13,    8.1339E-13, , 
  131, <R110>, EOH + HO ----> HO2 + ACD ,   3.0000E-12*exp(  2.0000E+01/T),    3.2081E-12,    3.2262E-12, , 
  132, <R111>, ROH + HO ----> HO2 +  0.71900*ALD +  0.18400*ACD ,   2.6000E-12*exp(  2.0000E+02/T),    5.0851E-12,    5.3784E-12, , 
  133, <R112>, ETEG + HO ----> HO2 + ACD ,   1.4700E-11,    1.4700E-11,    1.4700E-11, , 
  134, <R113>, OP1 + HO ----> 0.35000*HO +  0.65000*MO2 +  0.35000*HCHO ,   2.9000E-12*exp(  1.9000E+02/T),    5.4848E-12,    5.7849E-12, , 
  135, <R114>, OP2 + HO ----> 0.01000*HO +  0.44000*HC3P +  0.07000*XO2 +  0.08000*ALD +  0.41000*KET ,   3.4000E-12*exp(  1.9000E+02/T),    6.4304E-12,    6.7822E-12, , 
  136, <TRP06>, OPB + HO ----> 0.01000*HO +  0.44000*HC10P +  0.07000*XO2 +  0.08000*ALD +  0.41000*KET ,   3.4000E-12*exp(  1.9000E+02/T),    6.4304E-12,    6.7822E-12, , 
  137, <R116>, MAHP + HO ----> MACP ,   3.0000E-11,    3.0000E-11,    3.0000E-11, , 
  138, <R117>, ORA1 + HO ----> HO2 + CO2 ,   4.5000E-13,    4.5000E-13,    4.5000E-13, , 
  139, <R118>, ORA2 + HO ----> 0.64000*MO2 +  0.36000*ORAP +  0.64000*CO2 ,   4.0000E-14*exp(  8.5000E+02/T),    6.9214E-13,    8.7840E-13, , 
  140, <R119>, PAA + HO ----> 0.35000*HO +  0.65000*ACO3 +  0.35000*XO2 +  0.35000*HCHO ,   2.9300E-12*exp(  1.9000E+02/T),    5.5415E-12,    5.8447E-12, , 
  141, <R120>, PAN + HO ----> XO2 + NO3 + HCHO ,   4.0000E-14,    4.0000E-14,    4.0000E-14, , 
  142, <R121>, PPN + HO ----> XO2 + NO3 + HCHO ,   4.0000E-14,    4.0000E-14,    4.0000E-14, , 
  143, <R122>, MPAN + HO ----> NO2 + HKET + CO ,   3.2000E-11,    3.2000E-11,    3.2000E-11, , 
  144, <R123>, ONIT + HO ----> HC3P + NO2 ,   5.3100E-12*exp( -2.6000E+02/T),    2.2201E-12,    2.0640E-12, , 
  145, <TRP07>, VTRPN + HO ----> 0.33000*VHONIT +  0.67000*NO2 +  0.27000*PINAL +  0.38000*KET +  0.21000*HCHO +  0.02000*ALD ,   4.8000E-12,    4.8000E-12,    4.8000E-12, , 
  146, <TRP57>, VHONIT + HO ----> HKET + NO3 ,  k0 =   2.4000E-14*exp(  4.6000E+02/T); k1 =   2.7000E-17*exp(  2.1990E+03/T); k3 =   6.5000E-34*exp(  1.3350E+03/T),    1.5409E-13,    2.0407E-13, , 
  147, <R126>, ETE + O3 ----> 0.08000*HO +  0.15000*HO2 +  0.63000*CO + HCHO +  0.37000*ORA1 ,   9.1400E-15*exp( -2.5800E+03/T),    1.5953E-18,    7.7392E-19, , 
  148, <R127>, OLT + O3 ----> 0.22000*HO +  0.32000*HO2 +  0.08000*MO2 +  0.06000*ETHP +  0.04000*HC3P +  0.02000*HC5P +  0.06800*H2O2 +  0.43000*CO +  0.02000*ETH +  0.01500*HC3 +  0.00600*HC5 +  0.03200*BEN +  0.56000*HCHO +  0.01000*ACD +  0.44000*ALD +  0.03000*ACT +  0.02000*BALD +  0.06000*MEK +  0.01000*HKET +  0.03000*ORA1 +  0.06000*ORA2 ,   4.3300E-15*exp( -1.8000E+03/T),    1.0341E-17,    6.2428E-18, , 
  149, <R128>, OLI + O3 ----> 0.46000*HO +  0.07000*HO2 +  0.32000*MO2 +  0.07000*ETHP +  0.04000*HC3P +  0.09000*ACO3 +  0.37000*CO +  0.02600*H2O2 +  0.01000*ETH +  0.01000*HC3 +  0.09000*HCHO +  0.45700*ACD +  0.73000*ALD +  0.11000*ACT +  0.01700*KET +  0.04400*HKET +  0.01700*ORA2 ,   4.4000E-15*exp( -8.4500E+02/T),    2.5858E-16,    2.0404E-16, , 
  150, <R131>, API + O3 ----> 0.60550*HO +  0.21450*PINALP +  0.25500*H2O2 +  0.25350*PINAL +  0.00650*ORA2 +  0.11050*HO2 +  0.11050*CO +  0.45900*HCHO +  0.23050*APIP1 +  0.05000*APIP2 +  0.17850*KET +  0.06650*HC3 +  0.03850*OP1 +  0.02800*ORA1 ,   8.0500E-16*exp( -6.4000E+02/T),    9.4092E-17,    7.8637E-17, , 
  151, <R132>, LIM + O3 ----> 0.66000*HO +  0.66000*LIMAL +  0.33000*ACO3 +  0.33000*HCHO +  0.22000*LIMP1 +  0.11000*LIMP2 +  0.33000*H2O2 +  0.01000*ORA2 ,   2.8000E-15*exp( -7.7000E+02/T),    2.1162E-16,    1.7053E-16, , 
  152, <TRP08>, LIMAL + O3 ----> 0.09000*HO + ALD +  0.62000*HCHO +  0.23000*OP1 +  0.02000*H2O2 +  0.15000*ORA1 ,   8.3000E-18,    8.3000E-18,    8.3000E-18, , 
  153, <TRP09>, VTRPN + O3 ----> 0.33000*VHONIT +  0.67000*NO2 +  0.27000*PINAL +  0.38000*KET +  0.21000*HCHO +  0.02000*ALD ,   1.6700E-16,    1.6700E-16,    1.6700E-16, , 
  154, <R133>, MACR + O3 ----> 0.19000*HO +  0.14000*HO2 +  0.10000*ACO3 +  0.22000*CO +  0.50000*MGLY +  0.45000*ORA1 ,   1.3600E-15*exp( -2.1120E+03/T),    1.1406E-18,    6.3092E-19, , 
  155, <R134>, MVK + O3 ----> 0.16000*HO +  0.11000*HO2 +  0.28000*ACO3 +  0.01000*XO2 +  0.56000*CO +  0.10000*HCHO +  0.54000*MGLY +  0.07000*ORA1 +  0.07000*ORA2 +  0.10000*ALD ,   8.5000E-16*exp( -1.5200E+03/T),    5.1921E-18,    3.3905E-18, , 
  156, <R135>, UALD + O3 ----> 0.10000*HO +  0.07200*HO2 +  0.00800*MO2 +  0.00200*ACO3 +  0.10000*XO2 +  0.24300*CO +  0.08000*HCHO +  0.42000*ACD +  0.02800*KET +  0.49100*GLY +  0.00300*MGLY +  0.04400*ORA1 ,   1.6600E-18,    1.6600E-18,    1.6600E-18, , 
  157, <R136>, DCB1 + O3 ----> 0.05000*HO + HO2 +  0.60000*RCO3 +  0.60000*XO2 +  1.50000*CO +  0.50000*CO2 +  0.05000*HCHO +  0.05000*GLY +  0.08000*MGLY +  0.65000*OP2 ,   2.0000E-16,    2.0000E-16,    2.0000E-16, , 
  158, <R137>, DCB2 + O3 ----> 0.05000*HO + HO2 +  0.60000*RCO3 +  0.60000*XO2 +  1.50000*CO +  0.50000*CO2 +  0.05000*HCHO +  0.05000*GLY +  0.08000*MGLY +  0.70000*DCB1 +  0.65000*OP2 ,   2.0000E-16,    2.0000E-16,    2.0000E-16, , 
  159, <R138>, DCB3 + O3 ----> 0.05000*HO + HO2 +  1.50000*CO +  0.50000*CO2 +  0.48000*GLY +  0.70000*DCB1 +  0.25000*ORA1 +  0.25000*ORA2 +  0.11000*PAA ,   9.0000E-17,    9.0000E-17,    9.0000E-17, , 
  160, <R140>, MCTO + O3 ----> MCTP ,   2.8600E-13,    2.8600E-13,    2.8600E-13, , 
  161, <R141>, ETE + NO3 ----> 0.80000*OLNN +  0.20000*OLND ,   4.3920E-13*exp( -2.2820E+03/T)*(T/300)^(  2.0000E+00 ),    2.0571E-16,    9.2399E-17, , 
  162, <R142>, OLT + NO3 ----> 0.43000*OLNN +  0.57000*OLND ,   1.7900E-13*exp( -4.5000E+02/T),    3.9570E-14,    3.4880E-14, , 
  163, <R143>, OLI + NO3 ----> 0.11000*OLNN +  0.89000*OLND ,   8.6400E-13*exp(  4.5000E+02/T),    3.9084E-12,    4.4339E-12, , 
  164, <R146>, API + NO3 ----> 0.97500*APINP1 +  0.02500*APINP2 ,   1.1900E-12*exp(  4.9000E+02/T),    6.1560E-12,    7.0625E-12, , 
  165, <R147>, LIM + NO3 ----> 0.94500*LIMNP1 +  0.05500*LIMNP2 ,   1.2200E-11,    1.2200E-11,    1.2200E-11, , 
  166, <TRP10>, VTRPN + NO3 ----> 0.33000*VHONIT +  0.67000*NO2 +  0.27000*PINAL +  0.38000*KET +  0.21000*HCHO +  0.02000*ALD ,   3.1500E-13*exp( -4.4800E+02/T),    7.0104E-14,    6.1829E-14, , 
  167, <R148>, HCHO + NO3 ----> HO2 + CO + HNO3 ,   2.0000E-12*exp( -2.4400E+03/T),    5.5828E-16,    2.8168E-16, , 
  168, <R149>, ACD + NO3 ----> ACO3 + HNO3 ,   1.4000E-12*exp( -1.9000E+03/T),    2.3907E-15,    1.4034E-15, , 
  169, <R150>, ALD + NO3 ----> RCO3 + HNO3 ,   3.7600E-12*exp( -1.9000E+03/T),    6.4208E-15,    3.7692E-15, , 
  170, <R151>, MACR + NO3 ----> 0.68000*HCHO +  0.32000*MACP +  0.68000*XO2 +  0.68000*MGLY +  0.32000*HNO3 +  0.68000*NO2 ,   3.4000E-15,    3.4000E-15,    3.4000E-15, , 
  171, <R152>, UALD + NO3 ----> HO2 + XO2 +  0.66800*CO +  0.33200*HCHO +  0.33200*ALD + ONIT ,   5.0200E-13*exp( -1.0760E+03/T),    1.3595E-14,    1.0054E-14, , 
  172, <R153>, GLY + NO3 ----> HO2 +  2.00000*CO + HNO3 ,   2.9000E-12*exp( -1.9000E+03/T),    4.9522E-15,    2.9071E-15, , 
  173, <R154>, MGLY + NO3 ----> ACO3 + CO + HNO3 ,   3.7600E-12*exp( -1.9000E+03/T),    6.4208E-15,    3.7692E-15, , 
  174, <RBAL1>, BALD + NO3 ----> BALP + HNO3 ,   2.4000E-15,    2.4000E-15,    2.4000E-15, , 
  175, <R155>, PHEN + NO3 ----> 0.15200*ASOATJ +  0.33900*CHO +  0.85000*ADDC +  0.42400*ADCN +  0.42400*HNO3 ,   3.7800E-12,    3.7800E-12,    3.7800E-12, , 
  176, <R156>, CSL + NO3 ----> 0.20000*ASOATJ +  0.32000*CHO +  0.08000*ADDC +  0.40000*ADCN +  0.40000*HNO3 ,   1.0600E-12,    1.0600E-12,    1.0600E-12, , 
  177, <R158>, MCT + NO3 ----> MCTO + HNO3 ,   2.0100E-10,    2.0100E-10,    2.0100E-10, , 
  178, <R159>, MPAN + NO3 ----> MACP + NO2 + HNO3 ,   2.2000E-14*exp( -5.0000E+02/T),    4.1125E-15,    3.5746E-15, , 
  179, <RBAL2>, BALP + NO2 ----> PAN ,  ko =   9.7000E-29*exp(  0.0000E+00/T)*(T/300)^ -5.6000E+00; kinf =   9.3000E-12*exp(  0.0000E+00/T)*(T/300)^ -1.5000E+00; n =   3.0000E-01; F =   1.4200E+00,    9.4009E-12,    1.0607E-11, , 
  180, <TRP11>, PINALP ----> VHOM ,   2.9000E-02,    2.9000E-02,    2.9000E-02, , 
  181, <TRP12>, LIMALP ----> VHOM ,   2.4000E-02,    2.4000E-02,    2.4000E-02, , 
  182, <R166>, ACO3 + NO2 ----> PAN ,  ko =   9.7000E-29*exp(  0.0000E+00/T)*(T/300)^ -5.6000E+00; kinf =   9.3000E-12*exp(  0.0000E+00/T)*(T/300)^ -1.5000E+00; n =   1.0000E+00; F =   6.0000E-01,    8.6800E-12,    9.8327E-12, , 
  183, <R167>, PAN ----> ACO3 + NO2 ,   1.1111E+28*exp( -1.4000E+04/T) \* R166,    3.9034E-04,    8.7286E-06,  Rate constant scaled as reverse equilibrium to constant for listed reaction, , 
  184, <R168>, RCO3 + NO2 ----> PPN ,  ko =   9.7000E-29*exp(  0.0000E+00/T)*(T/300)^ -5.6000E+00; kinf =   9.3000E-12*exp(  0.0000E+00/T)*(T/300)^ -1.5000E+00; n =   1.0000E+00; F =   6.0000E-01,    8.6800E-12,    9.8327E-12, , 
  185, <R169>, PPN ----> RCO3 + NO2 ,   1.1111E+28*exp( -1.4000E+04/T) \* R168,    3.9034E-04,    8.7286E-06,  Rate constant scaled as reverse equilibrium to constant for listed reaction, , 
  186, <R170>, MACP + NO2 ----> MPAN ,   2.8000E-12*exp(  1.8100E+02/T),    5.1382E-12,    5.4056E-12, , 
  187, <R171>, MPAN ----> MACP + NO2 ,   1.6000E+16*exp( -1.3486E+04/T),    3.6308E-04,    8.2781E-06, , 
  188, <R172>, MO2 + NO ----> HO2 + NO2 + HCHO ,   2.8000E-12*exp(  3.0000E+02/T),    7.6586E-12,    8.3306E-12, , 
  189, <R173>, ETHP + NO ----> HO2 + NO2 + ACD ,   2.6000E-12*exp(  3.6500E+02/T),    8.8439E-12,    9.7968E-12, , 
  190, <R174>, HC3P + NO ----> 0.66000*HO2 +  0.13100*MO2 +  0.04800*ETHP +  0.08900*XO2 +  0.93500*NO2 +  0.50400*ACD +  0.13200*ALD +  0.16500*ACT +  0.04200*MEK +  0.06500*ONIT ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  191, <R175>, HC5P + NO ----> 0.20000*HO2 +  0.05100*MO2 +  0.23100*ETHP +  0.23500*XO2 +  0.86400*NO2 +  0.01800*HCHO +  0.04500*ACD +  0.20300*ALD +  0.03300*MEK +  0.21700*ACT +  0.03300*KET +  0.27200*HKET +  0.13600*ONIT ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  192, <R177>, ETEP + NO ----> HO2 + NO2 +  1.60000*HCHO +  0.20000*ACD ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  193, <R178>, OLTP + NO ----> 0.78000*HO2 +  0.97000*NO2 +  0.78000*HCHO +  0.01200*ACD +  0.44000*ALD +  0.06000*ACT +  0.13000*MEK +  0.03000*ONIT ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  194, <R179>, OLIP + NO ----> 0.83000*HO2 +  0.95000*NO2 +  0.81000*ACD +  0.68000*ALD +  0.20000*ACT +  0.09000*KET +  0.02000*HKET +  0.05000*ONIT ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  195, <ROCARO33>, BENP + NO ----> 0.00000*ONIT +  0.00120*VROCP4OXY2 +  0.00080*VROCN1OXY6 +  0.99800*NO2 +  0.99800*HO2 +  0.00000*BALD +  0.99800*GLY +  0.49900*FURANONE +  0.24950*DCB2 +  0.24950*DCB3 ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  196, <ROCARO43>, TOLP + NO ----> 0.00020*ONIT +  0.00130*VROCP4OXY2 +  0.00060*VROCN1OXY6 +  0.99800*NO2 +  0.99800*HO2 +  0.08520*BALD +  0.54770*GLY +  0.36510*MGLY +  0.36510*FURANONE +  0.54770*DCB1 ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  197, <ROCARO53>, XYLP + NO ----> 0.00010*ONIT +  0.00130*VROCP3OXY2 +  0.00060*VROCP0OXY4 +  0.99800*NO2 +  0.99800*HO2 +  0.04810*BALD +  0.70290*GLY +  0.24700*MGLY +  0.35150*FURANONE +  0.59840*DCB2 ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  198, <ROCARO63>, EBZP + NO ----> 0.00020*ONIT +  0.00130*VROCP3OXY2 +  0.00060*VROCP0OXY4 +  0.99800*NO2 +  0.99800*HO2 +  0.08520*BALD +  0.54770*GLY +  0.36510*MGLY +  0.45640*FURANONE +  0.45640*DCB2 ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  199, <R189>, APIP1 + NO ----> 0.23700*VTRPN +  0.76300*HO2 +  0.76300*NO2 +  0.19500*PINAL +  0.28400*ALD +  0.08650*ACT +  0.12850*LIMAL +  0.30800*HCHO +  0.07150*OPB +  0.08400*KET ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  200, <TRP13>, APIP2 + NO ----> 0.82000*HO +  0.82000*NO2 + VHOM ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  201, <TRP14>, APINP1 + NO ----> 1.69550*NO2 +  0.23450*VTRPN +  0.07000*ONIT +  0.60450*PINAL +  0.15400*ALD +  0.00700*KET +  0.00700*HCHO +  0.16450*HO2 ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  202, <TRP15>, APINP2 + NO ----> 0.82000*NO2 +  0.82000*HO + VHOM ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  203, <R190>, LIMP1 + NO ----> 0.23000*VTRPN +  0.77000*NO2 +  0.77000*LIMAL +  0.77000*HO2 +  0.43000*HCHO ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  204, <TRP16>, LIMP2 + NO ----> 0.77000*HO +  0.77000*NO2 + VHOM ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  205, <TRP17>, LIMNP1 + NO ----> 0.57000*VTRPN +  0.07000*ONIT +  1.36000*NO2 +  0.43000*LIMAL +  0.50000*HO2 ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  206, <TRP18>, LIMNP2 + NO ----> 0.77000*NO2 +  0.77000*HO + VHOM ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  207, <TRP19>, PINALP + NO ----> 0.36000*VTRPN +  0.64000*VHOM +  0.64000*NO2 ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  208, <TRP20>, LIMALP + NO ----> 0.64000*VTRPN +  0.36000*NO2 +  0.36000*HO2 +  0.36000*HCHO +  0.36000*PAA ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  209, <R191>, ACO3 + NO ----> MO2 + NO2 + CO2 ,   8.1000E-12*exp(  2.7000E+02/T),    2.0034E-11,    2.1610E-11, , 
  210, <R192>, RCO3 + NO ----> ETHP + NO2 + CO2 ,   8.1000E-12*exp(  2.7000E+02/T),    2.0034E-11,    2.1610E-11, , 
  211, <R193>, ACTP + NO ----> ACO3 + NO2 + HCHO ,   2.9000E-12*exp(  3.0000E+02/T),    7.9321E-12,    8.6281E-12, , 
  212, <R194>, MEKP + NO ----> 0.67000*HO2 + NO2 +  0.33000*HCHO +  0.67000*DCB1 ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  213, <R195>, KETP + NO ----> 0.77000*HO2 +  0.23000*ACO3 +  0.16000*XO2 + NO2 +  0.46000*ALD +  0.54000*MGLY ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  214, <R196>, MACP + NO ----> 0.65000*MO2 +  0.35000*ACO3 + NO2 +  0.65000*CO +  0.65000*HCHO ,   2.5400E-12*exp(  3.6000E+02/T),    8.4961E-12,    9.3984E-12, , 
  215, <R197>, MCP + NO ----> NO2 +  0.50000*HO2 +  0.50000*HCHO + HKET ,   2.5400E-12*exp(  3.6000E+02/T),    8.4961E-12,    9.3984E-12, , 
  216, <R198>, MVKP + NO ----> 0.30000*HO2 +  0.70000*ACO3 +  0.70000*XO2 + NO2 +  0.30000*HCHO +  0.70000*ALD +  0.30000*MGLY ,   2.5400E-12*exp(  3.6000E+02/T),    8.4961E-12,    9.3984E-12, , 
  217, <R199>, UALP + NO ----> HO2 + NO2 +  0.61000*CO +  0.03000*HCHO +  0.27000*ALD +  0.18000*GLY +  0.70000*KET +  0.21000*MGLY ,   2.5400E-12*exp(  3.6000E+02/T),    8.4961E-12,    9.3984E-12, , 
  218, <R200>, BALP + NO ----> BAL1 + NO2 + CO2 ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  219, <R201>, BAL1 + NO ----> BAL2 + NO2 ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  220, <R202>, ADDC + NO ----> HO2 + NO2 +  0.32000*HKET +  0.68000*GLY +  0.68000*OP2 ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  221, <R203>, MCTP + NO ----> MCTO + NO2 ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  222, <R204>, ORAP + NO ----> NO2 + GLY + HO2 ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  223, <R205>, OLNN + NO ----> NO2 + HO2 + ONIT ,   4.0000E-12,    4.0000E-12,    4.0000E-12, , 
  224, <R206>, OLND + NO ----> 2.00000*NO2 +  0.28700*HCHO +  1.24000*ALD +  0.46400*KET ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  225, <R207>, ADCN + NO ----> 2.00000*NO2 + GLY + OP2 ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  226, <R208>, XO2 + NO ----> NO2 ,   2.7000E-12*exp(  3.6000E+02/T),    9.0313E-12,    9.9904E-12, , 
  227, <R209>, BAL2 + NO2 ----> ONIT ,   2.0000E-11,    2.0000E-11,    2.0000E-11, , 
  228, <R210>, CHO + NO2 ----> ONIT ,   2.0000E-11,    2.0000E-11,    2.0000E-11, , 
  229, <R211>, MCTO + NO2 ----> ONIT ,   2.0800E-12,    2.0800E-12,    2.0800E-12, , 
  230, <R212>, MO2 + HO2 ----> OP1 ,   4.1000E-13*exp(  7.5000E+02/T),    5.0729E-12,    6.2600E-12, , 
  231, <R213>, ETHP + HO2 ----> OP2 ,   7.5000E-13*exp(  7.0000E+02/T),    7.8470E-12,    9.5485E-12, , 
  232, <R214>, HC3P + HO2 ----> OP2 ,   1.6600E-13*exp(  1.3000E+03/T),    1.2994E-11,    1.8708E-11, , 
  233, <R215>, HC5P + HO2 ----> OP2 ,   1.6600E-13*exp(  1.3000E+03/T),    1.2994E-11,    1.8708E-11, , 
  234, <R217>, ETEP + HO2 ----> OP2 ,   1.9000E-13*exp(  1.3000E+03/T),    1.4872E-11,    2.1412E-11, , 
  235, <R218>, OLTP + HO2 ----> OP2 ,   1.6600E-13*exp(  1.3000E+03/T),    1.2994E-11,    1.8708E-11, , 
  236, <R219>, OLIP + HO2 ----> OP2 ,   1.6600E-13*exp(  1.3000E+03/T),    1.2994E-11,    1.8708E-11, , 
  237, <ROCARO32>, BENP + HO2 ----> 0.60210*OP2 +  0.39790*VROCN1OXY6 ,   2.9100E-13*exp(  1.3000E+03/T),    2.2778E-11,    3.2795E-11, , 
  238, <ROCARO42>, TOLP + HO2 ----> 0.71950*OP2 +  0.28050*VROCN1OXY6 ,   2.9100E-13*exp(  1.3000E+03/T),    2.2778E-11,    3.2795E-11, , 
  239, <ROCARO52>, XYLP + HO2 ----> 0.04820*OP2 +  0.67470*VOP3 +  0.27710*VROCP0OXY4 ,   2.9100E-13*exp(  1.3000E+03/T),    2.2778E-11,    3.2795E-11, , 
  240, <ROCARO62>, EBZP + HO2 ----> 0.08540*OP2 +  0.63410*VOP3 +  0.28050*VROCP0OXY4 ,   2.9100E-13*exp(  1.3000E+03/T),    2.2778E-11,    3.2795E-11, , 
  241, <R229>, APIP1 + HO2 ----> 0.03900*ACT +  0.03900*LIMAL +  0.06250*HCHO +  0.76200*OPB +  0.32250*HO2 +  0.18850*PINAL +  0.23800*HO +  0.01050*KET ,   2.6000E-13*exp(  1.3000E+03/T),    2.0351E-11,    2.9301E-11, , 
  242, <TRP21>, APIP2 + HO2 ----> VHOM ,   2.7300E-13*exp(  1.3000E+03/T),    2.1369E-11,    3.0766E-11, , 
  243, <TRP22>, APINP1 + HO2 ----> 0.46100*VTRPN +  0.45500*PINAL +  0.53900*NO2 +  0.61950*HO +  0.07700*ALD +  0.00700*KET +  0.00700*HCHO ,   2.7100E-13*exp(  1.3000E+03/T),    2.1212E-11,    3.0541E-11, , 
  244, <TRP23>, APINP2 + HO2 ----> VHOM ,   2.7500E-13*exp(  1.3000E+03/T),    2.1525E-11,    3.0991E-11, , 
  245, <R230>, LIMP1 + HO2 ----> 0.90000*OPB +  0.10000*LIMAL +  0.10000*HO +  0.10000*HO2 +  0.06000*HCHO ,   2.6000E-13*exp(  1.3000E+03/T),    2.0351E-11,    2.9301E-11, , 
  246, <TRP24>, LIMP2 + HO2 ----> VHOM ,   2.7300E-13*exp(  1.3000E+03/T),    2.1369E-11,    3.0766E-11, , 
  247, <TRP25>, LIMNP1 + HO2 ----> 0.77000*VTRPN +  0.50000*HO +  0.23000*LIMAL +  0.23000*NO2 +  0.27000*HO2 ,   2.7100E-13*exp(  1.3000E+03/T),    2.1212E-11,    3.0541E-11, , 
  248, <TRP26>, LIMNP2 + HO2 ----> VHOM ,   2.7500E-13*exp(  1.3000E+03/T),    2.1525E-11,    3.0991E-11, , 
  249, <TRP27>, PINALP + HO2 ----> 0.75000*OPB +  0.25000*HO +  0.25000*VHOM ,   2.7100E-13*exp(  1.3000E+03/T),    2.1212E-11,    3.0541E-11, , 
  250, <TRP28>, LIMALP + HO2 ----> 0.90000*OPB +  0.10000*HO +  0.10000*HO2 +  0.10000*HCHO +  0.10000*PAA ,   2.7300E-13*exp(  1.3000E+03/T),    2.1369E-11,    3.0766E-11, , 
  251, <R231>, ACO3 + HO2 ----> 0.44000*HO +  0.44000*MO2 +  0.44000*CO2 +  0.15000*ORA2 +  0.41000*PAA ,   4.3000E-13*exp(  1.0400E+03/T),    1.4072E-11,    1.8836E-11, , 
  252, <R232>, RCO3 + HO2 ----> 0.44000*HO +  0.44000*ETHP +  0.44000*CO2 +  0.15000*ORA2 +  0.41000*PAA ,   4.3000E-13*exp(  1.0400E+03/T),    1.4072E-11,    1.8836E-11, , 
  253, <R233>, ACTP + HO2 ----> 0.15000*HO +  0.15000*ACO3 +  0.15000*HCHO +  0.85000*OP2 ,   1.1500E-13*exp(  1.3000E+03/T),    9.0016E-12,    1.2960E-11, , 
  254, <R234>, MEKP + HO2 ----> OP2 ,   1.1500E-13*exp(  1.3000E+03/T),    9.0016E-12,    1.2960E-11, , 
  255, <R235>, KETP + HO2 ----> OP2 ,   1.1500E-13*exp(  1.3000E+03/T),    9.0016E-12,    1.2960E-11, , 
  256, <R236>, MACP + HO2 ----> MAHP ,   1.8200E-13*exp(  1.3000E+03/T),    1.4246E-11,    2.0511E-11, , 
  257, <R237>, MCP + HO2 ----> MAHP ,   1.8200E-13*exp(  1.3000E+03/T),    1.4246E-11,    2.0511E-11, , 
