# TRPN_WANG2023
# TRPN + HV = NO2 + 0.670*KET + 0.330*UALD  + 5.0000*DELTA_C 	     
# Absorption x-section from Wang et al., J. Phys. Chem. A 2023, 127, 987-999
# The article provides absorption x-sections and quantum yields for 3 terpene nitrates
# Data for a-pinene nitrate are used
# Average quantum yield from the article is used 
# Supplied by Dr. Nga Lee, reformatted by Dr. Golam Sarwar to make it compatible with CMAQ
# Points 
# With FAC, units are (cm^2/molecule)
# FAC=1.0
506	0.00E+00	0.23
507	0.00E+00	0.23
508	0.00E+00	0.23
509	0.00E+00	0.23
510	0.00E+00	0.23
511	0.00E+00	0.23
512	0.00E+00	0.23
513	0.00E+00	0.23
514	0.00E+00	0.23
515	0.00E+00	0.23
516	0.00E+00	0.23
517	0.00E+00	0.23
518	0.00E+00	0.23
519	0.00E+00	0.23
520	0.00E+00	0.23
521	0.00E+00	0.23
522	0.00E+00	0.23
523	0.00E+00	0.23
524	0.00E+00	0.23
525	0.00E+00	0.23
526	0.00E+00	0.23
527	0.00E+00	0.23
528	0.00E+00	0.23
529	0.00E+00	0.23
530	0.00E+00	0.23
531	0.00E+00	0.23
532	0.00E+00	0.23
533	0.00E+00	0.23
534	0.00E+00	0.23
535	0.00E+00	0.23
536	0.00E+00	0.23
537	0.00E+00	0.23
538	0.00E+00	0.23
539	0.00E+00	0.23
540	0.00E+00	0.23
541	0.00E+00	0.23
542	0.00E+00	0.23
543	0.00E+00	0.23
544	0.00E+00	0.23
545	0.00E+00	0.23
546	0.00E+00	0.23
547	0.00E+00	0.23
548	0.00E+00	0.23
549	0.00E+00	0.23
550	0.00E+00	0.23
551	0.00E+00	0.23
552	0.00E+00	0.23
553	0.00E+00	0.23
554	0.00E+00	0.23
555	0.00E+00	0.23
556	0.00E+00	0.23
557	0.00E+00	0.23
558	0.00E+00	0.23
559	0.00E+00	0.23
560	0.00E+00	0.23
561	0.00E+00	0.23
562	0.00E+00	0.23
563	0.00E+00	0.23
564	0.00E+00	0.23
565	0.00E+00	0.23
566	0.00E+00	0.23
567	0.00E+00	0.23
568	0.00E+00	0.23
569	0.00E+00	0.23
570	0.00E+00	0.23
571	0.00E+00	0.23
572	0.00E+00	0.23
573	0.00E+00	0.23
574	0.00E+00	0.23
575	0.00E+00	0.23
576	0.00E+00	0.23
577	0.00E+00	0.23
578	0.00E+00	0.23
579	0.00E+00	0.23
580	0.00E+00	0.23
581	0.00E+00	0.23
582	0.00E+00	0.23
583	0.00E+00	0.23
584	0.00E+00	0.23
585	0.00E+00	0.23
586	0.00E+00	0.23
587	0.00E+00	0.23
588	0.00E+00	0.23
589	0.00E+00	0.23
590	0.00E+00	0.23
591	0.00E+00	0.23
592	0.00E+00	0.23
593	0.00E+00	0.23
594	0.00E+00	0.23
595	0.00E+00	0.23
596	0.00E+00	0.23
597	0.00E+00	0.23
598	0.00E+00	0.23
599	0.00E+00	0.23
600	0.00E+00	0.23
601	0.00E+00	0.23
602	0.00E+00	0.23
603	0.00E+00	0.23
604	0.00E+00	0.23
605	0.00E+00	0.23
606	0.00E+00	0.23
607	0.00E+00	0.23
608	0.00E+00	0.23
609	0.00E+00	0.23
610	0.00E+00	0.23
611	0.00E+00	0.23
