Time [sec]	Time (UTC)	P [mB]	T [°F]	Hu [%]	Ws [mi/h]	Wd [°]	Ws U [mi/h]	Ws V [mi/h]	Geopot [m]	Dew [°F]
942       	17:17:12  	507.0 	-6.0  	17    	16.9     	236   	14.0       	9.5        	5795      	-26.7
944       	17:17:14  	506.5 	-6.1  	17    	16.9     	236   	14.0       	9.5        	5804      	-26.7
946       	17:17:16  	506.0 	-6.1  	18    	17.0     	236   	14.1       	9.5        	5812      	-26.7
948       	17:17:18  	505.5 	-6.2  	18    	17.0     	236   	14.1       	9.5        	5820      	-26.7
950       	17:17:20  	504.9 	-6.3  	18    	16.9     	236   	14.1       	9.4        	5828      	-26.7
952       	17:17:22  	504.4 	-6.3  	18    	16.9     	236   	14.1       	9.4        	5836      	-26.7
954       	17:17:24  	503.8 	-6.4  	18    	16.9     	236   	14.1       	9.4        	5845      	-26.6
956       	17:17:26  	503.3 	-6.5  	18    	16.9     	236   	14.1       	9.4        	5853      	-26.6
958       	17:17:28  	502.7 	-6.6  	18    	16.9     	236   	14.0       	9.4        	5862      	-26.6
960       	17:17:30  	502.2 	-6.6  	18    	16.8     	236   	14.0       	9.3        	5871      	-26.6
962       	17:17:32  	501.6 	-6.7  	18    	16.8     	236   	14.0       	9.3        	5879      	-26.7
964       	17:17:34  	501.1 	-6.8  	19    	16.9     	237   	14.1       	9.3        	5887      	-26.7
966       	17:17:36  	500.6 	-6.9  	19    	17.0     	237   	14.2       	9.3        	5895      	-26.7
968       	17:17:38  	500.1 	-7.0  	19    	17.0     	237   	14.3       	9.2        	5903      	-26.7
970       	17:17:40  	499.6 	-7.0  	19    	17.1     	237   	14.4       	9.2        	5911      	-26.8
972       	17:17:42  	499.1 	-7.1  	19    	17.3     	238   	14.6       	9.2        	5919      	-26.8
974       	17:17:44  	498.6 	-7.2  	19    	17.3     	238   	14.7       	9.2        	5927      	-26.8
976       	17:17:46  	498.1 	-7.3  	19    	17.5     	239   	14.9       	9.1        	5935      	-26.9
978       	17:17:48  	497.6 	-7.4  	19    	17.7     	239   	15.2       	9.1        	5942      	-27.0
980       	17:17:50  	497.1 	-7.4  	19    	18.0     	240   	15.5       	9.1        	5950      	-27.1
982       	17:17:52  	496.5 	-7.5  	19    	18.1     	240   	15.7       	9.0        	5958      	-27.2
984       	17:17:54  	496.0 	-7.6  	18    	18.3     	240   	15.9       	9.0        	5966      	-27.4
986       	17:17:56  	495.5 	-7.6  	18    	18.4     	241   	16.0       	9.0        	5974      	-27.5
988       	17:17:58  	495.0 	-7.7  	18    	18.5     	241   	16.2       	9.0        	5983      	-27.7
990       	17:18:00  	494.5 	-7.7  	18    	18.7     	242   	16.5       	8.9        	5990      	-27.9
992       	17:18:02  	494.0 	-7.8  	18    	19.0     	242   	16.8       	8.9        	5998      	-28.1
994       	17:18:04  	493.5 	-7.9  	18    	19.1     	243   	17.0       	8.8        	6006      	-28.2
996       	17:18:06  	493.0 	-7.9  	18    	19.3     	243   	17.2       	8.8        	6014      	-28.2
998       	17:18:08  	492.6 	-8.0  	18    	19.4     	243   	17.3       	8.7        	6021      	-28.3
1000      	17:18:10  	492.1 	-8.1  	18    	19.5     	243   	17.4       	8.7        	6028      	-28.3
1002      	17:18:12  	491.6 	-8.2  	18    	19.5     	244   	17.5       	8.7        	6036      	-28.4
1004      	17:18:14  	491.1 	-8.3  	18    	19.7     	244   	17.7       	8.6        	6044      	-28.4
1006      	17:18:16  	490.5 	-8.3  	18    	19.9     	244   	17.9       	8.6        	6053      	-28.4
1008      	17:18:18  	490.0 	-8.4  	18    	19.9     	245   	18.0       	8.5        	6061      	-28.4
1010      	17:18:20  	489.5 	-8.5  	18    	20.0     	245   	18.1       	8.5        	6070      	-28.4
1012      	17:18:22  	489.0 	-8.6  	18    	20.0     	245   	18.1       	8.5        	6078      	-28.4
1014      	17:18:24  	488.5 	-8.6  	18    	20.1     	245   	18.2       	8.5        	6086      	-28.5
1016      	17:18:26  	488.0 	-8.7  	18    	20.3     	245   	18.4       	8.5        	6094      	-28.5
1018      	17:18:28  	487.4 	-8.8  	18    	20.3     	246   	18.5       	8.4        	6102      	-28.5
1020      	17:18:30  	486.9 	-8.9  	18    	20.4     	246   	18.6       	8.4        	6110      	-28.5
1022      	17:18:32  	486.4 	-8.9  	18    	20.5     	246   	18.7       	8.4        	6118      	-28.5
1024      	17:18:34  	485.9 	-9.0  	19    	20.6     	246   	18.8       	8.3        	6127      	-28.5
1026      	17:18:36  	485.3 	-9.1  	19    	20.6     	246   	18.9       	8.3        	6135      	-28.5
1028      	17:18:38  	484.8 	-9.2  	19    	20.7     	246   	19.0       	8.3        	6144      	-28.5
1030      	17:18:40  	484.3 	-9.2  	19    	20.8     	247   	19.1       	8.3        	6152      	-28.5
1032      	17:18:42  	483.8 	-9.3  	19    	21.0     	246   	19.2       	8.4        	6160      	-28.6
1034      	17:18:44  	483.3 	-9.4  	19    	21.0     	246   	19.2       	8.4        	6169      	-28.6
1036      	17:18:46  	482.8 	-9.4  	19    	21.0     	246   	19.3       	8.4        	6177      	-28.6
1038      	17:18:48  	482.2 	-9.5  	19    	21.1     	246   	19.3       	8.5        	6185      	-28.7
1040      	17:18:50  	481.7 	-9.6  	19    	21.2     	246   	19.4       	8.6        	6193      	-28.7
1042      	17:18:52  	481.2 	-9.7  	19    	21.3     	246   	19.4       	8.7        	6202      	-28.7
1044      	17:18:54  	480.7 	-9.7  	19    	21.4     	246   	19.5       	8.8        	6210      	-28.8
1046      	17:18:56  	480.2 	-9.8  	19    	21.4     	245   	19.5       	8.9        	6218      	-28.8
1048      	17:18:58  	479.6 	-9.9  	20    	21.5     	245   	19.5       	9.0        	6227      	-28.7
1050      	17:19:00  	479.1 	-10.0 	20    	21.6     	245   	19.6       	9.0        	6235      	-28.7
1052      	17:19:02  	478.6 	-10.1 	20    	21.6     	245   	19.6       	9.1        	6244      	-27.1
1054      	17:19:04  	478.1 	-10.2 	20    	21.6     	245   	19.6       	9.1        	6252      	-27.2
1056      	17:19:06  	477.5 	-10.3 	20    	21.7     	245   	19.6       	9.2        	6261      	-27.2
1058      	17:19:08  	477.0 	-10.3 	20    	21.7     	245   	19.6       	9.2        	6269      	-27.3
1060      	17:19:10  	476.4 	-10.4 	20    	21.7     	245   	19.6       	9.2        	6278      	-27.3
1062      	17:19:12  	475.9 	-10.5 	20    	21.6     	245   	19.6       	9.1        	6287      	-27.3
1064      	17:19:14  	475.4 	-10.6 	20    	21.6     	245   	19.6       	9.1        	6295      	-27.4
1066      	17:19:16  	474.9 	-10.6 	20    	21.5     	246   	19.6       	8.9        	6304      	-27.5
1068      	17:19:18  	474.4 	-10.7 	20    	21.6     	246   	19.7       	8.8        	6312      	-27.8
1070      	17:19:20  	473.8 	-10.7 	19    	21.5     	246   	19.7       	8.6        	6320      	-28.1
1072      	17:19:22  	473.3 	-10.7 	18    	21.5     	247   	19.8       	8.5        	6328      	-28.5
1074      	17:19:24  	472.8 	-10.8 	17    	21.5     	247   	19.8       	8.4        	6337      	-29.0
1076      	17:19:26  	472.3 	-10.8 	17    	21.5     	247   	19.8       	8.3        	6345      	-29.5
1078      	17:19:28  	471.8 	-10.8 	16    	21.5     	248   	19.9       	8.1        	6354      	-30.1
1080      	17:19:30  	471.3 	-10.9 	15    	21.4     	249   	19.9       	7.8        	6362      	-30.6
1082      	17:19:32  	470.7 	-10.9 	14    	21.3     	249   	19.9       	7.6        	6371      	-31.1
1084      	17:19:34  	470.2 	-10.9 	14    	21.3     	250   	20.0       	7.3        	6379      	-31.5
1086      	17:19:36  	469.7 	-11.0 	13    	21.3     	250   	20.0       	7.2        	6388      	-31.8
1088      	17:19:38  	469.2 	-11.0 	13    	21.2     	251   	20.0       	7.0        	6396      	-32.3
1090      	17:19:40  	468.7 	-11.0 	12    	21.2     	251   	20.0       	6.9        	6404      	-32.9
1092      	17:19:42  	468.2 	-11.1 	11    	20.8     	251   	19.7       	6.8        	6413      	-33.5
1094      	17:19:44  	467.7 	-11.1 	10    	20.6     	251   	19.5       	6.6        	6421      	-34.3
1096      	17:19:46  	467.2 	-11.1 	10    	20.4     	251   	19.3       	6.5        	6429      	-35.0
1098      	17:19:48  	466.7 	-11.1 	9     	20.0     	251   	19.0       	6.4        	6437      	-35.7
1100      	17:19:50  	466.2 	-11.2 	8     	19.9     	251   	18.8       	6.4        	6445      	-36.3
1102      	17:19:52  	465.7 	-11.2 	8     	19.7     	251   	18.6       	6.4        	6453      	-37.0
1104      	17:19:54  	465.2 	-11.3 	7     	19.3     	251   	18.2       	6.4        	6462      	-37.4
1106      	17:19:56  	464.6 	-11.3 	7     	18.8     	250   	17.7       	6.4        	6471      	-37.7
1108      	17:19:58  	464.1 	-11.4 	7     	18.5     	249   	17.3       	6.5        	6479      	-37.9
1110      	17:20:00  	463.6 	-11.5 	7     	18.0     	249   	16.8       	6.5        	6488      	-38.0
1112      	17:20:02  	463.1 	-11.6 	7     	17.9     	248   	16.6       	6.6        	6496      	-38.2
1114      	17:20:04  	462.5 	-11.7 	7     	17.6     	248   	16.3       	6.6        	6505      	-38.4
1116      	17:20:06  	462.0 	-11.7 	7     	17.4     	247   	16.1       	6.7        	6514      	-38.5
1118      	17:20:08  	461.4 	-11.8 	7     	17.1     	246   	15.7       	6.9        	6524      	-38.6
1120      	17:20:10  	460.9 	-11.9 	7     	16.9     	245   	15.3       	7.1        	6533      	-38.7
1122      	17:20:12  	460.3 	-12.0 	7     	16.6     	244   	14.9       	7.3        	6542      	-38.8
1124      	17:20:14  	459.8 	-12.1 	7     	16.4     	243   	14.6       	7.5        	6552      	-39.0
1126      	17:20:16  	459.3 	-12.1 	7     	16.3     	242   	14.4       	7.6        	6560      	-39.1
1128      	17:20:18  	458.7 	-12.2 	7     	16.3     	241   	14.3       	7.8        	6569      	-39.3
1130      	17:20:20  	458.2 	-12.3 	6     	16.1     	240   	14.0       	8.0        	6577      	-39.4
1132      	17:20:22  	457.7 	-12.3 	6     	15.9     	239   	13.6       	8.3        	6586      	-39.7
1134      	17:20:24  	457.2 	-12.4 	6     	15.8     	237   	13.2       	8.6        	6595      	-39.9
1136      	17:20:26  	456.7 	-12.5 	6     	15.6     	236   	12.9       	8.8        	6603      	-40.0
1138      	17:20:28  	456.1 	-12.5 	6     	15.5     	234   	12.6       	9.0        	6612      	-40.2
1140      	17:20:30  	455.6 	-12.6 	6     	15.4     	234   	12.4       	9.1        	6620      	-40.3
1142      	17:20:32  	455.1 	-12.7 	6     	15.3     	233   	12.2       	9.2        	6629      	-40.4
1144      	17:20:34  	454.6 	-12.7 	6     	15.3     	232   	12.1       	9.3        	6638      	-40.4
1146      	17:20:36  	454.0 	-12.8 	6     	15.2     	232   	12.0       	9.4        	6647      	-40.4
1148      	17:20:38  	453.5 	-12.8 	6     	15.3     	231   	11.9       	9.6        	6656      	-40.4
1150      	17:20:40  	453.0 	-12.8 	6     	15.3     	231   	11.9       	9.6        	6665      	-40.3
1152      	17:20:42  	452.5 	-12.8 	6     	15.4     	231   	12.0       	9.6        	6674      	-40.3
1154      	17:20:44  	451.9 	-12.9 	6     	15.4     	232   	12.1       	9.6        	6682      	-40.3
1156      	17:20:46  	451.4 	-12.9 	6     	15.7     	232   	12.3       	9.7        	6691      	-40.3
1158      	17:20:48  	450.9 	-12.9 	6     	16.0     	232   	12.6       	9.8        	6699      	-40.4
1160      	17:20:50  	450.4 	-12.9 	6     	16.2     	232   	12.8       	9.9        	6708      	-40.4
1162      	17:20:52  	449.9 	-12.9 	6     	16.5     	233   	13.1       	10.0       	6717      	-40.5
1164      	17:20:54  	449.4 	-12.9 	6     	16.6     	233   	13.2       	10.1       	6725      	-40.7
1166      	17:20:56  	449.0 	-12.9 	6     	16.8     	233   	13.4       	10.2       	6733      	-40.9
1168      	17:20:58  	448.5 	-12.9 	6     	17.1     	233   	13.6       	10.3       	6741      	-41.2
1170      	17:21:00  	448.0 	-12.9 	5     	17.4     	233   	13.9       	10.4       	6749      	-41.5
1172      	17:21:02  	447.5 	-12.9 	5     	17.7     	234   	14.2       	10.5       	6758      	-41.9
1174      	17:21:04  	447.0 	-13.0 	5     	18.0     	234   	14.5       	10.6       	6766      	-42.4
1176      	17:21:06  	446.5 	-13.0 	5     	18.2     	234   	14.8       	10.6       	6774      	-42.9
1178      	17:21:08  	446.1 	-13.0 	4     	18.3     	235   	14.9       	10.6       	6782      	-43.4
1180      	17:21:10  	445.6 	-13.1 	4     	18.4     	235   	15.1       	10.6       	6790      	-43.8
1182      	17:21:12  	445.1 	-13.1 	4     	18.6     	235   	15.3       	10.6       	6798      	-44.2
1184      	17:21:14  	444.7 	-13.1 	4     	18.7     	236   	15.5       	10.5       	6806      	-44.6
1186      	17:21:16  	444.2 	-13.2 	4     	18.8     	236   	15.7       	10.4       	6814      	-45.0
1188      	17:21:18  	443.7 	-13.2 	4     	19.0     	237   	15.9       	10.4       	6822      	-45.3
1190      	17:21:20  	443.2 	-13.3 	3     	18.9     	237   	15.9       	10.3       	6831      	-45.5
1192      	17:21:22  	442.7 	-13.3 	3     	18.9     	237   	15.9       	10.2       	6840      	-45.7
1194      	17:21:24  	442.2 	-13.4 	3     	18.9     	238   	16.0       	10.1       	6848      	-45.9
1196      	17:21:26  	441.7 	-13.4 	3     	18.8     	238   	16.0       	9.9        	6857      	-46.0
1198      	17:21:28  	441.2 	-13.5 	3     	18.8     	239   	16.0       	9.8        	6865      	-46.1
1200      	17:21:30  	440.8 	-13.5 	3     	18.7     	239   	16.0       	9.6        	6873      	-46.1
1202      	17:21:32  	440.3 	-13.6 	3     	18.6     	239   	16.0       	9.5        	6881      	-46.1
1204      	17:21:34  	439.8 	-13.7 	3     	18.6     	240   	16.0       	9.4        	6890      	-46.1
1206      	17:21:36  	439.3 	-13.7 	3     	18.5     	240   	16.0       	9.3        	6899      	-46.1
1208      	17:21:38  	438.8 	-13.8 	3     	18.4     	240   	16.0       	9.1        	6907      	-46.1
1210      	17:21:40  	438.3 	-13.9 	3     	18.4     	241   	16.1       	9.0        	6916      	-46.1
1212      	17:21:42  	437.8 	-13.9 	3     	18.5     	241   	16.2       	8.9        	6924      	-46.1
1214      	17:21:44  	437.3 	-14.0 	3     	18.4     	241   	16.2       	8.8        	6933      	-46.2
1216      	17:21:46  	436.8 	-14.1 	3     	18.5     	242   	16.3       	8.8        	6941      	-46.2
1218      	17:21:48  	436.4 	-14.1 	4     	18.6     	242   	16.4       	8.8        	6949      	-46.1
1220      	17:21:50  	435.9 	-14.2 	4     	18.7     	242   	16.5       	8.7        	6958      	-46.0
1222      	17:21:52  	435.4 	-14.3 	4     	18.7     	242   	16.6       	8.7        	6967      	-45.9
1224      	17:21:54  	434.9 	-14.3 	4     	18.8     	242   	16.7       	8.7        	6975      	-45.7
1226      	17:21:56  	434.4 	-14.4 	4     	18.9     	243   	16.8       	8.7        	6984      	-45.5
1228      	17:21:58  	433.9 	-14.5 	4     	19.1     	242   	16.9       	8.8        	6992      	-45.3
1230      	17:22:00  	433.4 	-14.5 	4     	19.1     	242   	16.9       	8.8        	7001      	-45.1
1232      	17:22:02  	432.9 	-14.6 	4     	19.1     	243   	17.0       	8.8        	7009      	-44.9
1234      	17:22:04  	432.4 	-14.7 	4     	19.1     	243   	17.0       	8.8        	7018      	-44.8
1236      	17:22:06  	432.0 	-14.8 	4     	19.1     	243   	17.0       	8.8        	7026      	-44.7
1238      	17:22:08  	431.5 	-14.8 	5     	19.2     	243   	17.1       	8.8        	7035      	-44.6
1240      	17:22:10  	431.0 	-14.9 	5     	19.2     	243   	17.1       	8.8        	7043      	-44.5
1242      	17:22:12  	430.5 	-15.0 	5     	19.1     	243   	17.0       	8.8        	7051      	-44.2
1244      	17:22:14  	430.0 	-15.1 	5     	19.1     	243   	17.0       	8.8        	7060      	-43.8
1246      	17:22:16  	429.5 	-15.2 	5     	19.0     	243   	16.9       	8.7        	7068      	-43.5
1248      	17:22:18  	429.1 	-15.2 	5     	19.0     	243   	16.9       	8.7        	7077      	-43.4
1250      	17:22:20  	428.6 	-15.3 	6     	18.9     	243   	16.8       	8.6        	7086      	-43.2
1252      	17:22:22  	428.1 	-15.4 	6     	18.7     	243   	16.7       	8.5        	7095      	-42.9
1254      	17:22:24  	427.6 	-15.4 	6     	18.6     	243   	16.6       	8.5        	7103      	-42.5
1256      	17:22:26  	427.1 	-15.5 	6     	18.6     	243   	16.6       	8.5        	7112      	-42.3
1258      	17:22:28  	426.6 	-15.6 	6     	18.5     	243   	16.5       	8.4        	7120      	-42.1
1260      	17:22:30  	426.2 	-15.7 	7     	18.5     	243   	16.5       	8.4        	7128      	-41.8
1262      	17:22:32  	425.7 	-15.8 	7     	18.5     	243   	16.5       	8.4        	7136      	-41.5
1264      	17:22:34  	425.2 	-15.8 	7     	18.5     	243   	16.5       	8.4        	7145      	-41.2
1266      	17:22:36  	424.8 	-15.9 	8     	18.5     	243   	16.5       	8.4        	7153      	-40.9
1268      	17:22:38  	424.3 	-16.0 	8     	18.6     	243   	16.5       	8.5        	7161      	-40.8
1270      	17:22:40  	423.9 	-16.1 	8     	18.6     	243   	16.6       	8.5        	7169      	-40.7
1272      	17:22:42  	423.4 	-16.2 	8     	18.7     	243   	16.6       	8.6        	7177      	-40.7
1274      	17:22:44  	423.0 	-16.2 	8     	18.7     	243   	16.6       	8.6        	7184      	-40.7
1276      	17:22:46  	422.6 	-16.3 	8     	18.8     	242   	16.7       	8.7        	7192      	-40.6
1278      	17:22:48  	422.1 	-16.4 	8     	18.8     	242   	16.7       	8.7        	7199      	-40.5
1280      	17:22:50  	421.7 	-16.5 	9     	18.9     	242   	16.7       	8.8        	7207      	-40.4
1282      	17:22:52  	421.2 	-16.5 	9     	18.9     	242   	16.7       	8.8        	7215      	-40.3
1284      	17:22:54  	420.8 	-16.6 	9     	18.9     	242   	16.7       	8.8        	7223      	-40.1
1286      	17:22:56  	420.3 	-16.7 	9     	18.9     	242   	16.7       	8.8        	7232      	-40.0
1288      	17:22:58  	419.8 	-16.8 	9     	18.9     	242   	16.7       	8.8        	7240      	-39.9
1290      	17:23:00  	419.4 	-16.9 	10    	18.9     	242   	16.7       	8.8        	7249      	-39.8
1292      	17:23:02  	418.9 	-16.9 	10    	19.0     	242   	16.8       	8.8        	7258      	-39.7
1294      	17:23:04  	418.4 	-17.0 	10    	19.0     	242   	16.8       	8.8        	7266      	-39.7
1296      	17:23:06  	417.9 	-17.1 	10    	19.1     	242   	16.9       	8.8        	7274      	-39.6
1298      	17:23:08  	417.5 	-17.2 	10    	19.1     	242   	16.9       	8.8        	7283      	-39.7
1300      	17:23:10  	417.0 	-17.2 	10    	19.1     	243   	17.0       	8.7        	7291      	-39.7
1302      	17:23:12  	416.5 	-17.3 	10    	19.1     	243   	17.0       	8.6        	7300      	-39.7
1304      	17:23:14  	416.1 	-17.4 	10    	19.1     	243   	17.1       	8.6        	7308      	-39.7
1306      	17:23:16  	415.6 	-17.5 	10    	19.1     	244   	17.1       	8.5        	7317      	-39.8
1308      	17:23:18  	415.1 	-17.5 	10    	19.1     	244   	17.1       	8.5        	7326      	-39.8
1310      	17:23:20  	414.6 	-17.6 	10    	19.1     	244   	17.1       	8.4        	7334      	-39.8
1312      	17:23:22  	414.1 	-17.7 	10    	19.1     	244   	17.2       	8.4        	7343      	-39.9
1314      	17:23:24  	413.7 	-17.7 	10    	19.1     	244   	17.2       	8.3        	7352      	-40.0
1316      	17:23:26  	413.2 	-17.8 	10    	19.2     	244   	17.3       	8.3        	7360      	-40.0
1318      	17:23:28  	412.7 	-17.9 	10    	19.1     	245   	17.3       	8.2        	7369      	-40.1
1320      	17:23:30  	412.2 	-17.9 	10    	19.3     	244   	17.4       	8.3        	7377      	-40.2
1322      	17:23:32  	411.8 	-18.0 	10    	19.3     	244   	17.4       	8.3        	7385      	-40.2
1324      	17:23:34  	411.4 	-18.1 	10    	19.4     	245   	17.5       	8.3        	7393      	-40.3
1326      	17:23:36  	410.9 	-18.1 	10    	19.5     	245   	17.6       	8.3        	7401      	-40.3
1328      	17:23:38  	410.5 	-18.2 	10    	19.5     	245   	17.6       	8.3        	7410      	-40.4
1330      	17:23:40  	410.0 	-18.3 	10    	19.6     	245   	17.7       	8.4        	7418      	-40.4
1332      	17:23:42  	409.6 	-18.3 	10    	19.7     	245   	17.8       	8.4        	7426      	-40.5
1334      	17:23:44  	409.1 	-18.4 	10    	19.7     	245   	17.8       	8.4        	7434      	-40.5
1336      	17:23:46  	408.7 	-18.5 	10    	19.8     	245   	17.9       	8.4        	7442      	-40.6
1338      	17:23:48  	408.2 	-18.6 	10    	19.8     	245   	17.9       	8.5        	7450      	-40.6
1340      	17:23:50  	407.8 	-18.6 	10    	19.9     	244   	18.0       	8.6        	7458      	-40.7
1342      	17:23:52  	407.3 	-18.7 	10    	19.9     	244   	18.0       	8.6        	7466      	-40.7
1344      	17:23:54  	406.9 	-18.8 	10    	20.1     	244   	18.1       	8.7        	7475      	-40.8
1346      	17:23:56  	406.4 	-18.8 	10    	20.1     	244   	18.1       	8.7        	7483      	-40.8
1348      	17:23:58  	406.0 	-18.9 	10    	20.1     	244   	18.1       	8.8        	7491      	-40.8
1350      	17:24:00  	405.6 	-19.0 	10    	20.1     	244   	18.1       	8.8        	7499      	-40.9
1352      	17:24:02  	405.1 	-19.1 	10    	20.0     	244   	18.0       	8.8        	7507      	-40.9
1354      	17:24:04  	404.7 	-19.1 	10    	20.1     	244   	18.0       	8.9        	7515      	-41.0
1356      	17:24:06  	404.2 	-19.2 	10    	20.1     	244   	18.0       	8.9        	7524      	-41.0
1358      	17:24:08  	403.8 	-19.3 	10    	20.0     	244   	17.9       	8.9        	7532      	-41.1
1360      	17:24:10  	403.3 	-19.4 	10    	20.0     	244   	17.9       	8.9        	7540      	-41.2
1362      	17:24:12  	402.9 	-19.4 	10    	19.9     	244   	17.9       	8.8        	7548      	-41.3
1364      	17:24:14  	402.5 	-19.5 	10    	20.0     	244   	18.0       	8.8        	7556      	-41.4
1366      	17:24:16  	402.0 	-19.6 	10    	20.0     	244   	18.0       	8.7        	7564      	-41.5
1368      	17:24:18  	401.6 	-19.7 	10    	20.0     	245   	18.1       	8.6        	7572      	-41.6
1370      	17:24:20  	401.1 	-19.8 	10    	20.0     	245   	18.1       	8.5        	7580      	-41.7
1372      	17:24:22  	400.7 	-19.8 	10    	20.1     	245   	18.2       	8.5        	7589      	-41.7
1374      	17:24:24  	400.3 	-19.9 	10    	20.1     	245   	18.3       	8.4        	7597      	-41.8
1376      	17:24:26  	399.8 	-20.0 	10    	20.2     	246   	18.4       	8.3        	7605      	-41.8
1378      	17:24:28  	399.4 	-20.1 	10    	20.2     	246   	18.5       	8.2        	7613      	-41.8
1380      	17:24:30  	399.0 	-20.1 	10    	20.3     	246   	18.6       	8.1        	7621      	-41.8
1382      	17:24:32  	398.5 	-20.2 	10    	20.3     	246   	18.6       	8.1        	7629      	-41.7
1384      	17:24:34  	398.1 	-20.3 	11    	20.3     	246   	18.6       	8.1        	7637      	-41.7
1386      	17:24:36  	397.6 	-20.4 	11    	20.4     	247   	18.7       	8.1        	7646      	-41.8
1388      	17:24:38  	397.2 	-20.5 	11    	20.4     	247   	18.7       	8.1        	7654      	-41.8
1390      	17:24:40  	396.7 	-20.5 	11    	20.3     	247   	18.7       	8.0        	7662      	-41.8
1392      	17:24:42  	396.3 	-20.6 	11    	20.3     	247   	18.7       	8.0        	7670      	-41.8
1394      	17:24:44  	395.9 	-20.7 	11    	20.4     	247   	18.8       	7.9        	7678      	-41.9
1396      	17:24:46  	395.5 	-20.8 	11    	20.4     	247   	18.8       	7.8        	7686      	-41.9
1398      	17:24:48  	395.0 	-20.8 	11    	20.4     	247   	18.8       	7.8        	7694      	-42.0
1400      	17:24:50  	394.6 	-20.9 	11    	20.3     	248   	18.8       	7.7        	7702      	-42.0
1402      	17:24:52  	394.2 	-21.0 	11    	20.4     	248   	18.9       	7.7        	7710      	-42.1
1404      	17:24:54  	393.8 	-21.1 	11    	20.6     	248   	19.1       	7.6        	7718      	-42.1
1406      	17:24:56  	393.3 	-21.1 	11    	20.6     	248   	19.2       	7.6        	7726      	-42.2
1408      	17:24:58  	392.9 	-21.2 	11    	20.7     	249   	19.3       	7.6        	7734      	-42.3
1410      	17:25:00  	392.5 	-21.3 	11    	20.8     	249   	19.4       	7.6        	7742      	-42.3
1412      	17:25:02  	392.1 	-21.3 	11    	20.9     	249   	19.5       	7.6        	7750      	-42.3
1414      	17:25:04  	391.6 	-21.4 	11    	21.0     	249   	19.6       	7.6        	7758      	-42.3
1416      	17:25:06  	391.2 	-21.5 	11    	21.2     	249   	19.7       	7.7        	7765      	-42.3
1418      	17:25:08  	390.8 	-21.6 	11    	21.3     	249   	19.9       	7.7        	7773      	-42.3
1420      	17:25:10  	390.4 	-21.6 	11    	21.5     	249   	20.0       	7.8        	7780      	-42.3
1422      	17:25:12  	390.0 	-21.7 	11    	21.5     	249   	20.0       	7.8        	7788      	-42.3
1424      	17:25:14  	389.6 	-21.8 	11    	21.5     	249   	20.0       	7.8        	7796      	-42.2
1426      	17:25:16  	389.2 	-21.9 	12    	21.5     	248   	20.0       	7.9        	7804      	-42.2
1428      	17:25:18  	388.7 	-21.9 	12    	21.5     	248   	20.0       	7.9        	7813      	-42.1
1430      	17:25:20  	388.3 	-22.0 	12    	21.6     	248   	20.1       	8.0        	7821      	-42.1
1432      	17:25:22  	387.9 	-22.1 	12    	21.8     	248   	20.2       	8.1        	7829      	-42.0
1434      	17:25:24  	387.4 	-22.1 	12    	21.8     	248   	20.2       	8.1        	7837      	-42.0
1436      	17:25:26  	387.0 	-22.2 	12    	21.9     	248   	20.3       	8.1        	7845      	-42.0
1438      	17:25:28  	386.6 	-22.3 	12    	21.9     	248   	20.3       	8.1        	7853      	-42.0
1440      	17:25:30  	386.2 	-22.3 	12    	22.0     	248   	20.4       	8.2        	7861      	-42.0
1442      	17:25:32  	385.8 	-22.4 	12    	22.2     	248   	20.6       	8.2        	7869      	-42.0
1444      	17:25:34  	385.3 	-22.5 	12    	22.3     	248   	20.7       	8.3        	7877      	-42.1
1446      	17:25:36  	384.9 	-22.5 	12    	22.4     	248   	20.8       	8.4        	7885      	-42.1
1448      	17:25:38  	384.5 	-22.6 	13    	22.5     	248   	20.9       	8.4        	7893      	-42.2
1450      	17:25:40  	384.1 	-22.7 	13    	22.6     	248   	21.0       	8.4        	7901      	-42.2
1452      	17:25:42  	383.7 	-22.7 	13    	22.7     	248   	21.0       	8.5        	7909      	-42.3
1454      	17:25:44  	383.2 	-22.8 	13    	22.8     	248   	21.1       	8.6        	7917      	-42.3
1456      	17:25:46  	382.8 	-22.8 	12    	23.0     	248   	21.3       	8.7        	7925      	-42.4
1458      	17:25:48  	382.4 	-22.9 	12    	23.1     	248   	21.4       	8.8        	7933      	-42.5
1460      	17:25:50  	382.0 	-22.9 	12    	23.2     	247   	21.4       	8.9        	7941      	-42.8
1462      	17:25:52  	381.6 	-23.0 	12    	23.3     	247   	21.5       	9.0        	7949      	-43.1
1464      	17:25:54  	381.1 	-23.1 	11    	23.3     	247   	21.5       	9.0        	7957      	-43.5
1466      	17:25:56  	380.8 	-23.1 	11    	23.3     	247   	21.5       	9.1        	7965      	-43.8
1468      	17:25:58  	380.4 	-23.2 	10    	23.5     	247   	21.6       	9.2        	7972      	-44.2
1470      	17:26:00  	380.0 	-23.2 	10    	23.6     	247   	21.7       	9.2        	7980      	-44.5
1472      	17:26:02  	379.6 	-23.3 	10    	23.6     	247   	21.7       	9.3        	7987      	-44.9
1474      	17:26:04  	379.2 	-23.4 	10    	23.7     	247   	21.8       	9.2        	7995      	-45.0
1476      	17:26:06  	378.8 	-23.4 	10    	23.7     	247   	21.8       	9.2        	8002      	-45.2
