time_local,time_UTC,nDodecane,Ethane,Ethylene,Propane,Propylene,Acetylene,nButane,Isobutane,trans2Butene,cis2Butene,buta13diene,nPentane,Isopentane,Pent1ene,trans2Pentene,cis2Pentene,x3_Methylpentane,nHexane,nHeptane,nOctane,nNonane,nDecane,Cyclopentane,Isoprene,x22_Dimethylbutane,Hex1ene,x24_Dimethylpentane,Cyclohexane,x3_Methylhexane,x224_Trimethylpentane,x234_Trimethylpentane,x3_Methylheptane,Methylcyclohexane,Methylcyclopentane,x2_Methylhexane,But1ene,x23_Dimethylbutane,x2_Methylpentane,x23_Dimethylpentane,Formaldehyde,nUndecane,x2_Methylheptane,mpXylene,Benzene,Toluene,Ethylbenzene,oXylene,x135_Trimethylbenzene,x124_Trimethylbenzene,nPropylbenzene,Isopropylbenzene,oEthyltoluene,mEthyltoluene,pEthyltoluene,mDiethylbenzene,pDiethylbenzene,Styrene,x123_Trimethylbenzene
2024-07-27 04:15:00-06:00,2024-07-27 10:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 04:30:00-06:00,2024-07-27 10:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 04:45:00-06:00,2024-07-27 10:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 05:00:00-06:00,2024-07-27 11:00:00+00:00,,1.6723,0.35575,0.43896666666666667,0.15193333333333334,0.1068,0.2108,0.081125,0.0108,0.0,0.060425,0.21372,0.28437999999999997,0.04962,0.03104,0.01036,0.04783333333333333,0.04948333333333333,0.0,0.0,,,0.01208,0.0252,0.0,0.030016666666666667,0.0,0.0,0.0,0.0,0.0190375,0.01725,0.0,0.0,0.02287142857142857,0.045025,0.018699999999999998,0.07611666666666667,0.009271428571428571,,,,,0.0731,0.28205714285714284,,,,,,,,,,,,,
2024-07-27 05:15:00-06:00,2024-07-27 11:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 05:30:00-06:00,2024-07-27 11:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 05:45:00-06:00,2024-07-27 11:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 06:00:00-06:00,2024-07-27 12:00:00+00:00,,3.0439,0.63465,1.9417333333333333,0.36800000000000005,0.14525,1.443525,0.632725,0.048225,0.0377,0.0694,1.15802,1.66512,0.08516,0.061560000000000004,0.03452,0.17681666666666665,0.2867166666666667,0.12708571428571427,0.0559,,,0.05998,0.02306,0.025716666666666665,0.042,0.051071428571428566,0.073,0.0838857142857143,0.121775,0.0511625,0.0302625,0.09241428571428571,0.12943333333333332,0.07147142857142856,0.09705,0.08481666666666667,0.3129,0.09367142857142856,,,,,0.18948333333333334,0.6488714285714285,,,,,,,,,,,,,
2024-07-27 06:15:00-06:00,2024-07-27 12:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 06:30:00-06:00,2024-07-27 12:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 06:45:00-06:00,2024-07-27 12:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 07:00:00-06:00,2024-07-27 13:00:00+00:00,,1.4534,0.3875,0.5003333333333333,0.1749666666666667,0.11665,0.253025,0.111225,0.0,0.0,0.053025,0.20776,0.28312,0.041639999999999996,0.00836,0.0,0.03946666666666667,0.057383333333333335,0.024457142857142854,0.0,,,0.0,0.08766,0.0,0.0236,0.0,0.0,0.0,0.015775,0.0178875,0.0,0.0,0.0,0.0,0.047825,0.013116666666666667,0.06473333333333334,0.0,,,,,0.06365,0.1908,,,,,,,,,,,,,
2024-07-27 07:15:00-06:00,2024-07-27 13:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 07:30:00-06:00,2024-07-27 13:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 07:45:00-06:00,2024-07-27 13:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 08:00:00-06:00,2024-07-27 14:00:00+00:00,,2.5348,0.89115,1.5657666666666668,0.3167,0.25285,0.8403,0.610625,0.0244,0.0,0.0123,0.64798,1.0112,0.05998,0.02888,0.0117,0.11373333333333334,0.17613333333333334,0.08574285714285713,0.0330875,,,0.05236,0.09192,0.018583333333333334,0.03655,0.0,0.018600000000000002,0.06561428571428571,0.0989375,0.0479125,0.0416375,0.039542857142857143,0.08285,0.0538,0.067775,0.0574,0.19736666666666666,0.0657857142857143,,,,,0.13196666666666665,0.3996857142857143,,,,,,,,,,,,,
2024-07-27 08:15:00-06:00,2024-07-27 14:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 08:30:00-06:00,2024-07-27 14:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 08:45:00-06:00,2024-07-27 14:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 09:00:00-06:00,2024-07-27 15:00:00+00:00,,2.61365,0.8955,1.6401333333333332,0.29860000000000003,0.28585,0.81265,0.417725,0.01485,0.018325,0.094175,0.62166,0.87464,0.06082,0.02742,0.01642,0.12216666666666666,0.18641666666666667,0.09947142857142857,0.043,,,0.0526,0.2004,0.012366666666666666,0.032183333333333335,0.04842857142857143,0.05143333333333333,0.03162857142857143,0.098675,0.0473625,0.0,0.05777142857142857,0.08638333333333333,0.0656,0.06905,0.057433333333333336,0.20328333333333334,0.07830000000000001,,,,,0.18225,0.5577,,,,,,,,,,,,,
2024-07-27 09:15:00-06:00,2024-07-27 15:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 09:30:00-06:00,2024-07-27 15:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 09:45:00-06:00,2024-07-27 15:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 10:00:00-06:00,2024-07-27 16:00:00+00:00,,1.3454,0.42035,0.45683333333333337,0.15716666666666665,0.1272,0.219475,0.105175,0.0,0.0,0.049625,0.18886,0.25606,0.03932,0.010159999999999999,0.0,0.04703333333333334,0.062099999999999995,0.0,0.0,,,0.0,0.4272,0.0,0.02935,0.0,0.0,0.0,0.02335,0.0205,0.009075,0.0,0.0,0.0,0.0464,0.018316666666666665,0.07311666666666666,0.013557142857142856,,,,,0.07706666666666666,0.19494285714285714,,,,,,,,,,,,,
2024-07-27 10:15:00-06:00,2024-07-27 16:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 10:30:00-06:00,2024-07-27 16:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 10:45:00-06:00,2024-07-27 16:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 11:00:00-06:00,2024-07-27 17:00:00+00:00,,1.2345,0.3582,0.3373333333333333,0.16743333333333332,0.12615,0.14665,0.069775,0.0,0.0,0.04615,0.12161999999999999,0.14730000000000001,0.038579999999999996,0.01036,0.0,0.025849999999999998,0.03853333333333333,0.0,0.0,,,0.0,0.54008,0.0,0.030166666666666665,0.0,0.0,0.0,0.0155,0.0131875,0.0087875,0.0,0.0,0.0,0.046075,0.008833333333333334,0.04065,0.0,,,,,0.07318333333333334,0.1599,,,,,,,,,,,,,
2024-07-27 11:15:00-06:00,2024-07-27 17:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 11:30:00-06:00,2024-07-27 17:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 11:45:00-06:00,2024-07-27 17:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 12:00:00-06:00,2024-07-27 18:00:00+00:00,,1.37655,0.5845,0.3690333333333333,0.18710000000000002,0.1479,0.166025,0.0876,0.0118,0.0,0.045525,0.13894,0.18231999999999998,0.04108,0.012559999999999998,0.0,0.031966666666666664,0.035666666666666666,0.024871428571428572,0.0,,,0.0,0.34022,0.0,0.024983333333333333,0.0,0.0,0.0,0.0329125,0.023125,0.0242375,0.0,0.0,0.0,0.053475,0.01565,0.05846666666666667,0.0,,,,,0.10565000000000001,0.21555714285714284,,,,,,,,,,,,,
2024-07-27 12:15:00-06:00,2024-07-27 18:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 12:30:00-06:00,2024-07-27 18:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 12:45:00-06:00,2024-07-27 18:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 13:00:00-06:00,2024-07-27 19:00:00+00:00,,1.31145,0.3835,0.36673333333333336,0.1453,0.13055,0.161125,0.077825,0.0,0.0,0.057675,0.12132000000000001,0.15992,0.03898,0.013600000000000001,0.0,0.024816666666666667,0.028633333333333334,0.0,0.0,,,0.0,0.9057999999999999,0.0,0.027766666666666665,0.0,0.0,0.0,0.0257,0.0,0.016,0.0,0.0,0.0,0.037925,0.010283333333333334,0.04623333333333333,0.0,,,,,0.07115,0.18867142857142857,,,,,,,,,,,,,
2024-07-27 13:15:00-06:00,2024-07-27 19:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 13:30:00-06:00,2024-07-27 19:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 13:45:00-06:00,2024-07-27 19:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 14:00:00-06:00,2024-07-27 20:00:00+00:00,,1.33955,0.37685,0.4133,0.13916666666666666,0.1354,0.261,0.107675,0.017775,0.0,0.07395,0.1842,0.28026,0.04494,0.027000000000000003,0.011899999999999999,0.048666666666666664,0.07076666666666666,0.027857142857142858,0.0,,,0.00854,0.7923,0.0,0.0336,0.0,0.0,0.0,0.036575,0.0135125,0.0,0.0,0.0,0.020028571428571427,0.042975,0.02291666666666667,0.07768333333333334,0.02397142857142857,,,,,0.1156,0.3509142857142857,,,,,,,,,,,,,
2024-07-27 14:15:00-06:00,2024-07-27 20:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 14:30:00-06:00,2024-07-27 20:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 14:45:00-06:00,2024-07-27 20:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 15:00:00-06:00,2024-07-27 21:00:00+00:00,,1.4766,0.3627,0.47903333333333337,0.14873333333333333,0.1628,0.34555,0.137875,0.011525,0.00955,0.0594,0.24860000000000002,0.43478000000000006,0.04546,0.035160000000000004,0.01586,0.06511666666666667,0.07935,0.008971428571428571,0.0,,,0.00988,0.18282,0.0,0.027766666666666665,0.03958571428571429,0.0,0.05664285714285715,0.0922625,0.050375,0.0248875,0.0,0.0,0.04758571428571429,0.04395,0.04703333333333334,0.11013333333333335,0.025985714285714286,,,,,0.12823333333333334,0.4377,,,,,,,,,,,,,
2024-07-27 15:15:00-06:00,2024-07-27 21:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 15:30:00-06:00,2024-07-27 21:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 15:45:00-06:00,2024-07-27 21:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 16:00:00-06:00,2024-07-27 22:00:00+00:00,,2.34215,0.5935,0.8791333333333333,0.1984,0.1922,0.370325,0.165125,0.0123,0.0,0.05695,0.27624,0.42496,0.04748,0.0235,0.00754,0.0721,0.09743333333333333,0.042100000000000005,0.0079,,,0.013600000000000001,0.24764,0.0,0.026766666666666664,0.0,0.0,0.045085714285714285,0.0449625,0.0176,0.0,0.0,0.03691666666666667,0.03781428571428571,0.048975,0.03281666666666667,0.11215000000000001,0.028599999999999997,,,,,0.13588333333333333,0.2899,,,,,,,,,,,,,
2024-07-27 16:15:00-06:00,2024-07-27 22:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 16:30:00-06:00,2024-07-27 22:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 16:45:00-06:00,2024-07-27 22:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 17:00:00-06:00,2024-07-27 23:00:00+00:00,,1.65365,0.4646,0.4151,0.1578,0.18595,0.27985,0.443275,0.0,0.0,0.055175,0.25892,0.36794,0.04632,0.02264,0.00798,0.06161666666666666,0.08041666666666666,0.03027142857142857,0.0,,,0.01,0.23115999999999998,0.0070999999999999995,0.021533333333333335,0.0,0.0,0.0,0.0384375,0.0277625,0.019825,0.0,0.0,0.025042857142857144,0.051225,0.026616666666666667,0.10133333333333333,0.0,,,,,0.12631666666666666,0.29309999999999997,,,,,,,,,,,,,
2024-07-27 17:15:00-06:00,2024-07-27 23:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 17:30:00-06:00,2024-07-27 23:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 17:45:00-06:00,2024-07-27 23:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 18:00:00-06:00,2024-07-28 00:00:00+00:00,,2.18475,0.5722,0.6370333333333333,0.1735,0.2143,0.387175,0.19175,0.0,0.0,0.0562,0.31662,0.48838,0.04538,0.0161,0.0,0.06823333333333333,0.08298333333333334,0.033614285714285715,0.0,,,0.01196,0.25556,0.012366666666666666,0.02865,0.0,0.0,0.03094285714285714,0.0143125,0.0,0.0,0.0,0.0,0.027200000000000002,0.043325,0.030766666666666664,0.11441666666666667,0.017085714285714284,,,,,0.1211,0.22965714285714284,,,,,,,,,,,,,
2024-07-27 18:15:00-06:00,2024-07-28 00:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 18:30:00-06:00,2024-07-28 00:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 18:45:00-06:00,2024-07-28 00:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 19:00:00-06:00,2024-07-28 01:00:00+00:00,,1.2283,0.3763,0.3362,0.13336666666666666,0.11935,0.16085,0.072525,0.009725,0.0,0.051775,0.1299,0.19646,0.03748,0.02262,0.00788,0.03861666666666667,0.03326666666666667,0.022257142857142857,0.0,,,0.0,0.10102,0.0,0.0336,0.014214285714285716,0.0,0.020971428571428575,0.0669125,0.0,0.013025,0.0,0.0,0.01007142857142857,0.043875,0.021849999999999998,0.06061666666666667,0.04555714285714286,,,,,0.09581666666666666,0.2745285714285714,,,,,,,,,,,,,
2024-07-27 19:15:00-06:00,2024-07-28 01:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 19:30:00-06:00,2024-07-28 01:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 19:45:00-06:00,2024-07-28 01:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 20:00:00-06:00,2024-07-28 02:00:00+00:00,,1.42015,0.42935,0.43306666666666666,0.16456666666666667,0.14065,0.29585,0.093225,0.018475,0.0,0.83065,0.15764,0.2405,0.03912,0.02262,0.0,0.03971666666666667,0.04516666666666667,0.0,0.0,,,0.0,0.26528,0.0,0.029566666666666668,0.0,0.0,0.0,0.043525,0.0212625,0.0,0.0,0.0,0.013399999999999999,0.04395,0.022333333333333334,0.06921666666666666,0.0,,,,,0.12621666666666667,0.32402857142857144,,,,,,,,,,,,,
2024-07-27 20:15:00-06:00,2024-07-28 02:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 20:30:00-06:00,2024-07-28 02:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 20:45:00-06:00,2024-07-28 02:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 21:00:00-06:00,2024-07-28 03:00:00+00:00,,1.62005,0.49365,0.5665,0.1848,0.1846,0.292825,0.135175,0.016725,0.0,0.054525,0.23557999999999998,0.37794,0.04708,0.02402,0.01208,0.05861666666666667,0.07573333333333333,0.037214285714285714,0.0,,,0.0103,0.16474,0.0,0.031650000000000005,0.0,0.0,0.03307142857142857,0.0223375,0.0291125,0.0,0.0,0.0,0.028599999999999997,0.048025,0.02526666666666667,0.0964,0.0091,,,,,0.11814999999999999,0.32751428571428576,,,,,,,,,,,,,
2024-07-27 21:15:00-06:00,2024-07-28 03:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 21:30:00-06:00,2024-07-28 03:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 21:45:00-06:00,2024-07-28 03:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 22:00:00-06:00,2024-07-28 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 22:15:00-06:00,2024-07-28 04:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 22:30:00-06:00,2024-07-28 04:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 22:45:00-06:00,2024-07-28 04:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 23:00:00-06:00,2024-07-28 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 23:15:00-06:00,2024-07-28 05:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 23:30:00-06:00,2024-07-28 05:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27 23:45:00-06:00,2024-07-28 05:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:00:00-06:00,2024-07-28 06:00:00+00:00,,4.59025,0.93665,1.4296333333333333,0.3197666666666667,0.31795,0.715075,0.2917,0.0,0.0,0.016675,0.48488,0.65974,0.0531,0.01452,0.0,0.09406666666666667,0.144,0.05982857142857143,0.0292875,,,0.05789999999999999,0.02016,0.013216666666666666,0.030833333333333334,0.015,0.0,0.021342857142857143,0.0914125,0.0153125,0.0,0.03975714285714286,0.0634,0.0,0.062875,0.042199999999999994,0.15696666666666667,0.05607142857142857,,,,,0.16290000000000002,0.3727571428571429,,,,,,,,,,,,,
2024-07-28 00:15:00-06:00,2024-07-28 06:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:30:00-06:00,2024-07-28 06:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:45:00-06:00,2024-07-28 06:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 01:00:00-06:00,2024-07-28 07:00:00+00:00,,2.08505,0.84145,0.8197666666666666,0.2568333333333333,0.33485,0.307425,0.13495,0.014325,0.010025,0.013125,0.31,0.37574,0.04722,0.026879999999999998,0.01378,0.06346666666666667,0.08506666666666667,0.054914285714285714,0.017,,,0.08399999999999999,0.01138,0.0,0.026649999999999997,0.029514285714285715,0.0,0.04228571428571428,0.08505,0.03655,0.0,0.0,0.0,0.015828571428571428,0.053175,0.0325,0.10293333333333334,0.053514285714285716,,,,,0.13358333333333333,0.3908714285714286,,,,,,,,,,,,,
2024-07-28 01:15:00-06:00,2024-07-28 07:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 01:30:00-06:00,2024-07-28 07:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 01:45:00-06:00,2024-07-28 07:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 02:00:00-06:00,2024-07-28 08:00:00+00:00,,3.8521,0.88275,1.4271666666666667,0.25566666666666665,0.2835,0.49685,0.231825,0.0,0.0,0.090225,0.413,0.57416,0.0504,0.02126,0.0,0.08976666666666666,0.12376666666666668,0.06131428571428572,0.0258875,,,0.0622,0.00972,0.013,0.025333333333333333,0.0,0.0,0.05954285714285714,0.111625,0.04935,0.0,0.028185714285714286,0.06105,0.05252857142857143,0.053275,0.04673333333333333,0.14861666666666667,0.06910000000000001,,,,,0.16078333333333333,0.46094285714285715,,,,,,,,,,,,,
2024-07-28 02:15:00-06:00,2024-07-28 08:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 02:30:00-06:00,2024-07-28 08:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 02:45:00-06:00,2024-07-28 08:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 03:00:00-06:00,2024-07-28 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 03:15:00-06:00,2024-07-28 09:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 03:30:00-06:00,2024-07-28 09:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 03:45:00-06:00,2024-07-28 09:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 04:00:00-06:00,2024-07-28 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 04:15:00-06:00,2024-07-28 10:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 04:30:00-06:00,2024-07-28 10:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 04:45:00-06:00,2024-07-28 10:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 05:00:00-06:00,2024-07-28 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 05:15:00-06:00,2024-07-28 11:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 05:30:00-06:00,2024-07-28 11:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 05:45:00-06:00,2024-07-28 11:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
