Time [sec]	Time (UTC)	P [mB]	T [°F]	Hu [%]	Ws [mi/h]	Wd [°]	Ws U [mi/h]	Ws V [mi/h]	Geopot [m]	Dew [°F]
958       	17:16:09  	529.8 	-3.5  	71    	18.3     	235   	15.0       	10.5       	5514      	-8.0
960       	17:16:11  	529.2 	-3.6  	71    	18.3     	235   	15.0       	10.4       	5523      	-8.1
962       	17:16:13  	528.7 	-3.7  	71    	18.3     	235   	15.0       	10.4       	5531      	-8.1
964       	17:16:15  	528.2 	-3.7  	71    	18.3     	235   	15.0       	10.4       	5539      	-8.1
966       	17:16:17  	527.6 	-3.8  	72    	18.3     	235   	15.1       	10.4       	5547      	-8.1
968       	17:16:19  	527.1 	-3.9  	72    	18.4     	235   	15.1       	10.5       	5555      	-8.2
970       	17:16:21  	526.5 	-4.0  	72    	18.4     	235   	15.1       	10.5       	5563      	-8.2
972       	17:16:23  	526.0 	-4.0  	72    	18.4     	235   	15.1       	10.5       	5571      	-8.3
974       	17:16:25  	525.5 	-4.1  	73    	18.4     	235   	15.1       	10.6       	5579      	-8.3
976       	17:16:27  	525.0 	-4.2  	73    	18.4     	235   	15.1       	10.6       	5587      	-8.3
978       	17:16:29  	524.4 	-4.3  	73    	18.4     	235   	15.1       	10.6       	5594      	-8.3
980       	17:16:31  	523.9 	-4.3  	73    	18.4     	235   	15.1       	10.6       	5602      	-8.4
982       	17:16:33  	523.4 	-4.4  	74    	18.4     	235   	15.1       	10.6       	5610      	-8.4
984       	17:16:35  	522.9 	-4.5  	74    	18.4     	235   	15.1       	10.6       	5618      	-8.4
986       	17:16:37  	522.4 	-4.6  	74    	18.4     	235   	15.1       	10.6       	5626      	-8.4
988       	17:16:39  	521.8 	-4.7  	74    	18.4     	235   	15.1       	10.5       	5634      	-8.5
990       	17:16:41  	521.3 	-4.7  	75    	18.5     	235   	15.2       	10.5       	5642      	-8.5
992       	17:16:43  	520.8 	-4.8  	75    	18.5     	235   	15.2       	10.5       	5650      	-8.6
994       	17:16:45  	520.3 	-4.9  	75    	18.5     	235   	15.2       	10.5       	5657      	-8.6
996       	17:16:47  	519.8 	-5.0  	76    	18.5     	235   	15.2       	10.5       	5665      	-8.6
998       	17:16:49  	519.3 	-5.0  	76    	18.5     	235   	15.2       	10.5       	5672      	-8.6
1000      	17:16:51  	518.8 	-5.1  	76    	18.5     	235   	15.2       	10.5       	5680      	-8.7
1002      	17:16:53  	518.3 	-5.2  	76    	18.4     	236   	15.2       	10.4       	5688      	-8.7
1004      	17:16:55  	517.7 	-5.3  	76    	18.4     	236   	15.2       	10.4       	5696      	-8.8
1006      	17:16:57  	517.2 	-5.3  	76    	18.4     	236   	15.2       	10.4       	5705      	-8.8
1008      	17:16:59  	516.6 	-5.4  	77    	18.4     	236   	15.2       	10.4       	5713      	-8.8
1010      	17:17:01  	516.1 	-5.5  	77    	18.4     	236   	15.2       	10.4       	5721      	-8.9
1012      	17:17:03  	515.6 	-5.6  	77    	18.4     	236   	15.2       	10.4       	5728      	-8.9
1014      	17:17:05  	515.1 	-5.6  	78    	18.3     	235   	15.1       	10.4       	5736      	-8.9
1016      	17:17:07  	514.6 	-5.7  	78    	18.3     	235   	15.0       	10.4       	5743      	-8.9
1018      	17:17:09  	514.1 	-5.8  	79    	18.3     	235   	15.0       	10.4       	5751      	-8.9
1020      	17:17:11  	513.6 	-5.9  	79    	18.2     	235   	14.9       	10.4       	5758      	-8.9
1022      	17:17:13  	513.1 	-6.0  	79    	18.1     	235   	14.8       	10.4       	5766      	-8.9
1024      	17:17:15  	512.6 	-6.0  	79    	18.1     	235   	14.8       	10.4       	5775      	-9.0
1026      	17:17:17  	512.0 	-6.1  	80    	18.1     	234   	14.7       	10.5       	5783      	-9.1
1028      	17:17:19  	511.5 	-6.2  	80    	18.1     	234   	14.7       	10.5       	5791      	-9.2
1030      	17:17:21  	510.9 	-6.3  	80    	18.0     	234   	14.6       	10.6       	5800      	-9.2
1032      	17:17:23  	510.4 	-6.4  	80    	18.1     	234   	14.6       	10.7       	5808      	-9.3
1034      	17:17:25  	509.8 	-6.5  	79    	18.2     	234   	14.7       	10.8       	5817      	-9.4
1036      	17:17:27  	509.2 	-6.5  	79    	18.2     	234   	14.7       	10.8       	5826      	-9.5
1038      	17:17:29  	508.7 	-6.6  	80    	18.4     	234   	14.8       	10.9       	5834      	-9.5
1040      	17:17:31  	508.1 	-6.7  	80    	18.5     	234   	14.9       	11.0       	5843      	-9.6
1042      	17:17:33  	507.5 	-6.8  	80    	18.7     	233   	15.0       	11.1       	5851      	-9.6
1044      	17:17:35  	507.0 	-6.8  	80    	18.9     	233   	15.2       	11.3       	5860      	-9.7
1046      	17:17:37  	506.4 	-6.9  	80    	19.0     	234   	15.3       	11.3       	5869      	-9.7
1048      	17:17:39  	505.8 	-7.0  	81    	19.1     	234   	15.4       	11.3       	5878      	-9.8
1050      	17:17:41  	505.3 	-7.1  	81    	19.2     	234   	15.5       	11.4       	5887      	-9.8
1052      	17:17:43  	504.7 	-7.2  	81    	19.4     	234   	15.7       	11.4       	5896      	-9.9
1054      	17:17:45  	504.1 	-7.2  	81    	19.7     	234   	16.0       	11.5       	5904      	-9.9
1056      	17:17:47  	503.6 	-7.3  	81    	19.9     	235   	16.2       	11.5       	5913      	-10.0
1058      	17:17:49  	503.0 	-7.4  	81    	20.0     	235   	16.4       	11.5       	5921      	-10.1
1060      	17:17:51  	502.5 	-7.5  	81    	20.2     	235   	16.6       	11.5       	5930      	-10.2
1062      	17:17:53  	501.9 	-7.5  	80    	20.3     	235   	16.7       	11.6       	5938      	-10.3
1064      	17:17:55  	501.4 	-7.6  	80    	20.6     	235   	16.9       	11.7       	5947      	-10.4
1066      	17:17:57  	500.8 	-7.7  	80    	20.8     	235   	17.1       	11.8       	5956      	-10.5
1068      	17:17:59  	500.3 	-7.7  	80    	20.9     	235   	17.2       	11.9       	5965      	-10.6
1070      	17:18:01  	499.7 	-7.8  	80    	21.1     	235   	17.4       	12.0       	5973      	-10.7
1072      	17:18:03  	499.2 	-7.9  	80    	21.2     	235   	17.4       	12.1       	5981      	-10.8
1074      	17:18:05  	498.7 	-8.0  	80    	21.3     	235   	17.4       	12.2       	5989      	-10.9
1076      	17:18:07  	498.2 	-8.1  	80    	21.3     	235   	17.5       	12.2       	5997      	-11.0
1078      	17:18:09  	497.6 	-8.2  	80    	21.4     	235   	17.6       	12.2       	6005      	-11.0
1080      	17:18:11  	497.1 	-8.3  	80    	21.4     	235   	17.6       	12.2       	6013      	-11.1
1082      	17:18:13  	496.5 	-8.4  	80    	21.5     	235   	17.7       	12.2       	6022      	-11.2
1084      	17:18:15  	495.9 	-8.4  	80    	21.5     	236   	17.8       	12.1       	6032      	-11.2
1086      	17:18:17  	495.4 	-8.5  	80    	21.5     	236   	17.8       	12.0       	6041      	-11.3
1088      	17:18:19  	494.8 	-8.6  	81    	21.6     	236   	17.9       	12.0       	6050      	-11.3
1090      	17:18:21  	494.2 	-8.7  	81    	21.5     	236   	17.9       	11.9       	6059      	-11.3
1092      	17:18:23  	493.6 	-8.8  	82    	21.5     	236   	17.9       	11.9       	6068      	-11.3
1094      	17:18:25  	493.1 	-8.9  	82    	21.5     	236   	17.9       	11.9       	6076      	-11.3
1096      	17:18:27  	492.7 	-8.9  	82    	21.5     	236   	17.9       	11.9       	6083      	-11.4
1098      	17:18:29  	492.2 	-9.0  	83    	21.5     	236   	17.9       	11.9       	6091      	-11.4
1100      	17:18:31  	491.6 	-9.1  	83    	21.6     	236   	17.9       	12.0       	6100      	-11.5
1102      	17:18:33  	491.1 	-9.2  	83    	21.5     	236   	17.8       	12.0       	6109      	-11.5
1104      	17:18:35  	490.5 	-9.3  	83    	21.4     	236   	17.7       	12.0       	6117      	-11.6
1106      	17:18:37  	490.0 	-9.3  	83    	21.3     	236   	17.6       	12.0       	6125      	-11.7
1108      	17:18:39  	489.5 	-9.4  	83    	21.2     	236   	17.5       	12.0       	6133      	-11.8
1110      	17:18:41  	489.0 	-9.5  	83    	21.2     	236   	17.5       	12.0       	6142      	-11.9
1112      	17:18:43  	488.4 	-9.5  	83    	21.2     	236   	17.5       	11.9       	6150      	-11.9
1114      	17:18:45  	487.9 	-9.6  	82    	21.0     	236   	17.4       	11.8       	6159      	-12.1
1116      	17:18:47  	487.3 	-9.7  	82    	21.0     	236   	17.4       	11.7       	6168      	-12.2
1118      	17:18:49  	486.7 	-9.7  	82    	20.9     	236   	17.4       	11.6       	6177      	-12.3
1120      	17:18:51  	486.1 	-9.8  	81    	20.8     	236   	17.3       	11.5       	6187      	-12.3
1122      	17:18:53  	485.6 	-9.9  	81    	20.8     	236   	17.3       	11.5       	6195      	-12.4
1124      	17:18:55  	485.0 	-9.9  	81    	20.8     	237   	17.4       	11.4       	6204      	-12.5
1126      	17:18:57  	484.5 	-10.0 	81    	20.8     	237   	17.4       	11.4       	6213      	-12.6
1128      	17:18:59  	483.9 	-10.0 	80    	20.7     	237   	17.4       	11.3       	6222      	-12.4
1130      	17:19:01  	483.4 	-10.1 	80    	20.8     	237   	17.5       	11.3       	6230      	-12.5
1132      	17:19:03  	482.9 	-10.1 	80    	20.9     	238   	17.6       	11.2       	6238      	-12.6
1134      	17:19:05  	482.4 	-10.2 	79    	20.9     	238   	17.7       	11.1       	6246      	-12.8
1136      	17:19:07  	481.9 	-10.2 	79    	21.0     	238   	17.8       	11.1       	6254      	-12.9
1138      	17:19:09  	481.4 	-10.3 	78    	21.1     	238   	17.9       	11.1       	6262      	-13.1
1140      	17:19:11  	480.9 	-10.3 	76    	21.1     	239   	18.0       	11.0       	6270      	-13.3
1142      	17:19:13  	480.4 	-10.4 	75    	21.2     	239   	18.2       	10.8       	6278      	-13.5
1144      	17:19:15  	479.8 	-10.4 	74    	21.0     	240   	18.3       	10.4       	6287      	-13.7
1146      	17:19:17  	479.3 	-10.4 	73    	21.1     	241   	18.5       	10.1       	6295      	-14.0
1148      	17:19:19  	478.8 	-10.5 	71    	21.0     	242   	18.6       	9.8        	6304      	-14.2
1150      	17:19:21  	478.3 	-10.5 	70    	20.9     	243   	18.6       	9.5        	6312      	-14.4
1152      	17:19:23  	477.8 	-10.5 	69    	20.8     	244   	18.7       	9.2        	6320      	-14.7
1154      	17:19:25  	477.3 	-10.6 	67    	20.8     	245   	18.8       	8.9        	6327      	-15.0
1156      	17:19:27  	476.8 	-10.5 	64    	20.8     	246   	19.0       	8.5        	6335      	-15.5
1158      	17:19:29  	476.3 	-10.5 	61    	20.8     	247   	19.2       	8.1        	6343      	-16.0
1160      	17:19:31  	475.9 	-10.5 	56    	20.8     	249   	19.4       	7.6        	6351      	-16.8
1162      	17:19:33  	475.4 	-10.5 	52    	20.9     	249   	19.5       	7.5        	6359      	-17.7
1164      	17:19:35  	474.9 	-10.5 	48    	21.0     	250   	19.7       	7.3        	6366      	-18.4
1166      	17:19:37  	474.5 	-10.4 	47    	21.1     	250   	19.8       	7.2        	6374      	-18.7
1168      	17:19:39  	474.0 	-10.4 	45    	21.3     	250   	20.0       	7.2        	6381      	-19.1
1170      	17:19:41  	473.6 	-10.3 	43    	21.4     	250   	20.1       	7.2        	6389      	-19.4
1172      	17:19:43  	473.1 	-10.3 	42    	21.5     	250   	20.3       	7.2        	6396      	-19.6
1174      	17:19:45  	472.7 	-10.2 	42    	21.7     	250   	20.4       	7.3        	6403      	-19.6
1176      	17:19:47  	472.2 	-10.1 	43    	21.8     	250   	20.5       	7.4        	6410      	-19.4
1178      	17:19:49  	471.8 	-10.1 	42    	21.8     	250   	20.5       	7.5        	6418      	-19.5
1180      	17:19:51  	471.3 	-10.0 	41    	21.9     	250   	20.5       	7.6        	6425      	-19.6
1182      	17:19:53  	470.9 	-9.9  	40    	21.8     	249   	20.4       	7.7        	6433      	-20.9
1184      	17:19:55  	470.4 	-9.9  	39    	21.8     	249   	20.4       	7.8        	6440      	-21.3
1186      	17:19:57  	470.0 	-9.8  	38    	21.8     	249   	20.3       	7.9        	6447      	-21.5
1188      	17:19:59  	469.5 	-9.8  	37    	21.6     	249   	20.1       	7.9        	6455      	-21.7
1190      	17:20:01  	469.1 	-9.8  	36    	21.5     	249   	20.0       	7.8        	6462      	-22.0
1192      	17:20:03  	468.6 	-9.8  	35    	21.4     	249   	19.9       	7.8        	6469      	-22.2
1194      	17:20:05  	468.2 	-9.8  	35    	21.0     	249   	19.6       	7.6        	6476      	-22.4
1196      	17:20:07  	467.8 	-9.8  	34    	20.7     	249   	19.3       	7.4        	6483      	-22.5
1198      	17:20:09  	467.3 	-9.8  	34    	20.3     	249   	18.9       	7.3        	6491      	-22.5
1200      	17:20:11  	466.9 	-9.9  	34    	20.0     	249   	18.7       	7.1        	6498      	-22.6
1202      	17:20:13  	466.4 	-9.9  	34    	19.8     	249   	18.5       	7.0        	6505      	-22.6
1204      	17:20:15  	466.0 	-9.9  	34    	19.6     	249   	18.3       	6.9        	6512      	-22.6
1206      	17:20:17  	465.6 	-9.9  	34    	19.3     	250   	18.1       	6.7        	6519      	-22.6
1208      	17:20:19  	465.2 	-9.9  	34    	19.0     	251   	17.9       	6.3        	6526      	-22.7
1210      	17:20:21  	464.7 	-10.0 	34    	18.7     	251   	17.7       	6.0        	6534      	-22.8
1212      	17:20:23  	464.3 	-10.0 	34    	18.4     	252   	17.5       	5.7        	6541      	-22.9
1214      	17:20:25  	463.9 	-10.0 	33    	18.2     	252   	17.4       	5.5        	6548      	-21.9
1216      	17:20:27  	463.4 	-10.0 	33    	18.2     	253   	17.4       	5.3        	6555      	-22.0
1218      	17:20:29  	463.0 	-10.1 	32    	18.0     	254   	17.3       	5.1        	6562      	-22.2
1220      	17:20:31  	462.6 	-10.1 	32    	18.0     	254   	17.3       	4.9        	6569      	-22.3
1222      	17:20:33  	462.1 	-10.2 	32    	17.9     	254   	17.2       	4.8        	6577      	-22.4
1224      	17:20:35  	461.7 	-10.2 	32    	17.8     	255   	17.2       	4.6        	6584      	-22.4
1226      	17:20:37  	461.3 	-10.3 	32    	17.8     	256   	17.2       	4.4        	6591      	-22.4
1228      	17:20:39  	460.9 	-10.4 	32    	17.8     	256   	17.2       	4.4        	6598      	-22.4
1230      	17:20:41  	460.4 	-10.4 	33    	17.7     	256   	17.1       	4.4        	6605      	-22.4
1232      	17:20:43  	460.0 	-10.5 	33    	17.7     	255   	17.1       	4.5        	6612      	-22.4
1234      	17:20:45  	459.6 	-10.5 	33    	17.7     	255   	17.1       	4.6        	6620      	-22.4
1236      	17:20:47  	459.1 	-10.6 	33    	17.7     	255   	17.1       	4.7        	6627      	-22.5
1238      	17:20:49  	458.7 	-10.7 	33    	17.8     	254   	17.1       	4.8        	6634      	-22.5
1240      	17:20:51  	458.2 	-10.7 	33    	17.8     	254   	17.1       	4.8        	6642      	-22.5
1242      	17:20:53  	457.8 	-10.8 	33    	17.8     	254   	17.1       	4.9        	6649      	-22.6
1244      	17:20:55  	457.4 	-10.8 	33    	17.8     	254   	17.1       	5.0        	6657      	-22.6
1246      	17:20:57  	456.9 	-10.9 	34    	17.9     	253   	17.1       	5.2        	6664      	-22.6
1248      	17:20:59  	456.5 	-10.9 	34    	17.9     	252   	17.1       	5.4        	6671      	-22.5
1250      	17:21:01  	456.1 	-11.0 	34    	18.0     	252   	17.1       	5.7        	6678      	-22.5
1252      	17:21:03  	455.6 	-11.0 	34    	18.1     	251   	17.1       	5.8        	6686      	-22.5
1254      	17:21:05  	455.2 	-11.1 	35    	18.1     	251   	17.1       	5.9        	6693      	-22.4
1256      	17:21:07  	454.7 	-11.1 	35    	18.2     	250   	17.1       	6.1        	6701      	-22.3
1258      	17:21:09  	454.3 	-11.2 	35    	18.2     	250   	17.1       	6.2        	6708      	-22.2
1260      	17:21:11  	453.9 	-11.2 	36    	18.4     	250   	17.2       	6.4        	6715      	-22.1
1262      	17:21:13  	453.4 	-11.3 	37    	18.5     	249   	17.3       	6.5        	6723      	-22.1
1264      	17:21:15  	453.0 	-11.3 	37    	18.6     	249   	17.4       	6.6        	6730      	-21.9
1266      	17:21:17  	452.6 	-11.4 	38    	18.7     	249   	17.5       	6.6        	6737      	-21.9
1268      	17:21:19  	452.2 	-11.4 	38    	18.7     	249   	17.5       	6.6        	6744      	-21.8
1270      	17:21:21  	451.8 	-11.5 	39    	18.9     	249   	17.7       	6.7        	6751      	-21.6
1272      	17:21:23  	451.4 	-11.6 	39    	19.1     	249   	17.8       	6.9        	6757      	-21.5
1274      	17:21:25  	451.0 	-11.6 	40    	19.3     	249   	18.0       	7.0        	6764      	-21.4
1276      	17:21:27  	450.6 	-11.7 	40    	19.6     	248   	18.2       	7.2        	6771      	-21.3
1278      	17:21:29  	450.2 	-11.7 	41    	19.7     	248   	18.3       	7.3        	6778      	-21.3
1280      	17:21:31  	449.7 	-11.7 	41    	20.0     	248   	18.5       	7.5        	6786      	-21.3
1282      	17:21:33  	449.3 	-11.8 	41    	20.1     	248   	18.6       	7.6        	6793      	-21.4
1284      	17:21:35  	448.9 	-11.8 	40    	20.3     	248   	18.8       	7.7        	6800      	-21.6
1286      	17:21:37  	448.4 	-11.9 	40    	20.6     	247   	19.0       	7.9        	6808      	-21.7
1288      	17:21:39  	448.0 	-11.9 	39    	20.8     	247   	19.2       	8.0        	6815      	-21.9
1290      	17:21:41  	447.6 	-11.9 	39    	21.0     	247   	19.4       	8.1        	6823      	-22.0
1292      	17:21:43  	447.1 	-12.0 	39    	21.2     	248   	19.6       	8.1        	6830      	-22.1
1294      	17:21:45  	446.7 	-12.0 	38    	21.3     	248   	19.7       	8.1        	6837      	-22.2
1296      	17:21:47  	446.3 	-12.1 	38    	21.4     	248   	19.8       	8.1        	6844      	-22.3
1298      	17:21:49  	445.9 	-12.1 	39    	21.6     	248   	20.0       	8.2        	6851      	-22.3
1300      	17:21:51  	445.5 	-12.2 	39    	21.8     	248   	20.2       	8.2        	6858      	-22.3
1302      	17:21:53  	445.1 	-12.3 	39    	22.0     	248   	20.4       	8.2        	6865      	-22.3
1304      	17:21:55  	444.6 	-12.3 	39    	22.1     	248   	20.5       	8.2        	6873      	-22.4
1306      	17:21:57  	444.2 	-12.4 	39    	22.1     	248   	20.5       	8.3        	6880      	-22.5
1308      	17:21:59  	443.8 	-12.4 	38    	22.2     	248   	20.6       	8.3        	6887      	-22.6
1310      	17:22:01  	443.4 	-12.5 	38    	22.2     	248   	20.6       	8.4        	6894      	-22.7
1312      	17:22:03  	443.0 	-12.6 	38    	22.4     	248   	20.7       	8.5        	6902      	-22.8
1314      	17:22:05  	442.5 	-12.6 	38    	22.5     	247   	20.7       	8.7        	6909      	-22.8
1316      	17:22:07  	442.1 	-12.7 	38    	22.5     	247   	20.7       	8.8        	6916      	-22.8
1318      	17:22:09  	441.7 	-12.7 	39    	22.5     	247   	20.7       	8.9        	6923      	-22.8
1320      	17:22:11  	441.3 	-12.8 	39    	22.6     	247   	20.7       	9.0        	6930      	-22.8
1322      	17:22:13  	440.9 	-12.8 	39    	22.5     	246   	20.6       	9.1        	6938      	-22.9
1324      	17:22:15  	440.5 	-12.8 	38    	22.4     	246   	20.5       	9.1        	6945      	-23.1
1326      	17:22:17  	440.0 	-12.9 	38    	22.3     	246   	20.4       	9.1        	6952      	-23.2
1328      	17:22:19  	439.6 	-12.9 	37    	22.2     	246   	20.3       	9.1        	6959      	-23.4
1330      	17:22:21  	439.2 	-13.0 	37    	22.2     	246   	20.3       	9.1        	6966      	-23.6
1332      	17:22:23  	438.8 	-13.0 	36    	22.1     	246   	20.2       	9.0        	6973      	-23.8
1334      	17:22:25  	438.4 	-13.0 	35    	22.0     	246   	20.1       	8.9        	6980      	-24.1
1336      	17:22:27  	438.0 	-13.1 	34    	22.0     	246   	20.1       	8.9        	6987      	-24.4
1338      	17:22:29  	437.6 	-13.1 	33    	21.9     	246   	20.0       	8.9        	6994      	-24.7
1340      	17:22:31  	437.2 	-13.1 	32    	21.9     	246   	20.0       	8.9        	7002      	-25.0
1342      	17:22:33  	436.7 	-13.1 	31    	21.8     	246   	19.9       	8.9        	7009      	-25.5
1344      	17:22:35  	436.3 	-13.2 	29    	21.8     	246   	19.9       	8.9        	7017      	-26.0
1346      	17:22:37  	435.9 	-13.2 	28    	21.9     	246   	20.0       	9.0        	7025      	-26.5
1348      	17:22:39  	435.4 	-13.2 	26    	21.9     	246   	20.0       	9.0        	7032      	-27.1
1350      	17:22:41  	435.0 	-13.2 	25    	21.9     	245   	19.9       	9.1        	7040      	-27.6
1352      	17:22:43  	434.6 	-13.2 	24    	21.9     	245   	19.9       	9.1        	7047      	-28.2
1354      	17:22:45  	434.1 	-13.2 	22    	21.9     	245   	19.9       	9.1        	7055      	-28.8
1356      	17:22:47  	433.7 	-13.3 	21    	21.8     	245   	19.8       	9.1        	7062      	-29.3
1358      	17:22:49  	433.3 	-13.3 	20    	21.7     	246   	19.8       	9.0        	7070      	-29.7
1360      	17:22:51  	432.9 	-13.3 	20    	21.7     	245   	19.7       	9.0        	7077      	-30.1
1362      	17:22:53  	432.5 	-13.4 	19    	21.7     	245   	19.7       	9.0        	7084      	-30.3
1364      	17:22:55  	432.1 	-13.4 	19    	21.6     	246   	19.7       	8.9        	7091      	-30.5
1366      	17:22:57  	431.7 	-13.5 	19    	21.6     	246   	19.7       	8.9        	7099      	-30.7
1368      	17:22:59  	431.3 	-13.5 	19    	21.6     	246   	19.7       	8.9        	7106      	-30.7
1370      	17:23:01  	430.8 	-13.6 	19    	21.6     	246   	19.7       	8.9        	7113      	-30.8
1372      	17:23:03  	430.4 	-13.7 	19    	21.6     	246   	19.7       	8.8        	7119      	-30.8
1374      	17:23:05  	430.0 	-13.7 	19    	21.6     	246   	19.7       	8.8        	7127      	-30.9
1376      	17:23:07  	429.6 	-13.8 	19    	21.4     	246   	19.5       	8.7        	7135      	-30.9
1378      	17:23:09  	429.2 	-13.8 	19    	21.3     	246   	19.4       	8.7        	7142      	-30.9
1380      	17:23:11  	428.7 	-13.8 	19    	21.0     	246   	19.2       	8.6        	7150      	-30.9
1382      	17:23:13  	428.3 	-13.8 	18    	20.9     	246   	19.1       	8.6        	7158      	-31.2
1384      	17:23:15  	427.8 	-13.9 	17    	20.7     	246   	18.9       	8.5        	7166      	-31.7
1386      	17:23:17  	427.4 	-13.9 	16    	20.5     	246   	18.7       	8.5        	7174      	-32.2
1388      	17:23:19  	426.9 	-13.8 	16    	20.2     	245   	18.3       	8.5        	7182      	-32.7
1390      	17:23:21  	426.5 	-13.8 	15    	19.9     	244   	17.9       	8.6        	7190      	-33.3
1392      	17:23:23  	426.0 	-13.8 	14    	19.5     	244   	17.5       	8.6        	7198      	-33.9
1394      	17:23:25  	425.6 	-13.9 	13    	19.2     	243   	17.1       	8.7        	7206      	-34.5
1396      	17:23:27  	425.1 	-13.9 	12    	19.1     	242   	16.9       	8.8        	7214      	-34.9
1398      	17:23:29  	424.7 	-13.9 	12    	18.9     	242   	16.7       	8.9        	7222      	-35.0
1400      	17:23:31  	424.2 	-13.9 	12    	18.7     	241   	16.3       	9.1        	7230      	-34.9
1402      	17:23:33  	423.8 	-14.0 	12    	18.5     	240   	16.0       	9.3        	7238      	-34.9
1404      	17:23:35  	423.4 	-14.0 	12    	18.3     	239   	15.6       	9.5        	7246      	-34.9
1406      	17:23:37  	422.9 	-14.1 	13    	18.1     	238   	15.3       	9.7        	7254      	-34.9
1408      	17:23:39  	422.5 	-14.1 	13    	18.1     	237   	15.2       	9.8        	7262      	-34.9
1410      	17:23:41  	422.0 	-14.2 	13    	18.1     	236   	15.1       	10.0       	7270      	-35.0
1412      	17:23:43  	421.5 	-14.3 	13    	18.0     	236   	14.9       	10.1       	7278      	-35.1
1414      	17:23:45  	421.1 	-14.3 	12    	17.9     	235   	14.7       	10.2       	7287      	-35.2
1416      	17:23:47  	420.6 	-14.4 	12    	17.7     	234   	14.4       	10.3       	7295      	-35.3
1418      	17:23:49  	420.2 	-14.4 	12    	17.5     	234   	14.1       	10.4       	7303      	-35.4
1420      	17:23:51  	419.7 	-14.5 	12    	17.4     	233   	14.0       	10.4       	7312      	-35.5
1422      	17:23:53  	419.2 	-14.6 	12    	17.3     	233   	13.8       	10.4       	7320      	-35.6
1424      	17:23:55  	418.8 	-14.6 	12    	17.1     	233   	13.7       	10.3       	7328      	-35.8
1426      	17:23:57  	418.4 	-14.7 	12    	16.9     	232   	13.4       	10.3       	7336      	-35.8
1428      	17:23:59  	417.9 	-14.8 	12    	16.7     	232   	13.1       	10.3       	7344      	-35.9
1430      	17:24:01  	417.5 	-14.9 	12    	16.4     	231   	12.8       	10.3       	7352      	-36.0
1432      	17:24:03  	417.1 	-14.9 	12    	16.2     	231   	12.5       	10.3       	7359      	-36.1
1434      	17:24:05  	416.6 	-15.0 	12    	16.1     	230   	12.4       	10.3       	7367      	-36.2
1436      	17:24:07  	416.2 	-15.1 	12    	16.0     	230   	12.2       	10.3       	7375      	-36.2
1438      	17:24:09  	415.7 	-15.1 	12    	15.8     	229   	12.0       	10.3       	7384      	-36.3
1440      	17:24:11  	415.3 	-15.2 	12    	15.7     	228   	11.7       	10.4       	7391      	-36.4
1442      	17:24:13  	414.9 	-15.3 	12    	15.4     	228   	11.4       	10.4       	7399      	-36.5
1444      	17:24:15  	414.4 	-15.3 	12    	15.2     	227   	11.1       	10.4       	7407      	-36.7
1446      	17:24:17  	414.0 	-15.4 	12    	15.1     	226   	10.9       	10.4       	7415      	-36.8
1448      	17:24:19  	413.6 	-15.4 	11    	15.0     	226   	10.7       	10.5       	7422      	-36.9
1450      	17:24:21  	413.2 	-15.5 	11    	14.9     	225   	10.6       	10.5       	7430      	-37.1
1452      	17:24:23  	412.7 	-15.5 	11    	14.6     	225   	10.3       	10.4       	7438      	-37.2
1454      	17:24:25  	412.3 	-15.6 	11    	14.4     	224   	9.9        	10.4       	7446      	-37.4
1456      	17:24:27  	411.8 	-15.6 	11    	14.1     	223   	9.6        	10.3       	7455      	-37.6
1458      	17:24:29  	411.4 	-15.7 	11    	13.9     	222   	9.3        	10.3       	7463      	-37.7
1460      	17:24:31  	410.9 	-15.7 	10    	13.7     	222   	9.2        	10.2       	7471      	-37.9
1462      	17:24:33  	410.5 	-15.7 	10    	13.5     	222   	9.0        	10.1       	7480      	-38.1
1464      	17:24:35  	410.0 	-15.7 	10    	13.3     	222   	8.9        	9.9        	7488      	-38.2
1466      	17:24:37  	409.6 	-15.8 	10    	13.0     	223   	8.8        	9.6        	7497      	-38.3
1468      	17:24:39  	409.1 	-15.8 	10    	12.8     	223   	8.8        	9.3        	7505      	-38.4
1470      	17:24:41  	408.7 	-15.8 	10    	12.4     	224   	8.7        	8.9        	7513      	-38.5
1472      	17:24:43  	408.2 	-15.8 	10    	12.4     	226   	8.9        	8.7        	7520      	-38.6
1474      	17:24:45  	407.8 	-15.9 	10    	12.3     	227   	9.0        	8.4        	7528      	-38.7
1476      	17:24:47  	407.4 	-15.9 	10    	12.3     	228   	9.2        	8.2        	7536      	-38.8
1478      	17:24:49  	407.0 	-15.9 	10    	12.2     	231   	9.4        	7.7        	7544      	-38.9
1480      	17:24:51  	406.5 	-16.0 	9     	12.1     	233   	9.7        	7.3        	7552      	-39.0
1482      	17:24:53  	406.1 	-16.0 	9     	12.0     	236   	9.9        	6.8        	7561      	-39.2
1484      	17:24:55  	405.7 	-16.0 	9     	12.0     	238   	10.2       	6.4        	7569      	-39.4
1486      	17:24:57  	405.3 	-16.1 	9     	12.0     	239   	10.3       	6.2        	7576      	-39.6
1488      	17:24:59  	404.8 	-16.1 	9     	12.0     	240   	10.4       	6.0        	7584      	-39.8
1490      	17:25:01  	404.4 	-16.1 	9     	11.9     	242   	10.5       	5.7        	7591      	-39.9
