dt,Mobile Lab O3,UDAQ O3,merged_ozone,8hr_rolling_avg_Mobile Lab O3,MDA8_O3_Mobile Lab O3,Exceedance_day_Mobile Lab O3,8hr_rolling_avg_UDAQ O3,MDA8_O3_UDAQ O3,Exceedance_day_UDAQ O3,8hr_rolling_avg_merged_ozone,MDA8_O3_merged_ozone,Exceedance_day_merged_ozone
2024-07-24 06:00:00,41.58383333333333,37.0,41.58383333333333,55.11329166666667,82.7474645470984,True,50.714285714285715,76.5,True,55.11329166666667,82.7474645470984,True
2024-07-24 07:00:00,44.47627777777778,40.0,44.47627777777778,53.71772916666667,82.7474645470984,True,48.857142857142854,76.5,True,53.71772916666667,82.7474645470984,True
2024-07-24 08:00:00,43.272666666666666,40.0,43.272666666666666,51.470715277777785,82.7474645470984,True,46.57142857142857,76.5,True,51.470715277777785,82.7474645470984,True
2024-07-24 09:00:00,47.88538888888889,46.0,47.88538888888889,49.78673611111112,82.7474645470984,True,44.857142857142854,76.5,True,49.78673611111112,82.7474645470984,True
2024-07-24 10:00:00,61.429944444444445,60.0,61.429944444444445,49.58984722222222,82.7474645470984,True,45.142857142857146,76.5,True,49.58984722222222,82.7474645470984,True
2024-07-24 11:00:00,73.65950000000001,71.0,73.65950000000001,51.36795138888889,82.7474645470984,True,47.714285714285715,76.5,True,51.36795138888889,82.7474645470984,True
2024-07-24 12:00:00,80.90672222222221,75.0,80.90672222222221,56.093791666666675,82.7474645470984,True,52.714285714285715,76.5,True,56.093791666666675,82.7474645470984,True
2024-07-24 13:00:00,85.28044444444444,79.0,85.28044444444444,59.81184722222222,82.7474645470984,True,56.0,76.5,True,59.81184722222222,82.7474645470984,True
2024-07-24 14:00:00,83.8161111111111,78.0,83.8161111111111,65.09088194444445,82.7474645470984,True,61.125,76.5,True,65.09088194444445,82.7474645470984,True
2024-07-24 15:00:00,87.53777777777778,81.0,87.53777777777778,70.47356944444444,82.7474645470984,True,66.25,76.5,True,70.47356944444444,82.7474645470984,True
2024-07-24 16:00:00,86.36916666666666,79.0,86.36916666666666,75.86063194444445,82.7474645470984,True,71.125,76.5,True,75.86063194444445,82.7474645470984,True
2024-07-24 17:00:00,85.68027777777777,78.0,85.68027777777777,80.58499305555556,82.7474645470984,True,75.125,76.5,True,80.58499305555556,82.7474645470984,True
2024-07-24 18:00:00,78.72971637678721,71.0,78.72971637678721,82.7474645470984,82.7474645470984,True,76.5,76.5,True,82.7474645470984,82.7474645470984,True
2024-07-24 19:00:00,70.54211111111113,63.0,70.54211111111113,82.35779093598728,82.7474645470984,True,75.5,76.5,True,82.35779093598728,82.7474645470984,True
2024-07-24 20:00:00,59.39184118076936,53.0,59.39184118076936,79.66843080580568,82.7474645470984,True,72.75,76.5,True,79.66843080580568,82.7474645470984,True
2024-07-24 21:00:00,56.852121868453054,49.0,56.852121868453054,76.11489048380676,82.7474645470984,True,69.0,76.5,True,76.11489048380676,82.7474645470984,True
2024-07-24 22:00:00,51.282222222222224,44.0,51.282222222222224,72.04815437269565,82.7474645470984,True,64.75,76.5,True,72.04815437269565,82.7474645470984,True
2024-07-24 23:00:00,42.04094444444444,37.0,42.04094444444444,66.36105020602898,82.7474645470984,True,59.25,76.5,True,66.36105020602898,82.7474645470984,True
2024-07-25 00:00:00,43.513444444444445,40.0,43.513444444444445,61.00408492825121,63.84999169260225,False,54.375,61.125,False,61.00408492825121,63.84999169260225,False
2024-07-25 01:00:00,48.47022222222222,45.0,48.47022222222222,56.35282798380676,63.84999169260225,False,50.25,61.125,False,56.35282798380676,63.84999169260225,False
2024-07-25 02:00:00,47.65188888888889,42.0,47.65188888888889,52.46809954781947,63.84999169260225,False,46.625,61.125,False,52.46809954781947,63.84999169260225,False
2024-07-25 03:00:00,44.359833333333334,42.0,44.359833333333334,49.195314825597244,63.84999169260225,False,44.0,61.125,False,49.195314825597244,63.84999169260225,False
2024-07-25 04:00:00,50.15272222222222,47.0,50.15272222222222,48.04042495577885,63.84999169260225,False,43.25,61.125,False,48.04042495577885,63.84999169260225,False
2024-07-25 05:00:00,45.030055555555556,41.0,45.030055555555556,46.56266666666667,63.84999169260225,False,42.25,61.125,False,46.56266666666667,63.84999169260225,False
2024-07-25 06:00:00,45.957,43.0,45.957,45.89701388888889,63.84999169260225,False,42.125,61.125,False,45.89701388888889,63.84999169260225,False
2024-07-25 07:00:00,38.216722222222224,37.0,38.216722222222224,45.41898611111111,63.84999169260225,False,42.125,61.125,False,45.41898611111111,63.84999169260225,False
2024-07-25 08:00:00,31.502611111111115,29.0,31.502611111111115,43.917631944444445,63.84999169260225,False,40.75,61.125,False,43.917631944444445,63.84999169260225,False
2024-07-25 09:00:00,34.061499999999995,31.0,34.061499999999995,42.11654166666666,63.84999169260225,False,39.0,61.125,False,42.11654166666666,63.84999169260225,False
2024-07-25 10:00:00,37.82866666666666,36.0,37.82866666666666,40.888638888888885,63.84999169260225,False,38.25,61.125,False,40.888638888888885,63.84999169260225,False
2024-07-25 11:00:00,49.86855555555555,50.0,49.86855555555555,41.57722916666667,63.84999169260225,False,39.25,61.125,False,41.57722916666667,63.84999169260225,False
2024-07-25 12:00:00,61.66916666666667,59.0,61.66916666666667,43.016784722222226,63.84999169260225,False,40.75,61.125,False,43.016784722222226,63.84999169260225,False
2024-07-25 13:00:00,65.43638888888889,63.0,65.43638888888889,45.56757638888889,63.84999169260225,False,43.5,61.125,False,45.56757638888889,63.84999169260225,False
2024-07-25 14:00:00,72.64588888888889,71.0,72.64588888888889,48.9036875,63.84999169260225,False,47.0,61.125,False,48.9036875,63.84999169260225,False
2024-07-25 15:00:00,68.3146111111111,62.0,68.3146111111111,52.665923611111104,63.84999169260225,False,50.125,61.125,False,52.665923611111104,63.84999169260225,False
2024-07-25 16:00:00,60.42144444444445,58.0,60.42144444444445,56.28077777777777,63.84999169260225,False,53.75,61.125,False,56.28077777777777,63.84999169260225,False
2024-07-25 17:00:00,60.587999999999994,59.0,60.587999999999994,59.59659027777778,63.84999169260225,False,57.25,61.125,False,59.59659027777778,63.84999169260225,False
2024-07-25 18:00:00,61.20304465192913,59.0,61.20304465192913,62.51838752593559,63.84999169260225,False,60.125,61.125,False,62.51838752593559,63.84999169260225,False
2024-07-25 19:00:00,60.52138888888889,58.0,60.52138888888889,63.84999169260225,63.84999169260225,False,61.125,61.125,False,63.84999169260225,63.84999169260225,False
2024-07-25 20:00:00,53.29124761561323,48.0,53.29124761561323,62.802751811220574,63.84999169260225,False,59.75,61.125,False,62.802751811220574,63.84999169260225,False
2024-07-25 21:00:00,47.30538888888889,47.0,47.30538888888889,60.53637681122057,63.84999169260225,False,57.75,61.125,False,60.53637681122057,63.84999169260225,False
2024-07-25 22:00:00,53.86055555555555,52.0,53.86055555555555,58.188210144553906,63.84999169260225,False,55.375,61.125,False,58.188210144553906,63.84999169260225,False
2024-07-25 23:00:00,52.31166666666667,49.0,52.31166666666667,56.18784208899835,63.84999169260225,False,53.75,61.125,False,56.18784208899835,63.84999169260225,False
2024-07-26 00:00:00,49.62555555555556,45.0,49.62555555555556,54.83835597788725,75.00274908673963,True,52.125,71.375,True,54.83835597788725,73.50206181505472,True
2024-07-26 01:00:00,40.768,38.0,40.768,52.36085597788724,75.00274908673963,True,49.5,71.375,True,52.36085597788724,73.50206181505472,True
2024-07-26 02:00:00,44.746,42.0,44.746,50.303725396396096,75.00274908673963,True,47.375,71.375,True,50.303725396396096,73.50206181505472,True
2024-07-26 03:00:00,44.629000000000005,43.0,44.629000000000005,48.317176785284985,75.00274908673963,True,45.5,71.375,True,48.317176785284985,73.50206181505472,True
2024-07-26 04:00:00,43.48777777777778,40.0,43.48777777777778,47.09174305555556,75.00274908673963,True,44.5,71.375,True,47.09174305555556,73.50206181505472,True
2024-07-26 05:00:00,44.88044444444444,43.0,44.88044444444444,46.788625,75.00274908673963,True,44.0,71.375,True,46.788625,73.50206181505472,True
2024-07-26 06:00:00,40.060722222222225,36.0,40.060722222222225,45.06364583333334,75.00274908673963,True,42.0,71.375,True,45.06364583333334,73.50206181505472,True
2024-07-26 07:00:00,35.99738888888889,34.0,35.99738888888889,43.02436111111111,75.00274908673963,True,40.125,71.375,True,43.02436111111111,73.50206181505472,True
2024-07-26 08:00:00,36.92467500295338,38.0,36.92467500295338,41.436751042035844,75.00274908673963,True,39.25,71.375,True,41.436751042035844,73.50206181505472,True
2024-07-26 09:00:00,44.613635831100126,45.0,44.613635831100126,41.917455520923355,75.00274908673963,True,40.125,71.375,True,41.917455520923355,73.50206181505472,True
2024-07-26 10:00:00,,50.0,50.0,41.51337773819812,75.00274908673963,True,41.125,71.375,True,42.57420552092336,73.50206181505472,True
2024-07-26 11:00:00,,60.0,60.0,40.99410736123114,75.00274908673963,True,43.25,71.375,True,44.495580520923355,73.50206181505472,True
2024-07-26 12:00:00,,67.0,67.0,,75.00274908673963,True,46.625,71.375,True,47.43460829870113,73.50206181505472,True
2024-07-26 13:00:00,,68.0,68.0,,75.00274908673963,True,49.75,71.375,True,50.324552743145574,73.50206181505472,True
2024-07-26 14:00:00,,70.0,70.0,,75.00274908673963,True,54.0,71.375,True,54.066962465367794,73.50206181505472,True
2024-07-26 15:00:00,70.96541029368059,69.0,70.96541029368059,,75.00274908673963,True,58.375,71.375,True,58.43796514096677,73.50206181505472,True
2024-07-26 16:00:00,74.02822409718831,73.0,74.02822409718831,,75.00274908673963,True,62.75,71.375,True,63.07590877774613,73.50206181505472,True
2024-07-26 17:00:00,77.597,75.0,77.597,,75.00274908673963,True,66.5,71.375,True,67.19882929885861,73.50206181505472,True
2024-07-26 18:00:00,77.78702679623545,75.0,77.78702679623545,,75.00274908673963,True,69.625,71.375,True,70.67220764838805,73.50206181505472,True
2024-07-26 19:00:00,77.88005555555556,74.0,77.88005555555556,,75.00274908673963,True,71.375,71.375,True,72.90721459283249,73.50206181505472,True
2024-07-26 20:00:00,71.75877777777778,65.0,71.75877777777778,75.00274908673963,75.00274908673963,True,71.125,71.375,True,73.50206181505472,73.50206181505472,True
2024-07-26 21:00:00,59.77722222222222,57.0,59.77722222222222,72.82767382037999,75.00274908673963,True,69.75,71.375,True,72.4742145928325,73.50206181505472,True
2024-07-26 22:00:00,62.516111111111115,60.0,62.516111111111115,71.53872848172138,75.00274908673963,True,68.5,71.375,True,71.53872848172138,73.50206181505472,True
2024-07-26 23:00:00,62.69638888888889,60.0,62.69638888888889,70.50510080612241,75.00274908673963,True,67.375,71.375,True,70.50510080612241,73.50206181505472,True
2024-07-27 00:00:00,59.04477777777778,53.0,59.04477777777778,68.6321700161961,68.6321700161961,False,64.875,64.875,False,68.6321700161961,68.6321700161961,False
2024-07-27 01:00:00,50.10755555555555,47.0,50.10755555555555,65.19598946064055,68.6321700161961,False,61.375,64.875,False,65.19598946064055,68.6321700161961,False
2024-07-27 02:00:00,62.067611111111106,57.0,62.067611111111106,63.2310625,68.6321700161961,False,59.125,64.875,False,63.2310625,68.6321700161961,False
2024-07-27 03:00:00,49.12838888888889,46.0,49.12838888888889,59.63710416666667,68.6321700161961,False,55.625,64.875,False,59.63710416666667,68.6321700161961,False
2024-07-27 04:00:00,46.58722222222222,45.0,46.58722222222222,56.490659722222226,68.6321700161961,False,53.125,64.875,False,56.490659722222226,68.6321700161961,False
2024-07-27 05:00:00,45.19488888888889,42.0,45.19488888888889,54.66786805555556,68.6321700161961,False,51.25,64.875,False,54.66786805555556,68.6321700161961,False
2024-07-27 06:00:00,40.78,39.0,40.78,51.950854166666666,68.6321700161961,False,48.625,64.875,False,51.950854166666666,68.6321700161961,False
2024-07-27 07:00:00,45.68483333333333,45.0,45.68483333333333,49.82440972222222,68.6321700161961,False,46.75,64.875,False,49.82440972222222,68.6321700161961,False
2024-07-27 08:00:00,37.298833333333334,33.0,37.298833333333334,47.10616666666667,68.6321700161961,False,44.25,64.875,False,47.10616666666667,68.6321700161961,False
2024-07-27 09:00:00,39.667722222222224,39.0,39.667722222222224,45.8011875,68.6321700161961,False,43.25,64.875,False,45.8011875,68.6321700161961,False
2024-07-27 10:00:00,48.721944444444446,48.0,48.721944444444446,44.132979166666665,68.6321700161961,False,42.125,64.875,False,44.132979166666665,68.6321700161961,False
2024-07-27 11:00:00,51.69694444444444,49.0,51.69694444444444,44.45404861111111,68.6321700161961,False,42.5,64.875,False,44.45404861111111,68.6321700161961,False
2024-07-27 12:00:00,51.876777777777775,50.0,51.876777777777775,45.11524305555555,68.6321700161961,False,43.125,64.875,False,45.11524305555555,68.6321700161961,False
2024-07-27 13:00:00,53.261444444444436,51.0,53.261444444444436,46.1235625,68.6321700161961,False,44.25,64.875,False,46.1235625,68.6321700161961,False
2024-07-27 14:00:00,57.08905555555556,56.0,57.08905555555556,48.162194444444445,68.6321700161961,False,46.375,64.875,False,48.162194444444445,68.6321700161961,False
2024-07-27 15:00:00,64.5975,62.0,64.5975,50.52627777777778,68.6321700161961,False,48.5,64.875,False,50.52627777777778,68.6321700161961,False
2024-07-27 16:00:00,61.38766666666667,58.0,61.38766666666667,53.53738194444444,68.6321700161961,False,51.625,64.875,False,53.53738194444444,68.6321700161961,False
2024-07-27 17:00:00,66.35861111111112,63.0,66.35861111111112,56.87374305555555,68.6321700161961,False,54.625,64.875,False,56.87374305555555,68.6321700161961,False
2024-07-27 18:00:00,68.31132329572151,63.0,68.31132329572151,59.32241541196519,68.6321700161961,False,56.5,64.875,False,59.32241541196519,68.6321700161961,False
2024-07-27 19:00:00,61.21494444444444,59.0,61.21494444444444,60.512165411965185,68.6321700161961,False,57.75,64.875,False,60.512165411965185,68.6321700161961,False
2024-07-27 20:00:00,59.815222222222225,58.0,59.815222222222225,61.504470967520746,68.6321700161961,False,58.75,64.875,False,61.504470967520746,68.6321700161961,False
2024-07-27 21:00:00,57.92155555555556,56.0,57.92155555555556,62.08698485640963,68.6321700161961,False,59.375,64.875,False,62.08698485640963,68.6321700161961,False
2024-07-27 22:00:00,48.12877777777778,42.0,48.12877777777778,60.966950134187414,68.6321700161961,False,57.625,64.875,False,60.966950134187414,68.6321700161961,False
2024-07-27 23:00:00,43.968444444444444,41.0,43.968444444444444,58.38831818974297,68.6321700161961,False,55.0,64.875,False,58.38831818974297,68.6321700161961,False
2024-07-28 00:00:00,41.463055555555556,37.0,41.463055555555556,55.89774180085408,70.76403559719807,True,52.375,68.875,False,55.89774180085408,71.18555447567634,True
2024-07-28 01:00:00,34.027055555555556,32.0,34.027055555555556,51.85629735640963,70.76403559719807,True,48.5,68.875,False,51.85629735640963,71.18555447567634,True
2024-07-28 02:00:00,30.651,29.0,30.651,47.14875694444444,70.76403559719807,True,44.25,68.875,False,47.14875694444444,71.18555447567634,True
2024-07-28 03:00:00,32.24722222222222,29.0,32.24722222222222,43.52779166666667,70.76403559719807,True,40.5,68.875,False,43.52779166666667,71.18555447567634,True
2024-07-28 04:00:00,27.029222222222224,23.0,27.029222222222224,39.429541666666665,70.76403559719807,True,36.125,68.875,False,39.429541666666665,71.18555447567634,True
2024-07-28 05:00:00,25.519555555555556,23.0,25.519555555555556,35.37929166666667,70.76403559719807,True,32.0,68.875,False,35.37929166666667,71.18555447567634,True
2024-07-28 06:00:00,26.14805555555556,23.0,26.14805555555556,32.63170138888889,70.76403559719807,True,29.625,68.875,False,32.63170138888889,71.18555447567634,True
2024-07-28 07:00:00,29.4955,28.0,29.4955,30.822583333333334,70.76403559719807,True,28.0,68.875,False,30.822583333333334,71.18555447567634,True
2024-07-28 08:00:00,30.867673464947607,28.0,30.867673464947607,29.49816057200734,70.76403559719807,True,26.875,68.875,False,29.49816057200734,71.18555447567634,True
2024-07-28 09:00:00,36.52284686147186,41.0,36.52284686147186,29.810134485246877,70.76403559719807,True,28.0,68.875,False,29.810134485246877,71.18555447567634,True
2024-07-28 10:00:00,,53.0,53.0,29.69001084028215,70.76403559719807,True,31.0,68.875,False,32.60375948524688,71.18555447567634,True
2024-07-28 11:00:00,,60.0,60.0,29.263808943292133,70.76403559719807,True,34.875,68.875,False,36.0728567074691,71.18555447567634,True
2024-07-28 12:00:00,,66.0,66.0,,70.76403559719807,True,40.25,68.875,False,40.94420392969132,71.18555447567634,True
2024-07-28 13:00:00,,71.0,71.0,,70.76403559719807,True,46.25,68.875,False,46.62925948524688,71.18555447567634,True
2024-07-28 14:00:00,,73.0,73.0,,70.76403559719807,True,52.5,68.875,False,52.48575254080243,71.18555447567634,True
2024-07-28 15:00:00,72.5944078101906,71.0,72.5944078101906,,70.76403559719807,True,57.875,68.875,False,57.873116017076256,71.18555447567634,True
2024-07-28 16:00:00,73.97014192943288,70.0,73.97014192943288,,70.76403559719807,True,63.125,68.875,False,63.26092457513692,71.18555447567634,True
2024-07-28 17:00:00,73.37677777777778,69.0,73.37677777777778,,70.76403559719807,True,66.625,68.875,False,67.86766593967516,71.18555447567634,True
2024-07-28 18:00:00,70.8533860657872,67.0,70.8533860657872,,70.76403559719807,True,68.375,68.875,False,70.09933919789856,71.18555447567634,True
2024-07-28 19:00:00,68.68972222222223,64.0,68.68972222222223,,70.76403559719807,True,68.875,68.875,False,71.18555447567634,71.18555447567634,True
2024-07-28 20:00:00,65.09977777777777,60.0,65.09977777777777,70.76403559719807,70.76403559719807,True,68.125,68.875,False,71.07302669789856,71.18555447567634,True
2024-07-28 21:00:00,58.58266666666667,55.0,58.58266666666667,69.0238400356936,70.76403559719807,True,66.125,68.875,False,69.52086003123189,71.18555447567634,True
2024-07-28 22:00:00,60.24355555555556,57.0,60.24355555555556,67.92630447567633,70.76403559719807,True,64.125,68.875,False,67.92630447567633,71.18555447567634,True
2024-07-28 23:00:00,63.01527777777778,59.0,63.01527777777778,66.72891322162474,70.76403559719807,True,62.625,68.875,False,66.72891322162474,71.18555447567634,True
2024-07-29 00:00:00,55.92777777777778,49.0,55.92777777777778,64.47361770266784,64.47361770266784,False,60.0,61.25,False,64.47361770266785,64.47361770266785,False
2024-07-29 01:00:00,43.858555555555554,39.0,43.858555555555554,60.78383992489007,64.47361770266784,False,56.25,61.25,False,60.783839924890074,64.47361770266785,False
2024-07-29 02:00:00,49.436277777777775,52.0,49.436277777777775,58.10670138888889,64.47361770266784,False,54.375,61.25,False,58.106701388888894,64.47361770266785,False
2024-07-29 03:00:00,54.25877777777778,50.0,54.25877777777778,56.30283333333334,64.47361770266784,False,52.625,61.25,False,56.30283333333333,64.47361770266785,False
2024-07-29 04:00:00,53.918277777777774,49.0,53.918277777777774,54.90514583333333,64.47361770266784,False,51.25,61.25,False,54.90514583333333,64.47361770266785,False
2024-07-29 05:00:00,45.91994444444444,40.0,45.91994444444444,53.32230555555556,64.47361770266784,False,49.375,61.25,False,53.32230555555556,64.47361770266785,False
2024-07-29 06:00:00,43.87422222222222,40.0,43.87422222222222,51.27613888888889,64.47361770266784,False,47.25,61.25,False,51.27613888888889,64.47361770266785,False
2024-07-29 07:00:00,46.099333333333334,41.0,46.099333333333334,49.16164583333333,64.47361770266784,False,45.0,61.25,False,49.16164583333333,64.47361770266785,False
2024-07-29 08:00:00,43.356944444444444,40.0,43.356944444444444,47.590291666666666,64.47361770266784,False,43.875,61.25,False,47.590291666666666,64.47361770266785,False
2024-07-29 09:00:00,37.707611111111106,38.0,37.707611111111106,46.8214236111111,64.47361770266784,False,43.75,61.25,False,46.82142361111111,64.47361770266785,False
2024-07-29 10:00:00,48.47322222222222,51.0,48.47322222222222,46.70104166666667,64.47361770266784,False,43.625,61.25,False,46.70104166666666,64.47361770266785,False
2024-07-29 11:00:00,52.83316666666667,54.0,52.83316666666667,46.522840277777775,64.47361770266784,False,44.125,61.25,False,46.522840277777775,64.47361770266785,False
2024-07-29 12:00:00,55.90183333333333,57.0,55.90183333333333,46.77078472222222,64.47361770266784,False,45.125,61.25,False,46.770784722222224,64.47361770266785,False
2024-07-29 13:00:00,59.44261111111111,59.0,59.44261111111111,48.46111805555555,64.47361770266784,False,47.5,61.25,False,48.46111805555555,64.47361770266785,False
2024-07-29 14:00:00,60.409666666666666,60.0,60.409666666666666,50.52804861111111,64.47361770266784,False,50.0,61.25,False,50.52804861111111,64.47361770266785,False
2024-07-29 15:00:00,60.97088888888889,61.0,60.97088888888889,52.38699305555555,64.47361770266784,False,52.5,61.25,False,52.38699305555555,64.47361770266785,False
2024-07-29 16:00:00,64.73511111111111,64.0,64.73511111111111,55.059263888888886,64.47361770266784,False,55.5,61.25,False,55.05926388888889,64.47361770266785,False
2024-07-29 17:00:00,64.14794444444445,62.0,64.14794444444445,58.36430555555555,64.47361770266784,False,58.5,61.25,False,58.36430555555555,64.47361770266785,False
2024-07-29 18:00:00,63.32650293525343,63.0,63.32650293525343,60.220965644684455,64.47361770266784,False,60.0,61.25,False,60.220965644684455,64.47361770266785,False
2024-07-29 19:00:00,65.92972222222222,64.0,65.92972222222222,61.8580350891289,64.47361770266784,False,61.25,61.25,False,61.858035089128904,64.47361770266785,False
2024-07-29 20:00:00,60.16027777777778,56.0,60.16027777777778,62.39034064468446,64.47361770266784,False,61.125,61.25,False,62.39034064468446,64.47361770266785,False
2024-07-29 21:00:00,53.20922222222222,52.0,53.20922222222222,61.611167033573345,64.47361770266784,False,60.25,61.25,False,61.611167033573345,64.47361770266785,False
2024-07-29 22:00:00,54.16555555555556,53.0,54.16555555555556,60.830653144684455,64.47361770266784,False,59.375,61.25,False,60.830653144684455,64.47361770266785,False
2024-07-29 23:00:00,55.21066666666667,52.0,55.21066666666667,60.11062536690668,64.47361770266784,False,58.25,61.25,False,60.11062536690668,64.47361770266785,False
2024-07-30 00:00:00,44.150222222222226,41.0,44.150222222222226,57.537514255795564,63.9527049255071,False,55.375,69.875,False,57.537514255795564,71.15007746398791,True
2024-07-30 01:00:00,37.449,36.0,37.449,54.20014620024001,63.9527049255071,False,52.125,69.875,False,54.20014620024001,71.15007746398791,True
2024-07-30 02:00:00,41.638666666666666,38.0,41.638666666666666,51.48916666666667,63.9527049255071,False,49.0,69.875,False,51.48916666666667,71.15007746398791,True
2024-07-30 03:00:00,37.515277777777776,37.0,37.515277777777776,47.937361111111116,63.9527049255071,False,45.625,69.875,False,47.937361111111116,71.15007746398791,True
2024-07-30 04:00:00,34.80305555555556,34.0,34.80305555555556,44.76770833333333,63.9527049255071,False,42.875,69.875,False,44.76770833333333,71.15007746398791,True
2024-07-30 05:00:00,34.02344444444444,33.0,34.02344444444444,42.369486111111115,63.9527049255071,False,40.5,69.875,False,42.369486111111115,71.15007746398791,True
2024-07-30 06:00:00,28.592333333333332,28.0,28.592333333333332,39.17283333333334,63.9527049255071,False,37.375,69.875,False,39.17283333333334,71.15007746398791,True
2024-07-30 07:00:00,32.596833333333336,32.0,32.596833333333336,36.34610416666666,63.9527049255071,False,34.875,69.875,False,36.34610416666667,71.15007746398791,True
2024-07-30 08:00:00,33.40383333333334,33.0,33.40383333333334,35.002805555555554,63.9527049255071,False,33.875,69.875,False,35.002805555555554,71.15007746398791,True
2024-07-30 09:00:00,34.95527777777778,37.0,34.95527777777778,34.691090277777775,63.9527049255071,False,34.0,69.875,False,34.691090277777775,71.15007746398791,True
2024-07-30 10:00:00,45.41694444444444,47.0,45.41694444444444,35.163375,63.9527049255071,False,35.125,69.875,False,35.163375,71.15007746398791,True
2024-07-30 11:00:00,50.21077777777778,53.0,50.21077777777778,36.7503125,63.9527049255071,False,37.125,69.875,False,36.7503125,71.15007746398791,True
2024-07-30 12:00:00,63.90664745374969,65.0,63.90664745374969,40.388261487274264,63.9527049255071,False,41.0,69.875,False,40.38826148727427,71.15007746398791,True
2024-07-30 13:00:00,69.77466793663854,70.0,69.77466793663854,44.85716442379852,63.9527049255071,False,45.625,69.875,False,44.85716442379852,71.15007746398791,True
2024-07-30 14:00:00,,74.0,74.0,47.180711722436406,63.9527049255071,False,51.375,69.875,False,50.53312275713186,71.15007746398791,True
2024-07-30 15:00:00,,69.0,69.0,49.61135812062025,63.9527049255071,False,56.0,69.875,False,55.08351859046519,71.15007746398791,True
2024-07-30 16:00:00,,72.0,72.0,,63.9527049255071,False,60.875,69.875,False,59.90803942379853,71.15007746398791,True
2024-07-30 17:00:00,,71.0,71.0,,63.9527049255071,False,65.125,69.875,False,64.4136297015763,71.15007746398791,True
2024-07-30 18:00:00,73.9792328835186,70.0,73.9792328835186,,63.9527049255071,False,68.0,69.875,False,67.98391575646058,71.15007746398791,True
2024-07-30 19:00:00,73.49160778063508,68.0,73.49160778063508,,63.9527049255071,False,69.875,69.875,False,70.89401950681774,71.15007746398791,True
2024-07-30 20:00:00,65.95511111111111,57.0,65.95511111111111,,63.9527049255071,False,68.875,69.875,False,71.15007746398791,71.15007746398791,True
2024-07-30 21:00:00,60.47644444444444,55.0,60.47644444444444,,63.9527049255071,False,67.0,69.875,False,69.98779952746366,71.15007746398791,True
2024-07-30 22:00:00,60.93644444444444,56.0,60.93644444444444,,63.9527049255071,False,64.75,69.875,False,68.35485508301922,71.15007746398791,True
2024-07-30 23:00:00,48.87738888888889,39.0,48.87738888888889,63.9527049255071,63.9527049255071,False,61.0,69.875,False,65.83952869413032,71.15007746398791,True
2024-07-31 00:00:00,28.187222222222225,21.0,28.187222222222225,58.84335025360925,72.66941869546699,True,54.625,67.25,False,60.3629314719081,72.66941869546699,True
2024-07-31 01:00:00,27.69327777777778,23.0,27.69327777777778,54.94959119413032,72.66941869546699,True,48.625,67.25,False,54.94959119413032,72.66941869546699,True
2024-07-31 02:00:00,39.38666666666667,35.0,39.38666666666667,50.62552041702383,72.66941869546699,True,44.25,67.25,False,50.62552041702383,72.66941869546699,True
2024-07-31 03:00:00,45.171,43.0,45.171,47.08544444444444,72.66941869546699,True,41.125,67.25,False,47.08544444444444,72.66941869546699,True
2024-07-31 04:00:00,40.54866666666666,31.0,40.54866666666666,43.90963888888889,72.66941869546699,True,37.875,67.25,False,43.909638888888885,72.66941869546699,True
2024-07-31 05:00:00,29.038833333333336,,29.038833333333336,39.9799375,72.66941869546699,True,35.42857142857143,67.25,False,39.9799375,72.66941869546699,True
2024-07-31 06:00:00,22.637444444444444,16.0,22.637444444444444,35.1925625,72.66941869546699,True,29.714285714285715,67.25,False,35.1925625,72.66941869546699,True
2024-07-31 07:00:00,19.934333333333335,15.0,19.934333333333335,31.574680555555556,72.66941869546699,True,26.285714285714285,67.25,False,31.574680555555556,72.66941869546699,True
2024-07-31 08:00:00,26.762166666666666,23.0,26.762166666666666,31.39654861111111,72.66941869546699,True,26.571428571428573,67.25,False,31.39654861111111,72.66941869546699,True
2024-07-31 09:00:00,38.29366666666667,36.0,38.29366666666667,32.72159722222222,72.66941869546699,True,28.428571428571427,67.25,False,32.72159722222222,72.66941869546699,True
2024-07-31 10:00:00,54.285555555555554,53.0,54.285555555555554,34.583958333333335,72.66941869546699,True,31.0,67.25,False,34.583958333333335,72.66941869546699,True
2024-07-31 11:00:00,61.8405,57.0,61.8405,36.66764583333333,72.66941869546699,True,33.0,67.25,False,36.66764583333333,72.66941869546699,True
2024-07-31 12:00:00,68.46000000000001,66.0,68.46000000000001,40.1565625,72.66941869546699,True,38.0,67.25,False,40.1565625,72.66941869546699,True
2024-07-31 13:00:00,74.5441111111111,69.0,74.5441111111111,45.84472222222222,72.66941869546699,True,41.875,67.25,False,45.84472222222222,72.66941869546699,True
2024-07-31 14:00:00,71.4165,65.0,71.4165,51.94210416666667,72.66941869546699,True,48.0,67.25,False,51.94210416666667,72.66941869546699,True
2024-07-31 15:00:00,75.80633333333333,72.0,75.80633333333333,58.92610416666667,72.66941869546699,True,55.125,67.25,False,58.92610416666667,72.66941869546699,True
2024-07-31 16:00:00,79.583,74.0,79.583,65.52870833333333,72.66941869546699,True,61.5,67.25,False,65.52870833333333,72.66941869546699,True
2024-07-31 17:00:00,77.07011111111112,70.0,77.07011111111112,70.37576388888888,72.66941869546699,True,65.75,67.25,False,70.37576388888888,72.66941869546699,True
