time_local,Mobile Lab O3,time_UTC
2024-07-27 20:00:00,59.815222222222225,2024-07-28 02:00:00
2024-07-27 21:00:00,57.92155555555556,2024-07-28 03:00:00
2024-07-27 22:00:00,48.12877777777778,2024-07-28 04:00:00
2024-07-27 23:00:00,43.968444444444444,2024-07-28 05:00:00
2024-07-28 00:00:00,41.463055555555556,2024-07-28 06:00:00
2024-07-28 01:00:00,34.027055555555556,2024-07-28 07:00:00
2024-07-28 02:00:00,30.651,2024-07-28 08:00:00
2024-07-28 03:00:00,32.24722222222222,2024-07-28 09:00:00
2024-07-28 04:00:00,27.029222222222224,2024-07-28 10:00:00
2024-07-28 05:00:00,25.519555555555556,2024-07-28 11:00:00
2024-07-28 06:00:00,26.14805555555556,2024-07-28 12:00:00
2024-07-28 07:00:00,29.4955,2024-07-28 13:00:00
2024-07-28 08:00:00,30.867673464947607,2024-07-28 14:00:00
2024-07-28 09:00:00,36.52284686147186,2024-07-28 15:00:00
2024-07-28 10:00:00,,2024-07-28 16:00:00
2024-07-28 11:00:00,,2024-07-28 17:00:00
2024-07-28 12:00:00,,2024-07-28 18:00:00
2024-07-28 13:00:00,,2024-07-28 19:00:00
2024-07-28 14:00:00,,2024-07-28 20:00:00
2024-07-28 15:00:00,72.5944078101906,2024-07-28 21:00:00
2024-07-28 16:00:00,73.97014192943288,2024-07-28 22:00:00
2024-07-28 17:00:00,73.37677777777778,2024-07-28 23:00:00
2024-07-28 18:00:00,70.8533860657872,2024-07-29 00:00:00
2024-07-28 19:00:00,68.68972222222223,2024-07-29 01:00:00
2024-07-28 20:00:00,65.09977777777777,2024-07-29 02:00:00
2024-07-28 21:00:00,58.58266666666667,2024-07-29 03:00:00
2024-07-28 22:00:00,60.24355555555556,2024-07-29 04:00:00
2024-07-28 23:00:00,63.01527777777778,2024-07-29 05:00:00
2024-07-29 00:00:00,55.92777777777778,2024-07-29 06:00:00
2024-07-29 01:00:00,43.858555555555554,2024-07-29 07:00:00
2024-07-29 02:00:00,49.436277777777775,2024-07-29 08:00:00
2024-07-29 03:00:00,54.25877777777778,2024-07-29 09:00:00
2024-07-29 04:00:00,53.918277777777774,2024-07-29 10:00:00
2024-07-29 05:00:00,45.91994444444444,2024-07-29 11:00:00
2024-07-29 06:00:00,43.87422222222222,2024-07-29 12:00:00
2024-07-29 07:00:00,46.099333333333334,2024-07-29 13:00:00
2024-07-29 08:00:00,43.356944444444444,2024-07-29 14:00:00
2024-07-29 09:00:00,37.707611111111106,2024-07-29 15:00:00
2024-07-29 10:00:00,48.47322222222222,2024-07-29 16:00:00
2024-07-29 11:00:00,52.83316666666667,2024-07-29 17:00:00
2024-07-29 12:00:00,55.90183333333333,2024-07-29 18:00:00
2024-07-29 13:00:00,59.44261111111111,2024-07-29 19:00:00
2024-07-29 14:00:00,60.409666666666666,2024-07-29 20:00:00
2024-07-29 15:00:00,60.97088888888889,2024-07-29 21:00:00
2024-07-29 16:00:00,64.73511111111111,2024-07-29 22:00:00
2024-07-29 17:00:00,64.14794444444445,2024-07-29 23:00:00
2024-07-29 18:00:00,63.32650293525343,2024-07-30 00:00:00
2024-07-29 19:00:00,65.92972222222222,2024-07-30 01:00:00
2024-07-29 20:00:00,60.16027777777778,2024-07-30 02:00:00
2024-07-29 21:00:00,53.20922222222222,2024-07-30 03:00:00
2024-07-29 22:00:00,54.16555555555556,2024-07-30 04:00:00
2024-07-29 23:00:00,55.21066666666667,2024-07-30 05:00:00
2024-07-30 00:00:00,44.150222222222226,2024-07-30 06:00:00
2024-07-30 01:00:00,37.449,2024-07-30 07:00:00
2024-07-30 02:00:00,41.638666666666666,2024-07-30 08:00:00
2024-07-30 03:00:00,37.515277777777776,2024-07-30 09:00:00
2024-07-30 04:00:00,34.80305555555556,2024-07-30 10:00:00
2024-07-30 05:00:00,34.02344444444444,2024-07-30 11:00:00
2024-07-30 06:00:00,28.592333333333332,2024-07-30 12:00:00
2024-07-30 07:00:00,32.596833333333336,2024-07-30 13:00:00
2024-07-30 08:00:00,33.40383333333334,2024-07-30 14:00:00
2024-07-30 09:00:00,34.95527777777778,2024-07-30 15:00:00
2024-07-30 10:00:00,45.41694444444444,2024-07-30 16:00:00
2024-07-30 11:00:00,50.21077777777778,2024-07-30 17:00:00
2024-07-30 12:00:00,63.90664745374969,2024-07-30 18:00:00
2024-07-30 13:00:00,69.77466793663854,2024-07-30 19:00:00
2024-07-30 14:00:00,,2024-07-30 20:00:00
2024-07-30 15:00:00,,2024-07-30 21:00:00
2024-07-30 16:00:00,,2024-07-30 22:00:00
2024-07-30 17:00:00,,2024-07-30 23:00:00
2024-07-30 18:00:00,73.9792328835186,2024-07-31 00:00:00
2024-07-30 19:00:00,73.49160778063508,2024-07-31 01:00:00
2024-07-30 20:00:00,65.95511111111111,2024-07-31 02:00:00
2024-07-30 21:00:00,60.47644444444444,2024-07-31 03:00:00
2024-07-30 22:00:00,60.93644444444444,2024-07-31 04:00:00
2024-07-30 23:00:00,48.87738888888889,2024-07-31 05:00:00
2024-07-31 00:00:00,28.187222222222225,2024-07-31 06:00:00
2024-07-31 01:00:00,27.69327777777778,2024-07-31 07:00:00
2024-07-31 02:00:00,39.38666666666667,2024-07-31 08:00:00
2024-07-31 03:00:00,45.171,2024-07-31 09:00:00
2024-07-31 04:00:00,40.54866666666666,2024-07-31 10:00:00
2024-07-31 05:00:00,29.038833333333336,2024-07-31 11:00:00
2024-07-31 06:00:00,22.637444444444444,2024-07-31 12:00:00
2024-07-31 07:00:00,19.934333333333335,2024-07-31 13:00:00
2024-07-31 08:00:00,26.762166666666666,2024-07-31 14:00:00
2024-07-31 09:00:00,38.29366666666667,2024-07-31 15:00:00
2024-07-31 10:00:00,54.285555555555554,2024-07-31 16:00:00
2024-07-31 11:00:00,61.8405,2024-07-31 17:00:00
2024-07-31 12:00:00,68.46000000000001,2024-07-31 18:00:00
2024-07-31 13:00:00,74.5441111111111,2024-07-31 19:00:00
2024-07-31 14:00:00,71.4165,2024-07-31 20:00:00
2024-07-31 15:00:00,75.80633333333333,2024-07-31 21:00:00
2024-07-31 16:00:00,79.583,2024-07-31 22:00:00
2024-07-31 17:00:00,77.07011111111112,2024-07-31 23:00:00
2024-07-31 18:00:00,68.75196067484706,2024-08-01 00:00:00
2024-07-31 19:00:00,65.72333333333333,2024-08-01 01:00:00
2024-07-31 20:00:00,59.06688888888889,2024-08-01 02:00:00
2024-07-31 21:00:00,51.04066666666667,2024-08-01 03:00:00
2024-07-31 22:00:00,50.057833333333335,2024-08-01 04:00:00
2024-07-31 23:00:00,51.84816666666667,2024-08-01 05:00:00
2024-08-01 00:00:00,46.62627777777778,2024-08-01 06:00:00
2024-08-01 01:00:00,54.19244444444445,2024-08-01 07:00:00
2024-08-01 02:00:00,52.226,2024-08-01 08:00:00
2024-08-01 03:00:00,55.13816666666666,2024-08-01 09:00:00
2024-08-01 04:00:00,52.986666666666665,2024-08-01 10:00:00
2024-08-01 05:00:00,37.00922222222222,2024-08-01 11:00:00
2024-08-01 06:00:00,16.871333333333332,2024-08-01 12:00:00
2024-08-01 07:00:00,15.123944444444444,2024-08-01 13:00:00
2024-08-01 08:00:00,23.5775,2024-08-01 14:00:00
2024-08-01 09:00:00,37.406666666666666,2024-08-01 15:00:00
2024-08-01 10:00:00,50.272277777777774,2024-08-01 16:00:00
2024-08-01 11:00:00,62.23571040223038,2024-08-01 17:00:00
2024-08-01 12:00:00,71.72189741805812,2024-08-01 18:00:00
2024-08-01 13:00:00,,2024-08-01 19:00:00
2024-08-01 14:00:00,,2024-08-01 20:00:00
2024-08-01 15:00:00,,2024-08-01 21:00:00
2024-08-01 16:00:00,,2024-08-01 22:00:00
2024-08-01 17:00:00,,2024-08-01 23:00:00
2024-08-01 18:00:00,70.76948205128204,2024-08-02 00:00:00
2024-08-01 19:00:00,68.80199515261631,2024-08-02 01:00:00
2024-08-01 20:00:00,61.68461111111111,2024-08-02 02:00:00
2024-08-01 21:00:00,54.06422222222222,2024-08-02 03:00:00
2024-08-01 22:00:00,59.67016666666667,2024-08-02 04:00:00
2024-08-01 23:00:00,48.07094444444445,2024-08-02 05:00:00
2024-08-02 00:00:00,52.62861111111111,2024-08-02 06:00:00
2024-08-02 01:00:00,45.632222222222225,2024-08-02 07:00:00
2024-08-02 02:00:00,39.00116666666667,2024-08-02 08:00:00
2024-08-02 03:00:00,32.99205555555555,2024-08-02 09:00:00
2024-08-02 04:00:00,29.881166666666665,2024-08-02 10:00:00
2024-08-02 05:00:00,35.599000000000004,2024-08-02 11:00:00
2024-08-02 06:00:00,35.5405,2024-08-02 12:00:00
2024-08-02 07:00:00,27.832833333333333,2024-08-02 13:00:00
2024-08-02 08:00:00,27.78472222222222,2024-08-02 14:00:00
2024-08-02 09:00:00,35.385555555555555,2024-08-02 15:00:00
2024-08-02 10:00:00,47.96494444444444,2024-08-02 16:00:00
2024-08-02 11:00:00,66.27594444444445,2024-08-02 17:00:00
2024-08-02 12:00:00,89.964,2024-08-02 18:00:00
2024-08-02 13:00:00,78.40927777777779,2024-08-02 19:00:00
2024-08-02 14:00:00,83.02833333333334,2024-08-02 20:00:00
2024-08-02 15:00:00,80.6936111111111,2024-08-02 21:00:00
2024-08-02 16:00:00,79.72194444444443,2024-08-02 22:00:00
2024-08-02 17:00:00,78.12349999999999,2024-08-02 23:00:00
2024-08-02 18:00:00,75.52041419334151,2024-08-03 00:00:00
2024-08-02 19:00:00,70.09977777777777,2024-08-03 01:00:00
2024-08-02 20:00:00,56.64877777777778,2024-08-03 02:00:00
2024-08-02 21:00:00,56.942166666666665,2024-08-03 03:00:00
2024-08-02 22:00:00,59.93738888888889,2024-08-03 04:00:00
2024-08-02 23:00:00,55.298388888888894,2024-08-03 05:00:00
2024-08-03 00:00:00,58.206999999999994,2024-08-03 06:00:00
2024-08-03 01:00:00,58.86972222222222,2024-08-03 07:00:00
2024-08-03 02:00:00,49.35055555555556,2024-08-03 08:00:00
2024-08-03 03:00:00,42.556444444444445,2024-08-03 09:00:00
2024-08-03 04:00:00,49.26083333333334,2024-08-03 10:00:00
2024-08-03 05:00:00,42.773222222222216,2024-08-03 11:00:00
2024-08-03 06:00:00,34.279777777777774,2024-08-03 12:00:00
