UDAQ_mixing_height_m_15min_avg,UDAQ_mixing_height_m_15min_avg_smoothed,Time_start_15min_local
1172,1481.0083,3805526700
1369,1565.7512,3805527600
1474,1646.6028,3805528500
1579,1722.5345,3805529400
1684,1792.6808,3805530300
1819.3334,1870.8452,3805531200
1989.3334,1938.776,3805532100
2159.3333,1984.6632,3805533000
2329.3333,2023.3231,3805533900
2442.1667,2054.9866,3805534800
2489.6667,2080.0535,3805535700
2537.1667,2099.0664,3805536600
2584.6667,2112.6755,3805537500
2610,2121.6021,3805538400
2610,2126.5974,3805539300
2610,2128.4011,3805540200
2610,2127.7009,3805541100
2419.8333,2124.1321,3805542000
2012.3334,2118.594,3805542900
1604.8334,2112.9377,3805543800
1197.3334,2106.3096,3805544700
1241.3334,2098.5725,3805545600
1801.3334,2089.4031,3805546500
2361.3333,2078.3054,3805547400
2921.3333,2064.634,3805548300
3221.1667,2047.6281,3805549200
3223.6667,2026.454,3805550100
3226.1667,2000.2557,3805551000
3228.6667,1968.2112,3805551900
2934.8333,1918.4576,3805552800
2302.3333,1858.1267,3805553700
1669.8334,1801.0172,3805554600
1037.3334,1736.3374,3805555500
660.33331,1664.4407,3805556400
575.33331,1586.0137,3805557300
490.33334,1502.0769,3805558200
405.33334,1413.9629,3805559100
330.83334,1323.2714,3805560000
268.33334,1231.8008,3805560900
205.83333,1141.4573,3805561800
143.33333,1054.1427,3805562700
115.83334,952.28076,3805563600
128.33333,860.04871,3805564500
140.83333,795.23822,3805565400
153.33333,738.55878,3805566300
160,689.7663,3805567200
160,648.08203,3805568100
160,612.35339,3805569000
160,581.37451,3805569900
189.16667,554.41681,3805570800
251.66667,532.03046,3805571700
314.16666,529.66608,3805572600
376.66666,527.30176,3805573500
412.33334,524.93738,3805574400
417.33334,524.93738,3805575300
422.33334,524.93738,3805576200
427.33334,524.75922,3805577100
437,524.05365,3805578000
452,523.3504,3805578900
467,522.64716,3805579800
482,521.94385,3805580700
484.16666,521.2406,3805581600
471.66666,520.53735,3805582500
459.16666,519.83411,3805583400
446.66666,519.13086,3805584300
443.5,518.25177,3805585200
451,517.37274,3805586100
458.5,516.66943,3805587000
466,515.96619,3805587900
473.5,515.26294,3805588800
481,514.55969,3805589700
488.5,513.85645,3805590600
496,513.1532,3805591500
500,512.44995,3805592400
500,511.74667,3805593300
500,511.04343,3805594200
500,510.84003,3805595100
504.66666,511.69202,3805596000
514.66669,514.82544,3805596900
524.66669,520.41827,3805597800
534.66669,529.81238,3805598700
526,544.03461,3805599600
496,564.05042,3805600500
466,590.71143,3805601400
436,624.70905,3805602300
408.33334,666.53595,3805603200
383.33334,716.45752,3805604100
358.33334,774.4928,3805605000
333.33334,840.40723,3805605900
328.16666,933.45496,3805606800
345.66666,1035.8999,3805607700
363.16666,1124.0686,3805608600
380.66666,1216.2323,3805609500
398.16666,1311.0676,3805610400
415.66666,1407.1715,3805611300
433.16666,1503.1088,3805612200
450.66666,1597.4596,3805613100
466.41666,1688.8658,3805614000
480.16666,1776.0747,3805614900
493.91666,1857.9769,3805615800
507.66666,1933.6388,3805616700
521.41669,2017.9493,3805617600
535.16669,2091.2214,3805618500
548.91669,2140.7168,3805619400
562.66669,2182.4165,3805620300
576.41669,2216.5696,3805621200
590.16669,2243.6077,3805622100
603.91669,2264.1155,3805623000
617.66669,2278.7947,3805623900
631.41669,2288.4231,3805624800
645.16669,2293.811,3805625700
658.91669,2295.7568,3805626600
672.66669,2295.0015,3805627500
718.03333,2291.1519,3805628400
799.53333,2285.1782,3805629300
881.03333,2279.0774,3805630200
962.53333,2271.9282,3805631100
1044.0333,2263.5828,3805632000
1125.5333,2253.6924,3805632900
1207.0333,2241.7219,3805633800
1288.5333,2226.9756,3805634700
1370.0333,2208.6326,3805635600
1451.5333,2185.7935,3805636500
1533.0333,2157.5354,3805637400
1614.5333,2122.9712,3805638300
1696.0333,2069.3054,3805639200
1777.5333,2004.2306,3805640100
1859.0333,1942.6307,3805641000
1940.5333,1872.8652,3805641900
2022.0333,1795.3152,3805642800
2103.5334,1710.7214,3805643700
2185.0334,1620.1848,3805644600
2266.5334,1525.1425,3805645500
2277.3333,1427.3198,3805646400
2207.3333,1328.6569,3805647300
2137.3333,1231.2097,3805648200
2067.3333,1137.0295,3805649100
1834,1027.1583,3805650000
1414,927.67413,3805650900
994,857.76758,3805651800
574,796.63141,3805652700
358.16666,744.00244,3805653600
375.66666,699.04053,3805654500
393.16666,660.50256,3805655400
410.66666,627.08783,3805656300
411.83334,598.0105,3805657200
394.33334,573.86389,3805658100
376.83334,555.94989,3805659000
359.33334,538.22845,3805659900
341.83334,249.52301,3805660800
324.33334,249.52301,3805661700
306.83334,249.52301,3805662600
289.33334,249.43832,3805663500
271.83334,249.10294,3805664400
254.33333,248.76865,3805665300
236.83333,248.43437,3805666200
219.33333,248.10008,3805667100
206.5,247.76579,3805668000
199,247.43152,3805668900
191.5,247.09723,3805669800
184,246.76294,3805670700
169.5,246.34509,3805671600
147,245.92723,3805672500
124.5,245.59294,3805673400
102,245.25867,3805674300
127.33334,244.92438,3805675200
207.33333,244.59009,3805676100
287.33334,244.25581,3805677000
367.33334,243.92152,3805677900
370.33334,243.58725,3805678800
285.33334,243.25296,3805679700
200.33333,242.91867,3805680600
115.33334,242.82199,3805681500
74.666664,243.22697,3805682400
84.666664,244.71642,3805683300
94.666664,247.37491,3805684200
104.66666,251.84029,3805685100
110,258.60068,3805686000
110,268.11496,3805686900
110,280.78796,3805687800
110,296.94833,3805688700
117,316.83029,3805689600
132,340.55991,3805690500
147,368.14633,3805691400
162,399.47803,3805692300
181.66667,443.70718,3805693200
206.66667,492.40323,3805694100
231.66667,534.31323,3805695000
256.66666,578.12219,3805695900
279.33334,623.20105,3805696800
299.33334,668.88293,3805697700
319.33334,714.48566,3805698600
339.33334,759.33423,3805699500
429.33334,802.78314,3805700400
599.33331,844.23694,3805701300
769.33331,883.16815,3805702200
939.33331,919.13318,3805703100
1053.3334,959.20923,3805704000
1103.3334,994.03833,3805704900
1153.3334,1017.5653,3805705800
1203.3334,1037.3868,3805706700
1249.8334,1053.6211,3805707600
1292.3334,1066.4734,3805708500
1334.8334,1076.2214,3805709400
1377.3334,1083.1991,3805710300
1426.8334,1087.7759,3805711200
1484.3334,1090.337,3805712100
1541.8334,1091.2618,3805713000
1599.3334,1090.9028,3805713900
1451.5,1089.073,3805714800
1069,1086.2335,3805715700
686.5,1083.3335,3805716600
304,1079.9352,3805717500
135,1075.9683,3805718400
210,1071.267,3805719300
285,1065.577,3805720200
360,1058.5675,3805721100
408.16666,1049.8484,3805722000
425.66666,1038.9921,3805722900
443.16666,1025.5598,3805723800
460.66666,1009.1302,3805724700
480.20834,983.62079,3805725600
502.08334,952.68823,3805726500
523.95831,923.40741,3805727400
545.83331,890.24518,3805728300
567.70831,853.38263,3805729200
589.58331,813.172,3805730100
611.45831,770.13641,3805731000
633.33331,724.95911,3805731900
655.20831,678.46021,3805732800
677.08331,631.56195,3805733700
698.95831,585.24152,3805734600
720.83331,540.47406,3805735500
742.70831,488.24802,3805736400
764.58331,440.95932,3805737300
786.45831,407.73004,3805738200
808.33331,378.66968,3805739100
807.16669,376.78452,3805740000
779.66669,374.89935,3805740900
752.16669,373.01422,3805741800
724.66669,371.12906,3805742700
683.16669,369.2439,3805743600
625.66669,367.35873,3805744500
568.16669,365.4736,3805745400
510.66666,363.58844,3805746300
453.16666,361.70328,3805747200
395.66666,361.70328,3805748100
338.16666,361.70328,3805749000
280.66666,361.58054,3805749900
232.5,361.09436,3805750800
195,360.60977,3805751700
157.5,360.12521,3805752600
120,359.64062,3805753500
104.66666,359.15607,3805754400
114.66666,358.67148,3805755300
124.66666,358.18692,3805756200
134.66667,357.70236,3805757100
140,357.09665,3805758000
140,356.49094,3805758900
140,356.00635,3805759800
140,355.52179,3805760700
140,355.0372,3805761600
140,354.55264,3805762500
140,354.06805,3805763400
140,353.5835,3805764300
136.5,353.09891,3805765200
129,352.61435,3805766100
121.5,352.12979,3805767000
114,351.98962,3805767900
111.16666,352.57669,3805768800
113.66666,354.73575,3805769700
116.16666,358.58945,3805770600
118.66666,365.06238,3805771500
116.5,374.86206,3805772400
109,388.65378,3805773300
101.5,407.02429,3805774200
94,430.45001,3805775100
90,459.27048,3805776000
90,493.66846,3805776900
90,533.65717,3805777800
90,579.07489,3805778700
176.33333,643.1886,3805779600
361.33334,713.77728,3805780500
546.33331,774.52917,3805781400
731.33331,838.03369,3805782300
828.83331,903.37909,3805783200
826.33331,969.59863,3805784100
823.83331,1035.7032,3805785000
821.33331,1100.7148,3805785900
815.33331,1163.6975,3805786800
805.33331,1223.788,3805787700
795.33331,1280.2219,3805788600
785.33331,1332.3561,3805789500
832.5,1390.4495,3805790400
945,1440.9369,3805791300
1057.5,1475.0413,3805792200
1170,1503.774,3805793100
1230,1527.3069,3805794000
1230,1545.9373,3805794900
1230,1560.0679,3805795800
1230,1570.1825,3805796700
1262.6666,1576.8169,3805797600
1332.6666,1580.5294,3805798500
1402.6666,1581.8701,3805799400
1472.6666,1581.3496,3805800300
1549.6666,1578.6973,3805801200
1634.6666,1574.5812,3805802100
1719.6666,1570.3773,3805803000
1804.6666,1565.4512,3805803900
1879.1666,1559.7008,3805804800
1941.6666,1552.886,3805805700
2004.1666,1544.6379,3805806600
2066.6667,1534.4772,3805807500
2058,1521.838,3805808400
1968,1506.101,3805809300
1878,1486.6299,3805810200
1788,1462.8137,3805811100
1698,1425.8359,3805812000
1608,1380.9967,3805812900
1518,1338.5519,3805813800
1428,1290.4806,3805814700
1338,1237.0454,3805815600
1248,1178.757,3805816500
1158,1116.3735,3805817400
1068,1050.8854,3805818300
1022.3333,983.48157,3805819200
1027.3334,915.49884,3805820100
1032.3334,848.35376,3805821000
1037.3334,783.45984,3805821900
973.5,707.75403,3805822800
831,639.20532,3805823700
688.5,591.03687,3805824600
546,548.91156,3805825500
468.83334,512.64801,3805826400
466.33334,481.66748,3805827300
463.83334,455.11325,3805828200
461.33334,432.08911,3805829100
460,412.05362,3805830000
460,395.41565,3805830900
460,383.07217,3805831800
460,370.86139,3805832700
449.5,297.79813,3805833600
427,297.79813,3805834500
404.5,297.79813,3805835400
382,297.69708,3805836300
370,297.29678,3805837200
370,296.89783,3805838100
370,296.49887,3805839000
370,296.09991,3805839900
396.83334,295.70096,3805840800
454.33334,295.302,3805841700
511.83334,294.90305,3805842600
569.33331,294.50409,3805843500
603.5,294.00537,3805844400
611,293.50668,3805845300
618.5,293.10773,3805846200
626,292.70877,3805847100
620.66669,292.30981,3805848000
600.66669,291.91086,3805848900
580.66669,291.5119,3805849800
560.66669,291.11295,3805850700
550,290.71399,3805851600
550,290.315,3805852500
550,289.91605,3805853400
550,289.80069,3805854300
573.33331,290.284,3805855200
623.33331,292.06161,3805856100
673.33331,295.23444,3805857000
723.33331,300.56375,3805857900
683.5,308.63205,3805858800
541,319.98706,3805859700
398.5,335.11191,3805860600
256,354.3988,3805861500
180,378.12732,3805862400
180,406.44791,3805863300
180,439.37149,3805864200
180,476.76486,3805865100
181.16667,529.55103,3805866000
183.66667,587.66827,3805866900
186.16667,637.68658,3805867800
188.66667,689.97125,3805868700
285.66666,743.77155,3805869600
490.66666,798.2915,3805870500
695.66669,852.71692,3805871400
900.66669,906.24231,3805872300
1010,958.09735,3805873200
1010,1007.5711,3805874100
1010,1054.0344,3805875000
1010,1096.9575,3805875900
1015.8333,1144.7871,3805876800
1028.3334,1186.3545,3805877700
1040.8334,1214.4333,3805878600
1053.3334,1238.0897,3805879500
1064.6666,1257.4648,3805880400
1074.6666,1272.8036,3805881300
1084.6666,1284.4376,3805882200
1094.6666,1292.7651,3805883100
1125.6666,1298.2274,3805884000
1180.6666,1301.2841,3805884900
1235.6666,1302.3878,3805885800
1290.6666,1301.9594,3805886700
1324.6666,1299.7755,3805887600
1334.6666,1296.3867,3805888500
1344.6666,1292.9257,3805889400
1354.6666,1288.8699,3805890300
1383.3334,1284.1354,3805891200
1433.3334,1278.5247,3805892100
1483.3334,1271.7339,3805893000
1533.3334,1263.3682,3805893900
1585.6666,1252.962,3805894800
1640.6666,1240.0055,3805895700
1695.6666,1223.9745,3805896600
1750.6666,1204.3662,3805897500
1753.1666,1173.9215,3805898400
1695.6666,1137.0044,3805899300
1638.1666,1102.0587,3805900200
1580.6666,1062.4806,3805901100
1495.1666,1018.4862,3805902000
1377.6666,970.49603,3805902900
1260.1666,919.13446,3805903800
1142.6666,865.21667,3805904700
1025.1666,809.72168,3805905600
907.66669,753.75,3805906500
790.16669,698.46802,3805907400
672.66669,645.03943,3805908300
572.66669,582.70917,3805909200
492.66666,526.27155,3805910100
412.66666,486.61343,3805911000
332.66666,451.93076,3805911900
311,422.07422,3805912800
356,396.56723,3805913700
401,374.70456,3805914600
446,355.74829,3805915500
449,339.25266,3805916400
404,325.55426,3805917300
359,315.3916,3805918200
314,305.3382,3805919100
301.66666,282.12521,3805920000
326.66666,282.12521,3805920900
351.66666,282.12521,3805921800
376.66666,282.02948,3805922700
414.5,281.65027,3805923600
467,281.27231,3805924500
519.5,280.89435,3805925400
572,280.51639,3805926300
622.75,280.13843,3805927200
671.5,279.76047,3805928100
720.25,279.38251,3805929000
769,279.00455,3805929900
817.75,278.53207,3805930800
866.5,278.05963,3805931700
915.25,277.68167,3805932600
964,277.30371,3805933500
896.66669,276.92575,3805934400
696.66669,276.54779,3805935300
496.66666,276.16983,3805936200
296.66666,275.79187,3805937100
188.83333,275.41391,3805938000
186.33333,275.03595,3805938900
183.83333,274.65799,3805939800
181.33333,274.54868,3805940700
182.33333,275.00656,3805941600
187.33333,276.69061,3805942500
192.33333,279.69647,3805943400
197.33333,284.74527,3805944300
190.66667,292.38895,3805945200
170.66667,303.14636,3805946100
150.66667,317.47519,3805947000
130.66667,335.74704,3805947900
299.66666,358.22675,3805948800
684.66669,385.05685,3805949700
1069.6666,416.24765,3805950600
1454.6666,451.67307,3805951500
1622.6666,501.68115,3805952400
1542.6666,556.73969,3805953300
1462.6666,604.12561,3805954200
1382.6666,653.65857,3805955100
1226.8334,704.62732,3805956000
984.33331,756.27795,3805956900
741.83331,807.83905,3805957800
499.33334,858.54742,3805958700
461,907.67334,3805959600
656,954.54333,3805960500
851,998.56128,3805961400
1046,1039.2255,3805962300
1144.1666,1084.5377,3805963200
1131.6666,1123.9175,3805964100
1119.1666,1150.5186,3805965000
1106.6666,1172.9299,3805965900
1126.8334,1191.2853,3805966800
1184.3334,1205.8168,3805967700
1241.8334,1216.8386,3805968600
1299.3334,1224.7279,3805969500
1330,1229.9026,3805970400
1330,1232.7985,3805971300
1330,1233.8441,3805972200
1330,1233.4381,3805973100
1289.1666,1231.3693,3805974000
1201.6666,1228.1588,3805974900
1114.1666,1224.8799,3805975800
1026.6666,1221.0375,3805976700
1013.8333,1216.5522,3805977600
1086.3334,1211.2368,3805978500
1158.8334,1204.8033,3805979400
1231.3334,1196.8781,3805980300
1271.1666,1187.0195,3805981200
1273.6666,1174.7449,3805982100
1276.1666,1159.5576,3805983000
1278.6666,1140.9812,3805983900
1247.3334,1112.1389,3805984800
1177.3334,1077.1647,3805985700
1107.3334,1044.0581,3805986600
1037.3334,1006.5629,3805987500
1000,964.88403,3805988400
1000,919.41956,3805989300
1000,870.76105,3805990200
1000,819.68091,3805991100
933.5,767.10657,3805992000
791,714.08069,3805992900
648.5,661.70813,3805993800
506,611.09143,3805994700
442.83334,552.04163,3805995600
470.33334,498.57425,3805996500
497.83334,461.00333,3805997400
525.33331,460.54266,3805998300
516.66669,460.08203,3805999200
466.66666,459.62137,3806000100
416.66666,459.16074,3806001000
366.66666,458.70007,3806001900
344.66666,458.23941,3806002800
354.66666,457.77878,3806003700
364.66666,457.31812,3806004600
374.66666,456.85748,3806005500
384.66666,456.39682,3806006400
394.66666,456.39682,3806007300
404.66666,456.39682,3806008200
414.66666,456.24191,3806009100
421.94446,455.62845,3806010000
426.11111,455.01703,3806010900
430.27777,454.40561,3806011800
434.44446,453.79416,3806012700
438.61111,453.18274,3806013600
442.77777,452.57129,3806014500
446.94446,451.95987,3806015400
451.11111,451.34845,3806016300
455.27777,450.58414,3806017200
459.44446,449.81985,3806018100
463.61111,449.20844,3806019000
467.77777,448.59698,3806019900
472.33334,447.98557,3806020800
477.33334,447.37415,3806021700
482.33334,446.7627,3806022600
487.33334,446.15128,3806023500
497,445.53983,3806024400
512,444.92841,3806025300
527,444.31699,3806026200
542,444.14014,3806027100
540.66669,444.88089,3806028000
520.66669,447.60516,3806028900
500.66666,452.46777,3806029800
480.66666,460.63528,3806030700
471.16666,473.00055,3806031600
473.66666,490.40292,3806032500
476.16666,513.58282,3806033400
478.66666,543.14136,3806034300
480,579.50702,3806035200
480,622.91034,3806036100
480,673.36804,3806037000
480,730.67609,3806037900
468.33334,811.57465,3806038800
443.33334,900.64343,3806039700
418.33334,977.30005,3806040600
393.33334,1057.4301,3806041500
390.5,1139.8827,3806042400
413,1223.4385,3806043300
435.5,1306.8494,3806044200
458,1388.8809,3806045100
705.66669,1468.3523,3806046000
1210.6666,1544.1744,3806046900
1715.6666,1615.3827,3806047800
2220.6667,1681.1654,3806048700
2430.5,1754.4677,3806049600
2303,1818.1727,3806050500
2175.5,1861.2054,3806051400
2048,1897.4604,3806052300
1994,1927.1542,3806053200
2024,1950.6619,3806054100
2054,1968.4921,3806055000
2084,1981.2545,3806055900
2080.1667,1989.6259,3806056800
2037.6666,1994.3104,3806057700
1995.1666,1996.002,3806058600
1952.6666,1995.3452,3806059500
1930,1991.9984,3806060400
1930,1986.8048,3806061300
1930,1981.5005,3806062200
1930,1975.2847,3806063100
1953.3334,1968.0288,3806064000
2003.3334,1959.4299,3806064900
2053.3333,1949.0226,3806065800
2103.3333,1936.2015,3806066700
1897.8334,1920.2535,3806067600
1400.3334,1900.3965,3806068500
902.83331,1875.828,3806069400
405.33334,1845.7769,3806070300
147,1799.1182,3806071200
162,1742.5402,3806072100
177,1688.9833,3806073000
192,1628.327,3806073900
400.66666,1560.9026,3806074800
830.66669,1487.3542,3806075700
1260.6666,1408.6389,3806076600
1690.6666,1326.0061,3806077500
1920,1240.9561,3806078400
1920,1155.1754,3806079300
1920,1070.4519,3806080200
1920,988.56873,3806081100
1811.5,893.04327,3806082000
1579,806.54858,3806082900
1346.5,745.76971,3806083800
1114,692.61603,3806084700
944.5,646.85876,3806085600
847,607.76752,3806086500
749.5,574.26141,3806087400
652,545.20959,3806088300
597.66669,519.92883,3806089200
592.66669,498.93503,3806090100
587.66669,483.36008,3806091000
582.66669,467.95248,3806091900
580,354.32001,3806092800
580,354.32001,3806093700
580,354.32001,3806094600
580,354.19974,3806095500
581.16669,353.72348,3806096400
583.66669,353.24881,3806097300
586.16669,352.77414,3806098200
588.66669,352.29944,3806099100
587.66669,351.82477,3806100000
582.66669,351.3501,3806100900
577.66669,350.8754,3806101800
572.66669,350.40073,3806102700
558.56665,349.80737,3806103600
534.06665,349.21402,3806104500
509.56668,348.73935,3806105400
485.06668,348.26468,3806106300
460.56668,347.78998,3806107200
436.06668,347.31531,3806108100
411.56668,346.84064,3806109000
387.06668,346.36594,3806109900
362.56668,345.89127,3806110800
338.06668,345.4166,3806111700
313.56668,344.94189,3806112600
289.06668,344.80463,3806113500
264.56668,345.3797,3806114400
240.06667,347.49469,3806115300
215.56667,351.26971,3806116200
191.06667,357.6105,3806117100
166.56667,367.21017,3806118000
142.06667,380.72037,3806118900
117.56667,398.71591,3806119800
93.066666,421.66345,3806120700
80,449.8956,3806121600
80,483.59143,3806122500
80,522.76385,3806123400
80,567.25452,3806124300
118.5,630.05945,3806125200
201,699.20728,3806126100
283.5,758.71906,3806127000
366,820.92731,3806127900
463.66666,884.93878,3806128800
578.66669,949.80664,3806129700
693.66669,1014.562,3806130600
808.66669,1078.2465,3806131500
935.33331,1139.9435,3806132400
1075.3334,1198.8074,3806133300
1215.3334,1254.0894,3806134200
1355.3334,1305.1593,3806135100
1495.3334,1362.0668,3806136000
1635.3334,1411.5237,3806136900
1775.3334,1444.9319,3806137800
1915.3334,1473.0782,3806138700
1773,1496.1306,3806139600
1308,1514.3807,3806140500
843,1528.2229,3806141400
378,1538.1311,3806142300
131.16667,1544.63,3806143200
133.66667,1548.2668,3806144100
136.16667,1549.5801,3806145000
138.66667,1549.0702,3806145900
326.66666,1546.4719,3806146800
726.66669,1542.4399,3806147700
1126.6666,1538.3219,3806148600
1526.6666,1533.4963,3806149500
1565,1527.8634,3806150400
1190,1521.1876,3806151300
815,1513.108,3806152200
440,1503.1545,3806153100
240,1490.7733,3806154000
240,1475.3575,3806154900
240,1456.2839,3806155800
240,1432.954,3806156700
378.83334,1396.731,3806157600
676.33331,1352.807,3806158500
973.83331,1311.2286,3806159400
1271.3334,1264.1385,3806160300
1316.8334,1211.7942,3806161200
1074.3334,1154.6954,3806162100
831.83331,1093.5854,3806163000
589.33331,1029.4342,3806163900
465.83334,963.40625,3806164800
478.33334,896.81116,3806165700
490.83334,831.03668,3806166600
503.33334,767.46741,3806167500
510,693.30695,3806168400
510,626.15753,3806169300
510,578.97229,3806170200
510,537.70691,3806171100
510,502.18359,3806172000
510,471.83539,3806172900
510,445.82321,3806173800
510,444.56281,3806174700
510,443.30243,3806175600
510,442.04205,3806176500
510,440.78165,3806177400
510,439.52124,3806178300
505.33334,438.26086,3806179200
495.33334,438.26086,3806180100
485.33334,438.26086,3806181000
475.33334,438.11212,3806181900
463,437.52304,3806182800
448,436.93591,3806183700
433,436.34875,3806184600
418,435.76163,3806185500
370.33334,435.1745,3806186400
285.33334,434.58737,3806187300
200.33333,434.00021,3806188200
115.33334,433.41309,3806189100
70,432.67917,3806190000
70,431.94525,3806190900
70,431.35812,3806191800
70,430.77097,3806192700
108.5,430.18384,3806193600
191,429.59671,3806194500
273.5,429.00958,3806195400
356,428.42242,3806196300
394.16666,427.8353,3806197200
381.66666,427.24817,3806198100
369.16666,426.66104,3806199000
356.66666,426.49124,3806199900
350,427.20251,3806200800
350,429.81857,3806201700
350,434.48795,3806202600
350,442.3309,3806203500
350,454.2048,3806204400
350,470.91565,3806205300
350,493.17447,3806206200
350,521.55841,3806207100
655.66669,556.479,3806208000
1310.6666,598.15759,3806208900
1965.6666,646.61023,3806209800
2620.6667,701.64099,3806210700
2970,779.32489,3806211600
2970,864.85431,3806212500
2970,938.46484,3806213400
2970,1015.4106,3806214300
2936.1667,1094.5869,3806215200
2863.6667,1174.8224,3806216100
2791.1667,1254.9187,3806217000
2718.6667,1333.6904,3806217900
2645,1410.004,3806218800
2570,1482.8131,3806219700
2495,1551.1918,3806220600
2420,1614.3606,3806221500
2366,1684.7499,3806222400
2336,1745.9235,3806223300
2306,1787.2462,3806224200
2276,1822.0605,3806225100
2240.1667,1850.5743,3806226000
2197.6667,1873.1479,3806226900
2155.1667,1890.2695,3806227800
2112.6667,1902.5249,3806228700
2069.5833,1910.5636,3806229600
2025.8334,1915.062,3806230500
1982.0834,1916.6863,3806231400
1938.3334,1916.0557,3806232300
1894.5834,1912.8419,3806233200
1850.8334,1907.8546,3806234100
1807.0834,1902.7611,3806235000
1763.3334,1896.7922,3806235900
1702.4333,1889.8248,3806236800
1621.9333,1881.5675,3806237700
1541.4333,1871.5737,3806238600
1460.9333,1859.2622,3806239500
1380.4333,1843.9479,3806240400
1299.9333,1824.88,3806241300
1219.4333,1801.2877,3806242200
1138.9333,1772.4307,3806243100
1058.4333,1727.6262,3806244000
977.93335,1673.2964,3806244900
897.43335,1621.8677,3806245800
816.93335,1563.6217,3806246700
736.43335,1498.8766,3806247600
655.93335,1428.2509,3806248500
575.43335,1352.6635,3806249400
494.93332,1273.3142,3806250300
414.43332,1191.6438,3806251200
333.93332,1109.272,3806252100
253.43333,1027.915,3806253000
172.93333,949.28571,3806253900
146.33333,857.55615,3806254800
181.33333,774.49854,3806255700
216.33333,716.13483,3806256600
251.33333,665.09338,3806257500
293.33334,621.15436,3806258400
343.33334,583.61646,3806259300
393.33334,551.44183,3806260200
443.33334,523.54443,3806261100
463,499.26828,3806262000
448,479.10873,3806262900
433,464.15268,3806263800
418,449.35736,3806264700
414.66666,354.32001,3806265600
424.66666,354.32001,3806266500
434.66666,354.32001,3806267400
444.66666,354.19974,3806268300
434.83334,353.72348,3806269200
402.33334,353.24881,3806270100
369.83334,352.77414,3806271000
337.33334,352.29944,3806271900
320,351.82477,3806272800
320,351.3501,3806273700
320,350.8754,3806274600
320,350.40073,3806275500
311.83334,349.80737,3806276400
294.33334,349.21402,3806277300
276.83334,348.73935,3806278200
259.33334,348.26468,3806279100
288.5,347.78998,3806280000
371,347.31531,3806280900
453.5,346.84064,3806281800
536,346.36594,3806282700
566,345.89127,3806283600
536,345.4166,3806284500
506,344.94189,3806285400
476,344.80463,3806286300
418,345.3797,3806287200
328,347.49469,3806288100
238,351.26971,3806289000
148,357.6105,3806289900
100,367.21017,3806290800
100,380.72037,3806291700
100,398.71591,3806292600
100,421.66345,3806293500
96.5,449.8956,3806294400
89,483.59143,3806295300
81.5,522.76385,3806296200
74,567.25452,3806297100
390.83334,630.05945,3806298000
1078.3334,699.20728,3806298900
1765.8334,758.71906,3806299800
2453.3333,820.92731,3806300700
2500.3333,884.93878,3806301600
1815.3334,949.80664,3806302500
1130.3334,1014.562,3806303400
445.33334,1078.2465,3806304300
80,1139.9435,3806305200
80,1198.8074,3806306100
80,1254.0894,3806307000
80,1305.1593,3806307900
367,1362.0668,3806308800
982,1411.5237,3806309700
1597,1444.9319,3806310600
2212,1473.0782,3806311500
2267,1496.1306,3806312400
1682,1514.3807,3806313300
1097,1528.2229,3806314200
512,1538.1311,3806315100
223.33333,1544.63,3806316000
273.33334,1548.2668,3806316900
323.33334,1549.5801,3806317800
373.33334,1549.0702,3806318700
389.5,1546.4719,3806319600
367,1542.4399,3806320500
344.5,1538.3219,3806321400
322,1533.4963,3806322300
299.5,1527.8634,3806323200
277,1521.1876,3806324100
254.5,1513.108,3806325000
232,1503.1545,3806325900
209.5,1490.7733,3806326800
187,1475.3575,3806327700
164.5,1456.2839,3806328600
142,1432.954,3806329500
175.5,1396.731,3806330400
273,1352.807,3806331300
370.5,1311.2286,3806332200
468,1264.1385,3806333100
513,1211.7942,3806334000
498,1154.6954,3806334900
483,1093.5854,3806335800
468,1029.4342,3806336700
443.66666,963.40625,3806337600
408.66666,896.81116,3806338500
373.66666,831.03668,3806339400
338.66666,767.46741,3806340300
292,693.30695,3806341200
232,626.15753,3806342100
172,578.97229,3806343000
112,537.70691,3806343900
127.83334,502.18359,3806344800
230.33333,471.83539,3806345700
332.83334,445.82321,3806346600
435.33334,423.26907,3806347500
486.5,403.64258,3806348400
479,387.34421,3806349300
471.5,387.01031,3806350200
464,386.67645,3806351100
460,386.34256,3806352000
460,386.34256,3806352900
460,386.34256,3806353800
460,386.21146,3806354700
730.66669,385.69217,3806355600
1310.6666,385.17456,3806356500
1890.6666,384.65698,3806357400
2470.6667,384.1394,3806358300
2528,383.62183,3806359200
1988,383.10425,3806360100
1448,382.58667,3806361000
908,382.06909,3806361900
603.66669,381.42212,3806362800
568.66669,380.77515,3806363700
533.66669,380.25757,3806364600
498.66666,379.73999,3806365500
593.16669,379.22241,3806366400
835.66669,378.7048,3806367300
1078.1666,378.18723,3806368200
1320.6666,377.66965,3806369100
1408,377.15207,3806370000
1318,376.63449,3806370900
1228,376.11691,3806371800
1138,375.96722,3806372700
1070.1666,376.59427,3806373600
1027.6666,378.90039,3806374500
985.16669,383.01663,3806375400
942.66669,389.93048,3806376300
859.33331,400.39774,3806377200
729.33331,415.12894,3806378100
599.33331,434.75085,3806379000
469.33334,459.77234,3806379900
393,490.55606,3806380800
378,527.29724,3806381700
363,570.00995,3806382600
348,618.52155,3806383500
