2024-08-24 17:58:57,728 - value: -58.98
2024-08-24 17:58:58,529 - value: -58.99
2024-08-24 17:58:59,433 - value: -58.98
2024-08-24 17:59:00,339 - value: -58.93
2024-08-24 17:59:01,245 - value: -58.84
2024-08-24 17:59:02,151 - value: -58.79
2024-08-24 17:59:03,054 - value: -58.72
2024-08-24 17:59:03,964 - value: -58.67
2024-08-24 17:59:04,964 - value: -58.62
2024-08-24 17:59:05,867 - value: -58.54
2024-08-24 17:59:06,671 - value: -58.49
2024-08-24 17:59:07,478 - value: -58.49
2024-08-24 17:59:08,481 - value: -58.49
2024-08-24 17:59:09,286 - value: -58.42
2024-08-24 17:59:10,190 - value: -58.35
2024-08-24 17:59:11,093 - value: -58.37
2024-08-24 17:59:11,999 - value: -58.37
2024-08-24 17:59:12,901 - value: -58.40
2024-08-24 17:59:13,807 - value: -58.44
2024-08-24 17:59:14,612 - value: -58.47
2024-08-24 17:59:15,638 - value: -58.52
2024-08-24 17:59:16,519 - value: -58.57
2024-08-24 17:59:17,324 - value: -58.62
2024-08-24 17:59:18,229 - value: -58.57
2024-08-24 17:59:19,132 - value: -58.54
2024-08-24 17:59:20,035 - value: -58.59
2024-08-24 17:59:20,940 - value: -58.64
2024-08-24 17:59:21,846 - value: -58.74
2024-08-24 17:59:22,750 - value: -58.78
2024-08-24 17:59:23,657 - value: -58.84
2024-08-24 17:59:24,562 - value: -58.89
2024-08-24 17:59:25,363 - value: -58.89
2024-08-24 17:59:26,267 - value: -58.85
2024-08-24 17:59:27,174 - value: -58.82
2024-08-24 17:59:28,078 - value: -58.90
2024-08-24 17:59:28,984 - value: -58.97
2024-08-24 17:59:29,889 - value: -59.02
2024-08-24 17:59:30,794 - value: -59.01
2024-08-24 17:59:31,800 - value: -58.99
2024-08-24 17:59:32,707 - value: -58.95
2024-08-24 17:59:33,512 - value: -58.95
2024-08-24 17:59:34,416 - value: -58.99
2024-08-24 17:59:35,320 - value: -59.05
2024-08-24 17:59:36,224 - value: -59.13
2024-08-24 17:59:37,149 - value: -59.24
2024-08-24 17:59:38,034 - value: -59.35
2024-08-24 17:59:38,940 - value: -59.43
2024-08-24 17:59:39,842 - value: -59.45
2024-08-24 17:59:40,748 - value: -59.46
2024-08-24 17:59:41,553 - value: -59.50
2024-08-24 17:59:42,456 - value: -59.54
2024-08-24 17:59:43,361 - value: -59.54
2024-08-24 17:59:44,265 - value: -59.55
2024-08-24 17:59:45,170 - value: -59.52
2024-08-24 17:59:46,072 - value: -59.51
2024-08-24 17:59:46,977 - value: -59.47
2024-08-24 17:59:47,880 - value: -59.45
2024-08-24 17:59:48,790 - value: -59.48
2024-08-24 17:59:49,590 - value: -59.50
2024-08-24 17:59:50,598 - value: -59.58
2024-08-24 17:59:51,502 - value: -59.63
2024-08-24 17:59:52,307 - value: -59.71
2024-08-24 17:59:53,209 - value: -59.74
2024-08-24 17:59:54,142 - value: -59.80
2024-08-24 17:59:55,019 - value: -59.87
2024-08-24 17:59:55,925 - value: -59.91
2024-08-24 17:59:56,829 - value: -59.94
2024-08-24 17:59:57,731 - value: -59.89
2024-08-24 17:59:58,637 - value: -59.88
2024-08-24 17:59:59,541 - value: -59.91
2024-08-24 18:00:00,347 - value: -60.02
2024-08-24 18:00:01,252 - value: -60.05
2024-08-24 18:00:02,156 - value: -60.03
2024-08-24 18:00:03,061 - value: -60.04
