Time [sec]	Time (UTC)	P [mB]	T [°F]	Hu [%]	Ws [mi/h]	Wd [°]	Ws U [mi/h]	Ws V [mi/h]	Geopot [m]	Dew [°F]
1030      	17:17:31  	496.4 	-9.4  	48    	16.6     	251   	15.7       	5.4        	5960      	-18.3
1032      	17:17:33  	495.9 	-9.4  	48    	16.4     	252   	15.6       	5.1        	5968      	-18.4
1034      	17:17:35  	495.4 	-9.5  	48    	16.4     	253   	15.6       	4.9        	5977      	-18.5
1036      	17:17:37  	494.8 	-9.6  	47    	16.3     	254   	15.6       	4.6        	5985      	-18.6
1038      	17:17:39  	494.3 	-9.6  	47    	16.2     	255   	15.6       	4.3        	5994      	-18.7
1040      	17:17:41  	493.8 	-9.7  	47    	16.1     	256   	15.6       	4.0        	6002      	-18.9
1042      	17:17:43  	493.3 	-9.8  	47    	16.1     	256   	15.6       	3.9        	6009      	-19.0
1044      	17:17:45  	492.8 	-9.8  	47    	16.1     	256   	15.6       	3.8        	6017      	-19.0
1046      	17:17:47  	492.3 	-9.9  	47    	16.1     	256   	15.6       	3.8        	6025      	-19.1
1048      	17:17:49  	491.8 	-10.0 	47    	16.0     	257   	15.6       	3.7        	6033      	-19.1
1050      	17:17:51  	491.3 	-10.0 	47    	16.1     	257   	15.7       	3.5        	6041      	-18.3
1052      	17:17:53  	490.8 	-10.1 	47    	16.2     	258   	15.8       	3.4        	6048      	-18.4
1054      	17:17:55  	490.3 	-10.2 	47    	16.2     	258   	15.9       	3.3        	6055      	-18.4
1056      	17:17:57  	489.8 	-10.3 	47    	16.3     	259   	16.0       	3.2        	6063      	-18.5
1058      	17:17:59  	489.3 	-10.3 	47    	16.4     	259   	16.1       	3.2        	6072      	-18.6
1060      	17:18:01  	488.8 	-10.4 	47    	16.5     	259   	16.2       	3.1        	6080      	-18.7
1062      	17:18:03  	488.3 	-10.5 	46    	16.4     	260   	16.2       	2.8        	6088      	-18.8
1064      	17:18:05  	487.8 	-10.5 	46    	16.4     	261   	16.2       	2.6        	6096      	-18.9
1066      	17:18:07  	487.3 	-10.6 	46    	16.4     	262   	16.2       	2.4        	6104      	-19.1
1068      	17:18:09  	486.8 	-10.7 	45    	16.2     	262   	16.1       	2.2        	6110      	-19.3
1070      	17:18:11  	486.4 	-10.7 	44    	16.1     	263   	16.0       	2.1        	6117      	-19.6
1072      	17:18:13  	485.9 	-10.7 	42    	16.1     	263   	16.0       	1.9        	6125      	-20.0
1074      	17:18:15  	485.4 	-10.8 	39    	16.0     	265   	15.9       	1.5        	6134      	-20.8
1076      	17:18:17  	484.7 	-10.8 	37    	15.9     	267   	15.9       	0.9        	6142      	-21.5
1078      	17:18:19  	484.1 	-10.9 	35    	15.9     	269   	15.9       	0.3        	6153      	-22.1
1080      	17:18:21  	483.4 	-10.9 	33    	15.8     	271   	15.8       	-0.3       	6165      	-22.7
1082      	17:18:23  	482.7 	-10.9 	31    	15.9     	273   	15.9       	-0.7       	6177      	-23.5
1084      	17:18:25  	482.1 	-10.9 	28    	15.9     	274   	15.9       	-1.2       	6187      	-24.3
1086      	17:18:27  	481.4 	-10.9 	27    	16.1     	276   	16.0       	-1.7       	6197      	-24.9
1088      	17:18:29  	480.8 	-11.0 	26    	16.3     	280   	16.1       	-2.7       	6207      	-25.1
1090      	17:18:31  	480.3 	-11.0 	26    	16.7     	282   	16.3       	-3.6       	6215      	-25.3
1092      	17:18:33  	479.8 	-11.1 	25    	17.0     	285   	16.4       	-4.5       	6223      	-25.6
1094      	17:18:35  	479.3 	-11.1 	25    	17.3     	287   	16.5       	-5.2       	6230      	-25.7
1096      	17:18:37  	478.8 	-11.1 	25    	17.6     	289   	16.6       	-5.7       	6238      	-25.8
1098      	17:18:39  	478.3 	-11.2 	25    	17.8     	290   	16.7       	-6.2       	6246      	-25.7
1100      	17:18:41  	477.9 	-11.2 	25    	18.0     	291   	16.8       	-6.6       	6253      	-25.8
1102      	17:18:43  	477.4 	-11.3 	25    	18.2     	293   	16.8       	-7.1       	6261      	-25.7
1104      	17:18:45  	476.9 	-11.3 	26    	18.5     	294   	16.9       	-7.6       	6269      	-25.7
1106      	17:18:47  	476.5 	-11.4 	26    	18.8     	295   	17.0       	-8.0       	6276      	-25.7
1108      	17:18:49  	476.0 	-11.4 	26    	18.8     	295   	17.0       	-8.0       	6283      	-25.8
1110      	17:18:51  	475.5 	-11.5 	26    	18.8     	295   	17.0       	-8.0       	6291      	-25.8
1112      	17:18:53  	475.1 	-11.5 	26    	18.8     	295   	17.0       	-8.0       	6298      	-25.8
1114      	17:18:55  	474.6 	-11.6 	26    	18.7     	295   	17.0       	-7.9       	6306      	-25.8
1116      	17:18:57  	474.2 	-11.6 	26    	18.8     	295   	17.1       	-7.8       	6313      	-25.9
1118      	17:18:59  	473.6 	-11.7 	26    	18.8     	295   	17.1       	-7.8       	6321      	-26.0
1120      	17:19:01  	473.1 	-11.7 	26    	18.8     	294   	17.2       	-7.7       	6330      	-26.0
1122      	17:19:03  	472.6 	-11.7 	25    	18.8     	294   	17.2       	-7.6       	6338      	-26.1
1124      	17:19:05  	472.1 	-11.7 	25    	18.9     	293   	17.3       	-7.5       	6346      	-26.2
1126      	17:19:07  	471.6 	-11.7 	25    	18.8     	292   	17.4       	-7.2       	6354      	-26.3
1128      	17:19:09  	471.2 	-11.7 	25    	18.9     	291   	17.6       	-6.8       	6362      	-26.4
1130      	17:19:11  	470.7 	-11.8 	24    	18.9     	290   	17.8       	-6.5       	6369      	-26.6
1132      	17:19:13  	470.3 	-11.8 	24    	19.0     	289   	18.0       	-6.1       	6376      	-26.7
1134      	17:19:15  	469.8 	-11.8 	24    	19.1     	288   	18.2       	-5.8       	6384      	-26.8
1136      	17:19:17  	469.3 	-11.8 	24    	19.1     	287   	18.3       	-5.6       	6391      	-26.9
1138      	17:19:19  	468.9 	-11.8 	24    	19.2     	286   	18.5       	-5.3       	6399      	-26.9
1140      	17:19:21  	468.4 	-11.9 	24    	19.4     	284   	18.8       	-4.8       	6406      	-26.8
1142      	17:19:23  	467.9 	-11.9 	24    	19.5     	283   	19.0       	-4.3       	6414      	-26.8
1144      	17:19:25  	467.5 	-12.0 	24    	19.7     	281   	19.3       	-3.8       	6422      	-26.8
1146      	17:19:27  	467.0 	-12.0 	25    	19.8     	280   	19.5       	-3.4       	6429      	-26.7
1148      	17:19:29  	466.6 	-12.0 	25    	19.9     	279   	19.6       	-3.2       	6436      	-26.6
1150      	17:19:31  	466.1 	-12.1 	25    	19.9     	279   	19.7       	-3.0       	6444      	-26.5
1152      	17:19:33  	465.7 	-12.1 	25    	20.0     	278   	19.8       	-2.7       	6451      	-26.5
1154      	17:19:35  	465.2 	-12.2 	26    	20.0     	277   	19.9       	-2.4       	6458      	-26.5
1156      	17:19:37  	464.8 	-12.3 	26    	20.1     	276   	20.0       	-2.0       	6466      	-26.5
1158      	17:19:39  	464.3 	-12.3 	26    	20.2     	275   	20.1       	-1.7       	6473      	-26.5
1160      	17:19:41  	463.9 	-12.4 	26    	20.2     	275   	20.1       	-1.6       	6480      	-26.5
1162      	17:19:43  	463.4 	-12.5 	26    	20.2     	274   	20.1       	-1.5       	6488      	-26.6
1164      	17:19:45  	463.0 	-12.5 	26    	20.1     	274   	20.1       	-1.4       	6496      	-26.6
1166      	17:19:47  	462.5 	-12.6 	26    	20.0     	273   	20.0       	-1.2       	6504      	-26.7
1168      	17:19:49  	462.0 	-12.7 	26    	20.0     	273   	20.0       	-1.1       	6511      	-26.6
1170      	17:19:51  	461.5 	-12.7 	27    	19.9     	273   	19.9       	-0.9       	6519      	-26.5
1172      	17:19:53  	461.1 	-12.8 	27    	19.9     	272   	19.9       	-0.8       	6527      	-26.4
1174      	17:19:55  	460.6 	-12.8 	28    	19.8     	272   	19.8       	-0.7       	6535      	-26.3
1176      	17:19:57  	460.2 	-12.9 	28    	19.8     	272   	19.8       	-0.6       	6542      	-26.1
1178      	17:19:59  	459.8 	-12.9 	29    	19.8     	272   	19.8       	-0.6       	6548      	-25.9
1180      	17:20:01  	459.4 	-13.0 	29    	19.9     	271   	19.9       	-0.5       	6555      	-25.8
1182      	17:20:03  	459.0 	-13.0 	30    	19.9     	271   	19.9       	-0.5       	6562      	-25.7
1184      	17:20:05  	458.6 	-13.1 	30    	19.9     	271   	19.9       	-0.5       	6568      	-25.6
1186      	17:20:07  	458.2 	-13.1 	30    	20.0     	271   	20.0       	-0.5       	6575      	-25.6
1188      	17:20:09  	457.8 	-13.2 	31    	20.1     	271   	20.1       	-0.5       	6582      	-25.6
1190      	17:20:11  	457.3 	-13.2 	31    	20.1     	272   	20.1       	-0.6       	6589      	-25.6
1192      	17:20:13  	456.9 	-13.3 	31    	20.2     	272   	20.2       	-0.7       	6596      	-25.5
1194      	17:20:15  	456.5 	-13.3 	31    	20.2     	272   	20.2       	-0.7       	6603      	-25.5
1196      	17:20:17  	456.0 	-13.4 	31    	20.3     	272   	20.3       	-0.8       	6611      	-25.5
1198      	17:20:19  	455.6 	-13.5 	32    	20.3     	273   	20.3       	-0.9       	6618      	-25.5
1200      	17:20:21  	455.1 	-13.5 	32    	20.2     	273   	20.2       	-0.9       	6626      	-25.5
1202      	17:20:23  	454.7 	-13.6 	32    	20.2     	273   	20.2       	-1.0       	6633      	-25.5
1204      	17:20:25  	454.2 	-13.7 	32    	20.2     	273   	20.2       	-1.1       	6641      	-25.5
1206      	17:20:27  	453.8 	-13.7 	32    	20.1     	273   	20.1       	-1.2       	6648      	-25.6
1208      	17:20:29  	453.3 	-13.8 	32    	20.1     	274   	20.1       	-1.4       	6656      	-25.6
1210      	17:20:31  	452.9 	-13.9 	32    	20.1     	274   	20.0       	-1.5       	6664      	-25.6
1212      	17:20:33  	452.4 	-13.9 	33    	20.1     	275   	20.0       	-1.6       	6671      	-25.6
1214      	17:20:35  	452.0 	-14.0 	33    	20.1     	275   	20.0       	-1.7       	6679      	-25.6
1216      	17:20:37  	451.6 	-14.1 	33    	20.1     	275   	20.0       	-1.8       	6686      	-25.7
1218      	17:20:39  	451.1 	-14.1 	33    	20.1     	276   	20.0       	-2.0       	6692      	-25.7
1220      	17:20:41  	450.7 	-14.2 	33    	20.1     	276   	20.0       	-2.1       	6700      	-25.7
1222      	17:20:43  	450.2 	-14.3 	33    	20.1     	276   	20.0       	-2.2       	6708      	-25.7
1224      	17:20:45  	449.8 	-14.4 	34    	20.2     	276   	20.1       	-2.2       	6715      	-25.7
1226      	17:20:47  	449.3 	-14.4 	34    	20.2     	277   	20.1       	-2.3       	6723      	-25.7
1228      	17:20:49  	448.9 	-14.5 	34    	20.3     	276   	20.2       	-2.3       	6731      	-25.8
1230      	17:20:51  	448.4 	-14.6 	34    	20.3     	276   	20.2       	-2.3       	6739      	-25.8
1232      	17:20:53  	448.0 	-14.6 	34    	20.3     	277   	20.2       	-2.4       	6746      	-25.8
1234      	17:20:55  	447.5 	-14.7 	34    	20.4     	277   	20.2       	-2.5       	6753      	-25.9
1236      	17:20:57  	447.1 	-14.8 	34    	20.4     	277   	20.2       	-2.5       	6761      	-25.9
1238      	17:20:59  	446.7 	-14.8 	34    	20.4     	277   	20.2       	-2.5       	6768      	-25.9
1240      	17:21:01  	446.2 	-14.9 	35    	20.3     	277   	20.1       	-2.6       	6776      	-26.0
1242      	17:21:03  	445.8 	-15.0 	35    	20.3     	277   	20.1       	-2.6       	6783      	-26.0
1244      	17:21:05  	445.3 	-15.0 	35    	20.3     	278   	20.1       	-2.7       	6791      	-26.0
1246      	17:21:07  	444.9 	-15.1 	35    	20.2     	278   	20.0       	-2.7       	6798      	-26.0
1248      	17:21:09  	444.4 	-15.2 	35    	20.2     	278   	20.0       	-2.7       	6806      	-26.0
1250      	17:21:11  	444.0 	-15.2 	35    	20.1     	278   	19.9       	-2.8       	6814      	-26.0
1252      	17:21:13  	443.5 	-15.3 	36    	20.1     	278   	19.9       	-2.8       	6822      	-26.0
1254      	17:21:15  	443.0 	-15.4 	36    	20.1     	278   	19.9       	-2.8       	6830      	-26.0
1256      	17:21:17  	442.6 	-15.5 	36    	20.1     	278   	19.9       	-2.8       	6837      	-26.0
1258      	17:21:19  	442.2 	-15.5 	36    	20.1     	278   	19.9       	-2.8       	6845      	-26.0
1260      	17:21:21  	441.7 	-15.6 	36    	20.1     	278   	19.9       	-2.8       	6852      	-26.0
1262      	17:21:23  	441.3 	-15.7 	37    	20.0     	278   	19.8       	-2.8       	6860      	-26.1
1264      	17:21:25  	440.8 	-15.8 	37    	20.0     	278   	19.8       	-2.8       	6867      	-26.1
1266      	17:21:27  	440.4 	-15.8 	37    	20.0     	278   	19.8       	-2.8       	6875      	-26.1
1268      	17:21:29  	439.9 	-15.9 	37    	20.1     	278   	19.9       	-2.8       	6883      	-26.1
1270      	17:21:31  	439.5 	-16.0 	37    	20.1     	278   	19.9       	-2.8       	6891      	-26.2
1272      	17:21:33  	439.0 	-16.0 	37    	20.1     	278   	19.9       	-2.8       	6898      	-26.2
1274      	17:21:35  	438.6 	-16.1 	38    	20.2     	278   	20.0       	-2.8       	6906      	-26.2
1276      	17:21:37  	438.1 	-16.2 	38    	20.2     	278   	20.0       	-2.8       	6914      	-26.2
1278      	17:21:39  	437.7 	-16.3 	38    	20.2     	278   	20.0       	-2.8       	6922      	-26.3
1280      	17:21:41  	437.2 	-16.3 	38    	20.3     	278   	20.1       	-2.8       	6929      	-26.3
1282      	17:21:43  	436.8 	-16.4 	38    	20.3     	278   	20.1       	-2.8       	6937      	-26.3
1284      	17:21:45  	436.3 	-16.5 	38    	20.4     	278   	20.2       	-2.7       	6945      	-26.3
1286      	17:21:47  	435.9 	-16.6 	39    	20.4     	278   	20.2       	-2.7       	6953      	-26.4
1288      	17:21:49  	435.4 	-16.6 	39    	20.4     	278   	20.2       	-2.7       	6961      	-26.4
1290      	17:21:51  	435.0 	-16.7 	39    	20.4     	278   	20.2       	-2.7       	6968      	-26.4
1292      	17:21:53  	434.5 	-16.8 	39    	20.4     	278   	20.2       	-2.7       	6976      	-26.5
1294      	17:21:55  	434.1 	-16.9 	39    	20.4     	278   	20.2       	-2.7       	6983      	-26.6
1296      	17:21:57  	433.7 	-16.9 	39    	20.5     	278   	20.3       	-2.7       	6990      	-26.6
1298      	17:21:59  	433.2 	-17.0 	39    	20.5     	278   	20.3       	-2.7       	6998      	-26.6
1300      	17:22:01  	432.8 	-17.1 	39    	20.5     	278   	20.3       	-2.8       	7005      	-26.7
1302      	17:22:03  	432.4 	-17.2 	40    	20.5     	278   	20.3       	-2.8       	7013      	-26.7
1304      	17:22:05  	431.9 	-17.2 	40    	20.6     	278   	20.4       	-2.8       	7021      	-26.7
1306      	17:22:07  	431.5 	-17.3 	40    	20.6     	278   	20.4       	-2.8       	7029      	-26.7
1308      	17:22:09  	431.0 	-17.4 	40    	20.6     	278   	20.4       	-2.9       	7036      	-26.7
1310      	17:22:11  	430.6 	-17.5 	40    	20.7     	278   	20.5       	-2.9       	7044      	-26.7
1312      	17:22:13  	430.2 	-17.5 	41    	20.7     	278   	20.5       	-2.9       	7051      	-26.7
1314      	17:22:15  	429.8 	-17.6 	41    	20.7     	278   	20.5       	-3.0       	7058      	-26.7
1316      	17:22:17  	429.3 	-17.7 	41    	20.7     	278   	20.5       	-3.0       	7065      	-26.8
1318      	17:22:19  	428.9 	-17.8 	41    	20.8     	278   	20.6       	-3.0       	7073      	-26.8
1320      	17:22:21  	428.5 	-17.8 	42    	20.8     	278   	20.6       	-3.0       	7081      	-26.8
1322      	17:22:23  	428.0 	-17.9 	42    	20.9     	278   	20.7       	-2.9       	7089      	-26.8
1324      	17:22:25  	427.5 	-18.0 	42    	21.0     	278   	20.8       	-2.9       	7097      	-26.8
1326      	17:22:27  	427.1 	-18.1 	43    	21.1     	278   	20.9       	-2.9       	7105      	-26.8
1328      	17:22:29  	426.6 	-18.2 	43    	21.2     	278   	21.0       	-2.8       	7113      	-26.8
1330      	17:22:31  	426.1 	-18.2 	43    	21.3     	278   	21.1       	-2.8       	7122      	-26.8
1332      	17:22:33  	425.7 	-18.3 	43    	21.4     	277   	21.2       	-2.7       	7130      	-26.9
1334      	17:22:35  	425.2 	-18.4 	43    	21.4     	277   	21.2       	-2.7       	7138      	-26.9
1336      	17:22:37  	424.8 	-18.5 	44    	21.5     	277   	21.3       	-2.7       	7146      	-26.9
1338      	17:22:39  	424.3 	-18.5 	44    	21.5     	277   	21.3       	-2.6       	7154      	-26.9
1340      	17:22:41  	423.9 	-18.6 	44    	21.5     	277   	21.3       	-2.6       	7162      	-27.0
1342      	17:22:43  	423.4 	-18.7 	44    	21.5     	277   	21.3       	-2.6       	7170      	-27.0
1344      	17:22:45  	422.9 	-18.8 	45    	21.4     	277   	21.2       	-2.7       	7178      	-27.0
1346      	17:22:47  	422.4 	-18.8 	45    	21.5     	277   	21.3       	-2.6       	7186      	-27.0
1348      	17:22:49  	422.0 	-18.9 	45    	21.5     	277   	21.3       	-2.6       	7195      	-27.0
1350      	17:22:51  	421.5 	-19.0 	45    	21.5     	277   	21.3       	-2.6       	7203      	-27.1
1352      	17:22:53  	421.0 	-19.1 	45    	21.6     	277   	21.4       	-2.6       	7212      	-27.1
1354      	17:22:55  	420.5 	-19.2 	46    	21.7     	277   	21.5       	-2.6       	7221      	-27.1
1356      	17:22:57  	420.0 	-19.2 	46    	21.7     	277   	21.5       	-2.6       	7230      	-27.2
1358      	17:22:59  	419.5 	-19.3 	46    	21.7     	277   	21.6       	-2.5       	7239      	-27.2
1360      	17:23:01  	419.0 	-19.4 	47    	21.8     	276   	21.7       	-2.4       	7247      	-27.2
1362      	17:23:03  	418.5 	-19.5 	47    	21.9     	276   	21.8       	-2.3       	7256      	-27.2
1364      	17:23:05  	418.0 	-19.6 	47    	22.0     	276   	21.9       	-2.2       	7265      	-27.2
1366      	17:23:07  	417.5 	-19.6 	48    	22.0     	276   	21.9       	-2.2       	7273      	-27.2
1368      	17:23:09  	417.1 	-19.7 	48    	22.0     	275   	21.9       	-2.1       	7282      	-27.2
1370      	17:23:11  	416.6 	-19.8 	48    	22.0     	275   	21.9       	-2.0       	7291      	-27.2
1372      	17:23:13  	416.1 	-19.9 	48    	22.1     	275   	22.0       	-1.9       	7300      	-27.3
1374      	17:23:15  	415.6 	-20.0 	49    	22.2     	275   	22.1       	-1.8       	7308      	-27.3
1376      	17:23:17  	415.1 	-20.1 	49    	22.2     	275   	22.1       	-1.8       	7317      	-27.3
1378      	17:23:19  	414.6 	-20.2 	49    	22.2     	274   	22.1       	-1.7       	7326      	-27.3
1380      	17:23:21  	414.1 	-20.2 	49    	22.3     	274   	22.2       	-1.7       	7335      	-27.4
1382      	17:23:23  	413.6 	-20.3 	50    	22.3     	274   	22.2       	-1.7       	7344      	-27.4
1384      	17:23:25  	413.1 	-20.4 	50    	22.3     	274   	22.2       	-1.6       	7352      	-27.4
1386      	17:23:27  	412.7 	-20.5 	50    	22.3     	274   	22.3       	-1.4       	7361      	-27.4
1388      	17:23:29  	412.2 	-20.6 	50    	22.4     	273   	22.4       	-1.2       	7369      	-27.5
1390      	17:23:31  	411.7 	-20.6 	51    	22.4     	273   	22.4       	-1.0       	7378      	-27.5
1392      	17:23:33  	411.2 	-20.7 	51    	22.5     	272   	22.5       	-0.9       	7386      	-27.5
1394      	17:23:35  	410.8 	-20.8 	51    	22.5     	272   	22.5       	-0.7       	7395      	-27.5
1396      	17:23:37  	410.3 	-20.9 	51    	22.5     	271   	22.5       	-0.5       	7403      	-27.6
1398      	17:23:39  	409.9 	-20.9 	51    	22.7     	271   	22.7       	-0.4       	7411      	-27.6
1400      	17:23:41  	409.4 	-21.0 	52    	22.8     	271   	22.8       	-0.3       	7419      	-27.6
1402      	17:23:43  	408.9 	-21.1 	52    	22.9     	270   	22.9       	-0.1       	7428      	-27.7
1404      	17:23:45  	408.4 	-21.2 	52    	23.0     	270   	23.0       	-0.1       	7437      	-27.7
1406      	17:23:47  	408.0 	-21.2 	52    	23.1     	270   	23.1       	-0.2       	7445      	-27.8
1408      	17:23:49  	407.5 	-21.3 	52    	23.2     	270   	23.2       	-0.2       	7454      	-27.8
1410      	17:23:51  	407.0 	-21.4 	53    	23.4     	270   	23.4       	-0.2       	7462      	-27.8
1412      	17:23:53  	406.6 	-21.4 	53    	23.6     	271   	23.6       	-0.3       	7470      	-27.8
1414      	17:23:55  	406.1 	-21.5 	53    	23.8     	271   	23.8       	-0.4       	7479      	-27.9
1416      	17:23:57  	405.7 	-21.6 	53    	24.0     	271   	24.0       	-0.4       	7487      	-27.9
1418      	17:23:59  	405.2 	-21.7 	53    	24.1     	271   	24.1       	-0.4       	7495      	-28.0
1420      	17:24:01  	404.8 	-21.7 	53    	24.2     	271   	24.2       	-0.4       	7503      	-28.0
1422      	17:24:03  	404.4 	-21.8 	54    	24.3     	271   	24.3       	-0.5       	7511      	-28.1
1424      	17:24:05  	403.9 	-21.9 	54    	24.5     	271   	24.5       	-0.4       	7519      	-28.1
1426      	17:24:07  	403.4 	-22.0 	54    	24.7     	271   	24.7       	-0.4       	7527      	-28.2
1428      	17:24:09  	403.0 	-22.0 	54    	24.9     	271   	24.9       	-0.3       	7536      	-28.2
1430      	17:24:11  	402.5 	-22.1 	54    	25.0     	271   	25.0       	-0.3       	7545      	-28.3
1432      	17:24:13  	402.0 	-22.2 	54    	25.1     	271   	25.1       	-0.3       	7554      	-28.4
1434      	17:24:15  	401.5 	-22.3 	54    	25.2     	270   	25.2       	-0.2       	7562      	-28.4
1436      	17:24:17  	401.1 	-22.4 	55    	25.4     	270   	25.4       	-0.1       	7571      	-28.4
1438      	17:24:19  	400.6 	-22.4 	55    	25.6     	270   	25.6       	0.0        	7579      	-28.4
1440      	17:24:21  	400.1 	-22.5 	55    	25.9     	270   	25.9       	0.1        	7588      	-28.4
1442      	17:24:23  	399.7 	-22.6 	56    	26.1     	270   	26.1       	0.2        	7596      	-28.4
1444      	17:24:25  	399.2 	-22.7 	56    	26.2     	269   	26.2       	0.3        	7605      	-28.5
1446      	17:24:27  	398.7 	-22.7 	56    	26.3     	269   	26.3       	0.3        	7613      	-28.5
1448      	17:24:29  	398.3 	-22.8 	56    	26.5     	269   	26.5       	0.4        	7622      	-28.6
1450      	17:24:31  	397.8 	-22.9 	56    	26.7     	269   	26.7       	0.4        	7630      	-28.6
1452      	17:24:33  	397.4 	-23.0 	56    	26.8     	269   	26.8       	0.5        	7638      	-28.7
1454      	17:24:35  	396.9 	-23.0 	57    	27.0     	269   	27.0       	0.5        	7646      	-28.7
1456      	17:24:37  	396.5 	-23.1 	57    	27.1     	269   	27.1       	0.5        	7655      	-28.7
1458      	17:24:39  	396.0 	-23.2 	57    	27.2     	269   	27.2       	0.4        	7663      	-28.8
1460      	17:24:41  	395.6 	-23.3 	57    	27.3     	269   	27.3       	0.4        	7672      	-28.8
1462      	17:24:43  	395.1 	-23.3 	58    	27.5     	269   	27.5       	0.4        	7681      	-28.8
1464      	17:24:45  	394.6 	-23.4 	58    	27.8     	269   	27.8       	0.4        	7690      	-28.8
1466      	17:24:47  	394.1 	-23.5 	58    	28.1     	269   	28.1       	0.5        	7699      	-28.8
1468      	17:24:49  	393.6 	-23.5 	59    	28.3     	269   	28.3       	0.5        	7708      	-28.8
1470      	17:24:51  	393.2 	-23.6 	60    	28.5     	269   	28.5       	0.6        	7716      	-28.8
1472      	17:24:53  	392.7 	-23.7 	60    	28.8     	269   	28.8       	0.7        	7725      	-28.8
1474      	17:24:55  	392.2 	-23.8 	60    	29.0     	268   	29.0       	0.8        	7734      	-28.8
1476      	17:24:57  	391.8 	-23.8 	61    	29.5     	268   	29.5       	1.0        	7743      	-28.7
1478      	17:24:59  	391.3 	-23.9 	61    	30.0     	268   	30.0       	1.2        	7751      	-28.7
1480      	17:25:01  	390.8 	-23.9 	61    	30.5     	267   	30.5       	1.4        	7761      	-28.7
1482      	17:25:03  	390.3 	-24.0 	61    	30.9     	267   	30.9       	1.5        	7771      	-28.8
1484      	17:25:05  	389.7 	-24.0 	61    	31.2     	267   	31.2       	1.7        	7780      	-28.8
1486      	17:25:07  	389.1 	-24.0 	61    	31.6     	267   	31.5       	1.8        	7791      	-28.9
1488      	17:25:09  	388.6 	-24.1 	61    	32.0     	266   	31.9       	2.1        	7802      	-29.0
1490      	17:25:11  	387.9 	-24.1 	61    	32.4     	265   	32.3       	2.6        	7815      	-29.0
1492      	17:25:13  	387.2 	-24.2 	61    	32.9     	265   	32.8       	3.1        	7828      	-29.1
1494      	17:25:15  	386.5 	-24.3 	61    	33.4     	264   	33.2       	3.6        	7842      	-29.2
1496      	17:25:17  	385.8 	-24.3 	61    	33.6     	263   	33.4       	4.0        	7855      	-29.2
1498      	17:25:19  	385.1 	-24.4 	62    	33.9     	263   	33.6       	4.3        	7867      	-29.2
1500      	17:25:21  	384.4 	-24.5 	62    	34.2     	262   	33.9       	4.8        	7880      	-29.1
1502      	17:25:23  	383.6 	-24.6 	63    	34.8     	261   	34.4       	5.4        	7895      	-29.1
1504      	17:25:25  	382.8 	-24.6 	64    	35.4     	260   	34.9       	6.0        	7910      	-29.1
1506      	17:25:27  	382.0 	-24.7 	65    	36.0     	259   	35.4       	6.6        	7925      	-29.0
1508      	17:25:29  	381.2 	-24.7 	65    	36.5     	259   	35.8       	7.0        	7941      	-28.9
1510      	17:25:31  	380.4 	-24.7 	66    	36.8     	259   	36.1       	7.3        	7956      	-28.8
1512      	17:25:33  	379.7 	-24.7 	67    	37.2     	258   	36.4       	7.6        	7971      	-28.7
1514      	17:25:35  	379.1 	-24.7 	67    	38.0     	257   	37.0       	8.5        	7983      	-28.7
1516      	17:25:37  	378.5 	-24.7 	66    	38.8     	256   	37.6       	9.4        	7994      	-28.8
1518      	17:25:39  	377.9 	-24.7 	65    	39.5     	255   	38.2       	10.2       	8005      	-28.9
1520      	17:25:41  	377.4 	-24.7 	65    	40.1     	254   	38.6       	11.0       	8015      	-29.0
1522      	17:25:43  	376.9 	-24.7 	64    	40.6     	253   	38.9       	11.7       	8025      	-29.1
1524      	17:25:45  	376.4 	-24.7 	63    	41.1     	253   	39.2       	12.3       	8034      	-29.2
1526      	17:25:47  	375.9 	-24.7 	62    	41.6     	252   	39.5       	13.0       	8043      	-29.4
1528      	17:25:49  	375.5 	-24.7 	62    	42.1     	251   	39.8       	13.6       	8051      	-29.5
1530      	17:25:51  	375.0 	-24.8 	61    	42.6     	250   	40.1       	14.3       	8061      	-29.7
1532      	17:25:53  	374.5 	-24.9 	60    	42.9     	250   	40.3       	14.8       	8071      	-29.9
1534      	17:25:55  	374.0 	-25.0 	59    	43.1     	250   	40.4       	14.9       	8081      	-30.1
1536      	17:25:57  	373.5 	-25.1 	58    	43.1     	250   	40.4       	14.9       	8091      	-30.4
1538      	17:25:59  	373.0 	-25.1 	57    	43.1     	250   	40.4       	14.9       	8100      	-30.7
1540      	17:26:01  	372.5 	-25.2 	55    	42.9     	250   	40.3       	14.8       	8110      	-31.1
1542      	17:26:03  	372.0 	-25.3 	53    	42.8     	250   	40.2       	14.8       	8120      	-31.4
1544      	17:26:05  	371.5 	-25.4 	51    	42.7     	250   	40.1       	14.7       	8130      	-31.8
1546      	17:26:07  	370.9 	-25.4 	49    	42.5     	250   	39.9       	14.7       	8140      	-32.2
1548      	17:26:09  	370.4 	-25.5 	47    	42.4     	250   	39.8       	14.6       	8150      	-32.7
1550      	17:26:11  	370.0 	-25.5 	45    	42.3     	250   	39.7       	14.5       	8160      	-33.3
1552      	17:26:13  	369.5 	-25.6 	42    	42.0     	250   	39.5       	14.3       	8169      	-33.9
1554      	17:26:15  	369.0 	-25.6 	39    	41.8     	250   	39.4       	14.1       	8178      	-34.7
1556      	17:26:17  	368.5 	-25.6 	37    	41.6     	250   	39.2       	13.9       	8187      	-35.2
