time_local,NOAA_ML_NoVar_0_Initial,UDAQ_nDodecane_Initial,Filled_nDodecane_ML_with_UDAQ_Adjusted,NOAA_Ethane_WAS_Initial,UDAQ_Ethane_Initial,Filled_Ethane_ML_with_UDAQ_Adjusted,NOAA_Ethene_WAS_Initial,UDAQ_Ethylene_Initial,Filled_Ethylene_ML_with_UDAQ_Adjusted,NOAA_Propane_WAS_Initial,UDAQ_Propane_Initial,Filled_Propane_ML_with_UDAQ_Adjusted,NOAA_Propene_WAS_Initial,UDAQ_Propylene_Initial,Filled_Propylene_ML_with_UDAQ_Adjusted,NOAA_Ethyne_WAS_Initial,UDAQ_Acetylene_Initial,Filled_Acetylene_ML_with_UDAQ_Adjusted,NOAA_nButane_WAS_Initial,UDAQ_nButane_Initial,Filled_nButane_ML_with_UDAQ_Adjusted,NOAA_iButane_WAS_Initial,UDAQ_Isobutane_Initial,Filled_Isobutane_ML_with_UDAQ_Adjusted,NOAA_t2Butene_WAS_Initial,UDAQ_trans2Butene_Initial,Filled_trans2Butene_ML_with_UDAQ_Adjusted,NOAA_c2Butene_WAS_Initial,UDAQ_cis2Butene_Initial,Filled_cis2Butene_ML_with_UDAQ_Adjusted,NOAA_x13_Butadiene_WAS_Initial,UDAQ_buta13diene_Initial,Filled_buta13diene_ML_with_UDAQ_Adjusted,NOAA_nPentane_WAS_Initial,UDAQ_nPentane_Initial,Filled_nPentane_ML_with_UDAQ_Adjusted,NOAA_iPentane_WAS_Initial,UDAQ_Isopentane_Initial,Filled_Isopentane_ML_with_UDAQ_Adjusted,NOAA_x1_Pentene_WAS_Initial,UDAQ_Pent1ene_Initial,Filled_Pent1ene_ML_with_UDAQ_Adjusted,NOAA_t2Pentene_WAS_Initial,UDAQ_trans2Pentene_Initial,Filled_trans2Pentene_ML_with_UDAQ_Adjusted,NOAA_c2Pentene_WAS_Initial,UDAQ_cis2Pentene_Initial,Filled_cis2Pentene_ML_with_UDAQ_Adjusted,NOAA_x3_MethylPentane_WAS_Initial,UDAQ_x3_Methylpentane_Initial,Filled_x3_Methylpentane_ML_with_UDAQ_Adjusted,NOAA_nHexane_WAS_Initial,UDAQ_nHexane_Initial,Filled_nHexane_ML_with_UDAQ_Adjusted,NOAA_nHeptane_WAS_Initial,UDAQ_nHeptane_Initial,Filled_nHeptane_ML_with_UDAQ_Adjusted,NOAA_nOctane_WAS_Initial,UDAQ_nOctane_Initial,Filled_nOctane_ML_with_UDAQ_Adjusted,NOAA_nNonane_WAS_Initial,UDAQ_nNonane_Initial,Filled_nNonane_ML_with_UDAQ_Adjusted,NOAA_nDecane_WAS_Initial,UDAQ_nDecane_Initial,Filled_nDecane_ML_with_UDAQ_Adjusted,NOAA_CycloPentane_WAS_Initial,UDAQ_Cyclopentane_Initial,Filled_Cyclopentane_ML_with_UDAQ_Adjusted,NOAA_Isoprene_WAS_Initial,UDAQ_Isoprene_Initial,Filled_Isoprene_ML_with_UDAQ_Adjusted,NOAA_x22_DiMethylButane_WAS_Initial,UDAQ_x22_Dimethylbutane_Initial,Filled_x22_Dimethylbutane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_25_Initial,UDAQ_Hex1ene_Initial,Filled_Hex1ene_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_26_Initial,UDAQ_x24_Dimethylpentane_Initial,Filled_x24_Dimethylpentane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_27_Initial,UDAQ_Cyclohexane_Initial,Filled_Cyclohexane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_28_Initial,UDAQ_x3_Methylhexane_Initial,Filled_x3_Methylhexane_ML_with_UDAQ_Adjusted,NOAA_x224_TriMethylPentane_WAS_Initial,UDAQ_x224_Trimethylpentane_Initial,Filled_x224_Trimethylpentane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_30_Initial,UDAQ_x234_Trimethylpentane_Initial,Filled_x234_Trimethylpentane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_31_Initial,UDAQ_x3_Methylheptane_Initial,Filled_x3_Methylheptane_ML_with_UDAQ_Adjusted,NOAA_MethylCycloHexane_WAS_Initial,UDAQ_Methylcyclohexane_Initial,Filled_Methylcyclohexane_ML_with_UDAQ_Adjusted,NOAA_MethylCycloPentane_WAS_Initial,UDAQ_Methylcyclopentane_Initial,Filled_Methylcyclopentane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_34_Initial,UDAQ_x2_Methylhexane_Initial,Filled_x2_Methylhexane_ML_with_UDAQ_Adjusted,NOAA_x1_Butene_WAS_Initial,UDAQ_But1ene_Initial,Filled_But1ene_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_36_Initial,UDAQ_x23_Dimethylbutane_Initial,Filled_x23_Dimethylbutane_ML_with_UDAQ_Adjusted,NOAA_x2_MethylPentane_WAS_Initial,UDAQ_x2_Methylpentane_Initial,Filled_x2_Methylpentane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_38_Initial,UDAQ_x23_Dimethylpentane_Initial,Filled_x23_Dimethylpentane_ML_with_UDAQ_Adjusted,NOAA_Formaldehyde_Initial,UDAQ_Formaldehyde_Initial,Filled_Formaldehyde_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_40_Initial,UDAQ_nUndecane_Initial,Filled_nUndecane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_41_Initial,UDAQ_x2_Methylheptane_Initial,Filled_x2_Methylheptane_ML_with_UDAQ_Adjusted,NOAA_m_p_Xylene_WAS_Initial,UDAQ_mpXylene_Initial,Filled_mpXylene_ML_with_UDAQ_Adjusted,NOAA_Benzene_PTR_Initial,UDAQ_Benzene_Initial,Filled_Benzene_ML_with_UDAQ_Adjusted,NOAA_Toluene_PTR_Initial,UDAQ_Toluene_Initial,Filled_Toluene_ML_with_UDAQ_Adjusted,NOAA_Ethyl_WAS_Initial,UDAQ_Ethylbenzene_Initial,Filled_Ethylbenzene_ML_with_UDAQ_Adjusted,NOAA_o_Xylene_WAS_Initial,UDAQ_oXylene_Initial,Filled_oXylene_ML_with_UDAQ_Adjusted,NOAA_x135_TriMethylBenzene_WAS_Initial,UDAQ_x135_Trimethylbenzene_Initial,Filled_x135_Trimethylbenzene_ML_with_UDAQ_Adjusted,NOAA_x124_TriMethylBenzene_WAS_Initial,UDAQ_x124_Trimethylbenzene_Initial,Filled_x124_Trimethylbenzene_ML_with_UDAQ_Adjusted,NOAA_nPropylBenzene_WAS_Initial,UDAQ_nPropylbenzene_Initial,Filled_nPropylbenzene_ML_with_UDAQ_Adjusted,NOAA_iPropylBenzene_WAS_Initial,UDAQ_Isopropylbenzene_Initial,Filled_Isopropylbenzene_ML_with_UDAQ_Adjusted,NOAA_x2_EthylToluene_WAS_Initial,UDAQ_oEthyltoluene_Initial,Filled_oEthyltoluene_ML_with_UDAQ_Adjusted,NOAA_x3_x4_EthylToluene_WAS_Initial,UDAQ_mpEthyltoluene_Initial,Filled_mpEthyltoluene_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_54_Initial,UDAQ_mDiethylbenzene_Initial,Filled_mDiethylbenzene_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_55_Initial,UDAQ_pDiethylbenzene_Initial,Filled_pDiethylbenzene_ML_with_UDAQ_Adjusted,NOAA_Styrene_PTR_Initial,UDAQ_Styrene_Initial,Filled_Styrene_ML_with_UDAQ_Adjusted,NOAA_x123_TriMethylBenzene_WAS_Initial,UDAQ_x123_Trimethylbenzene_Initial,Filled_x123_Trimethylbenzene_ML_with_UDAQ_Adjusted
2024-08-03 20:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7654436444444443,3.751045719231675,3.7654436444444443,,,,,,,,,,0.09058675555555555,,0.09058675555555555,0.1953297777777778,,0.1953297777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009691022222222224,,0.009691022222222224,,,
2024-08-03 20:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4478181777777777,3.3959358884044444,3.4478181777777777,,,,,,,,,,0.08994528888888889,,0.08994528888888889,0.19175484444444446,,0.19175484444444446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011425244444444446,,0.011425244444444446,,,
2024-08-03 20:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1935100000000003,3.101020935264762,3.1935100000000003,,,,,,,,,,0.08456057777777778,,0.08456057777777778,0.2537341777777778,,0.2537341777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010170888888888889,,0.010170888888888889,,,
2024-08-03 21:00:00-06:00,,,,,1.31005,1.0746716668733782,,0.22145,0.1017109106044088,,0.3751333333333333,0.22116491866550378,,0.0919,0.01841025311403756,,0.06245,0.11961314020303548,,0.160075,-0.006019999889555594,,0.04505,0.05043474887262162,,0.0,0.006977188522512093,,0.0,0.0033002868534984854,,0.0507,0.008426959779726335,,0.12072,-0.04786142044999289,,0.16834,-0.10207295597414248,,0.02616,0.004052228448506945,,0.00608,0.004913131377069231,,0.0,0.0052038834156195755,,0.0246166666666666,0.0031812624587103794,,0.0257833333333333,0.008744420852911971,,0.0,-0.0012672067858085694,,0.0,0.0032690675713546837,,,,,,,,0.0,0.0008976560860529803,,0.3973,0.3215155615361748,,0.0,0.00465811387713532,,0.0151833333333333,0.0151833333333333,,0.0,0.0,,0.0,0.0,,0.0345142857142857,0.0345142857142857,,0.0247,0.036518502738359424,,0.0157875,0.0157875,,0.1449375,0.1449375,,0.0,0.00912431212693504,,0.0,0.01528708309340277,,0.0212571428571428,0.0212571428571428,,0.026525,0.007161744265592001,,0.01365,0.01365,,0.04035,0.007376795815982818,,0.0,0.0,2.6449577333333334,2.4768309049909454,2.6449577333333334,,,,,,,,,,0.05596333333333334,0.09255,0.05596333333333334,0.15632675555555556,0.2439428571428571,0.15632675555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009787955555555556,,0.009787955555555556,,,
2024-08-03 21:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1765936,2.0146793283284103,2.1765936,,,,,,,,,,0.05091217777777778,,0.05091217777777778,0.14200755555555553,,0.14200755555555553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0074492000000000004,,0.0074492000000000004,,,
2024-08-03 21:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2478176444444444,2.0533080528577776,2.2478176444444444,,,,,,,,,,0.053577939216339215,,0.053577939216339215,0.10719057622377622,,0.10719057622377622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011284787246087247,,0.011284787246087247,,,
2024-08-03 21:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.155534711111111,2.097527651954603,2.155534711111111,,,,,,,,,,0.05648985899470899,,0.05648985899470899,0.1076646955026455,,0.1076646955026455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013067846296296296,,0.013067846296296296,,,
2024-08-03 22:00:00-06:00,,,,1.122,,1.122,0.142,,0.142,0.377,,0.377,0.041,,0.041,0.078,,0.078,0.137,,0.137,0.058,,0.058,0.003,,0.003,,,,0.002,,0.002,0.076,,0.076,0.103,,0.103,0.005,,0.005,0.003,,0.003,0.002,,0.002,0.017,,0.017,0.027,,0.027,0.013,,0.013,0.008,,0.008,0.008,,0.008,0.007,,0.007,0.006,,0.006,0.215,,0.215,0.004,,0.004,,,,,,,,,,,,,0.023,,0.023,,,,,,,0.006,,0.006,0.012,,0.012,,,,0.008,,0.008,,,,0.022,,0.022,,,,2.3103122666666667,2.2252118221551025,2.3103122666666667,,,,,,,0.03,,0.03,0.04444006203796204,,0.04444006203796204,0.11776082029082029,,0.11776082029082029,0.008,,0.008,0.01,,0.01,0.005,,0.005,0.006,,0.006,0.001,,0.001,,,,0.001,,0.001,0.005,,0.005,,,,,,,0.011839681063381064,,0.011839681063381064,0.001,,0.001
2024-08-03 22:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4039206222222225,2.329935510414548,2.4039206222222225,,,,,,,,,,0.04160097777777778,,0.04160097777777778,0.1225384888888889,,0.1225384888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009094088888888888,,0.009094088888888888,,,
2024-08-03 22:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3787758666666665,2.19677604956,2.3787758666666665,,,,,,,,,,0.028622133333333334,,0.028622133333333334,0.1395076888888889,,0.1395076888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005937911111111111,,0.005937911111111111,,,
2024-08-03 22:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.224074266666667,1.9962539152396828,2.224074266666667,,,,,,,,,,0.033240177777777775,,0.033240177777777775,0.13117315555555556,,0.13117315555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009585022222222222,,0.009585022222222222,,,
2024-08-03 23:00:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.101733688888889,1.8379047082125173,2.101733688888889,,,,,,,,,,0.04558595555555556,,0.04558595555555556,0.1260777777777778,,0.1260777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010991599999999999,,0.010991599999999999,,,
2024-08-03 23:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0248211555555558,1.685827731305802,2.0248211555555558,,,,,,,,,,0.05294382222222223,,0.05294382222222223,0.12119177777777779,,0.12119177777777779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012602355555555556,,0.012602355555555556,,,
2024-08-03 23:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8916601777777775,1.5990107260088888,1.8916601777777775,,,,,,,,,,0.03958277402597402,,0.03958277402597402,0.104254,,0.104254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009963281396381396,,0.009963281396381396,,,
2024-08-03 23:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8545682666666667,1.5325446259501587,1.8545682666666667,,,,,,,,,,0.06785897301587301,,0.06785897301587301,0.1399668706349206,,0.1399668706349206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013966762962962962,,0.013966762962962962,,,
2024-08-04 00:00:00-06:00,,,,1.321,1.6497,1.321,0.165,0.2873,0.165,0.37,0.4284333333333334,0.37,0.047,0.0987333333333333,0.047,0.078,0.08705,0.078,0.147,0.186775,0.147,0.067,0.06875,0.067,0.004,0.0,0.004,0.004,0.0,0.004,0.003,0.053575,0.003,0.09,0.1625599999999999,0.09,0.135,0.2275599999999999,0.135,0.007,0.02572,0.007,0.009,0.0103,0.009,0.007,0.0,0.007,0.033,0.03805,0.033,0.051,0.0506833333333333,0.051,0.027,0.0713,0.027,0.016,0.0132625,0.016,0.01,,0.01,0.012,,0.012,0.006,0.0,0.006,0.143,0.13242,0.143,0.005,0.0,0.005,,0.0149666666666666,0.0149666666666666,,0.0,0.0,,0.0,0.0,,0.0435571428571428,0.0435571428571428,0.065,0.05045,0.065,,0.03375,0.03375,,0.13005,0.13005,0.013,0.0,0.013,0.025,0.0,0.025,,0.0290142857142857,0.0290142857142857,0.009,0.027675,0.009,,0.0185833333333333,0.0185833333333333,0.041,0.0652,0.041,,0.0281571428571428,0.0281571428571428,1.9276829333333334,1.559952094378643,1.9276829333333334,,,,,,,0.067,,0.067,0.06266459456099456,0.1043833333333333,0.06266459456099456,0.20212299509379508,0.2974714285714285,0.20212299509379508,0.018,,0.018,0.022,,0.022,0.011,,0.011,0.015,,0.015,0.003,,0.003,0.002,,0.002,0.003,,0.003,0.012,,0.012,,,,,,,0.013837576201576201,,0.013837576201576201,0.003,,0.003
2024-08-04 00:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.715061377777778,1.3979253023806149,1.715061377777778,,,,,,,,,,0.04376817777777778,,0.04376817777777778,0.1566552,,0.1566552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012238355555555556,,0.012238355555555556,,,
2024-08-04 00:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.009058488888889,1.8758131717244444,2.009058488888889,,,,,,,,,,0.06348902222222222,,0.06348902222222222,0.1833074222222222,,0.1833074222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013367244444444445,,0.013367244444444445,,,
2024-08-04 00:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.125905244444444,1.957089338773016,2.125905244444444,,,,,,,,,,0.06223568888888889,,0.06223568888888889,0.20032186666666665,,0.20032186666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013455644444444444,,0.013455644444444444,,,
2024-08-04 01:00:00-06:00,,,,,1.7908,1.5334938593691148,,0.2626,0.1421135698984033,,0.5497333333333333,0.3938517507638153,,0.0870333333333333,0.01288548394374367,,0.07075,0.12768883737957099,,0.19375,0.037748247098128546,,0.077525,0.07963930106108126,,0.0,0.006977188522512093,,0.007525,0.015614538226913928,,0.052525,0.008468210306349748,,0.1581,-0.003764254802530148,,0.24098,-0.012384113085311677,,0.02656,0.0043941262807129025,,0.01688,0.011431027358945797,,0.00954,0.011415773433259852,,0.0381833333333333,0.015685226427650596,,0.0484333333333333,0.02942605243984816,,0.0633142857142857,0.06359980092391712,,0.0116625,0.02148382586031646,,,,,,,,0.00668,0.007516913190456998,,0.14328,0.1272780496768479,,0.0,0.00465811387713532,,0.0142333333333333,0.0142333333333333,,0.0300285714285714,0.0300285714285714,,0.0,0.0,,0.0463571428571428,0.0463571428571428,,0.051275,0.05530648700466724,,0.0240625,0.0240625,,0.1410375,0.1410375,,0.0,0.00912431212693504,,0.1016333333333333,0.0873453470552555,,0.0332857142857142,0.0332857142857142,,0.0246,0.0048668526862419015,,0.0201166666666666,0.0201166666666666,,0.0625833333333333,0.021224580724460845,,0.0333285714285714,0.0333285714285714,1.7657034666666667,1.6529686450524812,1.7657034666666667,,,,,,,,,,0.057168222222222224,0.0745,0.057168222222222224,0.17292182222222224,0.4340571428571428,0.17292182222222224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014073244444444443,,0.014073244444444443,,,
2024-08-04 01:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8148154222222221,1.62784430144669,1.8148154222222221,,,,,,,,,,0.054972355555555553,,0.054972355555555553,0.16719293333333332,,0.16719293333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014833999999999998,,0.014833999999999998,,,
2024-08-04 01:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9543424,1.7956632883777779,1.9543424,,,,,,,,,,0.06433389304029305,,0.06433389304029305,0.19927422194472197,,0.19927422194472197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016233509779109777,,0.016233509779109777,,,
2024-08-04 01:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.129590311111111,2.0179430752542857,2.129590311111111,,,,,,,,,,0.10217092698412698,,0.10217092698412698,0.24574314973544975,,0.24574314973544975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024830303968253968,,0.024830303968253968,,,
2024-08-04 02:00:00-06:00,,,,2.219,2.16875,2.219,0.22,0.27815,0.22,0.825,0.5307333333333334,0.825,0.054,0.0907999999999999,0.054,0.094,0.05495,0.094,0.233,0.323225,0.233,0.12,0.09745,0.12,0.005,0.0,0.005,0.006,0.0,0.006,0.003,0.0662,0.003,0.159,0.26758,0.159,0.232,0.39866,0.232,0.01,0.03128,0.01,0.015,0.03112,0.015,0.012,0.01416,0.012,0.044,0.0644666666666666,0.044,0.073,0.0924166666666666,0.073,0.034,0.0977714285714285,0.034,0.02,0.01865,0.02,0.019,,0.019,0.027,,0.027,0.015,0.01188,0.015,0.114,0.1206,0.114,0.009,0.0,0.009,,0.0157333333333333,0.0157333333333333,,0.0472857142857142,0.0472857142857142,,0.0,0.0,,0.0699571428571428,0.0699571428571428,0.063,0.1276875,0.063,,0.0512875,0.0512875,,0.17635,0.17635,0.02,0.0,0.02,0.034,0.0383333333333333,0.034,,0.0534,0.0534,0.01,0.02315,0.01,,0.0374666666666666,0.0374666666666666,0.058,0.1086833333333333,0.058,,0.0715857142857142,0.0715857142857142,2.228146,2.1205852803140353,2.228146,,,,,,,0.094,,0.094,0.09466538396788397,0.1759333333333333,0.09466538396788397,0.2517901487031487,0.7848571428571428,0.2517901487031487,0.026,,0.026,0.034,,0.034,0.018,,0.018,0.028,,0.028,0.006,,0.006,0.003,,0.003,0.005,,0.005,0.024,,0.024,,,,,,,0.020116008584008586,,0.020116008584008586,0.005,,0.005
2024-08-04 02:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9937701777777777,1.8211269507652503,1.9937701777777777,,,,,,,,,,0.05652391111111111,,0.05652391111111111,0.19412106666666668,,0.19412106666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013747644444444445,,0.013747644444444445,,,
2024-08-04 02:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9578643111111111,1.7680337371422221,1.9578643111111111,,,,,,,,,,0.08569097777777777,,0.08569097777777777,0.26305613333333333,,0.26305613333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014349777777777777,,0.014349777777777777,,,
2024-08-04 02:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7479920444444446,1.5556365797723808,1.7479920444444446,,,,,,,,,,0.06971933333333333,,0.06971933333333333,0.15275711111111112,,0.15275711111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012752622222222223,,0.012752622222222223,,,
2024-08-04 03:00:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7990841333333334,1.6920497246074824,1.7990841333333334,,,,,,,,,,0.0734079111111111,,0.0734079111111111,0.23013324444444447,,0.23013324444444447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01605488888888889,,0.01605488888888889,,,
2024-08-04 03:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.888071111111111,1.842493055403975,1.888071111111111,,,,,,,,,,0.07991515555555555,,0.07991515555555555,0.22278128888888887,,0.22278128888888887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019766933333333334,,0.019766933333333334,,,
2024-08-04 03:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9174753777777775,1.88268182972,1.9174753777777775,,,,,,,,,,0.0767719324009324,,0.0767719324009324,0.18986997815517814,,0.18986997815517814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015362715451215451,,0.015362715451215451,,,
2024-08-04 03:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8435533333333334,1.7612862105225395,1.8435533333333334,,,,,,,,,,0.10519388888888888,,0.10519388888888888,0.1842553007936508,,0.1842553007936508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020784248412698412,,0.020784248412698412,,,
